,2014-12-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-02-01,2016-05-01,2016-06-01,2016-07-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-05-01,2017-06-01,2017-11-01,2017-12-01,2018-01-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-09-01,2018-10-01,2018-11-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-05-01
0,-0.023734542137573866,-0.0678108387816998,-0.07193175899904203,-0.14766554788799402,-0.10526486567628446,-0.039183215457157416,0.07861523092285938,-0.01439144363534961,-0.09061709089555836,-0.02485217577480392,0.0904520727013789,-0.022833603138365355,0.0169843528109484,0.025004949376605468,-0.019006144612111475,0.06499661947546542,0.06272868579900015,-0.008934832577301544,0.0959920992000518,-0.021234472073829558,-0.02996679796431223,0.005512805807557308,-0.05865401835970929,0.029523601967238466,0.032837665438382846,-0.01451375149666001,-0.033768430353759094,-0.020551418206131267,0.056135742911056496,0.04596858757732869,0.027724642797439136,-0.023209416351430923,0.03594111752657336,0.03463147505465325,0.003967931564814453,0.01890705736427245,0.040600322963225466,0.014737502241935374,-0.03248960163962522,-0.06555995612444399,-0.11093582805331614,0.1315493358371782,-0.01550511406765942,0.06341973264252332,-0.013915336998274075,-0.04062408203501677,0.05321489023289039,-0.044103247263507894,-0.08245113110730284,0.08556314127020537,0.13853660338434493,0.0461111027927803,-0.04398055631901665,-0.021985988966681358,0.014713529019344085,0.041306765063792716,-0.02157034894089649,-0.02591336703515612,-0.06502494563241346,-0.006868525762709465,0.06070278273730034,0.041796999627977005,0.010063325783328914,0.0007322974035659513,0.05107180963246716,0.0015876367954099635,0.019585176133184223,0.011533007165812403,-0.018935460973481505,-0.04641838471652049,0.02789196229045654
1,-0.028902530646192748,-0.11788988532679401,-0.07025651567094071,,,-0.08139363467096628,,0.017319586169539658,-0.09392212248174192,0.12437847963058846,0.10415979437464129,-0.05310660717225857,0.0030444157097815894,0.01828729019752784,0.020771110834138407,0.07957337954399613,0.044528645621567,-0.009963355854601064,,-0.01599842738780377,-0.039969323826372194,0.0018350910282771693,-0.06552698066631146,0.042686947455071955,0.05166374035150478,0.041810966864907595,-0.04279674964647029,-0.08024306811176452,0.05147097329472228,0.0033163153955834135,0.024276424286533427,-0.030829198720601303,0.03023777343398093,0.003517357393394871,-0.045048261197667916,0.019378316350493474,0.03927677027374088,-0.02559177630463294,-0.029824112597279573,-0.0785056361502583,,0.14333885761435905,-0.023531706255616403,0.03570048480160326,-0.07505506408654039,-0.03386331941271714,,-0.014503199928600718,,0.026387545416410862,0.048568761177986364,0.022733238304387893,-0.012412703515649048,-0.0021457238053452787,0.009994717106762474,0.038661273608397884,-0.008073288913226007,0.003238313813138216,-0.10981837081104961,0.051054702524631734,0.054722104575019026,0.03971004830258673,-0.005209582921555711,-0.010793970130749564,,0.006074323619317923,0.030477937846491887,0.009657293773060793,-0.010749344585850612,,0.05470928822321408
2,0.018912325952359366,-0.1570014774228108,-0.07994569096782911,,,-0.15088227746893024,,0.01864135067007533,-0.10602564367686007,,0.03133544163829005,-0.08873540611974362,-0.001557821593275388,0.0012386559444949041,0.010622738448348157,0.06277046179468826,0.035295386541748464,-0.010374803466338678,,-0.014315568377877952,-0.04245649516438654,-0.036622557031663394,-0.03297361971399049,0.054717890069899244,,-0.0069797686550994165,-0.033925902486476645,,0.06270109504317234,0.008138948711538085,0.01716464694792008,-0.03818597792622347,0.025777756185279,0.026967587205093846,,0.014432017890476434,0.02213450194512223,-0.03133068719706511,-0.042113232135252865,,,0.08183700905030422,-0.06047903225524642,-0.007478128403642148,-0.15572827519595522,-0.04142897893345121,,-0.03494762451225575,,0.10680935620617404,0.026879423901421173,-0.0028983939826321414,-0.03638441586578056,-0.013623972942880203,-0.010129975588000883,0.006901074954543396,0.01840539695751886,-0.005871108203165054,,0.04910385561279673,0.052404781897415154,0.03566787362725643,-0.007526135051215466,-0.045160169251470705,,0.04019446354681122,0.018177747300222258,0.03183717688594845,-0.04198376932465828,,
3,-0.0192506514268751,-0.1150518764784465,-0.07188984760786266,,,,,-0.02217615719307453,-0.12773813475047002,,0.05198702696387891,-0.07636462333421257,-0.0062818891522559706,0.01163672089778267,0.04567921430976929,-0.0016293731301271208,0.00793998568787968,-0.014171457191867853,,-0.012871246723960228,-0.012698945566853026,,-0.046564733375991985,,,0.003634606256191386,-0.05310203015204795,,0.04679594373598461,0.0022780333874571346,0.014122675038093169,-0.05782223339775561,0.04416903075865575,0.004942941529332723,,0.03562225152882803,0.006371155160132869,-0.060696750162221313,-0.0378683508224813,,,-0.01729926698789841,-0.058443951113265946,0.08672361610137902,,-0.049081371314930955,,-0.022510673539762438,,,0.07510751736730592,-0.0022089448428812553,-0.02598971694752994,-0.019602092840347973,0.03449987263039733,0.07283865156046099,0.014821405033851542,-0.019240463235127958,,0.008582966509160794,0.07034068565037055,-0.01681492268650775,-0.00022926921366517306,,,0.0222802894486942,0.03819090824480176,0.03315162500645963,-0.04728145245069723,,
4,-0.05481444421867221,-0.06625678999398055,-0.12018019951298231,,,,,-0.05246814740679229,-0.12778055602155503,,0.037047527900524235,-0.06751295355516529,-0.017720992425005633,0.020960376273529202,,0.04223172763904337,0.020885096396852987,0.0030707738388715544,,-0.01786933226051257,-0.011848458586415922,,-0.055145412762156676,,,0.03392763838281043,-0.06740361859132538,,0.040173937202485854,-0.011450405672143726,-0.0010531960312192279,,0.044935630759146195,0.00496186486554917,,0.012752303014967215,0.03890638890557918,,-0.04822414386601803,,,-0.02846276422684424,-0.0667465008231738,,,-0.060638910350472974,,-0.028503608620916943,,,-0.0009958116767991854,-0.009736305921836053,-0.050753546162619956,-0.034606825367664795,0.002125126536813182,,-0.01664540270450532,-0.012050771049725295,,0.031329820874979486,,4.229814142986399e-05,0.01076136110757897,,,0.031833030325783884,,0.02702521073624009,,,
5,-0.047740683761540836,-0.07629496566936522,-0.13271289518090823,,,,,-0.09605082655650765,-0.14944296574137583,,0.04419763487525552,-0.04761425192424662,0.022224888891176298,0.01736926123096627,,0.051266481402356234,0.01945262323460195,-0.002557480278800428,,0.0001417650137045534,-0.00806060820962895,,-0.05521668696767956,,,0.04131754903945417,-0.048040899641635715,,0.036930620540844616,0.009579030402910749,0.006130761395176876,,0.06705429328943313,0.008218169260221009,,0.05249270057620459,0.01768515082575073,,,,,-0.05294301382021782,-0.04955885437990526,,,-0.04174091184242901,,-0.06303792273467801,,,0.0007138803331789845,-0.030158404039334563,-0.050745947209336006,-0.025902754500447545,-0.01827908906417597,,-0.028070534526497548,0.011525230452075874,,0.04617551957151078,,0.03467550460832447,0.0065868344387989275,,,0.04939169156204937,,0.03042317922616089,,,
6,-0.041387086057591116,-0.08286469544464481,-0.12430342910618464,,,,,,,,0.0320914747001555,-0.031166708773974428,0.04792069101800195,0.02971873315140361,,0.02038551668999844,0.00824440682338734,0.0164995259943852,,-0.012853410272581689,-0.03635903321168421,,-0.05847987736692084,,,0.04536689674342442,-0.031346347982670775,,0.04128478484914133,-0.0038674709844886968,0.08350432336579305,,0.08013617095541758,0.03308186087518483,,0.06202729542815488,0.043687044274682396,,,,,0.07904537115798593,-0.03476853399186863,,,-0.0642705541507127,,,,,-0.037536827560292974,-0.04731505750661569,-0.07812176183902719,-0.036740078415753,-0.024486282605732823,,-0.020983343128300636,0.053975368880586405,,0.02785432149644884,,0.06575924141356593,0.00775898885461368,,,,,0.02066021618777203,,,
7,-0.039822176009575605,-0.09455682444508362,-0.13513670711765924,,,,,,,,0.01985626228819637,-0.011735847371340258,0.04944954275795649,0.014153871831688147,,0.05749625265701397,0.04604730574919147,0.002292937534629891,,-0.01523361776331944,-0.012790449031303663,,-0.05089042981311831,,,0.03422716995767461,-0.030629278366241852,,0.026801108482989333,-0.014255384415226113,,,0.03611174563914976,0.03641369492140023,,0.10162763931876162,0.06194346108074944,,,,,0.032996382464562934,-0.05638412018887484,,,-0.06191317666058005,,,,,-0.16961426520969658,-0.0605314248648523,,-0.03845777134808204,-0.0394747187220863,,0.0057004574874854885,,,0.05481076607785895,,0.027260752659082232,-0.022741106764506913,,,,,0.035167655907523354,,,
8,-0.03947068618806204,-0.054792264262292,-0.1345758579501588,,,,,,,,-0.018199252972972868,0.04007133278574204,0.03321519998695105,0.03881448216180783,,0.004012129863255609,0.03601665099944085,0.005284816477135523,,-0.024157344472980347,-0.041403262336826674,,-0.03872806080110225,,,0.03126785868174853,-0.046630249732305895,,0.03288190282505399,-0.005839641960334707,,,0.028540645818760924,0.027456014109489058,,,,,,,,0.05794499132931952,-0.07301747004604708,,,-0.05003669251249887,,,,,,,,-0.005233776545390922,-0.04178105449407421,,0.023162012702759638,,,0.05959079697627967,,0.013385061401660625,-0.021182941643250963,,,,,,,,
9,-0.034758996465347414,-0.08827360385671268,-0.11620443990815787,,,,,,,,0.05053428665363868,0.01664736769861852,0.03839613473725373,0.04152305994561811,,-0.07424860675357792,0.05532077353023146,0.024963840885425137,,-0.03134291265439715,-0.04001666483745725,,-0.04232302512823283,,,0.0631252448817694,-0.06962510135615574,,0.0302901490937455,-0.021434614801038143,,,-0.011451351738554605,0.024013602248182275,,,,,,,,-0.0038991469363587328,-0.018798528323539454,,,-0.06570231785300229,,,,,,,,-0.012532555808311585,-0.04882130048939026,,0.012454463651015546,,,0.06799126448807447,,-0.03100575530544969,-0.004254216102225872,,,,,,,,
