,2014-12-01,2015-02-01,2015-03-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-05-01,2016-06-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2018-12-01,2019-01-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-09-01,2021-10-01,2021-12-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.022467075554485127,0.016665939092179283,-0.03851761959367339,0.00032844550600330535,-0.07363146532478204,-0.04085333158536564,-0.018826375873494783,-0.004531026518832526,-0.002786907712148512,0.020273808214986033,-0.04984392668235271,0.03360305696808552,-0.02163231356562889,0.02868085602932169,0.0009258437736966441,0.006850517588562588,0.02887789556687137,0.035182520440959486,0.0035553001543575657,-0.013656362404037559,0.025717980143651786,0.01244094793345063,0.0077869610234331255,0.004360001062772678,-0.03850691412243101,-0.042432404558267134,0.0018106867216469702,0.009100774234082287,0.03345417927953487,0.0050429226629853385,0.028586206548899984,-0.03887945069930154,0.011098906601375802,0.006838837949926235,0.016754316840663197,0.0050010213239604084,-0.002231849810544695,-0.015786814720931464,-0.04786984098712299,0.0030700836110688634,-0.04814564186937087,0.0649639837050886,0.028025290460163887,-0.004524772410588795,0.015869487244756897,-0.025483598382646466,0.004072340854200718,0.0007574209032514823,0.03793262799623376,-0.057632992177031994,-0.023405687749550097,-0.08513655331185355,-0.06303633280615006,0.014682001528512512,-0.05236592820576913,0.039043084476128254,-0.006759169833622014,-0.006107595717150804,0.02980042121264148,0.036074362561341555,-0.013190288299925523,-0.030730496167067578,0.00408098817437641,-0.0634186321810053,0.02444117724275796,-0.0541151691523174,0.0260931585508013,-0.024223491646642614,-0.040734343710828735,-0.0674280415855324,0.043876881535294565,0.04503535957433957,0.014801644216556387,0.034013704420617685,0.0224747214036487,-0.0005541467184597693,-0.006593094129179633,0.044119154301482055,-0.01285790311094015,0.03074019754581858,0.007684050903278283,-0.03745237214505681,-0.0012666552504345674,0.02374295182791908,0.018058982907186605,0.022440410097580354
1,-0.04556118795220998,0.006120201676317993,-0.04221986010425827,-0.025049185469795177,,-0.10384449179040178,0.023058676178548954,0.011118952156957906,-0.021022883266946124,0.04720230813532522,,0.006971539055930065,-0.07709174793357887,0.027393229644673056,-0.020669502218404134,0.033273612638166195,0.04650230336103567,0.010843374529430072,-0.006458110505296544,-0.019316882714132344,0.0038239131539987703,0.021823905946828148,0.013860991041594772,0.0006642562536529617,-0.011974292947821041,,0.00014534450737402338,0.004961433288404926,0.03388413777206245,0.009666700510148951,0.03389729062193414,-0.011085733702760336,0.02696952839379252,-0.019621631721267407,0.04090190890866641,-0.025442895810630972,-0.027285291211314622,-0.0466861981003972,,-0.02399047899016482,-0.057068558170503714,0.07698516775537545,0.04118599156091163,0.003221279454149517,0.0049555570994845866,-0.042834185424371896,0.0030669623285213277,0.006049851058251399,0.038574296957341936,,-0.025085782727959582,,,0.041703113379186973,,0.04380997290486954,-0.009862995796559915,-0.06747064817062043,0.03167447755120456,0.06322109327474434,0.026530684806560068,0.011611624663796505,0.010173442322934045,-0.025346287031006387,0.04207564448755963,,-0.020854684761655307,-0.012956305950726055,,,0.027919832775874287,-0.0034479814320960145,0.011534359736578903,0.04878599422200747,-0.03267226672701007,-0.06622142842394751,-0.029516447103122623,,0.012468689208139594,0.03700635480322578,0.03566949220949045,,0.0098455098220942,-0.010685972537165078,-0.007659506939723448,0.037697538664891894
2,,0.02205891091167711,-0.03429239935671502,-0.028467581907946737,,,0.0024982062639211655,0.012715551443466033,-0.03587570478571678,-0.008223540678180097,,0.01517846746779472,,0.049662953823323086,-0.04761780270454985,0.02039976110621111,0.04106516315689834,0.02836563329306685,0.0004875409238433992,-0.04532876653026019,0.00928919725631916,0.009512297888568888,0.007955561900797381,0.003250502033117275,-0.02297561776396284,,0.00914074837185197,0.007613585163310788,0.04249235560577369,-0.006360544706900617,0.02565175471598291,-0.02024933678099572,0.024054176758002033,-0.02224476431593536,,-0.017494479624826198,-0.004757138972873776,,,-0.03283501497116448,,0.09668063938977678,0.04606505474904843,-0.019374689824028568,-0.003499488844910914,,0.020143777904418236,0.0017507903210605136,0.010525273222778075,,-0.04286614103569253,,,0.06725386321287319,,0.059869830305117944,-0.02589858102457132,,0.00604936653048771,0.0325295203490068,0.01022125005683705,-0.029125664021413478,0.023480983268866717,-0.026883551416571727,0.011791127882259334,,-0.03665428657779035,0.003492784377488789,,,0.03257196413858354,-0.016672047434800774,0.016222949031840184,,0.003940892391650408,,-0.029368842579806653,,-0.011920521079451518,0.055475222326159646,0.039392194344531006,,-0.03773465819561839,-0.012273401378210202,-0.006820631610338579,
3,,0.06048886821099053,-0.04521569431880579,-0.03189874807835924,,,-0.004935431390877376,0.0025150916179073057,-0.06269503069702154,-0.0017964083735249048,,0.023685308726884347,,0.045514930759276595,-0.057070714243634524,0.021184052213834348,0.019851787905810436,0.030098863877397353,-0.004377691091364655,,0.03243219773721462,0.012118933492455852,-0.019855700505456486,0.0008404638085548477,-0.02802638764317056,,0.018563920451711624,-0.0023641565535168496,0.12956878340332723,-0.03399795975419795,0.02692091135240693,0.024184009411992502,0.007662637326295574,-0.01933421298596305,,-0.02265885359856412,-0.027257191710031936,,,0.006708731341670493,,0.1605277143744379,,-0.01217634563625225,-0.006549220434144409,,0.003297690923763419,0.027543336839753074,0.013431892506415188,,,,,,,0.022834277932080926,-0.024627041398344485,,0.010875935657804092,0.0227466774034073,-0.006147533672909322,-0.02338768537159197,0.012648225860757867,-0.05166065748063975,0.023332420228111994,,-0.013868384150248936,-0.027064949896249857,,,0.024250498578746615,-0.0054711757635459435,0.022225555661109286,,0.009079659713938426,,-0.04734299299265654,,-0.013531355654555988,,0.04106318707907608,,,-0.042939076045104496,-0.015343782661275063,
4,,,-0.05487661818578893,0.0032493736061014467,,,-0.023375458773072122,-0.0178231169310199,-0.04487256641938098,0.014119262362505047,,0.027803046855630398,,-0.0027525817166047517,,0.047103709330971966,0.03887132953838224,0.01416426316668451,-0.005750349014304712,,0.020219604213346454,0.026651996065535588,-0.022435524171643184,0.005647857862868033,-0.012803804832382415,,-0.02995956327341487,0.010553487857782873,,-0.024610353284593378,0.0030526186548924805,0.08667952600059392,0.015622126395137048,0.011015237533798183,,-0.04863466578773146,-0.015784337023795114,,,0.013870757640306763,,,,-0.005142229834995238,0.012504823153514977,,0.008414187827202824,,-0.004245692834524917,,,,,,,0.047087065359272984,-0.060327888335478086,,-0.013010004244059736,0.01452601033127321,-0.05714030249779212,-0.015950282208270217,0.04353340674981765,-0.03858468821915162,0.041307525226586206,,-0.013725206821622926,-0.03670738329901457,,,0.047596096600766025,0.00817564341391197,0.004862199832262437,,0.013447625211949976,,,,-0.021834825318413742,,0.03964824447652582,,,,-0.0054623487506680335,
5,,,-0.06067018698886795,0.024807740224485286,,,-0.02330265611003357,-0.031416434495699086,-0.04251879999645425,-0.010489119137609748,,0.014219132030927173,,0.012374923385733538,,,0.052051861738157346,0.052231662270062706,0.020061705972431954,,0.02017213769102222,-0.008333883206144144,-0.005526952156649223,-0.0011343005943103002,-0.017800638244163558,,-0.03908225073860949,0.006603903485023821,,0.008212854958105309,0.0232548496675844,,0.02135780915799268,0.036728417696884064,,-0.05416452538364114,-0.010589937975730823,,,0.009881619933654218,,,,0.006729448519811054,-0.0008504003236429192,,0.015023472630440793,,-0.0057019550429018295,,,,,,,0.01991262764966395,,,-0.044562545723998426,0.06951790725892115,-0.05467366417564712,-0.023644369035373813,0.02385016900773551,-0.024940888129119987,0.05650282715672472,,-0.0218332892383577,-0.046940547697878365,,,0.047220644442943716,0.02223624897818688,-0.022837668601589645,,0.028371377970338507,,,,-0.006438589170095987,,0.053307020397928895,,,,-0.0020266781168603587,
6,,,,-0.04327867793843554,,,-0.05332830943788425,-0.04107236608964149,-0.04309853263337615,-0.010595895718469084,,0.022722627335371448,,0.007591808083250662,,,0.028584562060073093,,0.005491789453057505,,0.008385761915471246,-0.0020765514288880738,-0.00923032086413178,-0.022480418782246048,-0.01928531497798902,,-0.06431625392538143,0.006005869682094378,,0.018824749246731054,0.00433731364437584,,0.020747818574162746,-0.022382617238020375,,-0.07812694142197563,0.0061441749094872655,,,0.0194434291183172,,,,0.010806324965313863,-0.005110680069059459,,-0.015806309086460857,,0.0020128494464510815,,,,,,,0.05143171681526493,,,-0.007469821000142041,0.041369927527721284,-0.03661923630277908,-0.030214853578537593,0.0544695300694793,-0.04425898875507439,,,-0.02058197951741203,,,,0.05691469871307442,-0.002658150644376356,-0.013935896456254593,,0.04093833569689842,,,,-0.018758774573059078,,,,,,-0.009838771000390933,
7,,,,,,,-0.07436640969521457,-0.05656824629676649,-0.06921664954486006,-0.0033513344152118485,,0.015966587746938266,,0.005260579586530589,,,0.01901940039204497,,0.012141881614240235,,0.027142317494226464,-0.025452564079558204,-0.033189596395634346,-0.037394849561597,-0.01424164585522103,,,0.024216974254990475,,0.0053414472678221525,-0.004092447029094615,,0.02371695508752225,-0.01232621456352212,,,-0.00687733459901807,,,0.00457521025854124,,,,0.03807561255350045,0.00038684796559351753,,-0.03388421156152521,,-0.0032567414689372853,,,,,,,0.04385869952161947,,,6.055703378748944e-07,-0.0028024223010096883,-0.0209522584523123,-0.028903846385799348,0.041015289791969556,-0.05389646670720971,,,-0.030868790575177663,,,,0.08881135731678924,-0.03956081530360045,-0.015349465939261453,,0.04898628238631986,,,,-0.037426893015989116,,,,,,-0.00805331542340243,
8,,,,,,,,,,-0.013563704356041484,,0.03527507000114116,,0.025191101838716534,,,0.04953012844788951,,0.015567018305233882,,0.01266974955274991,-0.014840768710570718,,,-0.0009063450649691163,,,0.028244722720176973,,0.018680575535855448,-0.011022608051789007,,0.036162250754140146,-0.006613319274100027,,,0.015169218589704325,,,-0.005750701215086362,,,,,-0.00322162977635454,,,,0.005106727736698513,,,,,,,0.03565692281531074,,,-0.048713618799940406,0.008946517219396544,-0.017653601343567527,0.003636628362947647,0.03660461170348994,-0.036490174797162656,,,-9.120679162055723e-05,,,,0.10858325056522,-0.0419384667975633,-0.02359371559511425,,,,,,,,,,,,-0.02086243943260696,
9,,,,,,,,,,-0.02137273162866027,,0.03331549809619483,,-0.014198194686899868,,,0.01968224259899598,,0.02323819442181896,,0.018419121084265022,0.007083928200505074,,,0.005194072349766543,,,0.03102318416711558,,0.025369129471424,-0.024565631096548746,,0.048262051974992115,-0.011924020284530323,,,-0.028070921680867222,,,-0.025125759348952892,,,,,-0.025434202190387722,,,,-0.011379298417228068,,,,,,,0.035588795991070565,,,-0.0960370489663589,0.05388330670402608,-0.042119396317557456,-0.010359168470726487,0.04364105279515296,-0.007988638772741474,,,-0.006046227484080902,,,,,-0.038438110391390445,0.015970780540504936,,,,,,,,,,,,-0.00939272090404858,
