,2002-05-01,2002-07-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-05-01,2003-06-01,2003-08-01,2003-09-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-05-01,2004-07-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-12-01,2006-03-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-07-01,2007-10-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-12-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-12-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-08-01,2013-09-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-08-01
0,0.02625671241143357,0.03881598497977645,-0.02357799584042075,0.010709672882941002,0.02156007353259709,-0.04363569294361147,0.02784478028144738,0.0103757904745444,0.02515049176546913,0.07656473703667666,0.0701902516220777,0.04471514877259253,0.06822870177441986,0.13029061107432288,-0.08712537518975783,0.014946575897085479,-0.01160558015221369,0.08832240858595419,0.027296570853251323,0.05349255905334349,-0.04615427993373289,0.03404264051117134,0.0023900527370441793,0.0321697716725049,-0.01889938525983781,0.00045370958934132233,-0.01196724927790005,0.07950458946206995,0.01622731194442073,-0.012357837500667657,-0.005904860031475501,-0.011893657777475974,-0.02254612540978429,-0.07521266905260582,0.020303546944763662,0.01893477997762094,0.011694494320988236,-0.0132498225689901,0.009697349477773898,0.0005020437924303511,-0.025158283773096368,-0.047075086633810104,-0.0005908530302582982,-0.018245070855278378,-0.019810661812565078,-0.023611203570671258,0.00065980369216323,0.019336507846070106,-0.02048283398317241,0.058668775450306576,0.16854345226876566,-0.03355462355805816,-0.004789810149695928,0.03958380754227253,-0.042968535721243706,-0.18416424209140403,0.16273110694324733,0.08027917189631883,-0.04536801314594152,0.0954536521856868,0.04832490794591715,0.032877722205205906,0.02339045588180577,-0.014533156027019656,0.015327240217219096,0.0285499689804789,-0.027610477383878562,-0.011981229058948495,-0.012394977942085272,0.014015880874742148,-0.017913552294758883,0.02117927879098591,0.03855458310877391,0.0060539815183839885,-0.0016769733061730019,0.030552040586113834,0.006418288016230234,0.028643890733504707,0.019573991065370555,0.00435689170761,0.0090056448857041,0.027302108737856434,0.05603832336347714,0.010434855176663316,0.007106242959062925,-0.004098590289234538,0.04959001116081874,0.062369892870293375,0.023486523794250758,-0.011507949547858498,-0.014911042162324417,0.003304721694541435,-0.003320774048725994,0.025406563432400553,0.013969580344970645,0.012492288904186744,0.03210412929118256,0.013203550557291832,-0.005432901995123807,0.011679871046318624,-0.0046897991625413915,-0.06742230833279628,0.07740645650127709,-0.008043500917352286,0.023856036787405,0.013947029779789039,-0.03182591288973169,-0.025071206214261732,0.03491092685400754,-0.013560729852940545,0.0020327981196577305,0.0013921112111829892,-0.017555934387790684
1,,0.007591628914647597,-0.01600809613879911,0.036506670152507026,0.02959492789232765,-0.02892480989100843,0.002431700384326496,-0.0003277442163431843,0.022951925983861865,0.10074230145496765,0.048608700039995845,0.03642580750924029,0.09026876655859017,,-0.09355638151744672,0.021727055875794488,-0.00827773926949682,0.09610611547831671,0.043138846372570594,,-0.010710739684005821,0.03632350621652081,-0.04359650554451289,,-0.0259532894462029,0.014346480349372026,-0.02284256842360388,,0.02674116786726366,-0.012548571910103168,0.025677703966425103,-0.005616856422181682,0.012608841534253346,-0.11453485357185667,0.018811348815288342,-0.00397152547047297,0.03189479083521607,0.013764153943215618,0.022888443784299772,-0.08173447351954644,-0.03708079513340001,,-0.014771484811058944,-0.005736326166062344,-0.006007393926042326,-0.0248572730358938,-0.03922491556159713,0.12833983661664083,-0.02291949540060889,0.145492269914397,,-0.02559687231164709,-0.021903770581122473,0.006467935302502337,-0.03056059074090345,,,0.09831220660323581,-0.13885710582216548,0.12758306944678122,,0.015732308595846067,-0.02185229813405032,-0.011348865661824581,-0.004113520641215063,0.02478524665171733,-0.02261549999010226,-0.009061620047704277,0.02168986037122772,0.05085543585886665,-0.04884740494580897,0.028582469797231225,0.024136102531773007,0.021053056231092437,0.008863483168079833,0.02204304630909982,0.02329004253081579,0.05296360130515643,0.040372576499939694,-0.009920036471086968,0.01117998223506822,0.01839670085653644,,0.0010881707828707121,-0.020272979315938855,-0.02770801617980756,0.0284805319644863,,0.0487975368181246,-0.00047902779468511625,-0.00024590299236670887,0.015079739038369677,-0.01954549115393167,0.026193666825746975,0.011301420113724259,-0.011169777290588323,0.022626911653146342,0.016202125429735093,0.010743359643706096,0.03249569867308466,0.01686690754396028,,,0.016607381260898446,0.018721188544349676,-0.03842271094288138,-0.04341569574866677,-0.041808952186278336,0.042591754925048075,-0.018140704344629333,-0.029847156551705556,0.016029130180741813,-0.014301628745799988
2,,-0.06832555985752897,-0.029741080143404486,,,-0.025692876111599983,-0.018124391869559525,0.0022911474368085827,-0.012468745759506739,,0.03760077240996873,-0.006495572021195439,0.1009879719138389,,-0.0395709565898581,0.014023737377880208,-0.016196738112075337,0.09828522656685212,0.026653187534767975,,0.008484524212148736,0.022107739707006413,,,-0.03040484500419094,-0.0011484734239394223,,,0.03322120183761268,0.0027248302383870993,-0.010699503793964005,-0.005696680808573884,0.018008543992100723,,0.040904442521600304,0.0031490725917285856,0.07425398690641272,0.015142123990760759,0.02713792721543684,,-0.03389856400427016,,-0.0182534742448337,0.001072179426938158,0.08567996613575879,-0.03120315302903398,-0.11794271906071385,0.09201561752900655,-0.06793670414926156,,,-0.026060016693147947,-0.030717534009789826,0.02600646049627997,-0.017265770366997835,,,,,,,-0.03582495255092155,-0.012723200637908327,-0.05775552470843581,0.007637891212334935,0.016152327092676888,-0.03918665270321142,-0.010909675733437263,0.040765387685006094,,,0.03020547194738965,0.032041063922082946,0.010521508309028427,0.01458806373834931,0.021923457725983593,0.019225693299736557,,,-0.028335806975676725,0.03299990424741717,0.03413671769356008,,-0.01975441921887877,-0.019832235124219277,,0.052167985831241825,,,-0.011071428385132531,-0.028288018969703232,-0.013060417882030606,0.04186843347661062,0.04156931768769634,-0.002670793779622649,0.01837509279234295,0.01309013075046117,-0.04920514597581249,-0.007302457694804421,-0.00885155040730945,0.00221060287741362,,,0.01747446167246558,0.005462597155527327,-0.045047480322420536,-0.04285763618105565,,,-0.022336642041454358,-0.02696118180463314,0.015283908155765857,-0.018602793380794846
3,,-0.0793249765126256,-0.011434238168287425,,,0.012000584274368453,0.0010670224970387165,-0.005955937426769808,-0.0017012777218132769,,0.030440999936460322,-0.006390119352329027,,,-0.07272872219047355,0.02840216709247656,-0.01028328698168135,0.05457953062161325,0.027422017396002696,,0.02359147861720068,0.006619954626070568,,,-0.04909996299501129,0.0015299434572737525,,,0.018065771447993595,0.012762684118225454,-0.006353927635824208,0.017668270823488097,0.04408703708483808,,0.05697488981215959,0.0011682698029115146,,0.02978400118201341,0.05354650035563813,,-0.0027512793114730094,,0.007847108259389834,-0.028241794193054393,,-0.03769130620339478,,0.01910775102650275,,,,-0.015834301007716434,-0.0048812781951541595,0.025812611756453663,-0.025369708176453898,,,,,,,-0.046147511015034226,-0.024738442935693383,,0.015256368621701988,0.02120807370044897,-0.046588075931178086,0.012424121643442199,,,,0.042122664015632916,0.02481755269873087,0.012680007564438212,0.033229361091114296,0.058947049374225576,0.00607589290104249,,,-0.012776514357404567,0.029334717167061708,,,-0.01989850656285186,-0.03565073157776766,,0.049357808932744884,,,-0.010332394247515087,-0.03373374330408163,-0.018830108314539906,,0.050619872209589634,-0.013805895801183521,0.02616438909284602,0.03879636888458893,,0.013391192097937932,-0.0059334742508498906,-0.009994422714462353,,,0.050147999784931674,0.03110552672110778,-0.05016918767915987,-0.03528206011496049,,,-0.018922179872354894,-0.03096625667649411,0.022524301676611458,0.0033827121854015374
4,,-0.12197701456054633,-0.010348860134353599,,,0.005602756859782065,-0.01850044953616628,-0.012150759433352476,-0.01378065441045151,,0.07156722107568181,-0.015135223294945988,,,-0.07261907006174173,0.015635603239399165,-0.017048304633793254,0.09865719182985178,0.03710916797945707,,0.016956496891949557,0.006612716650908457,,,,0.0022877233588662893,,,0.010958759563288178,0.0181995816193673,-0.00396737169600625,0.03161738696513372,,,,0.0025956389286111436,,0.05120307546077263,,,-0.01129059608122307,,0.015442411677915047,0.09770246808656013,,-0.044029181109570104,,0.03761720555832104,,,,-0.004758836399268329,0.006779119701499248,-0.008063379493374434,-0.08127310030842061,,,,,,,-0.04036354118092822,-0.027074777732214894,,0.029820359198717394,0.06537456616211523,,0.009266159620034298,,,,-0.0016707666118653819,0.040309571211044615,0.019079233538995544,,,-0.01555611602464535,,,-0.04281833371585986,0.05045219881966023,,,-0.07921394320631192,-0.024246790369546467,,0.016519333433191452,,,0.051455965921828994,,,,,-0.011006309522527236,0.023857642337143048,,,0.002906170769597871,-0.005859581443638628,-0.005329992682417711,,,,0.03513924177320504,,-0.023262139230425416,,,-0.008683116518546807,-0.006155065068514709,0.027103021776222036,0.008707249273215867
5,,,-0.011160984719626732,,,0.05056414034045753,-0.032896455196034874,-0.02843151851941733,-0.03630147920812943,,0.08006493247655466,-0.03217894930820053,,,0.012806512733385178,0.01688768804975016,-0.035871500350228125,0.13550054182013882,0.02115375759561844,,0.011629169338135403,-0.00983730261701421,,,,-0.02028758446950074,,,0.006018446218949092,0.01390419743750626,0.034811954437766524,,,,,0.014780064537011195,,,,,-0.013003916807614146,,-0.015494162198927519,,,-0.040710561889850894,,0.026072272163954135,,,,0.01284821077313314,0.006294219282035662,0.07066077643075097,,,,,,,,-0.07239509869286609,-0.00782030015380819,,0.02261877835961501,,,-0.002261082429301231,,,,0.02354357853112532,0.017128373989025114,0.013786710209251707,,,-0.008874166936626349,,,-0.04569131263493098,,,,,-0.009527068943055106,,0.0032345440610690446,,,,,,,,-0.006570417545206375,0.03837717798804352,,,-0.0015808439062792168,-0.0005945483306613042,0.019704773707321294,,,,0.03903026978352653,,-0.004104163262895422,,,0.0032314467299565663,-0.01780637743691571,0.020207048329366373,-0.012409251651683162
6,,,-0.019317995775075314,,,0.08097208579097948,-0.028822090782636228,0.0007920792248190534,-0.056827743581862156,,0.11927168184961134,-0.02339175173373409,,,0.012149095595436643,0.028478368212669913,-0.07291098657739425,,0.022486664688820657,,0.015977393079094737,-0.008276749141035378,,,,-0.018008502103910362,,,0.024225611958326843,0.008843374086065281,,,,,,-0.013249889637207968,,,,,0.009583530503183946,,-0.03329211442652458,,,-0.029224176774199417,,0.019158089347160345,,,,0.020297981809078713,-0.016843255250913902,,,,,,,,,,0.005001442365447639,,0.0470911655383186,,,0.008595028210657496,,,,0.028858178060398254,0.024984340386516646,0.013791402992417323,,,-0.01582867954521805,,,,,,,,-0.04119736481458913,,-0.006152775041972536,,,,,,,,-0.007478994270078587,0.0492053511876116,,,0.011490151638491763,0.004979437217789595,0.033906092806623295,,,,0.048186293777384925,,-0.0006257159099435361,,,0.024103528548001796,-0.03585626095715666,0.01312995121945626,-0.02067167119023705
7,,,0.01205958310313271,,,,-0.006658529784016487,0.010708347228251036,,,,-0.0796627304941464,,,-0.02190858748852098,0.03468747526209359,-0.0801603263599091,,0.022273671542796913,,0.02943846261866856,-0.0027799554019765083,,,,-0.015623212910601314,,,0.010347556312179984,0.026418266357257192,,,,,,0.006288531715400003,,,,,0.0040734317521269325,,-0.062201212485833324,,,-0.0730833099180801,,0.013898586412812275,,,,0.0014561179523313594,0.00580768336720916,,,,,,,,,,0.010591529618397821,,0.031120294606510335,,,0.00965538077538941,,,,0.01598938062754529,0.022397822683997592,0.007247408011454404,,,-0.022013094158893187,,,,,,,,0.001170365031727183,,0.013872600505675958,,,,,,,,0.0012338013610468934,,,,0.007543470080625614,-0.011687785290911634,,,,,,,-0.01646406178646831,,,0.00890832215024595,,0.005752477979099613,-0.03297095329722444
8,,,-0.011906327709476139,,,,-0.003365389220090803,-0.004022691642216358,,,,,,,-0.012756204620457678,-0.000879661999963588,-0.12264540982655348,,-0.029200196523296862,,0.02202319616045112,-0.02049219600303598,,,,-0.01146307971171534,,,0.046417301992873305,0.019919041541254567,,,,,,0.014290894987690539,,,,,-0.005316772025774075,,,,,,,0.033457319983994704,,,,0.019734660928983017,0.005115814017945697,,,,,,,,,,0.012081301732695948,,0.033149559949687823,,,0.009231049019631454,,,,0.06547429704992602,0.03524229805518875,-0.013372976723324825,,,0.008283285582542321,,,,,,,,-0.00448412988136182,,0.006923111254435899,,,,,,,,-0.005407313412769454,,,,0.0024025477544711293,-0.047038926213987864,,,,,,,-0.00649927510738324,,,0.0014062878913880805,,0.010017302688015928,
9,,,0.005560704305227038,,,,0.031022301327847113,0.010708347228251036,,,,,,,-0.02430952981937562,-0.034081438584110835,,,-0.057509358138841726,,0.048593104041725343,-0.011253038102656987,,,,-0.0019188239867926615,,,0.03553336039407484,-0.011486470584499475,,,,,,0.03332995126066085,,,,,-0.02235317514187174,,,,,,,0.022680504052230877,,,,0.019745655569847642,-0.020272852514182205,,,,,,,,,,0.02104262224908493,,0.0023480214461537585,,,-0.001660259663529784,,,,,0.0025224777344747817,-0.012981815528837037,,,0.017314547879063502,,,,,,,,-0.02392528422804041,,0.047501512683898905,,,,,,,,-0.01579475380595463,,,,-0.03349668153943286,,,,,,,,0.003593082999087227,,,0.00581736426398094,,0.004458814248910592,
