,2002-05-01,2002-07-01,2002-08-01,2002-10-01,2002-11-01,2002-12-01,2003-02-01,2003-03-01,2003-04-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-11-01,2005-12-01,2006-01-01,2006-03-01,2006-04-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-12-01,2007-01-01,2007-03-01,2007-04-01,2007-07-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-04-01,2008-09-01,2008-10-01,2008-12-01,2009-03-01,2009-04-01,2009-05-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-02-01,2010-03-01,2010-04-01,2010-06-01,2010-07-01,2010-09-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-05-01,2012-06-01,2012-07-01,2012-09-01,2012-11-01,2012-12-01,2013-02-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,-0.028819404120062286,0.005863455351879043,-0.012576215262093626,0.028076058628160205,0.04377911940563611,-0.03978897027221423,0.0026665790236659603,0.012770910031369764,-0.054027182499763654,-0.02186882459524936,0.0077348747425093345,0.03350549978944284,0.07478328508718513,0.04724623194967981,0.06564965025516517,-0.13963348071484227,0.007168562727085104,-0.10568164632199317,0.1200249565982161,0.022813321783954482,0.033142197946505275,0.025106757615523057,0.008702405394838464,0.010479546982988475,0.015316900658090382,0.01919533643691973,0.030120845870722834,-0.0237530811676942,-0.01212709641448386,-0.0020041103247721015,0.00580901972603165,-0.03567677444979622,-0.026957564235020937,0.018352684608213377,0.09505924905765673,0.029345888974725676,-0.024394913470859203,-0.05529999563831292,0.021395656241062988,-0.029614040374123296,-0.0665585174210358,-0.13071994210368576,0.004987058182288173,0.04528048788795147,-0.016948235904186704,0.03618212691349054,0.09568358116827458,-0.02783346129453146,0.009082170289524072,0.04528292606273676,0.124980574210801,0.17413169396322958,0.04754863541828713,-0.23626459131555544,0.3020651846646989,0.061267453669862526,-0.029736137984575306,-0.0571142715559918,0.028124280148599023,0.09930581192601862,-0.0006507324933261449,0.03167446558309872,-0.021120570012611917,-0.001674684295418949,-0.007372085690023122,0.015326416904939633,-0.029251854969960522,0.007151350142796109,0.013024455826081804,0.03541803798191312,0.0762304799586152,0.0940556757004476,0.0029983417058312423,0.057176953110985584,-0.12728934825728122,-0.02251978985230707,0.047873861776000726,0.02149125229894805,0.013658097673609593,0.02330950491206618,-0.193952754652867,0.07471205210296983,0.02154595468351994,0.05399869797307444,0.03617712503730741,0.026612785213429913,0.055705787953391095,-0.022090889350659948,0.010629470364457494,0.048011295995252556,0.06009583998340351,0.044712723081539174,0.01419235162204413,-0.01544042019187053,-0.03809276102853465,0.059688070605046994,0.011184750578724922,-0.04341955584440582,0.07143236549639376,0.01123992610541924,0.021012791212601578,0.04263763309827695,-0.08063923654198493,0.020650280977593694,0.014237966597640206,0.009623471684361062,1.9023036459175913e-05,0.0017406574736988922,0.001171890862511571
1,-0.05742394577098442,-0.02211326010835979,-0.019786941663772595,0.03125668347648913,,-0.02697774955251403,0.0028378163806422885,0.002954013498347674,-0.03515956630505579,-0.02186882459524936,0.03161472834106216,-0.004813922755735167,,0.0732440116225519,0.17647944021313694,,-0.01907567060141868,,0.09480239997100481,0.024863507930113743,0.043301733789923386,0.03710917663661162,-0.01073614498107578,0.020908424544175186,0.015423963933918261,0.0014839916627903404,0.07180420878116855,-0.008780030504909664,0.016874797800542442,-0.0004208194822389322,-0.010469947858729456,-0.009335255325632952,-0.022285856239863622,0.049017424250991426,,0.05941629098710832,-0.01790092983593783,,0.018070415420404884,,-0.03110151989581189,,-0.001443516465079786,,-0.017170820594289093,0.02885163473066732,,-0.03053494749920871,-0.022510600112701562,-0.022132418899143524,0.041268606274943664,,0.043656707932561434,,,0.040529507074069215,0.020290512969177943,0.006944918943894818,0.04369782137035627,,-0.04099922042351045,0.03594297859762663,0.01442362783462936,0.05308211251421735,0.0023182739521367957,0.0009721972231906406,-0.003827418214918721,-0.033570084292872115,0.01111675629918063,,0.06986025138508412,0.04240189080743173,-0.01152088672889473,0.05078449408074159,-0.13922030228661808,-0.04830674586962225,-0.0015362157810235866,-0.013821080114829354,0.012117512941848485,-0.04234055538097836,-0.19826713602924761,0.02958069539359931,0.042119438911490725,,0.07574327430005035,-0.009028792952289422,0.03418972718178903,-0.07276816444071926,0.01612436295156161,0.05476914802071198,,,0.0666235561424422,0.03974072353203639,-0.06299718710192392,0.08299914947349396,0.016372022299415034,-0.04310125104213669,,0.019390960770780674,0.007233262135363572,0.05392166315226954,-0.06482499464771765,0.0678407006880476,0.030293994892391707,0.009456003963372872,0.0005894641371082532,0.0014391953802737056,0.001238872342157693
2,,-0.08308790388257181,-0.06833986291205196,0.03484704454402854,,-0.008098433338589145,-0.04278294260349086,0.00981910279299103,-0.01843279539339568,0.022009508005464806,0.06412387376682915,-0.009415768686633186,,,,,0.02521624760171537,,0.09383959313039902,0.03442282202020144,-0.008710963549232759,0.01857426895874681,0.021180123855257027,-0.0008129454573413408,-0.05410364755787522,-0.0037585717476486535,0.06669689307187399,-0.011406449466737245,0.08494327339860971,0.005823949826866792,-0.0012960503129271217,-0.018341131265808275,-0.02658629120855016,0.08418675238838957,,0.0659145234212628,0.03063785148274012,,0.029282140410869628,,-0.05084989949800656,,0.044796650196879395,,-0.0174428513866679,0.027197878677686083,,-0.0642454414543614,-0.008218184247543947,-0.04348934021753503,0.02125029988402405,,0.04926859659849936,,,0.03949505923731644,0.05197508101083925,-0.03185403378352003,0.022823721206742587,,0.0093793940664334,0.0446153842967274,0.09152036203734826,,0.03924709325327991,-0.014540622137240278,0.001373739326645973,,0.0031629017045472496,,0.09204005685553829,0.08215889688709588,0.048069438733843395,0.015523624255321167,-0.08434284101242517,-0.05937174790404809,0.009905121756009883,-0.01779310493244518,-0.0019364464570985618,-0.01763877476936404,-0.12408989739510123,0.009554724510092427,0.036141194170733915,,,-0.028954320600302896,0.011557398530436913,-0.06600453616165197,0.09055573784953497,0.06079555352628896,,,,0.03212042239392243,,0.027204533554494814,0.03855786124862359,-0.03895890430658244,,0.021817481354411694,-0.011286247726664422,0.11131743704193942,-0.06825577854273904,,0.012536880203534606,0.00969045092082288,0.0015283054077845915,0.0013386878169951988,0.0014397898661901998
3,,-0.04528872054845445,0.00578955375512491,0.048450967312454796,,-0.0005528707870498806,-0.07168040464849068,-0.009200473708252499,-0.015562113611251704,-0.0029060422623902182,0.056491364015064494,-0.006972882444012396,,,,,0.05999082642775544,,0.04799706711759777,0.04729052722121499,0.026056554106138358,0.00021685727810177857,0.011729224414510853,-0.0059964082116799045,,-0.033823586949569384,0.03841712201071912,-0.008973121800314177,,0.010255938814806298,0.023194456030761867,-0.025781905043067155,-0.019801355637834805,,,0.05346742552661099,0.014727995335325428,,0.01330579299415613,,-0.05221213802369806,,,,-0.033266530957979934,0.016611344671216388,,-0.10607131332566877,-0.017270530625101088,-0.11093918100288191,0.10455724751388829,,-0.01113173351362906,,,-0.014635972082490678,0.06338981732669668,-0.0029593877623341758,-0.005904418052287808,,0.02074450149968421,0.04826294224510985,,,0.011776279112814425,-0.01377210757364944,0.006505901167028094,,0.029350703387795773,,,0.0955723039737415,0.04147415524542697,-0.014462513136912714,-0.06314277863176043,-0.055813783477218326,-0.035927346852277275,-0.018822824881527256,-0.009327731426490349,0.007842461057291583,-0.08370828114199513,0.04526875256736762,0.049440104833387455,,,-0.05090481299699112,-0.021026610041756655,-0.05969008427104089,,0.0620556440007074,,,,0.027510698959305246,,0.04646669956700655,,-0.024692200103380912,,0.014810840041710682,-0.013943251078371355,,-0.04583439429794303,,-0.0041775490485451705,0.008350013067223827,0.001829888722460593,0.0017406574736988922,0.0009374203461047781
4,,-0.08091873279031958,0.03169659648367684,0.0267709286573391,,0.017001596666819274,,-0.03369039696347187,-0.017262554454891138,0.03215183030038876,0.024174252862206758,-0.02338152503344587,,,,,,,0.07127718113916659,0.0602545051297774,0.09880676520447937,0.012266050786382487,0.01809236139956716,-0.007915806718330143,,-0.007895953842526393,0.028565186585113644,-0.05737780790140068,,0.0008393448975360651,0.013717021232434234,-0.03125001059535959,-0.030287389561392375,,,0.04593455993587059,-0.050877829210922876,,0.045480091449405236,,-0.08956841419474137,,,,-0.03359541122327403,-0.018648034822355886,,,0.028551765564591047,,0.0929374261080631,,-0.0159735566653455,,,-0.011889598912155241,,-0.011265305049935614,0.014856314982377494,,0.026478884771854116,0.04117099234009369,,,0.0058973258972061515,0.003102943542393488,0.001960021576654536,,0.021313618982359506,,,0.09246864696627521,0.03523228676476231,0.01088215491844613,-0.09071552943435157,-0.0008716865806859264,0.016630995588105546,-0.031889778086724496,0.006969318594451934,0.0021588844645079597,-0.06783702649941192,0.09788555450148806,0.04124891757471838,,,0.01314503256046251,-0.03081457908868357,-0.05468780007931712,,0.049116321464318435,,,,0.05022012025082412,,-0.0007383356589500956,,-0.007887661048673666,,0.07345381610941448,-0.011145049685849284,,-0.03711591450332888,,-0.0405872826351783,0.006134354849140156,0.0013271993236478874,0.0015396928427975354,0.001607190305170203
5,,-0.0831598127022195,0.047843607999215276,0.02864147868238598,,0.030729031891033792,,-0.006772172234975615,-0.0269796951884127,0.012895256675084343,0.01631779875019268,-0.02465827344858479,,,,,,,0.06581188435564211,0.012452120118597781,,0.018436290906496344,0.08525881962787185,-0.018912790774394894,,0.01832705359651804,0.011616390141194533,,,-0.023098980699726268,0.01584999485600136,-0.027459685872049056,-0.02141495901491891,,,0.03761821266371168,,,0.020090390868135577,,,,,,-0.03295790717885805,-0.02251343795565064,,,0.08764518639623531,,0.038465034744913584,,-0.034030248588805545,,,-0.016653726025006588,,0.00045120629742667617,0.02597830424262293,,-0.007729954565114383,0.0018146958500095955,,,-0.011458025035553598,0.024431764500294384,-0.008493526195471057,,0.02222055430195491,,,0.11416080639345827,-0.017141733405884096,0.02421336487358583,-0.11895464012649848,-0.00490133109270996,-0.013873551789808647,-0.03890098086602639,-0.0008336122753576092,-0.027930054239598157,-0.09538717219720816,0.11837465480726994,0.042895590043276144,,,-0.014715752954808536,-0.00722994322245718,-0.04845657660668812,,0.06715802754746125,,,,,,0.012350575589228252,,-0.023370516148844778,,,-0.004715425036649901,,0.014367485920333961,,0.00026965858629823813,0.005697358018816878,0.00035461603242725737,-0.00030436729318972233,-0.0029897475777276306
6,,-0.06210310221184656,0.06442126779695467,0.030021370066254383,,0.1153892244540271,,-0.04671295105151119,-0.015240517970979195,0.06482327665301113,-0.017483872668564104,-0.003282091278341226,,,,,,,0.04134460338604473,0.020596946904417074,,0.010075050710063371,,-0.03194845816277603,,0.07140303345032956,0.02378223850497785,,,-0.017204610470114012,0.016686978416287968,-0.052932022943509516,-0.02035516731699749,,,0.019419419683083694,,,0.02484983034752286,,,,,,-0.0034329512872190993,0.047055763455672084,,,,,0.07846055857590839,,-0.011455507995878023,,,-0.06452843559059307,,0.002533717957322601,-0.012578186434448746,,-0.017681115445511653,-0.0076814359459789205,,,0.06282377768225167,0.02275801747440709,-0.003554593455414312,,0.0452357453639195,,,,0.015465605599296106,0.028152809701619486,-0.10508985052190267,-0.007977973355314028,-0.022304969014051212,-0.04154725190853187,-0.04152514264659457,-0.04515048841460789,-0.09003540912759789,0.11929669815921207,0.00900914389150298,,,-0.040399008229058175,-0.015014890631145139,-0.06201541973832292,,0.05290779930273537,,,,,,0.006149336856472676,,-0.028885766104517874,,,-0.0020602304104340163,,0.02163731229056584,,0.0005455872604871459,0.006604753352539072,-0.001627012573783615,-0.0009757786249786626,
7,,-0.10417755555292185,0.1159567817358571,0.01485321069336143,,,,-0.08300746508833501,-0.02370633116461443,0.020992373223551186,0.040408405918566315,-0.04841782465832267,,,,,,,-0.0074869901515777215,-0.008617739566677746,,0.0012243249661392785,,,,0.11157018460544249,0.013424736343483401,,,-0.039365167693927006,0.010564878395078803,,-0.029151561887299837,,,0.021990055226938976,,,0.012870653186256242,,,,,,-0.00649660746423697,0.02002672955495144,,,,,0.03760295373934053,,-0.022910667701585008,,,,,-0.05897033662322437,-0.046643979423646176,,-0.015228834704602012,0.021111570330495488,,,0.04637018725415609,0.05917915484305025,-0.013682905834126124,,0.033819424122171426,,,,0.01735123775926306,0.03256499074846664,-0.10126354348102873,0.015024701130674112,-0.007903516970979907,-0.06813634682665964,-0.053232022792382594,-0.1141316259143288,-0.06975352236525278,0.04475480067615134,0.008752395777820832,,,-0.041157373764366234,0.021566368481845455,-0.060476891696695345,,0.07879967169634927,,,,,,0.01486287225435623,,-0.030618964281468375,,,0.029322750479041093,,-0.008371059413787268,,0.0071389318938799295,0.00673911229264923,-0.0011900451209054808,-0.001042944558442338,
8,,-0.12991816341912532,,-0.00019775174896119463,,,,,0.018252309039847897,0.10472282490078277,0.055978349191717625,,,,,,,,0.03308658184227342,-0.0026338215880686577,,0.02746467255454632,,,,,0.06103305628152256,,,-0.03395941997473062,0.08075804426740707,,-0.05829552671927468,,,0.03407067351037929,,,0.018684371529476107,,,,,,0.03904614388364802,-0.0360512033704985,,,,,0.02565223706909059,,-0.033912985506513005,,,,,-0.034708178630945996,-0.05401088817286315,,-0.010918269391558488,0.0059093974399637705,,,0.021965190486351704,,-0.018807570950991948,,0.04307842502251846,,,,0.027730323597781714,0.030418961703842173,-0.12101596602322973,0.02750776828337731,-0.04474700595848813,-0.09122472317606062,-0.07691835313078332,,-0.10581059259361836,-0.02722397314831948,-0.023060377966573453,,,-0.03526969329644469,-0.03039241818117233,-0.041489146446310354,,,,,,,,0.024849414289457084,,-0.020786354292749443,,,0.007372598950053266,,-0.026257879176409676,,-0.01364153441752114,0.006537567112255838,-0.0009548340178571202,-0.0008078835254421435,
9,,,,0.011031535652961444,,,,,0.06935934052868489,,0.031860159692743806,,,,,,,,0.03810095719377182,-0.030565881006110213,,0.025084145733992258,,,,,0.05384142240401413,,,-0.03203507544726347,,,,,,-0.04314499198185151,,,0.03271364102133156,,,,,,,-0.02456948080165189,,,,,-0.022036245130153898,,-0.036433201058647,,,,,-0.03095791549089011,,,-0.06910888259166648,0.012246175195590236,,,0.03685160412030952,,-0.06009046595531997,,0.030585218614564313,,,,0.06268230062347113,0.018564724226109997,-0.13480511186991606,0.050333192218873224,-0.058534512950286444,-0.09277589025803429,,,-0.11549692136379752,-5.9748210551546777e-05,0.0332340094400001,,,-0.06017607252672086,-0.036407977761567345,0.004588198210641048,,,,,,,,0.020460851249728407,,-0.017262598274798813,,,0.018377044075505444,,-0.05260423878996914,,-0.006439597937569985,0.0071085063227407375,-0.0008540461929409382,-0.0005728777331464041,
