,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2004-01-01,2004-02-01,2004-03-01,2004-06-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2005-01-01,2005-03-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-10-01,2005-11-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2007-01-01,2007-03-01,2007-06-01,2007-09-01,2007-11-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-09-01,2008-10-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-07-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01
0,0.0007085918737412822,0.06829750654417799,0.019469845865924817,0.052327706313150424,0.052606329727154844,-0.028666580189367963,0.036427123189398,-0.05418880497126222,-0.023592545205329052,0.016380407111086015,0.015444703452409336,0.004961512771437304,-0.04628303009867185,0.059919195495952815,-0.04456377195183092,-0.022967989655282794,-0.006576170814708404,-0.05538120169768114,-0.01799219506125882,-0.02985762854418328,0.00916796782765772,-0.004694826412147357,-0.01646334190574328,0.011835082995425628,-0.06858278825246245,-0.0025789286197778205,0.018942510451091743,0.016207548699014196,-0.005604355272556469,0.019274441108984686,-0.017196340490572948,-0.026662969068292575,0.1366065610068672,0.0692191432939313,0.05210071146827144,-0.003849865019361687,0.0372062993063893,0.00507001912168914,0.03895033442017867,0.07415447221247495,-0.10907231551286567,-0.13364470083781432,0.2975769379663449,0.26562262386276636,-0.02586978744722479,-0.026134030591429713,-0.005203485333177937,0.0579366116058142,0.20609847925344565,0.023614662090227112,-0.0029920478094576097,0.015224041841169877,-0.07186595915164506,0.019037195052023614,-0.09702341533048697,0.002198726880126234,0.017238299887738506,-0.007444734487223048,0.08602788872564143,0.026724982551097454,0.02337603359352336,0.023836705652933943,0.052420132831407784,0.039284255197792994,0.1189175230949786,-0.035036135293612825,-0.03791357091557335,0.04034772424580213,-0.03734080727932554,-0.027880331449955387,0.03122646693295894,0.06726774270473612,0.04088288382469951,0.12210788296182518,-0.016232671340252247,0.09060742938911259,0.04892234704778642,-0.04183658356886022,0.011142899999818212,0.06737212043577334,-0.017717385667719077,0.013531140679891918,-0.031402661977582236,-0.0013476740595332881,0.0092261464224348,0.02014523374287225,0.0245485091157851,-0.11532760799373243,0.03331391047914664,0.0021934662799766302,-0.0862054940904704,0.0031189852536732676,-0.02246203368961852,0.06490455491054936,0.0012069712429005897,-0.13899322536947667,0.005981007122925375,0.019236688231665244,-0.012135116598249729,-0.012904950155567696
1,0.001955228989357516,0.15585215063233848,0.01924118600271396,,0.09308839803633573,-0.07257247030306879,0.04662755114143913,-0.08010208733282154,0.0046414210364716935,0.03531818938944298,-0.007165664281156947,-0.0011743061945999056,-0.014620391570036029,,,-0.044315374259035645,-0.016058832087910035,-0.07414971958605966,-0.04857180840781761,-0.026898962491801348,0.04721685773887163,0.005825855436085492,-0.01663565171921344,-0.009214198409764396,,-0.030591339379902438,-0.006513021856928758,0.08132151450582992,-0.023009841994327138,0.06937329710894402,-0.02123807068110628,-0.04393289026726899,,0.08136134876267853,0.04790111743320313,0.031082119328908142,0.03344360638176336,0.030135516579611665,0.006794898592056699,,,-0.2492465067771268,,0.2640089345920895,-0.04782326078338606,-0.11914117750417844,0.06257222537429774,0.14378919429642267,,-0.06554400806007599,0.08444618507027446,-0.019640296851884287,,0.056246684578554085,,0.026925883867678913,0.016897293916829703,-0.023018147748642415,,0.04032849777800529,0.025067893029228294,0.02427530091555974,0.053569222237599856,0.04057955632813037,0.18448854060261777,-0.06417086005320205,-0.05004897099891892,0.012199957057798194,-0.012962933069696536,-0.05222637745574854,0.004503920042560061,0.07729797275890138,0.056710566312430544,0.11615215316822436,-0.07543885942570733,,,-0.07072768655979733,-0.005605470813314639,,0.02353119874681653,0.009054582579525627,-0.01284972331846257,-0.04412625133434811,0.05971642584357428,0.007767716364636135,0.07280434316416762,,0.0036382730145792797,-0.013491214230107906,,0.0012817716049209338,-0.011728450298733595,,0.005873005160628164,,-0.019467685954171254,0.00831292587064425,0.0009547283740121149,0.048786191862818074
2,0.04296624562860729,,0.08725713285624792,,,,0.04548566066646931,-0.02265380779721582,0.006808139016594161,0.03467005690926017,-0.015459331445262126,0.02577639625971817,-0.0008276458754570282,,,,-0.035322195658385014,-0.06748784859762004,,-0.044386399199645044,,0.031605134740783525,-0.015700561608157027,-0.016346466268207183,,-0.01660963714887076,-0.009515454861455719,,0.006983779038689589,,-0.01298144059651496,-0.01520200613691014,,0.07432938656185151,0.046050211500573424,0.01599564147360799,-0.0032903890777347122,-0.01988571047755905,0.018581214771682588,,,-0.3170392442590898,,0.265738894640108,-0.0121015552209508,,0.07283836505667152,,,-0.04090632996033827,0.043746122476385985,-0.012017630485524178,,0.0413948727606952,,0.0171091157230161,0.017124644150842805,0.006742797772520959,,0.020741692405757406,-0.009826551493997027,0.025556538908916848,0.056890326047613904,0.035729766178353994,,,-0.048553634830306835,0.02316826082886836,0.02477604962367863,-0.04515009373570944,-0.0017119297159089442,0.042094709663170304,0.06076954031051551,0.19566023163547186,-0.05022519904805084,,,-0.05170785891900043,-0.0426971107905425,,0.026751231923766383,-0.0026905849132718984,0.02568369075227106,-0.022535221210652656,,-0.09209307685967816,,,0.0041740785210490905,-0.020047786591764094,,0.024012066705637714,-0.011987410066945037,,0.02409700460878228,,-0.01625865617453892,0.014989599291249212,-0.01629307253225598,
3,,,,,,,0.09460689691679214,0.025635886438228894,0.023183485907284362,0.0168656020009601,-0.033636638630026194,0.008280392161201577,-0.033111788517274476,,,,,-0.05553058999621331,,-0.019749262543087065,,0.003610896500786276,0.013577101134735203,-0.053921171107270405,,-0.002397985643676326,0.008180080797009881,,0.02756213475188747,,0.008877727951928871,0.04071107945376762,,0.0025137751937056585,0.0839947197559694,-0.013352110138515894,0.010936670318051567,0.017008966589249774,-0.034133058067044725,,,-0.3845529726818546,,0.24324877775539555,-0.0034068948081610317,,,,,-0.029364378926801105,0.0019907688934597267,-0.013894289981419283,,0.026470533254684403,,0.038415849156531845,0.017124644150842805,-0.00938030443360982,,0.013245619513863383,-0.025074118977407522,0.047453037636871254,-0.007771784942393722,0.019615134057745065,,,0.0030569566432063766,0.014031773117859636,0.017329277058391046,-0.056342740642264744,-0.01503599383141796,0.047953942637278146,0.07589640552894017,,-0.03324201192956883,,,-0.013197073253363611,-0.0459997394611662,,0.018830652308269524,-0.0024852446702137154,0.0307539813248614,-0.042679142882226184,,,,,0.003402218476516866,-0.029710885422955302,,0.03272903811616379,-0.0012308190918497441,,0.03889182392240409,,-0.005808463472971592,0.01108978933897986,-0.013267668460522186,
4,,,,,,,0.0515832487310135,0.05176533132820249,0.04420926401308911,0.04624901901030287,-0.03780473599612699,0.024831364197132944,-0.06009366063691979,,,,,-0.08139670659544697,,-0.01946771779907519,,0.00919541338898755,-0.005155245429771749,,,-0.022629522051922146,0.017548020318027158,,0.017280566259333344,,0.06153136496004463,-0.012897761700427224,,-0.004853629200046949,0.09753355609724879,0.013920399947107809,-0.03711148837300282,-0.039151379589867585,-0.04990907346376486,,,,,0.19683980897259712,0.04932950893047061,,,,,-0.057638637206501975,0.022907354163148375,0.009319431022885571,,0.06433463641154491,,-0.008109263445450932,0.017086756034446093,-0.00299816203515868,,-0.0025112229980334133,-0.013984298234354542,,0.10067192362861044,-0.011262223142846084,,,-0.006650743747768972,0.02238236264663973,0.014101857360008019,-0.07791192066268371,-0.023092033615154994,-0.00521196620085651,,,-0.023124741023474893,,,-0.0203250548770334,-0.04985514210286457,,0.0014447274728714987,0.014658397870217277,0.040178120202656764,-0.0019106966926492053,,,,,0.0036390177299377713,-0.0476302978043992,,0.007460604734268794,-0.019893148355213164,,0.028551980292605528,,-0.02269067322773788,0.018395367667454643,-0.019906486711620985,
5,,,,,,,0.08393367298191334,0.12945325236417604,-0.003456486933643532,0.03510569549818965,,0.03628602940109338,,,,,,-0.10626356644007996,,0.00518598682351179,,0.014192624362021511,-0.0331639772425123,,,-0.002808620585672994,0.023267298769937717,,-0.014542341194250949,,0.04553065389217781,0.0060007846042419155,,0.008131791549659706,0.04645627289307419,0.00820015265088525,-0.05813485991211742,-0.08345415557147129,-0.005564158109748783,,,,,0.19740448196284532,0.08721094062666579,,,,,-0.08512864255617025,0.045044826214199585,0.037387228201750444,,0.05541276972575471,,-0.0398890447182878,0.017238299887738506,-0.11377311757888542,,-0.015238660714745111,0.019435936649907948,,,-0.005219908686883601,,,-0.04153425302006486,0.04234403942494103,0.06522167072730589,,-0.004607236404894133,-0.023069071309091083,,,-0.028380094213812768,,,-0.007122672523227513,-0.04907478309813973,,-0.02689910124320294,0.0033115367803797646,,-0.025880489074008972,,,,,0.0010310550291245668,,,0.04406428271157525,-0.036714529074360125,,0.0426624630108825,,-0.019690274628276216,-0.011912521501438178,-0.011501373938587078,
6,,,,,,,0.06945342423235124,,-0.01631984174600154,0.03566142550680462,,0.03744607766944741,,,,,,,,-0.028768453869432276,,0.014192624362021511,,,,-0.014426806652910407,0.0014513382659377405,,-0.002142885953096793,,0.02327625232239494,0.008229591484868348,,0.04219091304752709,0.03774658286692478,0.04543019166685669,-0.03775434592215876,,-0.015570125436881885,,,,,0.08282000114397636,0.15604630417591803,,,,,-0.06780321499647302,0.08893836428905133,0.025740887352957542,,0.06356929660091226,,-0.07066605442675566,0.09678805277281022,,,0.0013251070243166518,-0.002071183023697465,,,-0.04239650445862431,,,-0.008300989460974462,0.03885196456387163,0.02184270455257664,,0.02528357103963974,-0.06500333430998406,,,-0.021958564377338063,,,0.015137193869842247,-0.08963929274420845,,-0.04560872703822949,0.0404739647582506,,-0.020041244975083528,,,,,-0.0092506367498916,,,0.0657449433094609,-0.06111855210325501,,0.04731761319537897,,-0.024532292334300543,0.005764389898633482,0.049059062402882825,
7,,,,,,,0.03149443616586556,,-0.03745864632950191,0.018231985908506054,,0.07968264466756536,,,,,,,,-0.06013038842735319,,0.011590834641579728,,,,-0.029276542846588982,0.01809424889359318,,0.026350253806073434,,-0.023082162669281203,0.008175289402370223,,0.0034918664527574528,-0.008700194943549455,0.006303165732303606,-0.07267700171607006,,-0.006961832375459252,,,,,0.19896021202823633,,,,,,-0.05997630641041518,0.07096452280155985,0.023387195050200482,,0.04442345716552265,,,,,,-0.01963839910075149,0.005955566847757332,,,-0.053548514876636144,,,-0.020906343399591076,0.07068605456182153,0.05682094360890133,,0.018544331084643817,-0.02902768270979217,,,-0.07495420832798366,,,0.014979216017540709,,,,,,-0.007898052721815318,,,,,-0.0576880470264817,,,,,,0.07673951205694118,,-0.010955328514725138,0.02070691638182076,,
8,,,,,,,-0.02374984750428677,,-0.06774119158450043,0.04750154584035715,,,,,,,,,,-0.0006327162598508407,,0.025643036957339493,,,,-0.02605025156850216,-0.019261381375388464,,0.028296061105502382,,0.010598286999238038,0.004094206333660311,,0.08117397693438466,0.025581578142145567,0.04205700334925133,,,-0.02783507846790959,,,,,0.1172442629053938,,,,,,-0.07041765891860186,0.13354392827396144,0.065528748107339,,0.046584843627078376,,,,,,0.03558267451520958,0.035774079029587735,,,,,,-0.04395514158301017,,0.15016087332603778,,0.047752687997922205,-0.023366413185453627,,,-0.05026903781919495,,,-0.02146321665263695,,,,,,-0.019143986912004474,,,,,,,,,,,,,-0.000580129806832641,0.05524997919727337,,
9,,,,,,,0.008310521474455879,,-0.08237257466175407,0.054865558271550485,,,,,,,,,,-0.0017572435302593004,,0.020264838537045082,,,,-0.005618844897306352,-0.016697426821215555,,0.0012179628212501542,,-0.003267894608364519,-0.004860709531460894,,0.19040728338947277,-0.04613569936285833,0.006044685178640652,,,-0.02368528091079661,,,,,0.13140310459990978,,,,,,-0.04026091362813122,,,,0.03606391057222913,,,,,,-0.0024460836942873376,0.009598087876743877,,,,,,-0.04602766216813681,,,,0.07040886850327555,0.06447416088896318,,,-0.04110498178267158,,,-0.038365751928546965,,,,,,-0.019085855665982088,,,,,,,,,,,,,-0.02021259296072364,,,
