,2006-11-01,2006-12-01,2007-01-01,2007-06-01,2007-07-01,2007-08-01,2007-11-01,2008-01-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-09-01,2008-10-01,2008-11-01,2009-01-01,2009-03-01,2009-04-01,2009-06-01,2009-08-01,2009-09-01,2009-10-01,2009-12-01,2010-01-01,2010-03-01,2010-05-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-12-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2013-01-01,2013-02-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2013-12-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-08-01
0,0.0026009223778298285,0.006082298156969923,-0.08937933912492135,0.05486381490278669,0.016943299290556713,0.11997180483072878,-0.12229021001652729,-0.02586839661139395,-0.0011377658938154234,0.06829056208983553,0.023878210628571095,-0.22392410622405656,-0.017261759490367234,-0.03055223513778227,0.18076037089754537,0.0520660597896912,0.019137006129525957,0.0012016670627701398,0.04106034897018995,0.024825347536966413,-0.0469996088986796,-0.010354296661439832,-0.015949516525229912,0.03953184110130925,-0.009059634253111848,-0.023162430946403134,-0.05123666347604405,-0.004267031652683301,-0.011343964651802874,0.012716763738941594,-0.04624868097697532,0.009039574480461776,0.01242791377010849,-0.005329371811827022,-0.0027412397422107437,0.01680266275627379,-0.0004813976031756706,-0.06733750622269596,-0.0035531383603504274,0.07855870071207716,0.005299828183334077,0.001460959282981067,-0.013887467335497838,-0.021455250861232456,-0.020308458075796842,0.03441507816497191,-0.005567379449968102,0.03865951487172048,0.021420178796329736,0.1244886952702986,-0.021440081961294488,-0.006498911219131043,-0.01802932683419689,-0.004326771203489755,0.01804528799097116,-0.009066028797767745,-0.003965755259979331,0.03468734900284265,0.013152747778461649,-0.005776919597080599,-0.035652912871858566,0.026718594743582513,-0.022690860919147626,0.008096391545993953
1,-0.006280879283337537,-0.027357792884992183,,0.03488969648030227,-0.005390883596736895,0.15258800794359773,-0.15295045984191846,0.026181285020585365,0.10597032189668742,0.06981005855243105,0.03179530645806028,,-0.01778708280842034,-0.1517044484258654,,0.08508613211712032,0.031059184100328707,0.031076897434010764,0.0897982641577556,0.009970630119128687,-0.0439586020444066,0.01538715804278401,-0.04551922193668556,,-0.01019383294966858,0.01848922746920212,-0.04374894670742224,-0.004186318992499466,0.010760428972094616,0.021410043157889858,-0.04953687125021089,0.023382907557025212,0.03143571005512219,-0.013977852624494691,0.006173273013690528,0.001591722687913355,0.015405166161586492,-0.11243068363541031,-0.004517885813187572,,0.005569605656453924,-0.017181307976985583,0.009799393711254267,0.014647059815015573,-0.04849871204702261,0.027167601256619434,-0.018039332104851313,0.05286358138664671,-0.06222578775284937,,-0.039101430353108146,-0.0023778396559135384,-0.008658132247904238,-0.05593682637261129,0.04460897590863111,-0.005733138279020389,-0.02085941958266324,,0.04812933942704589,0.010266346413950411,-0.043944018865353485,0.037725770111354584,-0.008530667777500112,-0.01828329448353272
2,0.03651143027585402,-0.042396962600687704,,0.0032103870768418474,0.012788747651971466,0.14461435552293667,-0.11240706881833429,-0.002538543367799795,,0.07137052352626827,-0.002735312414209101,,-0.029367530304677092,-0.18408628581656927,,0.08051490681611295,0.08564158300078262,0.19458391454904667,0.11944429354272912,0.172955213258021,-0.047878262874906374,0.012101226370546003,,,0.04577833665270348,0.028353753950266736,-0.03207262962809043,0.017089085128770914,0.020439739206998264,0.03263627425155624,,,0.009326412478641466,-0.029899897208096826,0.010766792442531647,-0.014910180026020792,-0.007593361075503791,-0.004907096807500899,-0.03648177212213666,,0.0009259967125260227,-0.037176278157945,-0.05683022136548832,0.029691312339824305,0.03281760285016044,0.017429657565715462,-0.019090811884301728,0.03179763982294859,,,-0.04667660155401637,0.02509666240097652,-0.007410071822046227,,,-0.012717955385582125,-0.012620601655694452,,,0.010186331850090324,-0.05327208041202014,,-0.004934450773170118,0.007847519422166882
3,0.0260068979311614,-0.05591009583429796,,0.016173833956832695,-0.024083589251826076,0.08298243478666323,-0.1341890341202303,-0.07713161786118805,,0.0513301731732414,0.0009881072939963431,,0.022327961836479338,,,0.11584544129670954,0.16541462418228203,,0.1824009717632723,,-0.00028814253217623875,-0.026891936892314616,,,,0.02391203369613293,0.005290374548803767,-0.006484951294542768,0.03504685654195516,,,,0.010164401298366543,,0.010776170263048224,-0.007208926931926152,-0.0029574164370500533,-0.07216345183055406,-0.00466311510373929,,0.03607626644413364,-0.015058372769062522,-0.07001739629141246,-0.0232960440800824,0.023312962418323036,0.021537077650939263,-0.03572189217601518,0.034850881794675104,,,-0.03586817497805356,0.04578945124077183,-0.013020838615611208,,,-0.002070879320943242,0.000545413484299706,,,0.004000120475832536,-0.02243212902216052,,0.009100984882018937,0.00918601646798678
4,-0.05820742024207437,-0.09647340959539985,,-0.011852879928719418,-0.028448977633132255,0.07998518890401574,-0.11560397031163916,-0.08006967231788864,,0.018303563293115,-0.0003529333272653812,,-0.03521853495672633,,,0.06292126928855174,0.1878968173704223,,,,-0.001014374932897022,-0.021130955376971183,,,,0.024598715212290623,-0.012066335543881035,-0.00346909126156994,0.026712074741467307,,,,-0.004523011559904366,,0.012850052484410734,-0.022318347285672446,-0.006649123230577869,-0.0553058164278557,-0.011693449520394417,,,-0.028546360235269796,,-0.029910514642026875,0.008282687289926871,0.00742553607282137,,0.03691284761420477,,,-0.001173366032859502,,-0.030226871858382798,,,0.004409919829113207,-0.01141424901835264,,,-0.020556887931183154,-0.05972737761808444,,-0.00544991298200026,0.006499423977827767
5,,,,-0.005936343515536624,-0.04298990850012552,0.0432667189800271,-0.15962892762365755,-0.06187250662026367,,0.02461742657416477,-0.02487737700181092,,-0.01026423933027909,,,0.25501308190137334,,,,,0.016695965915894506,-0.0018272206949583314,,,,0.022640704507107312,-0.026080934659427513,-0.010656019577240633,0.013922128991042393,,,,-0.0005561493548811858,,-0.0027504163162553885,0.006441595991583171,-0.044592922680838476,-0.09648632037735982,0.03562351674063269,,,-0.021889030815875454,,-0.03460296079518366,-0.0020162880850564946,-0.004213084242107534,,0.07343764156945876,,,-0.057314999759072116,,-0.05831199633459172,,,-0.001971347568123283,-0.009052953574218314,,,-0.0061958197293519035,-0.026182240760862063,,0.026059487200429166,0.008924830884106116
6,,,,-0.013362352227239693,0.008555172830095437,0.0702373815331232,-0.3107656749832137,-0.029697929403455836,,-0.003915975640913283,-0.012093590523586162,,0.0015961676652443968,,,,,,,,0.01034213919888749,-0.012582226671462804,,,,0.035279306743855265,-0.008008537169366559,-0.014613012052312607,0.049527904193044536,,,,0.0008821410986685208,,0.005427086212909549,-0.011146720670534738,-0.0480374406454972,-0.08475230373642972,0.04300248419374686,,,-0.021397963195219027,,-0.02292832287584068,0.006984089252378145,0.003172093162418288,,,,,,,,,,0.00478416063453424,-0.014104431383141769,,,-0.005034043701459767,-0.04545391491373674,,0.0163234807137429,-0.011724071081281595
7,,,,-0.025832384501023986,-0.05932180204334392,0.06962169732290979,,-0.04332858113398497,,0.0034876338090958914,-0.06373239351098192,,0.025746535057056263,,,,,,,,0.020989173180811393,-0.0019449975796685948,,,,,-0.024936178077873294,-0.022095684347595262,,,,,0.003922459568549752,,0.004630676531274136,-0.010176156311295481,-0.02959719015908846,0.0035760846016144043,-0.012574652829393518,,,-0.03115532929973952,,-0.031927555879375236,0.009323984636394944,0.007193144700231469,,,,,,,,,,0.013170036584486011,-0.015143891600345238,,,0.14549964041173924,-0.01656983739337159,,0.010862397125593448,-0.002567825042896432
8,,,,-0.015426583722033538,,0.07685308429584481,,-0.0540894548791262,,-0.012005372540438985,,,-0.006430300083719476,,,,,,,,0.010159493179410783,0.0011491877535569905,,,,,-0.014407169586720614,-0.061096455065628025,,,,,0.011447343157480028,,-0.002195589158687561,-0.030316175966778103,-0.12076463485817213,-0.033410645457810695,0.010805895695750412,,,-0.013355858125506659,,-0.03152269749836173,0.044239301826240696,0.0030197008554342375,,,,,,,,,,-0.003571496099779692,-0.019962207428450673,,,,-0.04385694388126771,,-0.0030300728114547315,-0.035081201880684976
9,,,,-0.03154752092628699,,0.08913352328410973,,-0.03771323554556094,,-0.0029652802770341324,,,-0.019771450240585797,,,,,,,,0.0068398948534331705,0.020335086821604786,,,,,-0.0010606358070822663,,,,,,-0.003423258849344968,,-0.0018136381870763607,-0.024449189268369087,,0.08841127124261838,0.011061981996830283,,,-0.03660346227041278,,-0.055974327400275414,0.026787168037051612,-0.005831192267294227,,,,,,,,,,-0.0053924179137060935,-0.029368965167340777,,,,-0.03826323491503336,,0.016131547430613846,
