,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2002-05-01,-0.05146658,5.430000000000712e-06,0,0,120.59,2546.42,2667.01,-0.08475908992741141,0.6530068973306549,0.025829852226650154
1,2002-07-01,-0.00674884,0.012728470000000002,1,0,368.69,490.83,859.52,1.3127631749670707,-2.5353572701292046,0.03002968718497778
2,2002-08-01,-0.0165253,0.01465404,3,2,744.91,4019.07,4763.98,2.932758793862209,-6.092802931794376,0.05235239022194356
3,2002-09-01,-0.00159558,4.219999999999875e-06,0,0,346.58,329.07,675.65,1.8758166432545984,-3.7931130910261937,0.04335523410637578
4,2002-11-01,0.12390447,0.055160440000000005,5,4,1147.98,9541.67,10689.65,0.12588297129465287,-0.12670398154296075,0.0418753064840749
5,2002-12-01,-0.00300286,4.2499999999999136e-06,0,0,260.02,1178.72,1438.74,0.38049613925244147,-0.5964894892309975,0.022515515575223275
6,2003-01-01,-0.00229179,4.429999999999712e-06,0,0,303.72,749.48,1053.20,0.9454323684098437,-1.6800247499499468,0.044120891170485746
7,2003-02-01,-0.02637396,-0.017352149999999997,1,0,239.73,3681.10,3920.83,-0.3504162957154682,1.1710516948097744,0.02436319722716688
8,2003-03-01,-0.05968631,-0.07815712999999999,2,1,368.44,4989.93,5358.37,0.7396679963768269,-1.1518203087809735,0.04723028924672537
9,2003-04-01,0.07468929,-0.04990657999999999,2,1,373.27,1159.31,1532.58,0.5279597703209953,-0.7146721329184789,0.054764782922827535
10,2003-07-01,0.01088149,-0.02797707,1,0,368.25,1089.60,1457.85,-0.8273631684541121,2.6141157528906884,0.09008691143612899
11,2003-08-01,-0.02497951,0.0029880099999999993,4,3,755.74,9191.67,9947.41,-0.5709733456626647,2.22900047183281,0.04517906075334636
12,2003-09-01,-0.00292829,3.4100000000001317e-06,0,0,264.54,1134.56,1399.10,-0.8043559178816715,2.6975186109572133,0.032206980305362516
13,2003-11-01,0.07704829,0.03715957,1,0,201.55,3682.94,3884.49,0.47020083666381285,0.22259086634147604,0.029144970617029278
14,2003-12-01,-0.00941637,-0.08927494999999999,2,1,368.44,4584.57,4953.01,2.203595387911372,-3.3601619967838836,0.057749973660785575
15,2004-01-01,-0.06444439,-0.010982350000000002,1,0,151.73,3683.20,3834.93,-0.3062006028843383,2.3466853475069285,0.023826810752552257
16,2004-02-01,0.02882604,0.062234109999999995,2,1,616.33,3681.12,4297.45,0.9406785454409272,-0.6797594348950441,0.03128730468244027
