,2002-07-01,2002-08-01,2002-11-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-11-01,2005-01-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-04-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-11-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-11-01,2011-12-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-08-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2014-01-01,2014-02-01,2014-04-01,2014-06-01,2014-07-01,2014-08-01
0,0.03211423542795311,0.0323960496555995,-0.01333413187371324,0.04392775617045852,0.005457881545857579,0.02116422805158341,0.06251795953933026,0.03909913718832092,-0.0277125882397109,0.0427177005684749,0.07506860730926768,0.2313040206581185,0.02352874499000679,0.04208844657844879,-0.0025544738273237666,-0.10648490760952745,0.026894474007941316,-0.0034136280157097687,0.05352780917862088,0.08027183657506076,0.021255239333707987,0.03684806234690585,0.15856464098470371,0.03706935768841424,0.03555012452274808,-0.055403670976260866,0.03139503293458468,0.03357786244178129,0.015394047594144311,0.009002607205620405,-0.0017633190689521072,0.051462633220257015,0.008073798220536776,-0.005229192968740248,0.021163850602556877,0.03397810690311731,0.019488989613569818,-0.01655670936100062,0.10209240903361105,0.036965809568881625,-0.050395533217200805,-0.04272473143479516,0.07444144236878425,-0.024853500544257834,0.02466714196338904,0.07274932224346253,0.06026174315757293,0.07349524095559268,0.10051576768675963,0.053445436049859296,0.0718300507822045,0.035285614505963236,0.007726667399345466,0.013329912036706748,-0.370824130690784,-0.06590632850759537,0.31364412641653416,0.056709762272182385,-0.04788992655259117,0.08089165344388771,0.0008150293705901923,-0.04576412659221196,0.03582415664732763,0.11946791661101952,-0.02322449496576784,0.01402704067574545,-0.019988141697929063,-0.021457815364587907,0.023916508953377047,0.05613528004985535,0.016451359231406393,-0.011812342434976225,0.02973782260434188,-0.022512673079763124,0.024413937317314005,-0.04711634814942134,0.013900196164349676,-0.015234189245350915,0.005489029372346188,0.07238249479097081,0.05610798028555486,0.09063803518114089,0.030664615997421762,-0.030386539336902274,0.0842102285024664,-0.013206565489039868,-0.06801955653007496,0.012208850140573047,-0.04717590975046915,-0.0030832580874495807,0.03641187141236224,-0.09568778566755176,0.00949502587320672,0.023444536241461034,-0.056846654233104976,0.046817621801395815,0.012974999456077718,-0.060581798085400096,-0.006475761727763207,0.004396015592392111,0.052299996541486315,0.02007213803995006,-0.013411505659710166,-0.07131326880249855,-0.04091884770178522,0.0153894117885216,-0.04134090191274653
1,0.004438870817935925,0.009232545509339718,0.017932312637148062,0.009817966690021218,-0.02824335977872061,0.06458295429253902,,0.010602136771417747,0.010850166784530657,0.05970448321579225,0.11120727636231731,,-0.023431520910900838,0.0907590289356397,0.034364838033126066,,0.023588017321861887,0.0226666708130967,-0.0939399805143335,0.12355053420016793,0.07331454393316195,0.14461867774806425,,0.033634170336353186,0.017686085817472774,-0.043081788022693246,0.03952927353487956,0.05821235763310728,-0.031686943677234236,0.008384478433399511,-0.0027734348954338017,,0.04771844327930541,-0.0353101867048391,-0.011260350168611932,,0.08311331881848594,-0.04695109048304502,0.0770086126356333,-0.040356218573029734,-0.040331090035270245,-0.035814898726084454,0.10607309293423217,-0.01622792811085194,0.017746975161715195,0.05804681120152466,-0.03547071147651071,-0.00228147074478402,0.15753446459461928,0.07233363908322854,0.05794831426284919,0.024747626384176824,0.0732847124988294,0.01706622925952761,,-0.116101176400079,,-0.11590799076767189,-0.027397695064758754,0.10767606871982727,-0.06389945981805667,-0.003219055119500158,0.008616218205382609,,-0.04114899163087049,0.0092623572446342,0.054719992204278256,0.002573227144054391,0.009412404880288161,0.05396600320233391,-0.00920395849199318,-0.02184079907906336,,-0.01986436300781369,0.06115345579374987,,0.017007067839266643,-0.04332025194493161,-0.02273363432038611,0.06897545916592485,0.022736734086474808,,0.045689567373880635,-0.02605502842571683,,-0.012546014134787065,,0.03262246495247734,-0.05925333611704153,0.004832906111139623,,-0.0874532395067038,0.01867469201478711,0.021787004390629416,,0.06825467294230969,0.0636255534476815,-0.006662945262498665,-0.0036262497915076075,0.025064781872969455,,-0.01213185860313376,-0.022275072322756273,,-0.054457155755753384,0.045305545784473766,0.0007236497631994965
2,-0.010822108044380219,0.010137445790929678,0.03824866243731245,0.02626454109059362,,0.06515278383943335,,-0.003720313135331832,0.007798308584300528,0.07115769318770182,0.08992705570043213,,-0.022962669866793073,,0.052884315196329634,,0.00962020129033414,0.07509829211655106,-0.03647131422721639,,,,,0.042154398861973696,-0.0010634286615072153,-0.04861460839339404,0.025966459625009097,,,0.024642797637571157,-0.008540890155698921,,0.03937409272285697,-0.04290720020433958,-0.06640232709971228,,,-0.02995562983707245,0.026277791957989294,-0.010374058201844116,-0.06561069615114001,0.0404393220344188,,-0.02090133264375238,-0.05265686562045113,0.07712202790958411,-0.026898547859912192,-0.015771505082494475,,,0.03416797195505428,0.04542730957243024,,-0.02559044303850344,,-0.083514064809739,,-0.00989240702882399,-0.025517038040126394,,-0.10985152292267175,-0.04280168823491426,0.00594282643005517,,-0.039293135785384514,0.02423528445473866,0.08772927355405535,0.041922862184120335,0.05790758969522747,0.024450205804760206,-0.028572910815525265,0.0006623077548529588,,0.032465574539048525,,,0.013930856509405398,-0.01912710529962558,-0.0738871308190161,0.07005865436531833,0.08988849665504528,,0.041699028384481585,-0.0033083682516221735,,-0.018844815941723603,,0.0027753851831060494,-0.03215878373905312,-0.01166061925535189,,-0.09471900263843525,0.00631337999365944,0.0325130530386839,,,0.03601175245570065,0.01972103875968545,-0.023583637863916485,0.04174358850478477,,-0.00647572885993658,0.01422382936635036,,-0.14147433434297252,,0.0029986550499616627
3,-0.04367937676161038,0.022119027860894036,,0.0467688898969395,,0.06410207678565444,,-0.03984042882824923,0.04021855440662847,,0.11961479800879182,,-0.08312797707043562,,0.01859013662937925,,0.03525129162477869,,0.03967014142710479,,,,,0.018784686066280365,0.013685868691119207,0.016381811692073978,0.027660807072296123,,,0.0655541935192201,-0.029806439022163067,,0.024712717591437006,,,,,-0.04143937563912736,0.0447015133127977,0.007743912813234388,-0.11183466975330347,0.007719030087686374,,-0.04556073910533254,-0.0932303052905401,0.08015166283943609,-0.08729328499964772,0.005830778574863693,,,0.05472875196753524,0.03178059267675559,,-0.07775991410811312,,0.0481868255158151,,0.0016601136221421342,0.09045459779771603,,-0.13735872893548384,0.0038025469297191528,0.027232716445576566,,-0.05671537895978007,0.05907494329320606,,0.01285587762547169,0.02702339067757986,0.04368905761639508,0.008018684500842532,-0.01625644476566271,,0.088972077882578,,,0.004202443825414903,-0.017058619355417193,-0.09627931756486507,0.02241338131130055,,,-0.032431577116402543,-0.013205631018481157,,-0.019062345490453048,,0.029162962069755105,-0.013434043434406462,0.0013412640911780738,,-0.0463946890690905,0.019155179847224924,0.023048281064436793,,,0.0855425191387289,0.017674684153476505,-0.016882859982572884,,,-0.011221351585887607,0.016537514973713918,,,,-0.015986182293321827
4,-0.06504958934564309,0.04126659534860588,,0.024290932687037192,,0.10601741237537166,,0.046710464516030115,0.07612164755151518,,,,-0.09708111029949751,,0.03621556405975834,,-0.010821509519066463,,0.05338755833649511,,,,,0.014851066285684222,0.07224653171917983,0.057094084536508216,0.030890845696870617,,,0.0837969537289589,-0.002762696280596222,,0.02604279977544266,,,,,-0.024162646709158686,-0.02113477688862031,0.021167001535986607,,0.054816834209281406,,-0.06812183931655724,-0.10509300839836877,0.11121785888115765,-0.00750055282896156,0.056904883758979175,,,0.025877490893951194,0.014813707767260986,,-0.07924897769558914,,-0.006771443554897338,,-0.048187291597886484,0.011543367859455422,,,0.012315768978901076,0.04348497312656541,,-0.05073440291997322,0.04621971944449155,,-0.02119859964095716,0.06938527463091404,-0.004578840492884817,0.022542693718120344,0.011633912248609407,,,,,-0.041605663322650255,-0.01544433206783058,-0.13686353003994878,0.04026678819637475,,,-0.003325858332919873,-0.08534806786167604,,-0.03544728515643847,,0.04886841507768325,-0.036160000238251166,0.01441089368989723,,-0.06272297963063744,0.04483708955728294,0.06322749380590276,,,,0.08677978278829279,-0.034726585305264956,,,0.004119617036239476,0.0008329418376515907,,,,-0.024479888494973956
5,,0.0837615899978904,,0.009269006001975777,,,,0.0777732423593358,0.08166187170032746,,,,-0.03494541230979098,,0.03978569866242854,,-0.0338386520676468,,0.10451560474370858,,,,,-0.0002136241498971181,,0.07875969181755593,0.00984633427132553,,,,-0.017516914476890744,,-0.01092715908364017,,,,,-0.05431198900255918,-0.03579293125216254,0.005231915883973981,,0.0412701011783323,,,-0.09254976643062385,,-0.08631245923562592,0.05181405134268191,,,0.04237949056703538,0.021982869641077984,,-0.009237216393018333,,0.09969787192119117,,-0.07481547963880897,0.055343326467130805,,,0.002107043370981998,0.05734442958161634,,-0.040860782191342704,0.04203335727399771,,-0.028754800793831636,,-0.009188703087873895,-0.001070472044105042,-0.029557987932832402,,,,,-0.04313175203227915,-0.03765070491909572,,0.017150433586968994,,,-0.023893428708162467,,,-0.053680736446832356,,0.06887438762633558,-0.0830241911793137,0.009485886891865247,,-0.10117840682017087,0.06405647374662204,,,,,,-0.0313597478912937,,,0.016271395079059225,-0.022505242270822734,,,,-0.03654258366847141
6,,,,0.018917252174233012,,,,0.0815991147601558,0.08422856670268786,,,,-0.12129127328992895,,0.03851513345209012,,-0.060998175135218435,,0.12691992308865085,,,,,-0.013218713779545865,,,-0.039611595969218705,,,,-0.01548584599951619,,-0.03605193666496742,,,,,-0.015510862927419655,-0.019021496398003546,-0.000924839885297235,,0.021660301019441164,,,-0.07011394479206245,,-0.04549822833198336,-0.09984135329897725,,,0.063555266571802,0.026974228503229947,,-0.042305464994935704,,0.3641214571050675,,-0.04805028574485082,-0.06499967274244645,,,-0.0307661023169854,,,-0.02378969580196122,0.06680369149387966,,-0.025922541340350103,,-0.0166173867788193,0.04811572139980491,-0.01088031241226109,,,,,-0.0660062124201155,-0.031528293398595864,,0.039610882929865365,,,-0.013765652492129465,,,,,,,0.03064515970246351,,,,,,,,,-0.00608153169719472,,,0.02186298250212243,-0.014984585957014351,,,,-0.046286489231203376
7,,,,0.025950463500886034,,,,0.06399423662220904,0.11923619189458723,,,,,,-0.02769290133284774,,-0.033653891935514935,,,,,,,-0.0071868342347451986,,,-0.04467473065781524,,,,-0.004045454876100862,,-0.03617691554906166,,,,,-0.048805001643169366,0.044612781255336964,-0.02151381880081704,,0.016824834885791118,,,-0.06605926744435742,,-0.10102792572908426,-0.14077436965385237,,,2.194068839278529e-06,0.059079908765706346,,-0.08995280473850231,,,,-0.032254126820243645,-0.008358290985608807,,,-0.021084010614744297,,,-0.04152493683304748,,,-0.05131581340464808,,-0.05085104998263379,0.04858318248056048,-0.004513544164967881,,,,,,-0.04624614825741924,,0.010284003940335129,,,-0.03406686158539163,,,,,,,0.014384581239623495,,,,,,,,,-0.02643250362006111,,,0.004315874461782665,-0.0515003523767219,,,,-0.026962999271568533
8,,,,0.019530484362818124,,,,0.1475805619406012,0.114923199469394,,,,,,-0.026040625647512528,,-0.03386911816086213,,,,,,,-0.03304689761038038,,,-0.028979433968354673,,,,0.019258488165895704,,-0.03455192487358749,,,,,-0.031941564413990875,0.023887003369944537,-0.021197068482660786,,0.005613449779688473,,,-0.022335621517175053,,-0.15775626848791502,,,,0.01843572857274145,,,-0.06895525037770067,,,,-0.05597545166863682,0.07088714676006003,,,0.054557296571502434,,,-0.003787878963376734,,,-0.0006370742259711459,,-0.0344043425731384,0.06018719840010123,-0.01415841234862239,,,,,,-0.05770040985466229,,-0.05311971974124963,,,-0.035914498007517004,,,,,,,0.032632586340854086,,,,,,,,,-0.011305226650186961,,,0.002498388518089645,,,,,-0.010620106851042754
9,,,,0.02636766823064962,,,,,0.114923199469394,,,,,,0.031337474006821076,,-0.11387532463955541,,,,,,,-0.05132526696444817,,,-0.027429253601949144,,,,-0.006932932786961388,,-0.051144466669986954,,,,,-0.03635174235599692,0.04558691179748453,-0.04324305407001372,,0.04246950801621452,,,-0.01749910815906386,,,,,,0.04728430832649555,,,-0.1261619767451232,,,,-0.024293522044624982,0.05249230906920266,,,0.0403708157949807,,,-0.023972193660930063,,,-0.007522255641128739,,0.013202220393879749,0.038873989642174145,-0.03656489361570117,,,,,,-0.09178388049598807,,-0.0014817252064862618,,,-0.055895089025609135,,,,,,,0.024347895965053157,,,,,,,,,0.005234760346206291,,,-0.007526400404850031,,,,,-0.04873428671913049
