,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.24985969477485437,0.2909479590733678,-0.004541838198651769,-0.0012827368169417916,-0.05450205838382123,-0.015392841803301499,-0.004541838198651769,-0.0012827368169417916,0.8215299122032294,0.12357439536500119,945.2358257606031,6140.241793374001,7085.477619134604,0.48445722672154096,-0.37799186492113884
1,1,2,0.00943398029517552,0.010364040493080857,-0.0013761846026023171,-0.0004830463552781576,-0.01651421523122781,-0.005796556263337892,-0.0027523692052046343,-0.0009660927105563152,0.8391278135050633,0.13716350703480393,951.8095211327328,6197.630608990635,7149.4401301233665,0.19655804973424842,-0.1948655740189645
2,2,1,0.5211980696644155,0.7103518467218609,0.002032994040624413,0.0006302167948248823,0.024395928487492953,0.007562601537898591,0.002032994040624413,0.0006302167948248823,0.8840025729335258,0.1117726900111552,976.3026353639374,6108.044500716164,7084.3471360801,0.18194825558773867,0.136876390849938
3,2,2,0.028628524126904167,0.019416289328395696,0.0006865614805988002,0.00037008335766906277,0.008238737767185603,0.004441000292028748,0.0013731229611976003,0.0007401667153381255,0.9205618738437882,0.1347062929162061,988.3294049751681,6205.222049825374,7193.55145480054,0.4816364767657819,0.07679423836636189
