,2017-04-01,2017-06-01,2017-07-01,2017-08-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-01-01,2019-03-01,2019-05-01,2019-06-01,2019-08-01,2019-09-01,2019-11-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-11-01,2021-01-01,2021-02-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.003573751620173038,-0.00578960164907194,0.009583102636288032,-0.017146102456838452,-0.028918245939773435,-0.017334617586743928,-0.007144560348702367,0.01541452373197183,-0.0043182632952501465,0.07027420699638265,-0.03599762789456351,0.01358126774718249,0.012381198847869701,-0.001326638297506122,0.004092469181979919,0.00056802284603652,0.07420570563635254,0.014644605818462164,-0.030980237116126297,0.013342473285060885,0.004175367932165663,0.025654279233237265,-0.0037981056279765,-0.02603253119364357,0.010551002860694325,-0.12730104723082292,0.01941601478068522,-0.06611460194386609,0.023882751838723237,-0.036630313500544354,-0.03458138372856845,-0.012391929258147805,0.0015698174857965014,-0.012131774303603094,0.0006723941207287254,0.0029593311075100104,-0.00815906036411218,-0.012699006431861726,0.023924814590766008,0.01121983315473285,-0.018629650245165275,-0.014508770470108345,0.00643147289617918,0.0006716533787121115,-0.008769951525650299,0.012767875155986985,0.008436179510860953,0.005603559577493478,-0.010138716595514644,0.014919431367311553,0.0052524145791810195,-0.0145888791501263
1,-0.006670652484836559,-0.005906895512925114,-0.003555899662872175,-0.020935842151773354,-0.04482112791074577,0.0024781853178548197,-0.013274897987585632,0.01142717092796608,0.03169597027781407,,-0.02507626104876115,0.017498003991637034,-0.027932160061415967,0.04097779759293596,-0.005428665521852061,0.01698270891505249,,0.029583710170663302,-0.026955053295462328,0.018679658667073218,0.004353093989103662,0.030178430127657307,-0.008446027805183831,-0.07244288045239822,0.06169192416891178,,0.057658070861341226,,0.013363082936715287,-0.03159453497535791,-0.03799256715229671,-0.01024304784037966,0.004569667905234456,0.0046022919759418955,0.0007765542629925015,-0.015388398475702392,-0.010490471371669141,,0.022717543360742276,0.015470902559733268,-0.0007184138987221811,0.010340445661495501,0.027385776405129292,-0.007751389623365412,-0.004463396957995247,0.009583381518224687,0.005509767106048891,0.003115427692399475,-0.020057218545675062,0.005416333838550447,0.03010308717568111,-0.012018903110997403
2,,-0.002290460209176448,-0.009006758683475447,-0.01145830287614702,,0.013606222013861302,-0.042510184939250184,-0.0297140958125941,0.061831486256492985,,0.022980256933334164,0.007235927204454429,0.019547534893896934,0.04671859124787936,-0.0018996748687396536,-0.0073836454852544975,,,-0.036051314642619126,-0.003414302630733168,-0.010049789056966851,0.02288219644256273,0.01131271565114328,,0.03151731784678047,,,,0.006366827484930226,0.002746003134648456,-0.035941473014877934,-0.01615587507598537,-0.007011438292645875,0.0031910170294447197,-0.004629923818942228,-0.02484030694790773,-0.009915671517591207,,0.021276001151834922,-0.0060298320178771014,-0.011701749997175659,-0.00891307778946615,,-0.0074910704000363815,-0.008155554467293324,0.015425095034750758,-0.02002386582744009,0.02475153758533466,,-0.0001568373281752855,0.030618054443023235,-0.018172220401969863
3,,-0.0010089432281648048,0.00020908242594153137,-0.022389920376865602,,0.022490411738623095,,-0.020004295284423712,,,-0.026338081535000946,0.013881477488574046,-0.08341616967193666,0.07789339810594287,0.005570762710153998,0.025320077894877002,,,-0.016722770340036774,0.008522014391396215,0.007547458479435054,0.05496657814083461,-0.009520298006565564,,0.029185993520197684,,,,0.005692078596426509,-0.016781447509380154,-0.01653093826778651,,-0.008048320714187526,0.011954433985911927,0.013010197327794515,,-0.022097392658399162,,0.03276438600006015,0.004738861139619743,0.004712233606992244,-0.004226647068096945,,-0.010409041856264789,-0.01739202333953438,0.02802064965382911,-0.0282950515325191,,,0.0001146695901459438,0.02705000887161968,-0.012459083695238515
4,,-0.002936081822085601,0.014842466339340277,-0.02134132716577941,,,,-0.022173347042840685,,,0.00682521870770203,0.03519358653540472,,,-0.0005897087556976377,0.009583781457387364,,,-0.039027792831727304,0.008201666886466619,0.030772083337945233,,-0.026887153957823873,,0.023565863446558755,,,,0.01310033423404322,-0.043669730886478186,-0.041045469590475836,,-0.011075641793146837,0.00688094550231536,0.004880072037602989,,,,0.015385316783039116,0.00679361810742396,0.0021122268274733624,0.01142543144120367,,-0.0059265950868416795,,,,,,0.008969500793990726,0.06020176907356167,0.0021094609513125917
5,,-0.0037225415620376623,0.026386165577377163,-0.01811211841545024,,,,-0.00907027553148132,,,-0.0016307286226844298,,,,0.014597912973919769,-0.05361166358589031,,,-0.02223612870361613,-0.006951837678509598,0.03828169780642021,,,,0.035317052964609186,,,,0.005949947740055528,-0.05439156137194212,-0.021198047405969422,,-0.010480600907500734,0.014505373192973658,0.008845460836655938,,,,0.005638962809255688,0.016503009730381102,-0.039390760594592455,0.0030726157130911425,,0.0075300015384938135,,,,,,0.0056797883584160935,,-0.014079675556977644
6,,0.010666046398464246,,-0.02074349891862437,,,,-0.026801798373022434,,,0.026133380999361577,,,,0.016406620650011083,,,,-0.04177236124044814,-0.024776652104640196,0.006343461461565614,,,,0.04637328352160175,,,,0.0018333731138242548,-0.07176876407653876,-0.026848219874940238,,0.015150857892987271,0.011923124004952912,0.014076325477777818,,,,0.01360946528661744,0.01381936318996324,,-0.01925300885014014,,0.002650967679087568,,,,,,0.004002615179988123,,0.00495665387967037
7,,0.004403999657495605,,-0.01032399054715949,,,,-0.009228568769027445,,,-0.011969320621157742,,,,-0.03174434399365289,,,,-0.06391653233182826,,0.013371710811126647,,,,0.035232092498940215,,,,0.026204179411024597,-0.0753916649506634,-0.02946610598671917,,,0.019435521070639648,0.006179601296731008,,,,0.007244886597344458,0.025183233417498396,,-0.022399875144581305,,0.004100674360766554,,,,,,0.007696586434524644,,-0.008094309908376562
8,,0.01220530735109926,,-0.011041210648991884,,,,-0.023888229858071375,,,0.01562243532978802,,,,-0.02919635834096379,,,,,,0.04912621082620827,,,,0.014812764983395788,,,,0.0031638041808013107,-0.03975210066649715,-0.044292754695915315,,,0.017808675656148885,-0.00011520045009039137,,,,0.039002373013977465,,,-0.011061288049395657,,-0.014179007911164554,,,,,,0.02836498949389421,,0.004425555525203961
9,,0.00355766383937528,,-0.006842997982865473,,,,-0.012164910178043886,,,0.09131620288467346,,,,0.006148982032567751,,,,,,0.057425224887766024,,,,-0.03930141837404211,,,,0.0010177576632610652,-0.05232539468120012,,,,0.016048745829033737,0.011898622519164181,,,,,,,-0.00923602702602011,,-0.0014214903022415903,,,,,,,,0.002588461311180623
