,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2021-03-01,2021-05-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-04-01,2023-05-01
0,-0.026839477078443474,-0.0011974325790298224,0.10402616252070063,-0.034898882376018125,-0.00365478918313622,0.06327577070916401,0.01016155431046517,-0.021520555505162742,0.053161920492930115,-0.013536624291538235,-0.002974017864371792,-0.039940112179588816,0.21361680910529746,0.004918392049901854,-0.020266067202225957,-0.04455149439408457,-0.013487105986961179,-0.00955255448550485,0.01477069412104326,-0.05441682136378434,-0.0273712129726964,-0.016385530164726214,-0.039190045041347044,0.0685132443951666,0.21271502365575934,-0.021530144184873645,-0.018702114555615434,-0.005518256300740099
1,-0.017757906969715354,-0.007944093455428458,,0.11166757536401128,-0.015163776165695086,0.08528323880679789,-0.02721175297054046,-0.028532123731698666,0.04682071020742562,-0.03697869059386205,0.005896680433722601,-0.027754724911735362,,0.030311181521912367,-0.04996315795066947,-0.02340076218758602,0.013376655623931477,-0.055679980102846915,0.010353140593649002,,-0.029937380324377205,-0.01534202951041519,0.06627781075184258,-0.009088892777513902,,-0.03882075275716268,-0.018098690790924188,-0.009197961630378781
2,0.036248645714547,0.006652662468752624,,,-0.019728688605489708,0.047082736476082854,-0.04874018142238157,-0.019428483394720475,0.026698635828940276,-0.010186650715092949,0.013160808130295631,-0.013131286143328591,,0.03701868809105413,,-0.02452565995468836,-0.02637903301903205,-0.08766344284205418,0.04277521032731668,,-0.057051236273635286,-0.029741644626856578,,-0.0024732563432992016,,-0.02163008059032645,-0.03221795510112102,0.004219255731798821
3,0.02108272102281661,0.009768953964536031,,,-0.007776733364612376,0.018114423893432985,,-0.03624137530236449,-0.057515006021532145,0.02904274855264255,0.03037225282619871,0.006711192736382099,,0.05772451732514661,,-0.05108816536806238,-0.030844643653764325,,0.05556747612786328,,,-0.06589855580089776,,-0.0018448948384985897,,-0.014952465761040923,,0.024890985592269654
4,0.026176841612621793,-0.03203847437502283,,,0.008685445724168517,-0.002196300106500626,,-0.06795764582802888,-0.030010431891012157,0.025342997720905203,0.026353975431963717,-0.04975255039162452,,0.07591223830294602,,-0.012193973387215618,-0.02772092316837743,,0.04249373759826636,,,,,-0.029372581652857832,,-0.029916222559292827,,0.01527115910443877
5,0.03857255892402445,-0.012343653230951546,,,0.025750589082034647,-0.026719140565472976,,-0.04113571580126352,-0.019126941642578554,0.06793377973886194,0.023031353183569303,-0.05838069738463769,,0.029848486242797456,,-0.0783670308296256,-0.06336534434257785,,0.0423642744883348,,,,,-0.03889473156959444,,-0.03558976277421566,,0.025902216049763727
6,0.03383716638553702,-0.020566331244007863,,,0.02531130665345449,-0.01993802563722058,,-0.04573507170716984,-0.04358092736586494,0.06975467733707674,0.006865319362098887,,,0.04307169939876099,,-0.04312164002701957,,,0.06380994517890803,,,,,-0.0032585623884437975,,-0.01960825868722038,,0.03819091580924461
7,0.08018330377284832,-0.07552848905780252,,,0.027599157851474043,-0.01136493081858525,,-0.05424883861306706,-0.059455341310019616,0.05813426133502109,0.04127283293857764,,,0.01888505957301545,,-0.0538785502788377,,,0.0305134876731481,,,,,0.04861766084542807,,-0.0691718118420992,,0.03261436656729533
8,,,,,0.06618122920284808,0.011853865899567495,,-0.07011809378984535,-0.07528915006630887,0.06846875991472601,0.13003234492368398,,,0.03545045809221836,,-0.08873521474443136,,,0.01155408975261274,,,,,0.0732370067598942,,,,0.016297913388220397
9,,,,,,0.016468146886597257,,-0.08328583839076598,-0.0743896208624033,0.10700708725067365,,,,0.06300162006864563,,,,,0.01743561956297235,,,,,0.058245933451060994,,,,0.027243651430453486
10,,,,,,0.04664819095214856,,-0.07132046531936465,-0.06047684466194392,,,,,0.04306863551327966,,,,,-0.03456252266874893,,,,,0.11452976124607561,,,,0.052480987866207585
11,,,,,,0.041791754986748586,,-0.054224978810426316,-0.08564449594662937,,,,,0.07553583460668811,,,,,-0.030246455357952673,,,,,0.11259309268660433,,,,
12,,,,,,0.07670326418051854,,-0.11101372626350448,-0.0671773206641606,,,,,0.07090942539347367,,,,,-0.05837366098524255,,,,,0.1126818822331348,,,,
13,,,,,,0.08634582747133823,,,-0.012919818090867174,,,,,0.07982109454168951,,,,,-0.05064870268982302,,,,,0.03513973876926646,,,,
14,,,,,,0.09827662420345185,,,-0.01086711976713195,,,,,0.05848143345109946,,,,,-0.056674898750102454,,,,,0.032320362801021574,,,,
15,,,,,,,,,-0.05001723407958947,,,,,0.05200305948951023,,,,,-0.055332542809897856,,,,,0.1466270320194345,,,,
16,,,,,,,,,-0.07610287698743878,,,,,0.03863005075580572,,,,,-0.06728337206378754,,,,,,,,,
17,,,,,,,,,-0.05544477463348807,,,,,0.010029798886775243,,,,,-0.0407988973716189,,,,,,,,,
18,,,,,,,,,-0.02541129345980586,,,,,-0.028739192842005767,,,,,-0.0868213980644641,,,,,,,,,
19,,,,,,,,,-0.031927636111220625,,,,,-0.01481628791556977,,,,,,,,,,,,,,
20,,,,,,,,,-0.059443866030465475,,,,,-0.026856702636079977,,,,,,,,,,,,,,
21,,,,,,,,,-0.034160152047627346,,,,,-0.0192031272419122,,,,,,,,,,,,,,
22,,,,,,,,,0.019568423239818777,,,,,-0.07866937651855288,,,,,,,,,,,,,,
23,,,,,,,,,0.01415252007031409,,,,,-0.07650503698942535,,,,,,,,,,,,,,
24,,,,,,,,,0.06059343864222111,,,,,-0.10173448025174281,,,,,,,,,,,,,,
25,,,,,,,,,0.059707564495181664,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,0.05112313701272608,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,0.07288312453796841,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,0.11995070261513252,,,,,,,,,,,,,,,,,,,
