,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-07-01,2015-08-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-08-01,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-11-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-08-01,2018-10-01,2018-11-01,2018-12-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-10-01,2020-11-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-09-01,2021-10-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-08-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-03-01,2023-04-01,2023-05-01
0,-0.01051614144480062,-0.043354625381222256,-0.014394721763509644,0.07537352404189712,-0.0007726205878431092,-0.06355985993772473,-0.020797582219239885,-0.044583463500319054,0.02249594587255488,0.04137283274659087,-0.04475390677437119,0.012013317265339385,-0.038010615954371385,0.06004242209095989,-0.039593549787651616,0.019792022509857343,0.06758926523510711,0.028302652173654685,-0.011599357506240082,-0.00843319963818745,-0.025547173485880093,-0.003684660774625037,0.03734261945479389,-0.040777080195131266,0.027593835173606696,-0.026765539272799455,0.05162430778407323,-0.028702839511122846,-0.04232449847695996,0.05589528644578712,-0.014464799351219693,-0.026253508765859745,0.007322806398013748,0.05716241372971265,-0.013523875296882704,-0.02072222904264054,0.01427161082852324,-0.04445689915862472,0.02478148868667729,-0.015833962856747874,-0.00833502860497859,0.09084019508096475,-0.023278010362479007,0.005389747027732872,-0.0029863753196033294,0.0236564247477018,0.10589927568305768,0.007002825554938585,-0.042211218857088895,0.015386277548425475,-0.005744331285630011,-0.00830661010666045,0.04691099956570177,-0.09109152873825854,0.012886740579653777,0.0019459161704418193,0.004083151006156083,0.0452154603342132,0.011927917732190263,0.023138844247350576,-0.0015053227172820982,-0.04499660950617235,0.049389728263731225,0.007630626959420406,-0.0032121399079794166,0.017832758497358325,0.00972346783374789,-0.017838723392884823,-0.013585974301459025,0.023316040322469256,-0.0010986376144470622,0.02090343100717984,0.023832661745416844,-0.008647989596061834
1,-0.0336087705193846,,-0.022160510403369083,,0.021215185740361964,-0.11065719514742045,0.010835855377190562,-0.05027779663934373,0.04054778965694639,0.018722901577598594,-0.05143602972920602,0.02516756763193939,-0.07643139695632839,0.11650648588414847,,0.008719440345006602,0.08703534662695755,0.06152277417584351,0.006124512604560817,-0.057744893796991104,-0.030263695574744842,-0.00447354866231775,,-0.044301405910673,0.030311603639704643,-0.05866461593653982,,-0.04995784884048193,,,-0.044444322179553186,-0.02876756396331359,0.04223869767853761,0.038082903486336805,-0.03275996742420739,-0.04497990959005138,0.031330699888756364,-0.047868592452771086,-0.008823667874328756,-0.00804373297891825,-0.008651534383851356,0.12304961834176531,0.00024455313628668485,0.017396154839111277,0.02379463716588548,0.011665903666927768,,0.0014910350294612407,,-0.006748324554216811,0.021006011812416236,0.06842629458806027,,,0.010098328596422457,0.030039107156498712,0.007464969678484756,,0.06364039389582832,-0.00965965201045993,-0.04895271217774333,,0.07754495735777844,-0.007357927469126002,0.007617935577150625,0.05019217243615848,0.0049133723558481,-0.0376828233375973,-0.00182276224752842,0.02289636128302197,0.013125968102848828,0.01138106923050275,0.04169937314295877,-0.0028438474943359715
2,-0.020861438883293282,,-0.030831908779632933,,-0.025698632152709955,-0.09373086196196923,-0.10351824128016651,-0.053380753299153705,0.08082293284467879,-0.004302654718055243,,0.057795960370816246,-0.08678812268954239,,,-0.004095666950206356,0.13648375989619455,,-0.03524706764112695,,-0.03653153071970072,-0.01950952783141524,,-0.05753923340431699,0.08348696602905958,,,-0.04349623991824236,,,-0.019967412954396746,-0.02751819915316478,0.04169788401880914,0.03085290621318193,-0.04558623410802376,-0.028315486844697535,0.037606689479001254,-0.03026006412401827,-0.016792028709781803,-0.018809145972730867,0.010240677693179379,,0.04368701247284057,0.015191549926388381,-0.00922572303785918,0.0197135451013839,,-0.0007828297327896472,,0.042590458183981106,0.016870544989322056,,,,-0.025898272187157234,0.012121030103798613,-0.007101078444333719,,,-0.03360337243841549,-0.02316756530216324,,,-0.019367773282196854,-0.002111291463311904,0.027045106504629768,-0.025022106004024103,,0.017818859332243253,0.034461268278364265,0.0003412069578863086,0.010690898314833053,,0.004449583197851936
3,0.001552469642712495,,,,-0.08365690484269628,-0.08110786231027389,,-0.0965035378728234,,-0.023717855853324088,,,-0.09277700960011548,,,0.004809226858371929,,,-0.013756131392391513,,-0.042511745864064254,-0.016371481278147026,,,,,,-0.07540368952700538,,,-0.020829739456532437,-0.026392381393282704,0.05918424582374837,0.016424655116841658,-0.05786534905116758,-0.03028888979227551,0.019751002647515836,-0.019911463758127468,-0.006908662705345847,-0.05947391479927244,0.04123742724063861,,,-0.026405283895082787,-0.02728204951651314,0.04343613524723722,,0.01793200720415422,,0.015159857151751055,0.007695979995061553,,,,0.03963344334007224,0.02428123622842282,-0.01969319423230509,,,0.010010972828832898,-0.020029776994614057,,,-0.046696817530871515,-0.00026548153077898817,7.66840868400287e-05,,,0.02972935541820565,,0.0015118504812010602,0.02383149338022683,,1.2148742292161785e-05
4,0.005990495808969376,,,,-0.08014196067873458,-0.08810942963850543,,,,-0.03640992115319841,,,-0.08318318208962538,,,0.029295325988025755,,,0.012942426663371975,,-0.05900674935944994,-0.012930218639621405,,,,,,-0.08264960129474508,,,-0.015027457566356262,-0.05003335449857493,0.11699200844522761,-0.024052110447016384,-0.05595618392848678,-0.05024765287010258,-0.016383409210108724,-0.010677099767204545,-0.01858003726428814,,0.09484691541734502,,,0.0008233662373686723,-0.024198127950961545,0.05812298661777637,,0.017709298633720838,,0.03388154439837043,-0.0059861153415896595,,,,0.020635629459376803,0.04925209931226382,-0.009365125019082932,,,-0.014102040099504887,0.007881458172954048,,,-0.07423428343561889,0.009247568882464918,-0.01701515340300519,,,,,-0.0060536517241256416,0.034226965144951826,,-0.013921609412460345
5,0.03028912024996111,,,,-0.036360517841476314,-0.07566248806261466,,,,-0.0514113141791569,,,-0.04401454628017709,,,0.031004312838756265,,,0.019130511013400575,,-0.006985412741844721,0.02519149043780633,,,,,,,,,-0.016606663422234824,-0.04821960036244999,,-0.032865569310270404,-0.03393276014967528,-0.01389973754966789,-0.012334449560822858,-0.004097152865375708,-0.010536496553779973,,,,,-0.006342054743534886,-0.020403824748085775,0.014585018290528051,,0.041119229738912466,,0.04976230362756029,0.009949385579270498,,,,-0.0016423021527918191,,-0.02549746505496664,,,0.030004849346302542,0.012537537147520261,,,,0.01049086375718744,-0.005347149597817236,,,,,-0.006249133707011856,0.007571549961723711,,0.01761061324695934
6,0.004928918244350822,,,,-0.05718864985488015,-0.008339729159743126,,,,-0.08404529910276615,,,-0.0645470643385464,,,0.04099729951805675,,,0.02352023743752696,,-0.02908052638646308,0.016147787587615703,,,,,,,,,-0.02316932151560902,-0.0812366464395744,,-0.035886661182809254,-0.017039585692485204,0.013860067531178633,-0.039335011687114285,-0.013726096301361235,-0.012500625099419072,,,,,0.006452446835301773,0.011394744483438135,0.0602920740377888,,,,,-0.0005984339287241625,,,,-0.0013694298705300145,,,,,0.05452695093573512,0.013842185184790079,,,,-0.0126142362681958,-0.024028052896195806,,,,,0.003860459083730783,0.03348395560514339,,0.005390110907557588
7,-0.0005126989496262446,,,,-0.07117954203058297,-0.043421642493742585,,,,-0.01139606540321314,,,-0.061539053674221966,,,,,,0.011701607279051007,,-0.01950935923925634,0.017849566574996256,,,,,,,,,-0.030199004161873155,,,-0.029958621572450328,-0.020782492177251033,0.009037584078642968,-0.052856048616434226,-0.026458202944079634,-0.0168128727228134,,,,,-0.0008874830143590362,0.010770537918502132,0.05314304031469863,,,,,-0.02199511035689472,,,,0.004094848872959966,,,,,0.03905165909437258,0.022023151378413708,,,,-0.04216784044275235,-0.010815007619868311,,,,,0.004134972418000649,0.02835612402882992,,0.012845204441409575
8,0.003560722585739251,,,,-0.07553275046767682,-0.015293644557508479,,,,-0.0485943929393976,,,-0.06920387773435799,,,,,,-0.008045488468320539,,-0.017121413995328627,0.04773697199188698,,,,,,,,,-0.03307568512092729,,,-0.023757527743327733,-0.05019577598614289,0.007123981729617146,,-0.03757645072584337,-0.032040121660628085,,,,,0.012761199628600783,0.02006200927455737,0.06940680049418013,,,,,0.0013460819836197402,,,,0.023384848679298686,,,,,0.03611001974102024,-0.014212480092447688,,,,,-0.0315846180288486,,,,,0.00883911855424091,0.03559023291788144,,0.014487717596622929
9,0.001149767715936001,,,,-0.08614022717081937,0.015981953715374697,,,,0.0005525278712440462,,,-0.08203193368882822,,,,,,0.02015912510727702,,0.02278630125625991,0.12235455669994089,,,,,,,,,-0.07486074634356044,,,-0.03026467968615587,-0.05968306793655387,-0.005085698960470619,,-0.02877983946878837,-0.027341306747603156,,,,,0.031223544185873253,-0.011382814194533797,,,,,,-0.014649736727265772,,,,0.03595273388121778,,,,,0.0503470541094071,0.03244777066017335,,,,,-0.0508539630623106,,,,,0.0005708603912133459,,,0.011998060848131598
10,0.018949507460740644,,,,-0.08233261871333486,0.011618217027372424,,,,-0.0049901515654556805,,,-0.09940081587945371,,,,,,0.008192821608842493,,0.017965274738336978,,,,,,,,,,,,,-0.02201579331939585,,0.02450577763476014,,-0.04835268683727145,-0.012097035299761583,,,,,0.03015967748909687,0.005052633230872683,,,,,,-0.02460987776645318,,,,0.05491799269864406,,,,,0.048492544444763475,0.02476357175834565,,,,,-0.0823152751116063,,,,,0.005457115602223839,,,0.011903306242000422
