,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.06618125384021756,-0.006985842311759027,-0.0186102217754045,-0.025608536535170368,0.07693240271708746,0.0037085481491725414,-0.026828115994155022,0.008736102422017278,-0.006307901977402164,-0.009835838392174834,0.021249437885269007,0.006437881120234579,-0.017745168608829576,0.01431214341834508,-0.01725392849382046,-0.031747327473127696,-0.006426872743397372,0.0324930639344887,-0.020171995389747788,0.013723487179643001,-0.03126364653950009,0.12406332973402856,0.0020092832368368008,0.05181479925245602,0.011456034786723635,0.002697557476906809,0.02600871413560868,-0.0498596515608688,-0.03124152419316406,-0.014984975549967583,0.009186985692994698,0.01149210529844108,-0.03420359089295699,-0.002576416263229797,0.0468392313049808,-0.019640316475917352,-0.024604615511366168,0.039572923309475705,-0.026433412316190008,-0.01896488102393748,0.00137067887691944,0.00455979682770824,-0.022129426294831056,-0.02860933482064487,-0.0021782392590029565,-0.02793646479390588,0.01183962931572502,-0.005774380916302557,0.002290883074230976,0.018576573907618577,-0.060508237096972284,0.0020297131469360075,-0.05041853092605875
1,,0.03693606189017451,-0.0776338349093646,-0.04064456692113638,,0.012382932717668993,-0.04089124013347778,0.013195127061638945,-0.0298711202909,-0.025053069877629452,0.015131978438363447,-0.011986510889175683,-0.026376744322433532,0.022256033144317344,-0.02698103318411016,,-0.020630761460879832,0.08791335656448995,-0.0034329683356100205,-0.008422144805106946,-0.021799324184126334,,0.03051103160539581,,-0.06531441170349384,-0.018907504156377097,,-0.027005020126985024,-0.02583185322744641,-0.01034435640490261,0.015269970787208154,0.021314201235881958,,-0.03230890874617076,0.013588985652053909,-0.036457611554953306,-0.024477484339392674,,-0.011944853833670832,-0.02330358608365471,-1.0742271254970959e-05,0.02000664483152992,-0.02375646131479603,-0.06278446028208062,-0.0015771136938339536,-0.03750490073641277,0.007429994090573544,0.014965660336991649,-0.006790489550933199,0.00985322923449361,,0.01458479787476663,
2,,0.018512987635533662,-0.11787939060481256,-0.023181346254703916,,0.013545978044844587,,0.012000040652001998,-0.02939063677843934,-0.0264905943674576,0.02668100024244424,-0.006993710496093097,-0.04614730967373515,,-0.019744765343298054,,-0.03358761822100709,0.06397630178429126,-0.011792856487507608,-0.015566023355397363,0.031035332901013568,,0.06452536699462086,,,-0.01414409752565604,,-0.031009961299189093,-0.008106919697408843,-0.030045148225174678,0.01162477476481727,,,-0.020396043481711867,0.008485143104312254,,-0.021641640684687546,,-0.017584944787248924,-0.018647874720144092,0.004521954152603591,,-0.016329633748608074,,-0.0028339279188109856,-0.022223688147461895,-0.0018165851613876072,0.03937872951362409,0.01308802984777957,0.017180523685450755,,0.019800421983244387,
3,,0.027651906719511454,,-0.04392642927328949,,0.03844588199371346,,-0.0019554035677389336,-0.03955485503598233,-0.019034903044583773,0.02525778614044505,-0.032196927482058824,,,-0.02814773329368292,,,0.0952288630672884,-0.04163264405276257,-0.048035505862934924,0.04331044261885486,,,,,-0.006120627816655788,,-0.010385611914386361,-0.017697148497376913,-0.013086376286596701,0.029155656667115393,,,0.014508654305047664,0.0360620193756549,,-0.003601557422661328,,-0.002761881821046863,-0.020863600468279314,-0.009820600021883452,,0.007526256184044122,,-0.0012234111480303733,-0.033808574432746874,-0.0028745555144489288,,-0.004969362714414505,0.025481928459081704,,0.025344985298182854,
4,,0.04215144419970829,,-0.08676847795832865,,,,-0.0032291905290471323,-0.05137176532495913,-0.0067705689558845705,0.01939990286284421,-0.010475080968074257,,,-0.024931422331548103,,,0.06167858493511402,,,,,,,,-0.02646156936259647,,-0.02847975737416375,-0.020623630947952387,-0.009602606004211367,0.023228041007374856,,,0.05203031252925783,0.0017719240336531161,,-0.03369453368467856,,0.009490843348778366,-0.01965217879492101,0.0004710512989973825,,-0.010463640179552147,,-0.0014965206630466188,-0.02537770430369002,0.013791368210338106,,-0.021350476880264813,0.04302117885194323,,0.00404636816216275,
5,,0.04025292369805833,,,,,,-0.03333587907085511,,-0.013596286042464545,-0.010878676764908501,0.007213502298583974,,,-0.03664484160294723,,,0.06751788864916297,,,,,,,,-0.02457150629698801,,-0.03547904702522697,-0.027762630244589914,-0.01192577136345574,0.028524004167857164,,,,-0.002410984556645568,,-0.03539387584073039,,-0.0036446443370119486,-0.03357172669739042,0.010674301896276939,,0.004597653376318345,,0.005524094512885491,0.016665646165452408,-0.007366867961799528,,,,,-0.014616922502600938,
6,,0.07101116824063636,,,,,,-0.042890941760930223,,0.009134397550839113,-0.011669940137029267,0.007167589914693462,,,,,,0.06484051142635539,,,,,,,,-0.018697802963425825,,-0.03751925166811787,-0.038758927660839326,0.004877695386399594,0.021776545043575846,,,,0.011864931758700292,,-0.00969137244275231,,-0.007824441263789339,,-0.003459802093784159,,-0.028036619986396616,,-0.009033679042508513,0.02147641952826418,0.022043873787209733,,,,,-0.013766503113381123,
7,,,,,,,,-0.01502113190657961,,0.022770906417173276,-0.015395697624775329,0.009321132829972933,,,,,,0.07407567800718318,,,,,,,,-0.03029855148955296,,-0.049368162093830104,,-0.0015617461681034506,0.025473280356455685,,,,-0.006656224055534565,,-0.013668096324101597,,-0.006808307513735068,,-0.014899818062804604,,-0.039189662355427535,,0.012246227914598617,0.02301400133554432,0.02267660966133178,,,,,-0.012891707770942729,
8,,,,,,,,-0.03453477030703933,,0.012680691272558553,-0.0026639861870396686,0.013262970361680226,,,,,,0.07173065655864963,,,,,,,,-0.025997030676716992,,-0.05054115431556405,,0.01704246912612284,0.023123501428666815,,,,-0.0012548019821760903,,-0.011894461178864502,,-0.014744256667020172,,0.02356499265910461,,,,0.0029416083522991743,-1.2861897730531702e-05,0.07073180344866437,,,,,-0.015888260396949017,
9,,,,,,,,-0.020362009985106067,,0.007790772676421476,-0.008006456502544834,0.020122876857022742,,,,,,0.05872128905708007,,,,,,,,-0.034869326613476304,,-0.044013107000195006,,0.001263808052722748,0.0238989121606632,,,,0.016897938710041194,,-0.024207831216856768,,-0.0054385816179882696,,0.019116123325642498,,,,0.00687691346039776,0.02855642853888818,,,,,,-0.0014508723436752469,
