,2017-02-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-09-01,2017-11-01,2018-01-01,2018-02-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-07-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01,2023-05-01
23,,,0.0120821931163555,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0682305302770696,,,,,,,,,,,,,,,,,-0.01643129176118907,,,,,,,,
24,,,-0.0018782665484728955,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04738380261527264,,,,,,,,,,,,,,,,,-0.017277480265399436,,,,,,,,
25,,,0.0018306588753573827,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054786064050138084,,,,,,,,,,,,,,,,,-0.010803181914894822,,,,,,,,
26,,,-0.009906913610859602,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0596449979789242,,,,,,,,,,,,,,,,,-0.017580197608354053,,,,,,,,
27,,,-0.012069916201775888,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05267710163666073,,,,,,,,,,,,,,,,,-0.008035318888649057,,,,,,,,
28,,,-0.023112906638468322,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04829929493770235,,,,,,,,,,,,,,,,,-0.025006191198983396,,,,,,,,
29,,,0.00020835409652741887,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05512836754349504,,,,,,,,,,,,,,,,,0.008878990535090336,,,,,,,,
30,,,0.04084907135147797,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06505387831190235,,,,,,,,,,,,,,,,,0.01477250707781752,,,,,,,,
31,,,0.0359693119472424,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0545529475343407,,,,,,,,,,,,,,,,,0.0036815195571127113,,,,,,,,
32,,,0.0313044559416813,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05956346098055554,,,,,,,,,,,,,,,,,0.012806207021293314,,,,,,,,
33,,,0.011328330067212233,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07158414406932612,,,,,,,,,,,,,,,,,0.024529125256800066,,,,,,,,
34,,,0.004595528296452489,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06540186479156396,,,,,,,,,,,,,,,,,0.03926060000869391,,,,,,,,
35,,,0.009573158011713545,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05946295299247817,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,0.011082663760417999,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009026767880991882,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,0.006787300657615791,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006190290812754684,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,0.011612089394158698,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01805126537655055,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,0.0040408589294975705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,-0.009083500226245045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,-0.014924391815573923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,-0.02116476189668126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,-0.017411714953122326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
