,2019-01-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-08-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.03863624382860853,-0.04934938513106579,0.22240256335374098,0.13692296734240328,-0.020559435352618394,0.04441752309975766,0.052149930870017513,0.009412810691231899,-0.0555980951644135,-0.08244065231301789,-0.4211979779805448,0.005614837030543995,-0.03856405785892436,0.014129760568678762,-0.007353440203368589,-0.052744386244874875,-0.030511293322664557,-0.043701315595381374,-0.026298605266681596,0.06143443604432042,-0.020313335707541125,-0.010986155834141753,0.03318512322625833,0.005362750843250663,-0.013501878361064534,0.013743675611124995,-0.012138270154519848,0.05272424322002234,0.019922942387032627,-0.0018634809156594656,-0.003141959429594443,3.277170607107749e-05,-0.0031932851145395347,-0.026167281618922567,0.014066599838219673,-0.001528688248579435,-0.01573950886501363,-0.0573346759383182,-0.05611097966301726,0.01208758556660694,0.0718267772298975,0.060945471151015784,-0.08945664322320113,-0.07509907265029303,-0.009148902097191325,-0.01794858384086817,0.006431302556518581,-0.02144504232308364
1,0.04320508443981508,-0.028773944840483123,,0.12608473171745782,-0.024046293002338626,0.030393966920141624,0.009085606963527004,0.007349777210315711,,-0.07610753967657136,,0.008933260785454866,-0.03711290556487734,0.03293121887605732,-0.02357573158105608,-0.050528394948644806,-0.03310908547836244,,0.007173104316443579,,-0.019173446627418267,0.00806552454260856,-0.010286740759796076,-0.012354360105909623,0.03262242262283621,0.019183906637264214,-0.01561329915388221,0.04914436418268453,0.0035658027071514553,-0.001969178490243806,0.008441240822878726,0.006158087089875197,-0.023507934046558043,0.009702822826077706,0.03168309498396149,-0.02723841207390376,-0.0002486850805567542,,-0.026459354696240833,-0.00783521723410252,0.1301529168233131,0.01695801414823972,-0.11051258075704173,-0.06259332206250612,-0.023082694224872302,-0.017456977478293778,0.034834197972030356,-0.018464379942130904
2,,-0.013473308414898577,,0.07253327866948123,-0.0603803480167433,0.027335835140970266,0.05745545803172414,-0.029352619593738805,,-0.08201379585410695,,0.011783059991895106,0.037746020097529476,0.022930354638985406,-0.033756615352674935,-0.014143130325039888,-0.03365140837721414,,0.005044455599501951,,-0.021224285263761633,0.0342902147561811,-0.003330733193359192,0.010626974528115896,0.04501752945022375,0.005121953470627938,-0.011906161060693865,0.05198233080275494,0.029302465570521186,-0.006741727467785008,-0.003634520239159611,0.006623067595445953,-0.054543624750016506,0.020086973305591505,0.02052458939441193,0.0029121914507099778,0.006546587074350851,,-0.04763131996441983,-0.019760542682660143,,-0.03327313217756345,-0.10149457386135041,-0.06176655849930546,-0.03462516358221013,-0.041988453688099225,,-0.021153624840352103
3,,-0.013347504450393677,,0.05660982785610402,0.0695659632757657,0.04353871897136452,0.032269343841111464,-0.03564426316787905,,-0.07984184918820958,,0.005796128754889329,0.007970110252002671,0.0008028407502083112,-0.019036776105302522,-0.05626889802298418,-0.05523473518061328,,0.021043522769981227,,-0.049866948113535425,0.03551703711768883,-0.024795711491964134,0.025060874727781735,0.03098188669849211,0.010041350504103042,-0.0007630648064858025,0.05008685113260514,0.03338790215241838,0.014390688198941515,-0.025539609089017368,-0.005094665101715856,,0.02605659779335112,0.018313707622963804,-0.002720614751288153,-0.0012668977228855738,,-0.051772638487513234,0.01935074015047089,,-0.008952475378483982,-0.07554852968214698,-0.06269362176087401,-0.0033185815389344953,,,-0.026796578033869256
4,,-0.010109189383793238,,0.04732377770034635,0.004378623952262295,0.025157142763096108,0.02358687047698571,-0.03509907735555551,,-0.08567518363090532,,-0.030976243183995056,0.04366917371521528,0.002103788721240285,-0.06185679007572609,-0.07492390655861358,-0.03481881222372185,,0.014348991555351631,,-0.0355880428999924,0.021633842568126727,-0.0374738574448269,0.012936566124120197,0.052710276440333104,0.008566498479568141,-0.003887908812478802,0.04914436418268453,-0.005387246740004237,0.053152047857485396,-0.006263444599062307,-0.024094618522469746,,0.04911023567434736,0.04056978648615539,-0.0034930753256867675,-0.0047769928399032935,,-0.09681384657278524,-0.03579969671991745,,-0.009208672197607015,-0.06961772663025623,-0.07133472786097583,0.02547035598490588,,,-0.0231166783564698
5,,-0.09760460363760615,,0.03286645583120107,0.17080881079223853,-0.007185900688685187,-0.005079280651238527,-0.036433364995782425,,-0.09135091578247101,,-0.029750212650268226,0.043565438962132275,0.005935648322051179,,,-0.03445642372192537,,-0.023971487408954495,,-0.05479560015365825,0.07409673072679634,-0.024278019903555492,0.02141545297343661,0.09938020088029198,0.01184051110971418,0.001211059857237462,0.024278687306536373,-0.022574911631406014,,0.011639389174121717,-0.007079446642328513,,0.08135535892646906,0.017440464968203617,-0.004725538045115885,0.007761849931471332,,,-0.023227867319085327,,-0.007414016704367032,-0.08210852606232621,-0.05729724768073541,0.014204876332948757,,,-0.03266279512252934
6,,-0.07643455961415269,,0.03377025264531586,,0.03092663020914399,0.007854828408617065,-0.03489983747009062,,-0.11532894793176451,,-0.033495896441024575,0.04434719081880334,-0.00243647703261729,,,-0.061523105901009734,,-8.405597592386904e-05,,-0.04559288791900906,,-0.04853484881892545,-0.012957696758634785,,0.01383456080636758,-0.03139758257063274,0.021368133889364316,-0.009285335338954148,,-0.0056481576165686165,-0.00700827735718379,,,0.0034424780073241124,-0.009313418981561128,0.0065811389863248415,,,-0.03422298929080969,,0.03224048843292948,-0.06776625284415361,-0.07338846094327334,0.01537377089313452,,,
7,,-0.045079586714321884,,-0.0027603766050168232,,0.03830593004631666,0.02452250062069572,-0.03209274864592282,,,,-0.03289377043113895,0.043954896923578124,-0.0025438096385768105,,,,,0.0015953111579002366,,-0.04589431079225914,,,-0.013881051778373732,,0.00542027168002901,0.004391359887016111,0.004906314857925809,0.020210905372669785,,-0.006449029019401642,0.021004648414570948,,,0.033346766264179095,-0.013289496145815871,0.006320262353072925,,,-0.051258940576009104,,0.0062947265036932265,-0.0911816200264377,-0.088566296349748,0.028924057809949666,,,
8,,-0.08812131296184433,,-0.010421618437350233,,0.05317550423770756,0.025508380089344973,-0.032109734031200876,,,,-0.06636532406209872,0.040139149181707134,0.004904861341762157,,,,,0.03887926730106628,,-0.06674603667602375,,,0.01747023128625358,,0.003692260190768182,0.0029366353621887997,0.0132605019239318,0.05607560611367646,,-0.01349332278451748,0.04833590512460817,,,0.012345362059973608,-0.01856212722222539,-0.030285472505565902,,,-0.060298245994899524,,-0.003917840789464666,-0.09640051752298762,,-0.004478530529010705,,,
9,,-0.08083379918260647,,-0.0312083191381598,,0.04999667592677004,-0.01407652922391156,-0.03136118583137937,,,,-0.06537864608619759,0.0382272096643157,-0.01290050218436578,,,,,,,-0.058209971138491357,,,0.06205068543237802,,0.006819918557526727,0.0038981151359254174,-0.005245515969928949,0.04932346578818425,,-0.009071922726155479,0.030169619200528963,,,0.03651196107219623,-0.01580252648928382,,,,,,-0.026026705482791623,-0.08638478434427643,,-0.03864108284445322,,,
10,,-0.0696240122052425,,-0.019712349734757773,,0.013016286082612627,0.024167598747212082,-0.02525457051911273,,,,-0.16287826210903988,0.015451172572522154,-0.009771824920761674,,,,,,,-0.05536278587698451,,,,,-0.5381018281433841,0.004088968037618601,-0.01615072719177202,0.05624619060454883,,-0.01414749840241819,0.02502840378214466,,,0.04492826693173391,-0.0013779880157496205,,,,,,-0.06351901460013032,-0.10449937417082178,,-0.013388542081071542,,,
11,,-0.06883428794820201,,-0.016430150710424307,,0.058779729483700915,0.04821821381402369,-0.010636628814450821,,,,,0.04158204705782964,-0.004844023952980336,,,,,,,-0.022398634552822427,,,,,,-0.02410067021534834,-0.013315110881850778,0.00406652396528262,,-0.005795326167703674,0.06467582113264703,,,0.02595005287412233,-0.04359616513059272,,,,,,-0.04006068233269744,-0.08215161614411293,,-0.02439817892120777,,,
12,,-0.08507911443590066,,0.0034417458874216322,,0.05040212528421906,0.047680225374641116,-0.010608531823636635,,,,,0.00703221655246522,-0.004670048798509185,,,,,,,-0.036510304113400505,,,,,,-0.022800824591138524,0.009146677342404042,-0.019754546217342295,,-0.01005467281055189,0.031585213248498833,,,0.05040855401925404,,,,,,,-0.08961836634355969,-0.08379060723777654,,-0.024958774755390323,,,
13,,-0.044689880077755983,,-0.058545814810994745,,0.08394682010899435,0.04539333724638195,-0.009921908994050765,,,,,0.008841686244839053,0.0006637928265789128,,,,,,,-0.05566368800673738,,,,,,-0.038303529577752404,-0.007941126491180839,-0.006671909280501431,,-0.002525857250278263,0.04708085734279832,,,0.046981459503309564,,,,,,,-0.14325481174825594,-0.06982040323407679,,-0.0005184728626961288,,,
14,,-0.011387192252433342,,-0.009590775437097854,,0.0820892456040343,0.0412293653778113,-0.007136740448679291,,,,,0.008448962342542332,0.0146901060796365,,,,,,,-0.06567464594299466,,,,,,-0.03978176246394505,-0.0010601908480811773,-0.015166870374929253,,-0.012210803729790054,0.03506614864060942,,,0.05023808632855653,,,,,,,,-0.12091320940443029,,-0.019439344224561506,,,
15,,-0.008627203437623354,,-0.027884829996414062,,0.044154957356588476,0.034837812102437526,-0.005513136251352524,,,,,0.007461155649691298,0.0051940316027905276,,,,,,,-0.06344562721811187,,,,,,-0.04626414833690684,0.0034617213624084098,,,-0.02298280700161598,0.0366013433627832,,,0.045782869722353015,,,,,,,,,,0.008520261280913655,,,
16,,0.021206933120023086,,-0.02734696262751335,,0.08508260184839589,0.039326265003414074,-0.004370880220019302,,,,,0.01016742408047655,0.005435342338074189,,,,,,,-0.07165277448451168,,,,,,-0.04762194004058995,-0.018295932878028776,,,-0.019013534404157928,0.03326245353404911,,,0.030631730165549653,,,,,,,,,,-0.004302473096842618,,,
17,,0.018446044672320916,,-0.02438351078826617,,0.15038222745848184,0.041425485525859784,-0.00569003762878828,,,,,0.010583286942412728,-0.004165992481158565,,,,,,,-0.0879868202126366,,,,,,-0.04314060798894315,-0.031062207253363283,,,,0.057908576094219955,,,0.0184428414607285,,,,,,,,,,,,,
18,,-0.03237409472424502,,-0.005806521343767912,,,0.04301585672143915,-0.005172229505621573,,,,,0.030595377815677116,0.018537306603574777,,,,,,,-0.08969023832160494,,,,,,-0.04333878852852968,-0.035187940050298794,,,,0.09018161132982394,,,0.0189097291336906,,,,,,,,,,,,,
19,,,,-0.04407930737442456,,,,-0.005546425895966989,,,,,,0.012096611289870829,,,,,,,,,,,,,-0.03086353360528804,-0.0486923395840293,,,,0.0714977493254525,,,0.01391127654980684,,,,,,,,,,,,,
20,,,,-0.0451425374675809,,,,-0.004625302774111217,,,,,,,,,,,,,,,,,,,-0.0263108478221854,-0.0661062071337859,,,,0.012810164525444145,,,0.03140931078009168,,,,,,,,,,,,,
21,,,,-0.04329141320762453,,,,,,,,,,,,,,,,,,,,,,,,-0.07534827263400157,,,,0.014368228329569632,,,,,,,,,,,,,,,,
22,,,,-0.04497573306052516,,,,,,,,,,,,,,,,,,,,,,,,-0.07889051422534399,,,,0.005374449997523678,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020987803205459565,,,,,,,,,,,,,,,,
