,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-03-01,2008-05-01,2008-06-01,2008-07-01,2008-09-01,2008-10-01,2008-12-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-04-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-10-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-06-01,2014-07-01
0,0.06191422810583491,-0.06264187935897603,-0.04835566548638859,0.019262833625391274,-0.012997342666664746,0.07568811860219826,-0.003899855142890374,0.1895402426181425,0.15124602950053578,-0.03233380321500334,0.01537417658165996,0.017962013937264487,0.018373543961673455,0.08221515484221209,0.07975648381458322,-0.17648392324513096,-0.0325384602490808,-0.22878452483762413,0.005497695649993917,0.1075603140075887,0.03072660967203955,-0.05151050102896004,0.009255320270105116,0.04363315224430253,0.05120568214668797,-0.033743008811349284,-0.013677751368713409,0.003861743763331704,-0.00023466558413409722,-0.012978223150160395,0.008487033933828547,-0.017565948985482915,-0.046363378159470336,0.04091657198768317,0.10169177803252039,-0.015489365414425693,-0.021136401749367373,-0.0382779111974941,-0.004231939103498172,0.015421996570411212,-0.03286790630495817,0.023966325329740634,0.019938384216483085,0.008610841393786067,-0.007385611544853177,0.03458934963303095,-0.10838927732712555,-0.03159135510426114,0.02227689513128439,-0.03227105003914432,-0.02079094777474033,-0.012238985724151608,-0.008616729635603004,0.027079432929896452,0.011368921044271119,-0.018460647156464338,-0.0027496101751789404,0.03315905600724944,0.04870221108000088,0.002904696577926469,-0.04714529799497802,0.010018831858329691,0.10866603903655703,0.049265832739391335,0.007221821271515383,-0.020452835324220153,0.03620850933108111,-0.03128595041871429,0.011026140725689082,-0.01031593052052382,0.015830256204455218,0.01635987438447195,-0.028303560931240757
1,0.058530638930686774,-0.07953354310014316,-0.04456681067863921,0.12615255348478893,-0.017821680329421996,0.12440601664108053,-0.02176965610030912,0.22549387011971955,,-0.09511925119749032,0.006296404329678484,-0.030464313291136857,0.252225190751981,0.18667302194836521,,,-0.00016299587007395644,,-0.04339442846837249,0.15109203839205954,0.03389171012115888,0.0023278495161718205,0.10067238694927116,0.12211091251184403,-0.010282071978195084,-0.06764155660367832,-0.0640872467163014,-0.03276501822474032,0.008859059453165452,0.09212976449326205,0.018100430812380885,-0.0033626839698301936,-0.08307887476158826,0.050170932842367844,,0.0002179162233737486,0.022911034445690426,-0.043256701135269665,-0.01282107592330406,0.02403662441872223,,0.026712309227137077,0.028730134925332385,-0.005653708995515455,-0.022687385654446945,0.06825254307197226,-0.11506165732227602,-0.05224803572769321,0.03264808169822997,-0.03592518964900138,-0.0229153802910651,-0.024422005544047165,-0.01397685101347701,-0.0003869505766882497,0.03065722733752896,-0.011759411182708845,0.017940508612089623,0.04688438487579205,0.04762938403636268,0.03867263789613573,,0.0020925238407372704,,,0.018960589219775947,-0.026735804217701498,0.020660724923969864,-0.06114819520207504,0.021586697497717022,0.013189799376892797,0.012776030427175122,0.016957213196950427,-0.02600931866328038
2,0.11198918508315958,,-0.0943003737515058,,0.03711337619816013,,-0.059712051425667934,0.224652579914566,,,0.012153551427440679,-0.05299828449844757,,,,,-0.008553674599586447,,0.009521180179079769,,0.016595730486878235,0.01438244342596473,,,-0.04689669184317813,-0.06320568624662304,-0.05975132393103655,-0.027172021626755694,0.023378498080583565,,0.045902993337827436,-0.011192562494188874,,0.05498207399488653,,-0.003413861671195839,0.00392744720610283,,0.04219449169864076,0.02952381388404368,,0.017514156014963422,0.05924537342274827,0.0038147651442455854,-0.03559057156451284,,,,,-0.039240582522546585,-0.04592965339693489,-0.03310251502397543,-0.0207177802155063,0.018763391810950658,0.009380220688842034,-0.031028242731106825,0.018839559845932996,0.035271937108208196,0.04021898365561843,,,0.0031618681147563277,,,0.0189721362305435,-0.06299070028577236,0.014305151385072046,-0.041709729444823096,0.018656017211120535,0.019216881127112728,0.020224698437285582,0.017895168158610808,-0.03185048100528043
3,,,,,-0.008512409946607402,,,0.16307473115086646,,,-0.027670110424014904,-0.04818440727189399,,,,,-0.04332451215612121,,-0.1343538203805621,,0.019691249494049323,0.07569730325620094,,,-0.05600760381220615,-0.07167784615702333,-0.05644756885384927,-0.033518595557928244,0.04733854242437863,,0.05916307456785752,0.007400718777468507,,0.06687993080697874,,-0.006939975580254165,0.03061653406833953,,,0.019745386092242523,,-0.005960723949240965,,0.0011573722375043116,-0.04793268349607227,,,,,-0.02511123039259089,,-0.04928392216603683,0.02868629350983465,0.02882879194435395,0.019145056379810343,-0.021255027563030104,0.019074766617596772,0.03540169096532386,0.036411750694702864,,,0.006062386739718539,,,0.017884493997438744,,0.02701036637767107,-0.0673133520333552,-0.005146143113445856,0.005113409707876659,0.02007011522250135,0.01818733800876071,-0.018727829163307508
4,,,,,0.05682097684373488,,,0.18554957792789217,,,-0.06200737023694325,-0.06083594961240646,,,,,-0.08145902367761382,,-0.13148236283564363,,0.032725257502252525,0.0361687977998697,,,-0.1007644281875879,-0.06503623036383788,-0.020378592192704215,-0.016004671329032716,,,,0.012543001246619667,,,,0.0044926995221059585,0.0034629661248946064,,,0.0182242523929681,,-0.004490514920512112,,-0.009737554001776255,,,,,,-0.05270225240937698,,,0.10151957575531867,-0.011160213797088758,0.0024450572247871616,-0.02008761667049508,0.02244726152336929,0.023025894303577044,0.05967302734175677,,,-0.01154514693248293,,,0.026498386211899927,,0.0093976162155891,-0.060518347731066124,-0.004750534887314917,0.0070504838962550664,0.007166031568326625,0.20412118560790526,-0.023937090935789218
5,,,,,,,,0.1828046244155921,,,-0.029325800600078278,-0.08258458986847472,,,,,-0.06277348601031596,,-0.11980864912149625,,0.010169349346910161,0.08675863938039896,,,,-0.05545491707240613,-0.008781132796418678,-0.05056559077815792,,,,-0.01665631976267079,,,,-0.011008089689602318,-0.011349098798146162,,,0.021671216396393023,,-0.018475713233097935,,0.019679618832839946,,,,,,-0.03772796494062858,,,,-0.013443691520766077,-0.019036964306415216,-0.04183010229325568,0.012182843690576206,0.021035668433130095,,,,-0.017397145534687908,,,0.03378626801358253,,0.02469014135839842,-0.10905854224150324,-0.017362683155380365,-0.005581924949852546,-0.005675891985367443,,-0.020893196399363045
6,,,,,,,,0.20431536965825714,,,-0.06405025389145447,-0.0550380672118127,,,,,-0.05770514108816727,,-0.2200060900510259,,-0.03036035107137991,0.06126840909753328,,,,-0.07850045906590264,-0.018886692072676237,-0.06342646447950862,,,,-0.010856269781845285,,,,-0.0060638965508961196,0.006229369499381132,,,0.013245818779443308,,0.03970810492901444,,-0.004329046160289313,,,,,,-0.022114383777821933,,,,-0.0014747408698618791,-0.009600388346110433,,0.00885813828022508,0.01054832135975925,,,,0.026023475104586746,,,,,0.03878289921821154,,-0.00901420370948891,0.0024014217220988954,0.005682744158403974,,0.010719470046315127
7,,,,,,,,0.20837631124734912,,,-0.06293570989142783,-0.071394062179154,,,,,-0.10726208300516049,,-0.20902213113493784,,-0.04383427509928617,0.07510155459350187,,,,-0.07467656493350194,-0.022048535083413867,,,,,-0.015642765691166405,,,,-0.004998612111348777,0.01637662671359008,,,0.021750702633706043,,0.057447130580431605,,-0.01254610053970509,,,,,,-0.008932406191522135,,,,0.04956077590963659,0.015414533502246641,,-0.007123659383996284,-0.0005484179705090853,,,,0.03668682523189265,,,,,,,-0.0005912691585634455,0.14550791611050906,0.019414051395352683,,-0.008857766499539288
8,,,,,,,,0.20856086560350517,,,-0.06215076023954458,-0.09452367642988246,,,,,,,-0.33998416736800396,,-0.08031897644357389,0.08762708760617288,,,,-0.0032864957382763293,-0.0006252168029066141,,,,,-0.024699189579841407,,,,-0.026236024010624748,0.01806734927847531,,,0.011889296476933486,,,,-0.012292798815181888,,,,,,-0.014377485077798235,,,,0.050521114790704535,-0.006766354769838223,,-0.013970334647166016,-0.00181348492099076,,,,-0.0017600946641229132,,,,,,,-0.02989400194522096,,0.01704622428479663,,0.004625866205678175
9,,,,,,,,0.22985277974275586,,,-0.05593790050446623,-0.15165501815772053,,,,,,,,,-0.09125219325098755,0.058740652552408346,,,,-0.02256934063214544,-0.04087308069652096,,,,,-0.03232957383743895,,,,-0.03453501752491417,0.006955796393459668,,,-0.01018778857643543,,,,-0.022793573046132082,,,,,,-0.02984688695327442,,,,0.027742528961120394,0.015405609430165779,,-0.03456865449959601,-0.008312334685118605,,,,-0.0021372496197821778,,,,,,,,,0.007022124021807796,,-0.010497009480978647
