,2020-07-01,2020-09-01,2020-10-01,2021-02-01,2021-03-01,2021-08-01,2021-09-01,2021-11-01,2022-02-01,2022-10-01,2022-12-01,2023-03-01,2023-04-01
0,-0.021065878427049878,0.024661206958915383,0.046025175495668424,0.01527219849670347,-0.01701580958769977,-0.010470215944841321,-0.004142585789603359,0.01415809762098963,-0.04825836059110422,0.03379401289070616,-0.012296039795216762,-0.1359009785441947,-0.015986678679830835
1,-0.05804692320171512,0.0234948442933387,,0.0160618877724783,-0.022895914527548467,-0.04809649832370777,0.0023208753945960225,0.0183348580592142,-0.012469759891270193,0.038197132064063055,-0.0022586322735083098,,-0.011520982699696702
2,-0.05282410654900849,-0.008195513858886727,,0.01721427387495833,-0.0042686034493795155,-0.044348972910339235,0.0022729695096472824,-0.011749124685175971,0.02450938255817725,0.035830590291782816,0.032108912032192904,,-0.002277618472709797
3,-0.034938967197172044,0.029187741490768637,,0.03355205103848746,-0.016295584104268457,-0.05866948343357237,-0.016364487187434662,-0.008205791931505058,0.1023267994163497,0.0446560567603278,,,0.0022883760479559534
4,-0.03363200884447881,-0.008539500810797573,,0.01634405565971342,-0.02371928035987736,-0.01300204491447099,-0.03476729082891339,-0.01614302374947041,,0.06386801339441095,,,0.024481924659440324
5,-0.04996073971623316,-0.007385627808454309,,0.020674613138960574,-0.044229861587261166,-0.004488409016515593,-0.028719144207259184,0.0005536900659075528,,,,,0.032073398468531966
6,-0.07096305708351691,-0.011359740452157485,,0.00021720476045405945,,-0.007302955650861698,-0.02741302137470214,0.02774998512505089,,,,,0.03733747770050444
7,,0.011164643253052997,,0.008781094522678057,,-0.03804043230662746,-0.033144290163503065,0.013537645110294427,,,,,0.044751061675394777
8,,0.027062517350679105,,0.014335204434473336,,-0.01498840464121809,-0.04324360173395991,0.001868299191185585,,,,,0.028009875327750233
9,,0.01400927411760522,,-0.004125340042036907,,-0.024331949073104653,-0.027951973496970872,0.0562737307928165,,,,,0.03354171445889742
10,,0.007646020761090444,,-0.006901021960762588,,-0.051843091174682776,-0.03683232280599524,,,,,,0.03139619417649886
11,,-0.005822619515653216,,0.0014105590795718825,,-0.03722607402858902,-0.048143840371437374,,,,,,0.0322894068316959
12,,0.007139328023077596,,-0.008886125982899618,,-0.008888381491527486,-0.0556249868110088,,,,,,0.028687243465610468
13,,0.013237309391767926,,-0.0008244593237174414,,-0.02399688188194249,-0.05473018997947676,,,,,,0.057052210726464825
14,,0.015193196598741299,,-0.037695096512985415,,-0.027296980575211904,-0.05442905164364964,,,,,,
15,,0.012488161456824187,,0.014321077092592116,,-0.018894968680486457,-0.03954648397567784,,,,,,
16,,0.02306194796954797,,-0.00027335586877796914,,-0.01980857360949173,-0.05080086511703108,,,,,,
17,,0.03097771931264459,,0.008939955071031847,,-0.03851800832403729,-0.054113125380601534,,,,,,
18,,0.02493949764806702,,-0.0004296366946068275,,-0.05699255159508887,-0.07923082447396324,,,,,,
19,,0.030126423674255776,,-4.779617945560588e-05,,-0.04884293509349913,,,,,,,
20,,0.04694418593709804,,-0.004589103562148811,,-0.0484838198461226,,,,,,,
21,,0.07726640996854028,,0.0148081221891041,,-0.054215088634923525,,,,,,,
22,,,,0.0016275692966147837,,-0.06717820903296623,,,,,,,
23,,,,-0.005412469394477704,,-0.051461731996528925,,,,,,,
24,,,,-0.026306708186377925,,-0.06119014166768855,,,,,,,
25,,,,-0.05802350422388036,,-0.07250165923313068,,,,,,,
26,,,,-0.06325662687418454,,-0.07941809753959994,,,,,,,
27,,,,-0.06031551184738726,,-0.07894705685447256,,,,,,,
28,,,,-0.04180517796733385,,-0.077298439266404,,,,,,,
29,,,,-0.017056390556148493,,-0.06284320014349554,,,,,,,
30,,,,-0.0035389871656597016,,-0.07480605830936415,,,,,,,
31,,,,-0.014234399119619212,,-0.07993928658776683,,,,,,,
32,,,,-0.012184243001677864,,-0.10759749773937566,,,,,,,
33,,,,0.000704699295376976,,,,,,,,,
34,,,,0.008209694184187377,,,,,,,,,
35,,,,0.010965406013332846,,,,,,,,,
36,,,,0.002862093117429243,,,,,,,,,
