,2002-07-01,2002-10-01,2002-12-01,2003-10-01,2003-12-01,2004-01-01,2004-06-01,2004-08-01,2004-09-01,2004-11-01,2005-02-01,2005-04-01,2005-06-01,2006-03-01,2006-06-01,2006-07-01,2006-09-01,2006-11-01,2007-06-01,2007-10-01,2007-12-01,2008-07-01,2008-08-01,2008-11-01,2009-01-01,2009-08-01,2009-11-01,2009-12-01,2010-02-01,2010-05-01,2010-06-01,2011-03-01,2011-10-01,2011-11-01,2011-12-01,2012-03-01,2012-05-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-07-01,2013-11-01,2013-12-01,2014-03-01,2014-07-01,2014-08-01,2014-10-01,2015-02-01,2015-04-01,2015-10-01,2015-12-01,2016-01-01,2016-03-01,2016-06-01
10,,-0.015752817124520924,,,,0.03855076415736458,,0.027242768106377824,-0.019460224138388868,,,-0.06276195194200457,,,,0.0025769581901957106,,,-0.059247429666929086,,,,,,,0.016039336689928962,,,0.0174447219621634,0.0339413050128512,-0.012757857544706153,,-0.011102794160830154,,,,,,,,0.008258591614108857,,,,,0.04533656745946424,,,,,,0.0731186266282895,,-0.12725202953680492,,,-0.15076982972574982,,
11,,0.0030428052558457708,,,,,,0.03301079038770993,-0.03207986863751487,,,-0.026630760416031463,,,,-0.012147013516755234,,,-0.03507600665156008,,,,,,,0.012756547581094568,,,0.021980144958983816,0.011831992770128474,-0.0007324000222604932,,-0.01678654320280004,,,,,,,,-0.008799163426791934,,,,,0.07949845441798165,,,,,,0.015405785039926956,,-0.12583314061167616,,,,,
12,,-0.005629085319365235,,,,,,0.058918737153200285,0.020240645717021014,,,-0.018491858429176722,,,,-0.0346102346271257,,,-0.058653402643057295,,,,,,,0.002930940677815963,,,0.02217975006471984,0.04492923763995571,0.034243234573602455,,-0.03258891206751202,,,,,,,,-0.01937267705127238,,,,,,,,,,,-0.08426929276386663,,-0.11129486285529522,,,,,
13,,-0.005374612548123547,,,,,,,0.030901598405394873,,,-0.0016281771766669118,,,,,,,-0.06110729089188549,,,,,,,0.006706602261984829,,,0.022327978594263165,0.03157015989563505,0.04846490768638412,,0.0005702311465036747,,,,,,,,-0.044909258045537526,,,,,,,,,,,-0.1383799237190868,,-0.09391298661267822,,,,,
14,,-0.03231422262890282,,,,,,,0.022003955013553247,,,0.010580061680876385,,,,,,,-0.07636589782245407,,,,,,,0.0021846088457795343,,,0.01780364408488677,0.02377205930963866,,,0.03416800267760767,,,,,,,,0.009133440981637209,,,,,,,,,,,,,-0.19265809993002803,,,,,
15,,-0.04125438312478913,,,,,,,0.015155289051543189,,,0.01241110378162602,,,,,,,,,,,,,,0.005151617060775049,,,0.03300274985310292,0.018464713366788565,,,0.04698598010969346,,,,,,,,-0.012888822014727686,,,,,,,,,,,,,,,,,,
16,,-0.043085396857196034,,,,,,,0.01206667213378955,,,0.007268964949965928,,,,,,,,,,,,,,0.0034384508702581806,,,0.038406759407640045,0.010477203011195035,,,0.031300150158861895,,,,,,,,-0.043454671054326266,,,,,,,,,,,,,,,,,,
17,,-0.05127436780972294,,,,,,,-0.00018532144662052052,,,-0.021057443364740525,,,,,,,,,,,,,,-0.0085442714039492,,,0.07095492395651637,0.010935165801933433,,,0.04454552903993925,,,,,,,,0.0024680372145259866,,,,,,,,,,,,,,,,,,
18,,-0.06340980043417144,,,,,,,0.016237318664537273,,,-0.04496144245652073,,,,,,,,,,,,,,-0.006549093745594647,,,,0.043171774563530274,,,0.10925993471312712,,,,,,,,-0.0008392735763615433,,,,,,,,,,,,,,,,,,
19,,-0.06503896860229474,,,,,,,0.03101229134329843,,,-0.02632445355542601,,,,,,,,,,,,,,-0.025245793506616376,,,,0.05215386033627345,,,,,,,,,,,-0.01847268701976562,,,,,,,,,,,,,,,,,,
20,,-0.04941669222132994,,,,,,,0.025420277753742795,,,0.024313025460967974,,,,,,,,,,,,,,-0.013016952479928068,,,,0.045649330857799875,,,,,,,,,,,-0.0160615277041824,,,,,,,,,,,,,,,,,,
21,,-0.04413730376048752,,,,,,,0.02664123074190229,,,0.03664216479808996,,,,,,,,,,,,,,-0.00753578080160866,,,,0.03830057369940243,,,,,,,,,,,-0.0008731657328794884,,,,,,,,,,,,,,,,,,
22,,-0.016343167093576305,,,,,,,0.03957175173621098,,,0.0036422415201154967,,,,,,,,,,,,,,0.012038293728147242,,,,0.05140068267066189,,,,,,,,,,,-0.03989609233027286,,,,,,,,,,,,,,,,,,
23,,0.020226324777624427,,,,,,,,,,-0.019603505329728377,,,,,,,,,,,,,,-0.004201158124209403,,,,0.03126654431216491,,,,,,,,,,,-0.023504724537420862,,,,,,,,,,,,,,,,,,
24,,0.027507129208881764,,,,,,,,,,-0.008532333798277336,,,,,,,,,,,,,,-0.026173756392701697,,,,0.030450554566275878,,,,,,,,,,,-0.0351086595847368,,,,,,,,,,,,,,,,,,
25,,0.03383650571095176,,,,,,,,,,0.01653161072420306,,,,,,,,,,,,,,-0.014358011327992748,,,,0.02947479692065258,,,,,,,,,,,-0.03636236713489044,,,,,,,,,,,,,,,,,,
26,,0.04345528145404165,,,,,,,,,,0.02925122921831408,,,,,,,,,,,,,,-0.008337438486855864,,,,0.05627301154966391,,,,,,,,,,,0.015577583874844037,,,,,,,,,,,,,,,,,,
27,,0.007066725172420796,,,,,,,,,,0.016688098118944006,,,,,,,,,,,,,,-0.01517951411807894,,,,0.05979316159460346,,,,,,,,,,,-0.013561499200991423,,,,,,,,,,,,,,,,,,
28,,0.006023514932132379,,,,,,,,,,0.010893462191784609,,,,,,,,,,,,,,-0.0016197857175106467,,,,0.03767477856205215,,,,,,,,,,,-0.0587395811549441,,,,,,,,,,,,,,,,,,
29,,0.018662402409809875,,,,,,,,,,0.017559860114722936,,,,,,,,,,,,,,-0.007824290350472163,,,,0.028983905878895433,,,,,,,,,,,-0.05671156509059433,,,,,,,,,,,,,,,,,,
30,,-0.00158091130290261,,,,,,,,,,-0.010672066401247404,,,,,,,,,,,,,,0.007374180246587869,,,,0.04359229020559163,,,,,,,,,,,-0.04588238173014664,,,,,,,,,,,,,,,,,,
31,,0.029814884795299257,,,,,,,,,,0.03476943802589483,,,,,,,,,,,,,,0.003258811523081606,,,,0.0701829731321928,,,,,,,,,,,-0.042318080217955634,,,,,,,,,,,,,,,,,,
32,,0.03158470025325677,,,,,,,,,,0.05049267409972891,,,,,,,,,,,,,,0.012403327449211243,,,,0.07665680874736247,,,,,,,,,,,-0.052437650228056853,,,,,,,,,,,,,,,,,,
33,,0.03252746628923653,,,,,,,,,,0.03905210295495415,,,,,,,,,,,,,,0.015002066423825622,,,,0.057467886981179106,,,,,,,,,,,-0.019889732608354527,,,,,,,,,,,,,,,,,,
34,,0.028891362958189504,,,,,,,,,,0.04313446128100473,,,,,,,,,,,,,,-0.0001089194832455398,,,,0.048245795409139314,,,,,,,,,,,-0.04854516706520834,,,,,,,,,,,,,,,,,,
35,,0.0077340973099429,,,,,,,,,,0.021082672420212056,,,,,,,,,,,,,,0.02420847875786858,,,,0.08132092989049489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,0.026345142700952007,,,,,,,,,,0.13323119678642037,,,,,,,,,,,,,,0.040646014916039475,,,,0.06821500396300095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,0.02588220547763953,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05642278664393907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,-5.488568957368045e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069921547751012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,-0.041548970651880346,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04631206271421662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,-0.024682420060302412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
