,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01
0,-0.00577310556364008,0.00276321511059896,0.008842234854123276,0.0036746597072316867,-0.03262570659274466
1,-0.001676415973686396,0.017434678407290072,0.013435806913737025,-0.007446927963872696,
2,-0.0037966132867213176,0.019737920017011135,0.021439895193935854,-0.007233637261760073,
3,0.005881409502557222,0.01765169332507366,,-0.01818435890434955,
4,0.021885200144691197,0.006773710558095392,,-0.010056616883100222,
5,0.015413550886050675,0.0038621702933809843,,-0.01429437350634677,
6,0.022765072952845244,0.0016405349044847917,,-0.03125598401838259,
7,0.011271292423567392,-0.000726138880661864,,,
8,0.0075530630860449754,-0.0019484831016569615,,,
9,0.014299358956809005,-0.00468967245593932,,,
10,0.02990596700770798,0.00926394781125417,,,
11,0.002668455140713899,-0.0013382348412100953,,,
12,0.002188133076268084,0.007892598562181163,,,
13,0.01710692102346112,0.008774959236726332,,,
14,0.008070696055303639,0.009508773329728104,,,
15,0.010140181090119604,0.021018218094921437,,,
16,0.011961107872590304,0.008512080093000307,,,
17,0.009605220311740492,0.009464255874503724,,,
18,0.003846443980821679,0.009331355498312988,,,
19,,0.010464098748880879,,,
20,,0.009120213602186844,,,
