,2018-06-01,2018-09-01,2019-02-01,2019-04-01,2019-06-01,2019-07-01,2019-09-01,2019-11-01,2019-12-01,2020-01-01,2020-08-01,2020-10-01,2020-11-01,2021-01-01,2021-02-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-11-01,2021-12-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-10-01,2023-01-01,2023-02-01,2023-04-01
0,-0.03840821324852528,0.06903920979249223,-0.013515750679675698,0.05791000260646406,0.006339846057089815,-0.009762109682863063,0.010180656130668986,0.007075626036448623,0.03103315472395418,0.004141326486322705,0.04789737088198298,-0.01592730068942405,0.026091043709853823,-0.01815792722595,-0.009459257809314447,-0.03627379463288971,0.0032464654924744263,0.0060492479299092405,-0.01928527251935952,0.03343173497142815,-0.028265962029190628,0.0024528918050368276,-0.024041231917282913,-0.003769895973473769,0.007829032106480893,0.025624830184327152,0.016919167253204345,-0.023201276411407346,-0.046029274875486914
1,-0.012779247179768527,,-0.03517015558840164,,-0.012650381843249958,-0.016603344439711787,0.01847734425801484,0.02685971142832999,,-0.0021990597183793037,0.026603081028677256,-0.05381752939201245,0.03738966215472517,-0.0011701513858879409,-0.0075548045970099675,,-0.01399659228369643,-0.014757096841214956,-0.034632494744136766,0.027032439438521294,-0.013583544889177457,-0.0004108839376180118,0.005934955234060069,0.011640831075177438,0.01263480221312352,0.01684761337103513,0.00772460070137608,-0.03143408712022966,
2,-0.042225163862261494,,-0.028753556982520134,,-0.007561759470849472,-0.03678557529758353,0.03379166791689925,0.0228603264415298,,-0.0015931566775486683,0.033470535352446706,-0.04257022397770083,,0.009984585608598495,-0.02652979976814085,,-0.003169242239331904,0.01021598968563775,-0.003407670858636802,0.0034940936627496644,-0.01595697892213166,0.0037537963309459688,-1.3020063727720022e-05,-0.00526332775739613,0.012012500616216837,0.008921060298964667,0.012696617478473324,-0.03801774276239844,
3,-0.05366949306726654,,-0.038917775240063124,,-0.03315159824626557,,0.0418151545574188,0.025579421862891194,,-0.023829655542176198,0.03978637281100683,-0.032380120336701346,,0.000809858761973592,-0.011775798785362834,,0.0355176862905795,0.062379761174911064,-0.003568879016243587,0.027893097661393584,0.0015138536168660677,-0.008366095974629228,-0.014805283215649112,-0.007855834840294063,0.024431428550281575,0.01047827472324192,0.020059568895067256,,
4,-0.04098934285389544,,-0.038361853955844794,,-0.011262970890321355,,0.07133759127411632,-0.003979854540715144,,-0.025212686024454034,0.010306090968509762,-0.06460920917823954,,-0.006281398595994192,-0.008354012378123166,,,0.02710570650014521,-0.013047397858692467,0.005486156002828535,0.012259260417107898,0.0017393017750413353,-0.032487210468426286,-0.006097781470458585,0.010546654638112773,0.024965018708406284,0.037598819287928784,,
5,-0.039425543584757916,,-0.02114949031879987,,0.006146590776913152,,,0.02021678731347809,,-0.04947256005431666,0.0195864930096461,-0.04647359306396792,,-0.010083034512094358,-0.012580287002844193,,,0.01902643972801865,-0.015416358581135992,0.005687101896578506,-0.0008762272686824168,0.018599250903068798,-0.019305743005857967,0.007201928114118461,0.021502825742555798,0.0020507513186620585,,,
6,-0.0282235312709751,,-0.015400083090300942,,0.006517483108918087,,,0.011938334311096477,,,-0.012329914841214595,-0.03951577181597132,,-0.023162519731367404,0.0016559149591222067,,,0.04081308760270974,-0.03585673271194767,0.029642986212722544,-0.007533817078398619,0.0008165978164558219,-0.010251712094673682,-0.0009748209180452383,-0.007845263545605885,0.02881299544978888,,,
7,-0.01693262836348408,,-0.021576536699283055,,0.008352424259846503,,,0.021588040351873117,,,-0.01575472362743091,-0.023446205474351167,,-0.036069566277014076,-0.004048031301847166,,,0.01349398491738163,-0.035363908230718666,0.03789542139705282,-0.004990081256198042,-0.011191419460386376,-0.02007558096003137,-0.004609990721407664,-0.019818284696266897,0.030772788577559718,,,
8,-0.02534576855154458,,-0.03466852309052726,,0.012266287228888118,,,0.006008049468312349,,,-0.060619686760804425,-0.0033380369082187666,,-0.038098042107185925,0.013280632831500494,,,0.026375426029459526,-0.04852255712783049,0.019720889988877,-0.01084419857701957,0.03702087397954923,-0.012358639299155705,-0.014044675831751396,-0.020524154422962848,0.07393285982425124,,,
9,-0.017160616177712917,,-0.03580002530430382,,0.019486521969858783,,,0.02128463425893745,,,,0.016630033076050932,,-0.003146673943628109,-0.0006936847300698101,,,0.06003790064949399,-0.03953497127790073,0.010324705064229889,-0.0002251888325883744,,-0.013374133744823768,-0.008612225763324988,-0.02603050794103079,,,,
10,-0.04712587968789772,,-0.025118174972127205,,-0.0231850904340849,,,-0.0002529341791952522,,,,-0.006732398120460781,,0.09577473189484453,0.00825911173708671,,,0.050896265480712355,-0.0532460331854141,0.0043139892719321615,-0.0007398201199018128,,-0.007913712485290825,0.0021621336993180584,-0.05001535888467168,,,,
11,-0.15686790689045815,,-0.011511537391911464,,-0.05247203314262938,,,0.018184365351829324,,,,-0.023121908815549652,,,-0.001558613326170466,,,0.03804145369694001,0.019156973774431707,0.007373949380503397,-0.005460358598739834,,-0.01758104698415419,-0.02092440410996521,,,,,
12,,,0.024363777041360724,,,,,0.04237593674408868,,,,-0.015410870841925828,,,0.008268810155406259,,,0.022889112355267915,0.007947563045315409,-0.0047445619673507355,-0.01801363226883912,,-0.024161815450678414,-0.0017643356858980663,,,,,
