,2014-12-01,2015-02-01,2015-04-01,2016-02-01,2016-11-01,2017-05-01,2017-06-01,2018-02-01,2018-06-01,2019-02-01,2019-04-01,2019-09-01,2019-10-01,2020-05-01,2020-08-01,2020-10-01,2020-11-01,2021-05-01,2021-06-01,2021-08-01,2022-04-01,2022-05-01,2023-03-01
0,-0.04106889587906748,0.002614103725508854,0.02792658073965959,0.030833838936407787,0.01513578511456104,0.010601823553609668,-0.010174452341010998,-0.004274411844228609,0.01058855668409553,-0.016052131295929195,0.005256917001740913,0.015198524151135318,-0.01960955351318061,-0.04389954964482412,-0.06649857746046095,0.00661741581326436,0.02049954198088577,-0.002242543343607739,-0.001108620015428885,-0.010637318599593382,0.012489174937224456,-0.00076282040442055,0.0084303538091266
1,0.0015560990046894485,0.015400469259313154,-0.0038450615853675707,-0.006860410772997261,0.017455793480036563,0.021409118590513698,-0.004787908065155166,0.02099644208086371,0.010234265833448442,-0.014030127954124505,-0.0015803290606346554,0.01752660278543694,-0.031206039848836742,,,0.03388493124576564,-0.0018326504230787855,0.0016637334921540958,0.005963237748696004,-0.02825977780332356,0.019789569938236662,-0.009851085126037606,0.010488649823370055
2,0.01580126056928033,0.02702717321188075,-0.05221726400132587,-0.029036978382281253,0.015411073391912389,0.00712279960104284,-0.0072859380475731594,0.007529542101899711,-0.001032822254920962,-0.01985078108182181,0.0024053700991525373,0.018491936680307908,,,,0.025280030352217153,0.02159733386014162,0.01079063104081035,0.020985297767082578,,0.010720366897813305,-0.009955132571766612,0.0027081351663815756
3,0.021145441453849778,0.12705127553800877,-0.07619088934034601,0.006710702966504778,0.016831739192101347,0.009714292323647344,-0.0031838490293574218,0.01516106153732455,-0.0026378017736867765,-0.01032136613677348,0.0016171148425077053,0.005673821797514522,,,,0.01112828850540537,0.004706910909575868,-0.0006772970680239965,0.006521012323153608,,0.013377244518967046,-0.017710449489653834,-0.025993784724501534
4,0.012704468151761183,,,-0.01618314365449458,0.03481542282358818,0.014075222338946036,-0.007819345095250618,0.017109590003619335,-0.006350498457918796,-0.004266571637436711,0.006986671186702598,0.029731317888481046,,,,0.020835926100640334,0.028238773740319134,0.0018003226206222411,0.009099621396773117,,0.012284094057734007,-0.02593160874372402,
5,-0.023704119865579742,,,-0.02089224071420337,,0.0072752889906183005,0.004100735383690601,0.01685599971622298,-0.008164185959825598,0.0017416864013597433,0.02155523396489012,0.030087441217762634,,,,0.00017608560074378055,0.05044671311404314,0.001098011408156907,-0.0030741545952064353,,0.0069113995487539714,,
6,-0.031015414812797237,,,-0.01086451864530491,,-0.005478652565794329,-0.006575083188948394,0.0122653767294163,-0.005711857346674787,-0.0071647222353005136,0.025906781488871933,0.02444374047581077,,,,0.003119694888441993,,0.011336629283932975,0.0016461928292794692,,0.005595966233371108,,
7,-0.023077473648524083,,,-5.9985494009318074e-05,,0.018091900722581544,-0.012149130096061667,0.023167789051268484,0.017399886471043624,-0.0005441694892128757,,0.012962676895126868,,,,0.016796642128604544,,-0.0003295639400175965,0.012887404303721262,,0.014588995365885982,,
8,-0.029457731951063826,,,0.016580830970138072,,0.02322068374766101,-0.029403449533861536,0.022440994836600225,0.008512878169452343,-0.012068109134280247,,0.026849736745468422,,,,0.020373507129991753,,-0.0014214377239312181,0.019790789159513267,,0.00955118415551004,,
9,-0.027098442657655486,,,0.016467266030547156,,0.011068735370509286,,0.028563869565378708,-0.004042077052783366,-0.01513838455239147,,-0.0024633911336467973,,,,0.03666334723597231,,-0.010246982883402644,0.016214013313873066,,0.012678651936562146,,
10,-0.02993395650916386,,,0.018903509531558838,,0.0027876051216749187,,0.0437563395249303,-0.002454735757785098,-0.005933070449173017,,-0.004467738332129434,,,,,,0.013599713701009986,0.02886028696228471,,0.011385824499499986,,
11,-0.04098380821233982,,,0.015805525613683535,,0.007758121822672159,,,-0.006352865275180308,-0.0128405106269327,,0.013383030990536504,,,,,,0.0037663722095611085,,,-0.006453920219253728,,
12,-0.025107970646664923,,,0.017587747193299696,,-0.004518867874326815,,,-0.014220401351123124,-0.012388897139518407,,-0.00018446794349824547,,,,,,-0.009264957707284749,,,-0.012188724763539494,,
13,-0.021859938762443076,,,0.03496106923367104,,0.0014552609062672972,,,-0.019126020833691415,-0.0020813561234659383,,0.01022428917682272,,,,,,-0.02533393720597865,,,-0.011493161160236687,,
14,-0.022024397772183013,,,0.04278776223104708,,-0.017861851119485406,,,,0.006022851852304889,,0.005603339599987267,,,,,,,,,0.00513425854673244,,
15,,,,0.0430475673731574,,-0.01661017788543301,,,,0.005865151023265791,,0.0063649661814243474,,,,,,,,,0.002292212122736559,,
16,,,,0.026000903038746026,,-0.001103944054520356,,,,0.009709036984246855,,0.0032235050781246333,,,,,,,,,-0.001112414257581129,,
17,,,,0.01365666202588578,,-0.005891374673641037,,,,0.014238537501519266,,-0.005158925422331873,,,,,,,,,-0.004040361461768338,,
18,,,,0.03547265470508454,,0.004740879871695747,,,,0.012079570552393393,,0.0021955829278118566,,,,,,,,,0.0022115172223804436,,
19,,,,0.019854904376599647,,0.010361146380305108,,,,,,-0.0024175485357333937,,,,,,,,,0.006849193040044277,,
20,,,,,,-0.000525181743965486,,,,,,-0.006839903484754606,,,,,,,,,0.003851535115779292,,
21,,,,,,-0.008887340757381457,,,,,,,,,,,,,,,,,
