,2022-01-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.020736035505311445,-0.00577310556364008,0.00276321511059896,0.008842234854123276,0.005883943032500838,0.0036746597072316867,-0.03262570659274466,0.011244850698650222,0.014392375359365328,0.01639943388314602,0.014361429239218015,3.749544543385497e-05,-0.023440442924678173,0.03069622246133097
1,-0.010293238386209769,-0.001676415973686396,0.017434678407290072,0.013435806913737025,0.008371007597316904,-0.007446927963872696,,0.007296290657790916,0.015677960208303254,-0.009396761547898813,0.018738830268754114,0.015464422358657082,-0.028552917943325706,0.029838922972227344
2,-0.02861343694134222,-0.0037966132867213176,0.019737920017011135,0.021439895193935854,0.008377119188281767,-0.007233637261760073,,0.019356166921418616,0.018231622497422162,0.009832744040726538,0.003078645349069653,0.013688697154021323,-0.010952173640109919,0.03465189182400419
3,-0.03704714257008579,0.005881409502557222,0.01765169332507366,,0.007299271909322336,-0.01818435890434955,,0.010574747501912007,0.012710246785207602,-0.021133605504572217,0.00938785834436251,0.008566156656526047,0.01077103166176352,
4,-0.04037735661221564,0.021885200144691197,0.006773710558095392,,0.025070335213607464,-0.010056616883100222,,0.004504463771941136,0.014147340529083952,-0.007646987004754746,0.01594065437985348,0.0162654996152356,0.019834915954200394,
5,-0.04991496370584958,0.015413550886050675,0.0038621702933809843,,,-0.01429437350634677,,-0.012420046623938585,0.01354432003700845,0.013610669073523485,-0.005942222096817051,0.013566061288434739,0.014239337914029093,
6,-0.05699837871527924,0.022765072952845244,0.0016405349044847917,,,-0.03125598401838259,,-0.005759526607355792,0.018462917359544306,-0.002703422606273098,0.017349534072124584,0.016157682376744642,0.011843630964893936,
7,-0.051161633182272404,0.011271292423567392,-0.000726138880661864,,,,,-0.01050156718144546,0.019670990281095424,-0.0076325839777916515,0.009297687618696315,0.020281157550664286,0.024865490789069966,
8,-0.02043621322189182,0.0075530630860449754,-0.0019484831016569615,,,,,-0.0004963372557384993,0.03373075840281414,-0.022101257235140115,0.017590628535554487,0.024223551254294762,0.019404981107612684,
9,-0.03164833398798761,0.014299358956809005,-0.00468967245593932,,,,,0.018252291177080604,,-0.06934601132367091,0.00693615633417588,0.028535311231243643,0.016456753526147505,
10,-0.07002270757237428,0.02990596700770798,0.00926394781125417,,,,,0.007570950704808954,,,0.011800957293897962,,0.017497749121723416,
11,,0.002668455140713899,-0.0013382348412100953,,,,,0.013091639989312398,,,-0.0018790834027648806,,0.01790094283840382,
12,,0.002188133076268084,0.007892598562181163,,,,,0.008341311316860445,,,0.003560052335721764,,0.018715750569728407,
13,,0.01710692102346112,0.008774959236726332,,,,,0.010323164250597205,,,0.007127757011232916,,0.044524681366024055,
14,,0.008070696055303639,0.009508773329728104,,,,,0.022261206005495193,,,0.019854709197054454,,,
15,,0.010140181090119604,0.021018218094921437,,,,,0.026694324929677826,,,0.0318055294787607,,,
16,,0.011961107872590304,0.008512080093000307,,,,,0.019505808928579338,,,0.025072702649307388,,,
17,,0.009605220311740492,0.009464255874503724,,,,,,,,,,,
18,,0.003846443980821679,0.009331355498312988,,,,,,,,,,,
19,,,0.010464098748880879,,,,,,,,,,,
20,,,0.009120213602186844,,,,,,,,,,,
