,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.5011248142965787,0.5946048000842108,-0.004134673245411876,-0.0008755718637018997,-0.049616078944942514,-0.010506862364422788,-0.004134673245411876,-0.0008755718637018997,1.2822806239836866,0.48183481371854064,1181.1549505830797,7664.525130028637,8845.680080611715,0.40743748357920995,-0.30058716105912914
1,1,2,0.0123974540810715,0.015148327503092352,-0.0019774287574221444,-0.0010842905100979855,-0.023729145089065738,-0.013011486121175826,-0.003954857514844289,-0.002168581020195971,1.2938588073201718,0.4932489189451567,1183.1629735496526,7697.590629295233,8880.753602844885,0.19265370095372544,-0.2308749530608412
2,1,3,-0.0015574184668348645,-0.00040905106907735723,-0.0014086921937967016,-0.0010902446620942464,-0.01690430632556042,-0.013082935945130957,-0.004226076581390105,-0.0032707339862827387,1.2896741687205604,0.5006320428548182,1185.3730916643285,7699.926779686103,8885.29987135043,-0.05866171947600016,-0.22273064551411173
3,1,4,-0.002087465785308786,-0.0015932843887474328,-0.0010688904416191179,-0.0009045462039356479,-0.012826685299429414,-0.010854554447227775,-0.0042755617664764715,-0.0036181848157425915,1.2931620661759364,0.5041951101656167,1187.8338491939887,7704.390551380767,8892.224400574754,-0.14136038913025126,-0.2206423519238695
4,1,5,-0.0014323754801694698,-0.0016995134981294322,-0.0007595486505328894,-0.0008754808864891197,-0.009114583806394672,-0.010505770637869437,-0.003797743252664447,-0.004377404432445598,1.2931190238045878,0.5083253761156575,1185.177077382564,7691.630137121984,8876.807214504548,-0.15450096032185934,-0.19775394840324842
5,1,6,-0.0012012652742538037,-0.0013790844030146584,-0.0006819203510447521,-0.0007739018243976639,-0.008183044212537025,-0.009286821892771965,-0.004091522106268512,-0.004643410946385982,1.3034011002339287,0.5170489120410849,1189.2965188411174,7704.117298394743,8893.413817235862,-0.17917564636008473,-0.20401456726677264
6,1,7,-0.0008597476777930747,-0.0007121679277253244,-0.0005446308952542219,-0.00045907554918064137,-0.006535570743050663,-0.005508906590167696,-0.003812416266779553,-0.0032135288442644893,1.2852021157897475,0.5043569092890453,1177.9767126071145,7624.3059200607995,8802.282632667913,-0.17369528997828337,-0.1889760570273651
7,1,8,-0.0006955561244776242,-0.0005907066526204607,-0.00048696078791960655,-0.0004173589352460326,-0.005843529455035278,-0.005008307222952392,-0.0038956863033568524,-0.0033388714819682606,1.2843873954522589,0.5029417706391269,1177.2970203810212,7630.756473838589,8808.053494219608,-0.17906018583831246,-0.18821021234992852
8,1,9,-0.000549703942965994,-0.0004087510348948259,-0.00042455556637714203,-0.00031908092574769943,-0.005094666796525703,-0.0038289711089723936,-0.003821000097394278,-0.0028717283317292942,1.2750084259290724,0.4916857658068958,1175.619268869953,7628.7657846677375,8804.385053537691,-0.17812791048816787,-0.1835342540848006
9,1,10,-0.00049725108585811,-0.0002615586223468707,-0.0004203852174069562,-0.00022405017734979172,-0.0050446226088834735,-0.0026886021281975,-0.004203852174069562,-0.0022405017734979174,1.2750399326572783,0.49425333199881455,1173.1935143353114,7595.373981250591,8768.567495585903,-0.20383815928664134,-0.20686466065427686
10,1,11,-0.0005573658918861975,-0.00027566611219750594,-0.0005131826889919562,-0.00025501237501238604,-0.006158192267903474,-0.003060148500148633,-0.005645009578911518,-0.0028051361251362466,1.2982715208452074,0.5039751863811383,1171.6705073429923,7687.707087697631,8859.377595040625,-0.27274254707839657,-0.2739869915368595
11,1,12,-0.0004640045019256177,-0.0003036945153120204,-0.00046400450192561886,-0.0003036945153120216,-0.005568054023107426,-0.00364433418374426,-0.005568054023107425,-0.003644334183744261,1.3130705696924352,0.5154304378564774,1184.8771992359268,7732.005807715909,8916.883006951834,-0.25807593442546556,-0.2580759344254665
12,2,1,0.9249243859182273,1.9499358891243388,0.002222869330476832,0.0008200920846773,0.026674431965721987,0.009841105016127597,0.002222869330476832,0.0008200920846773,1.2989613208483277,0.42836604481664725,1173.0517921440442,7438.543496148231,8611.595288292274,0.09917741477842483,0.12341399850870866
13,2,2,0.0340711185400012,0.0322692862359625,0.0006771635113402616,0.00036068538841052257,0.008125962136083142,0.0043282246609262776,0.0013543270226805233,0.0007213707768210451,1.3674406396568093,0.4973213428109915,1206.0092846597547,7669.107793501628,8875.117078161386,0.39529208261130383,0.060733287911629845
14,2,3,0.00607128804127138,0.004156565887805643,0.00019837824608382536,-0.0002295838973755756,0.002380538953005903,-0.0027550067685069087,0.0005951347382514758,-0.0006887516921267267,1.359955194930839,0.49470036642228493,1207.4756301723041,7637.090262970321,8844.565893142628,0.20138814080979733,0.02845315198842654
