,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.3129059482230143,0.27690326881413835,-0.0029395795288746163,-0.00281161292497562,-0.0352749543464954,-0.033739355099707435,-0.0029395795288746163,-0.00281161292497562,1.2952080152957306,0.4883956779092047,1230.9125346125545,7457.204380759785,8688.116915372339,0.5163454663494749,-0.16726757544284532
1,1,2,0.007036302805201701,0.0069518057489592125,-0.0013762255462178054,-0.0013166784303378972,-0.016514706554613665,-0.015800141164054773,-0.0027524510924356108,-0.0026333568606757944,1.351470712867964,0.5469759048096737,1249.370589344017,7561.62613536246,8810.996724706478,0.11849600914568548,-0.14696656089886576
2,1,3,-0.0013798139687611485,-0.001364859576902313,-0.0010045300499760563,-0.0010060307805812572,-0.012054360599712672,-0.012072369366975085,-0.003013590149928168,-0.0030180923417437717,1.3479962161800936,0.5419448886548991,1241.8709808653828,7498.357868568887,8740.228849434268,-0.056648050713774094,-0.1627757064508181
3,1,4,-0.0011629359217031376,-0.0017567089730194658,-0.0006446807352449083,-0.0008484895784221878,-0.0077361688229389,-0.010181874941066255,-0.002578722940979633,-0.003393958313688751,1.3692460975813425,0.5550261653567371,1247.6302738047998,7570.493523115078,8818.123796919876,-0.07036278761628059,-0.1159973247334679
4,1,5,-0.001116548038240378,-0.0006202688207985702,-0.0005798866093600124,-0.0003817942429872694,-0.006958639312320148,-0.004581530915847233,-0.0028994330468000602,-0.0019089712149363467,1.3746275464626105,0.5618147333697205,1249.1011810850575,7574.241329480634,8823.342510565692,-0.09101146489197516,-0.11360887929827955
5,1,6,-0.0008523186899535603,-0.0005153584387582755,-0.00048398286071153816,-0.00032023715932559765,-0.005807794328538458,-0.003842845911907172,-0.002903897164269229,-0.0019214229559535855,1.36851202071624,0.5576505767849386,1245.4635565671672,7552.839579686443,8798.303136253611,-0.09651259861850431,-0.10974116490545453
6,1,7,-0.0007010646519125655,-0.00037807426495173324,-0.00043967453552424076,-0.00025392496493823906,-0.005276094426290887,-0.003047099579258867,-0.0030777217486696847,-0.001777474754567673,1.3502355047947845,0.5449072856355738,1243.400131015097,7483.83168857803,8727.23181959313,-0.10746066259338051,-0.11560682704073955
7,1,8,-0.0005496846903886198,-0.00025171200713621715,-0.0003830010893875702,-0.00018600643514013316,-0.004596013072650844,-0.0022320772216815974,-0.0030640087151005617,-0.0014880514811210653,1.3512971891968593,0.5478603521527676,1243.8932354822155,7516.088457520578,8759.981693002794,-0.10869904687498266,-0.11365120854120152
8,1,9,-0.0005315712167324989,-0.00021422765682774052,-0.0004072715801166181,-0.00017009187716386255,-0.004887258961399418,-0.0020411025259663507,-0.0036654442210495627,-0.001530826894474764,1.3447854063226525,0.5422100555068882,1240.1719560404367,7544.299097251142,8784.471053291578,-0.13756153657932718,-0.14057285178293324
9,1,10,-0.0008168841472160219,-0.000382664614182483,-0.0006844901260350609,-0.0003229239826030282,-0.00821388151242073,-0.0038750877912363383,-0.00684490126035061,-0.003229239826030282,1.346098524124665,0.5466281326245808,1237.749772514167,7530.718030219819,8768.467802733987,-0.3249087316489615,-0.32638373697008494
10,1,11,-0.0006866612615465373,-0.0003028702118935341,-0.0006308860444332273,-0.00027919125454351374,-0.007570632533198728,-0.0033502950545221647,-0.0069397464887655,-0.0030711037999786505,1.3603714927080843,0.5572388306233305,1243.9949737458921,7573.477421823443,8817.472395569337,-0.32604830280903874,-0.3266523306023033
11,1,12,-0.0005538915949480063,-0.00028222221927517494,-0.0005538915949480063,-0.0002822222192751766,-0.0066466991393760765,-0.0033866666313021195,-0.0066466991393760765,-0.0033866666313021195,1.3701251958141627,0.5653061286054136,1249.295825055116,7577.98433210168,8827.280157156796,-0.3020309385362894,-0.3020309385362895
12,2,1,0.34754110240646957,0.327965038064166,-0.0011891601823949478,-0.004871599917923377,-0.01426992218873938,-0.058459199015080524,-0.0011891601823949478,-0.004871599917923377,1.3581403782145065,0.5093236486249336,1254.671122046612,7432.665397978424,8687.336520025037,0.4371449085366794,-0.05056535047327387
13,2,2,0.020016486376729637,0.004323352951517623,6.256288067660842e-05,-0.002313361879519821,0.0007507545681192998,-0.027760342554237857,0.00012512576135321685,-0.004626723759039642,1.4415369253270855,0.5932880365064741,1292.405365258738,7648.707061465632,8941.112426724369,0.28179536236979263,0.004956281040156154
14,2,3,0.0028874558214106246,-0.0035071238900752887,-0.00015365176000121833,-0.001753489607911255,-0.0018438211200146185,-0.021041875294935064,-0.00046095528000365463,-0.005260468823733765,1.4632183251909598,0.6165571439848977,1303.15281834869,7728.315117603396,9031.467935952085,0.08680649840702384,-0.017688016391099876
15,2,4,0.00046014190123237075,-0.0030384951346770443,-0.00018721307509979242,-0.00135957527124745,-0.0022465569011975097,-0.0163149032549694,-0.0007488523003991697,-0.0054383010849898,1.479956025825965,0.6283221917011904,1308.9425576327633,7795.29341483059,9104.235972463353,0.02259027900103643,-0.02673123171784884
16,2,5,-0.00038272809261639083,-0.0023572840487251926,-0.0003099381746423163,-0.0011381670932974128,-0.0037192580957077946,-0.013658005119568953,-0.0015496908732115812,-0.005690835466487063,1.4929742419004544,0.6429556293280123,1313.3567293115068,7799.656564035482,9113.013293346989,-0.028400365076172402,-0.05424762292575565
17,2,6,-0.0005114178881434968,-0.0020449873030840052,-0.0003332911319194493,-0.0011002048099815753,-0.003999493583033392,-0.013202457719778906,-0.001999746791516696,-0.006601228859889453,1.4893164873720708,0.6391095754625103,1306.1846364626142,7765.524123129081,9071.708759591696,-0.05280339580004538,-0.06814771280665198
18,2,7,-7.534128731989887e-05,-0.0013292408635948165,-8.988165268663998e-05,-0.0008166367502486769,-0.0010785798322396792,-0.009799641002984123,-0.0006291715688064794,-0.005716457251740739,1.471578042504824,0.6229986017302516,1303.7979138442258,7726.601835791797,9030.399749636023,-0.010214551783692787,-0.020789559196535138
19,2,8,-0.0001449797819562245,-0.000996455977953179,-0.00012141765615021696,-0.0006871072786326392,-0.0014570118738026032,-0.008245287343591668,-0.0009713412492017357,-0.005496858229061113,1.4650783287098903,0.6176540086690289,1297.89680798345,7693.832193863312,8991.729001846761,-0.024860475687764387,-0.031108542018841116
