,2015-01-01,2015-09-01,2016-01-01,2016-09-01,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-02-01,2018-03-01,2018-06-01,2018-07-01,2018-09-01,2018-10-01,2019-04-01,2019-09-01,2019-10-01,2020-01-01,2020-05-01,2020-06-01,2020-09-01,2020-10-01,2021-01-01,2021-04-01,2021-06-01,2021-10-01,2021-11-01,2021-12-01,2022-03-01,2022-04-01,2022-05-01,2022-09-01,2023-03-01
0,-0.010027071798923703,0.00947396978973547,-0.01933366113815227,-0.004391196101661166,-0.003944691944439471,-0.022893736214018023,0.005118937507470722,-0.013731482834026282,-0.0085375858697736,-0.01487383196210379,-0.015488060475446819,-0.008289256939352896,0.019637099386615287,-0.03643238159926554,-0.045770298007740795,-0.00407186013814087,0.00809659227722781,-0.011137520047422633,-0.03114600097224196,-0.012888937200800088,-0.017692642935152936,0.004412515308505949,-0.01299117419918483,-0.005952104161720317,-0.0014553160126711262,-0.030373369961499752,-0.032226651691832586,-0.016341947453506034,-0.0034300037048207166,0.0172199138743534,-0.007682487936492954,-0.023054433311682332,-0.013927565049630442,0.026311053283103458,-0.012831957165337471,0.003352887136404803,-0.020908029948818907,-0.025701932852965736,0.023788572558568255
1,-0.014300433911076826,0.058656600670099035,0.03168070117448751,0.011824632400811552,-0.01966890063828841,0.010424033365021401,0.018307281590335123,-0.01589302030257958,-0.031796012433279675,-0.030551151904137708,0.011381665337538927,-0.0230666608237593,0.050676652500072805,-0.04627354198365019,,-0.02072094446679662,0.02063919312313045,-0.03845590387275255,0.03678325154924833,-0.019495850285769167,-0.023368422153204005,0.006318599918890833,-0.015926112165479678,-0.03138328164182891,0.011134183444806212,-0.019624282171498586,,-0.025066331513854845,-0.0010815601954057286,0.01721471349209036,0.013140515824670462,0.004966595537232332,-0.0015608733796792507,-0.00015876624344990375,0.004266748930676023,0.01575432318791492,-0.021975568194825268,-0.01772099512210845,
2,-0.01526242351490037,0.05273219937608298,0.06630933546461182,0.010250028975680614,-0.006659981444094187,0.013105804911945462,0.010374067769785889,-0.01809018666179732,-0.01925937148836132,,0.014839659459680021,-0.006391920430964593,,-0.10897631325834967,,-0.03647445814003092,0.032225411482281974,,0.02163984383382145,-0.02974612907058849,,0.013608327349334814,-0.015677123625364775,-0.009512080155743785,-0.02596171044147022,-0.01270859929407131,,-0.025836619849841647,-0.00834225134752753,0.008287660124377982,2.0156666185933148e-05,0.0033185510987258082,0.0182150396594718,0.008394753242946695,0.025926764087918386,0.008345866303151261,-0.02521726509749822,-0.03489944095298947,
3,-0.03260112037444074,0.02695958274600807,,-0.024554656485682447,-0.03169882435260818,0.0393756464145012,0.020047467381713258,-0.00929907581478931,-0.028225389146439905,,0.016358404570865126,0.010462161688661542,,,,,,,0.03913522794406932,-0.02683972950783997,,0.029437356307670193,-0.020064398630683877,-0.04474753599772052,-0.10712782679672417,-0.013703598080673118,,-0.017499264949243365,-0.017966962480386428,0.004693790273826437,0.0044220524222158275,-0.005462221215246754,0.006413380727515516,0.006687380507173657,0.027940579859937476,-0.011075780281983416,,-0.013781365835106474,
4,-0.04779003868219145,-0.031519828300007546,,-0.01526335037440063,,,0.02968747270168981,-0.035870031526520824,-0.023920427277583034,,0.009362633711249124,-0.017794331751347592,,,,,,,0.011175349579919391,-0.02146114918236175,,0.0211444898767863,-0.006436702674169625,,,-0.027947903197239943,,-0.03037090317669522,0.0034082986159074125,-0.007530408070902439,0.0038527289274279397,0.00632065862960729,-0.011650061139980572,-0.016537919160534376,0.024762080926794994,-0.008361668624835339,,-0.017531645220843384,
5,,-0.06975000147135857,,-0.03211986354182672,,,0.0147758649763996,,-0.026229176364184426,,0.01441961128281033,-0.01928464258347473,,,,,,,0.05725545904504026,-0.04390511444255685,,0.021891259585404388,-0.0034927988079802574,,,-0.04432599845330565,,-0.04800146258970939,-0.015115804763126572,0.0003467913588908189,0.0017207001546397649,-0.0049554988532262145,-0.0005653766629905022,-0.01262525659920044,0.046824766625022995,0.0058074844742450615,,-0.00018817184170671908,
6,,-0.08193921638519486,,-0.024046530662019894,,,0.033253592960474254,,-0.028791109234685752,,-0.0031524834816121228,-0.021772678467391948,,,,,,,,-0.0340814498919082,,0.026689386178247343,-0.01370787205712265,,,,,,-0.010100268611530794,-0.004854360865616858,0.017087261638952356,0.005787544999862226,0.006274853058336749,-0.02840466927221863,0.0035016208665288318,0.02038704765806809,,-0.00022715568902720307,
7,,-0.11743381931576558,,-0.02122696182094641,,,,,-0.03225113091932119,,0.028449105747826664,-0.017722980877331374,,,,,,,,-0.008305319387396537,,0.04331828865086118,-0.01391798140219036,,,,,,-0.029412765274989816,-0.012735464519787243,0.01568223513333855,0.009668990604033367,0.02128446929412986,0.0010097763522365355,0.0021716976104659835,0.018517575133983666,,0.011608629394964876,
8,,,,-0.02104341171701085,,,,,-0.018350982570906726,,0.014614606390841445,-0.018778451309962918,,,,,,,,0.005158998141290949,,,0.005876839463241357,,,,,,-0.03998852129160646,-0.012508137403846487,0.019889221701920867,0.0030320043302930477,0.027762237903732778,0.017491875926246347,-0.0032559848782760525,0.02505636110112386,,0.02523817327100142,
9,,,,0.0007335105307952894,,,,,-0.029586653266052032,,0.038006621473539504,-0.005599013372384221,,,,,,,,0.012069915756118377,,,0.023663885997798673,,,,,,,-0.011026636113474986,0.023287286573465238,0.021873404032742072,,0.01610696772212661,0.006620444672708281,,,0.015030028467503787,
10,,,,-0.01985987005011003,,,,,-0.03420328324398492,,,-0.012235403039514647,,,,,,,,0.016132452287430876,,,,,,,,,,-0.001726374257692953,,0.010681502409814025,,-0.010875471734949294,-0.0031824074636812583,,,0.015034225637488241,
11,,,,-0.006304386297639297,,,,,-0.01664073155941459,,,-0.01367680573869734,,,,,,,,0.013885276416718995,,,,,,,,,,-0.008023401586387369,,0.015778509424643317,,-0.0209832220089754,-0.031578148937604134,,,0.003574055749542726,
12,,,,-0.034095619770787344,,,,,-0.009344318590851941,,,0.007665628871554198,,,,,,,,-0.026381123189444633,,,,,,,,,,0.009373906668374232,,0.0315227147337559,,-0.03052374183981854,-0.03638548966464139,,,0.014936092415777757,
13,,,,-0.04064237028665074,,,,,-0.009128637152158614,,,0.005924942855905613,,,,,,,,-0.014492439307214777,,,,,,,,,,0.010404227444769987,,,,-0.016258422340836187,-0.03936573070617477,,,0.013003494789227688,
14,,,,-0.036063044082235596,,,,,-0.017924969526413204,,,-0.0001615142623374588,,,,,,,,-0.04046521283503268,,,,,,,,,,0.03328648291154179,,,,-0.004470048792796,-0.05512232895908031,,,0.008167557637637213,
15,,,,-0.04897584715970593,,,,,-0.03371038225694711,,,0.0213242217026699,,,,,,,,-0.044049186284703445,,,,,,,,,,0.02786431644305587,,,,-0.025137788824758367,,,,0.02979238618706459,
16,,,,-0.05221592093523153,,,,,-0.01711452867998675,,,0.009189909196756219,,,,,,,,-0.000581043982524676,,,,,,,,,,0.03552309281282717,,,,-0.026643442560698283,,,,0.020168474048024798,
17,,,,,,,,,-0.028760878338994544,,,0.035583980243071966,,,,,,,,-0.028169563888741145,,,,,,,,,,,,,,-0.06226421541308502,,,,0.015182997429464162,
18,,,,,,,,,-0.06042192999006879,,,,,,,,,,,-0.02749739428628617,,,,,,,,,,,,,,,,,,0.01921366215053144,
19,,,,,,,,,,,,,,,,,,,,-0.059612047783822675,,,,,,,,,,,,,,,,,,0.019446203196555878,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018033476067095933,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009634175602661887,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03153910110588365,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024503447485825003,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002208062514223119,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002481903573658073,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002909834370026676,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015383950443232486,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016035207714220956,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019202639008431,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010934966148989922,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01397740093544142,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014097741900640948,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02741590836998231,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02414480936509733,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020982882502532885,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02631641806776619,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031071982603565473,
