,2021-12-01,2022-05-01,2022-06-01,2022-08-01,2022-12-01,2023-02-01,2023-03-01,2023-04-01
0,0.03307030418804979,-0.0009645124452788423,0.027327238994709013,-0.009860839996988169,-0.013195196658949304,0.015779068324290435,0.019688453069927725,-0.002291725232808961
1,0.017341991421782943,0.03948498307160353,0.0482210744396685,-0.01774112468868516,-0.0072707435368953854,-0.006727691046945594,0.02339219095465417,-0.007191717897934158
2,0.015002559150473882,0.06640153299512086,0.07775619643529108,-0.041633954444875165,-0.04293743904800629,0.0024358133601971588,0.02002442584025932,0.020007044713828304
3,-0.00047787186005088245,0.05692530970098009,,,,-0.051607593141207,0.028188370206206237,0.01141210612967436
4,0.021326048800133002,0.05449977654912086,,,,,0.034134600480798305,0.041785898724667536
5,-0.01979284651367408,0.082020021002009,,,,,,
6,-0.04069188157581349,0.06432607247746436,,,,,,
7,-0.01655114339729069,0.0637404913823083,,,,,,
8,0.004592475447334543,0.054665919913690963,,,,,,
9,-0.02412795208587548,0.06882031120066934,,,,,,
10,-0.046480615658453406,0.04641019563081006,,,,,,
11,-0.03649572553720759,0.0385276044930416,,,,,,
12,-0.03364871158222771,0.04139242272572208,,,,,,
13,-0.06312570649949212,0.04181007764112543,,,,,,
14,-0.06268850029131157,0.06042030243803076,,,,,,
15,-0.044627642714890836,0.05108750792651762,,,,,,
16,-0.05696678301263258,0.08030163424337111,,,,,,
17,-0.05260617437275883,0.1065870617866187,,,,,,
18,-0.06951813488935032,,,,,,,
