,2002-07-01,2002-08-01,2002-09-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-07-01,2003-09-01,2003-10-01,2003-11-01,2004-02-01,2004-07-01,2004-11-01,2005-03-01,2005-05-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-06-01,2006-09-01,2007-02-01,2007-08-01,2008-01-01,2008-02-01,2008-05-01,2008-06-01,2008-07-01,2008-12-01,2009-09-01,2009-10-01,2010-01-01,2010-05-01,2010-07-01,2010-10-01,2011-02-01,2011-03-01,2011-04-01,2011-11-01,2012-03-01,2012-06-01,2012-08-01,2013-03-01,2014-03-01,2014-04-01,2014-06-01
0,-0.05840788628047111,-0.04774100382119206,0.0383645567021495,-0.05553434200309596,0.03386416704624606,0.020176849617940196,-0.031827686367985386,0.017291371919173515,-0.011077831146650396,0.08964594539345061,0.01873040111809554,0.005911214023301303,0.012272646701589118,0.07384328035355725,0.012557042445948241,0.06683199524068562,0.01571511224140032,0.020595044236220383,0.05987844472315107,0.021798403260899657,-0.007499999883807562,0.032135614031239434,0.002087827239514395,0.05880244662774614,0.07762422236571065,0.027205676740444495,0.04836099488438217,-0.03405852622142269,0.043645038848101336,0.016036912040986673,-0.019821595733785724,-0.030748885003415105,0.018815636945769043,-0.00020372588283490423,0.010145889562461652,0.00143893118446492,-0.01062885451639417,-0.0007145718240515464,-0.035909825207618984,-0.009939413387285878,0.06940418607815668,-0.052609298705191807,0.046374044099728784,0.12271559847292768,-0.003647441743871216,0.017358915294608757,-0.005455618952141417,-0.03722745834940877
1,-0.0833166939125598,-0.03101413007054976,0.0745794998409896,,0.02859243251589172,0.023193832403140657,-0.05149711014801106,0.0335848127677163,-0.019654318067479082,,0.06912771320839872,0.04997206660281783,-0.001414496652249464,0.08945004487116548,-0.007771017675398895,,0.013962594320747423,0.00838789326528322,,0.016602931583631464,-0.014930358596146998,0.01415897593967319,-0.028152470542988528,0.07026393792245056,0.10099686063072189,0.03793999506227719,0.09388855147139852,-0.08913052442882574,0.06615377712769055,0.0061101202962767776,-0.015791728715991216,-0.0363263174758367,0.025644894434981635,-0.02473808626443641,-0.015631613468008565,0.0015961686343162196,0.015133879059604949,-0.002479599036342872,-0.03648891574624724,0.0031718515797294344,0.10688826278524766,-0.05855235809980795,0.05585343280224797,,0.009378672206328265,-0.003792575923864838,0.006729619416399268,
2,-0.1016658325807569,0.0371773417954806,0.07443926917216881,,0.05609619378430386,-0.0009782374362681256,,0.03682515949758569,-0.04167546126097221,,0.05874815060694982,-0.006088936692066893,0.07266048300126637,,-0.06025627430721192,,0.025952201757718063,-0.0018881764401426082,,1.3513437675527484e-05,-0.015112278370028709,0.02926042109671434,-0.033653291793322326,0.09769502866770252,0.1549758565140853,-0.0006792864617974903,,,0.02394632853350398,-0.04551296426113627,0.06193109705025268,,0.024326505133783538,-0.013594326915047139,-0.03922302676234801,0.018082148876855664,0.0067048115123249374,0.0035645369092973667,-0.03342874518504513,-0.018081847814160223,0.05716540509821244,-0.08117264757981067,0.057746685677351195,,-0.009553196667072772,-0.019701500716215903,0.013172302024755722,
3,,0.0371773417954806,0.09222972916958105,,0.0702319315608404,-0.006813279989018151,,0.07626482963148962,-0.04414664483698427,,0.02882966122240771,-0.0685486607054242,0.09569070446855299,,-0.04692173725630133,,0.023372811422075257,0.00838789326528322,,0.005328100176999251,0.0032751370775642163,0.032289902836908246,-0.029660927779199486,,,0.018759258082006847,,,0.018926792362392142,-0.10320103657240987,0.1746394162386462,,0.02205264431832976,0.020991963571288297,0.00899336152481034,0.06284382936335975,0.027300385198478105,0.008451507783674206,-0.048771689013982544,-0.02935155977118309,0.039544625646339204,-0.10754990234182181,0.07915276733452492,,-0.022033754780375503,-0.0446799543959332,0.024177080242627547,
4,,0.04546135773359605,0.07484806329358551,,,-0.05150673871989109,,,-0.0332229535730173,,0.028536735379371958,-0.09070650326903329,0.14603103800884287,,-0.07294753913794128,,-0.00021368832728851928,0.013164049824169188,,-0.026451122344585132,0.011053123521410746,0.013575751711561113,-0.0550672501787699,,,3.062055231040084e-05,,,-0.025699750278689315,-0.11406431331842537,0.17478904217408742,,0.010248107482561997,0.06551403734488948,0.00813643851850443,,0.026495153800748517,-0.013491936373110747,,-0.026607512872787842,0.05621295120879566,,0.10276876006994984,,0.03551486708307827,-0.031148639153341873,0.03414337484550678,
5,,0.1322296788354853,0.07582246051551411,,,-0.06268898144518942,,,-0.07502311494291991,,0.03512544207959256,-0.08668594612312708,,,,,0.03977693653584946,0.015820244505164283,,-0.04335580208423784,-0.025615588598834615,0.035912705743583406,,,,-0.029958058098213503,,,-0.045689512471720706,,0.22953287744490813,,0.006812944413055799,0.06360729596291148,-0.011306790046552884,,0.03050568880790272,0.017995749647776726,,-0.05670761017213022,0.12208572496508352,,,,0.03485406982660755,-0.03815552718366455,0.027591384603271485,
6,,,0.10691202607416217,,,-0.07872777269959075,,,-0.07195422703844656,,0.06032305029264595,-0.05398740106724387,,,,,,-0.0002736075801836879,,,-0.04465418666720711,0.03548092529321334,,,,0.028708894720389067,,,-0.050944088155348455,,,,0.0062378628694905736,0.03831737911081268,0.004837173906325876,,0.017762390901827407,0.013685145459764847,,,0.1788292371797735,,,,0.038127775314797496,-0.016805238683482493,0.034578651615854494,
7,,,0.07227151918785374,,,,,,-0.15377989607776676,,0.06574832718234935,-0.1406308458408021,,,,,,-0.021974062684679385,,,-0.05228596530480856,0.06385975356224516,,,,0.012111029913443483,,,-0.10368663538585987,,,,0.015131100768156491,0.029306887670894177,0.016658645872002276,,-0.04967170616091976,0.04419685455527134,,,,,,,0.027203759290144847,-0.010878061714089338,0.04079688765085843,
8,,,0.07212541647738857,,,,,,,,0.08870169274275796,,,,,,,-0.001977394444395042,,,,,,,,0.03210482596303654,,,,,,,0.02979925389819038,0.018325607413463896,0.011246883427969645,,-0.04902041412610836,0.006087933838469173,,,,,,,0.006538758846561077,0.0037126983531455826,0.040604653894018794,
9,,,0.05473420155996539,,,,,,,,0.12494356735681733,,,,,,,0.01877298585647691,,,,,,,,0.07818818565065144,,,,,,,0.08109606361450061,-0.009165020078826913,-0.004520762799310463,,-0.06014379850538698,0.0064287780792755544,,,,,,,-0.030179546929182344,-0.002277238960307848,0.022776014879408835,
10,,,0.07153148022695055,,,,,,,,,,,,,,,0.012869047167005876,,,,,,,,-0.03194163084969204,,,,,,,,0.017860801793445846,-0.009500717226756383,,-0.02594058736512106,-0.011753263857466223,,,,,,,-0.016841742950846506,-0.0085981557109307,0.0406892291524904,
11,,,0.08877544213911737,,,,,,,,,,,,,,,0.002838186989617242,,,,,,,,-0.007350913914154322,,,,,,,,0.029270157909157657,-0.04440049444420613,,-0.03417312610571477,0.01995873906610668,,,,,,,-0.04839264464278603,-0.03970012600281747,0.0354486371709688,
12,,,0.0883268495037785,,,,,,,,,,,,,,,-0.007727437173979723,,,,,,,,0.023695453872236483,,,,,,,,0.028313331697799926,-0.05206119642292106,,-0.080364702210735,-0.001144286886523238,,,,,,,-0.044560511885895604,-0.058846815134399266,0.022905935063155414,
13,,,0.10573162112278639,,,,,,,,,,,,,,,-0.011720102606417093,,,,,,,,0.004491971194194866,,,,,,,,0.029424734572176092,0.020434365254736298,,-0.08384695491554228,0.014610203085642315,,,,,,,-0.04443713886741829,-0.02036590584752096,0.04785734967913824,
14,,,0.08741678885651466,,,,,,,,,,,,,,,-0.02086118098533518,,,,,,,,-0.053710724906016694,,,,,,,,0.027545869698327508,0.055817559477660095,,-0.08571534142468984,-0.005358182366101083,,,,,,,-0.07631801028699559,-0.035000629240817815,,
15,,,0.06906843621305914,,,,,,,,,,,,,,,-0.014096919751959147,,,,,,,,-0.0751934235103946,,,,,,,,-0.0002986195943803782,0.10819067040861263,,,-0.025780548523945512,,,,,,,,-0.02650227173159736,,
16,,,0.06906843621305914,,,,,,,,,,,,,,,-0.02056623923419254,,,,,,,,-0.011409958275213183,,,,,,,,-0.005088512232066966,,,,-0.031377623746417616,,,,,,,,-0.02001781165966543,,
17,,,0.0869311542899342,,,,,,,,,,,,,,,-0.024414683731903697,,,,,,,,0.013611892707609208,,,,,,,,-1.681950900733753e-05,,,,,,,,,,,,-0.03883847208093394,,
18,,,0.05182790014329375,,,,,,,,,,,,,,,-0.034478201222282845,,,,,,,,0.03947964250532343,,,,,,,,-0.017077894415268968,,,,,,,,,,,,-0.03257582534958259,,
19,,,0.07062039342018667,,,,,,,,,,,,,,,-0.01692583191900643,,,,,,,,0.056706848767659634,,,,,,,,-0.01343866140281591,,,,,,,,,,,,,,
20,,,0.10571547788671554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016028507067476605,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00654308528987646,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022856639642512055,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024243238296266068,,,,,,,,,,,,,,
