,AID,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,002821.SZ,-0.076455900298643,0.9441385501360112,-0.02123678,0.02344393285714286,-0.25484136,0.28132719428571434,-0.02123678,0.02344393285714286,2.4285714285714284,1.7142857142857142,2516.594285714286,14432.141428571429,16948.735714285714,-0.03286981304426394,-0.26912736355367906
1,000921.SZ,0.9420825831533719,1.9895011673622645,0.011269131481481483,0.0033502944444444415,0.1352295777777778,0.0402035333333333,0.011269131481481483,0.0033502944444444415,2.0,1.1111111111111112,1934.576296296296,12130.114444444444,14064.690740740742,0.11814293554697895,0.10171728016797975
2,002490.SZ,0.31250840597632334,0.3596664938199675,-0.0031747468750000004,-0.010687875624999994,-0.038096962500000005,-0.12825450749999992,-0.0031747468750000004,-0.010687875624999994,2.0,1.0625,2103.3971874999997,10404.384375000001,12507.7815625,0.14145959730529042,-0.042886844414538154
3,002672.SZ,0.6389262860522658,0.9196974560091823,0.015175250769230765,0.0077969546153846365,0.1821030092307692,0.09356345538461563,0.015175250769230765,0.0077969546153846365,2.3461538461538463,1.5384615384615385,2556.3034615384613,13152.568846153845,15708.872307692309,0.25403133330788485,0.16257256825570704
4,002594.SZ,-0.039543865190044485,-0.10112122485186514,-0.011026318620689656,-0.0229279148275862,-0.13231582344827586,-0.2751349779310344,-0.011026318620689656,-0.0229279148275862,2.2758620689655173,1.5172413793103448,1905.429655172414,16319.842413793105,18225.272068965514,-0.06801581737359275,-0.20831085606978406
5,000063.SZ,1.1073051655501878,0.3020087077108267,0.008825880588235293,-0.018955394999999996,0.10591056705882351,-0.22746473999999994,0.008825880588235293,-0.018955394999999996,2.3823529411764706,1.5294117647058822,2500.0988235294117,12984.526470588236,15484.625294117648,0.519788238100361,0.10985636506886276
6,000776.SZ,0.12926283516619697,0.35097036145477045,-0.002187691935483869,-0.007972431935483868,-0.026252303225806427,-0.09566918322580642,-0.002187691935483869,-0.007972431935483868,2.3548387096774195,1.4516129032258065,2459.4145161290326,12799.864516129033,15259.279032258066,0.10247101190300804,-0.025882538506412454
7,000039.SZ,0.36796376251698754,0.922346110686838,0.0024830858064516146,-0.0032940929032258077,0.029797029677419373,-0.03952911483870969,0.0024830858064516146,-0.0032940929032258077,2.3870967741935485,1.5161290322580645,2616.549354838709,12599.59129032258,15216.14064516129,0.09406897835389778,0.026830496472942767
8,000756.SZ,0.3031193303596321,0.44849274595375127,0.0037623756666666686,0.0071242609999999955,0.045148508000000025,0.08549113199999994,0.0037623756666666686,0.0071242609999999955,2.066666666666667,1.2,2040.7676666666664,13038.345333333333,15079.112999999996,0.2327916662438043,0.05448791013496293
9,000002.SZ,0.22134450007071443,0.396764871962311,0.005716812352941176,-0.016550975588235286,0.06860174823529411,-0.19861170705882342,0.005716812352941176,-0.016550975588235286,2.5,1.7058823529411764,2873.6020588235297,12636.78235294118,15510.3844117647,0.11658669581415232,0.05517965561236901
10,000157.SZ,0.566018622833246,0.4837964843413327,0.011328694642857143,0.0035761903571428564,0.1359443357142857,0.042914284285714276,0.011328694642857143,0.0035761903571428564,2.142857142857143,1.3214285714285714,2393.593928571429,11109.066071428573,13502.659999999994,0.38993155386557654,0.14483514134733216
11,002202.SZ,0.16084527239536983,0.8376223513183183,-0.008544122500000001,0.0064815359375,-0.10252947000000001,0.07777843125,-0.008544122500000001,0.0064815359375,2.09375,1.21875,2133.57875,10932.2809375,13065.8596875,0.048506188252231464,-0.11050510816705712
12,002466.SZ,-0.203483399046678,0.05222235604801031,-0.038759768,-0.006104772,-0.465117216,-0.07325726399999999,-0.038759768,-0.006104772,3.0,2.2,2787.174,12711.934000000001,15499.108000000002,-0.3499143938971734,-0.7679058151745393
13,002460.SZ,0.17068275677913436,1.8459705775498532,-0.005261273461538461,0.0023126296153846157,-0.06313528153846154,0.02775155538461539,-0.005261273461538461,0.0023126296153846157,2.0,1.1538461538461537,2215.8357692307695,9992.451538461539,12208.287307692306,0.023341178181534705,-0.0455663353240805
14,002399.SZ,-0.035276525009323975,0.1993245803222769,-0.008902495,0.0014661192857143093,-0.10682994,0.017593431428571712,-0.008902495,0.0014661192857143093,2.2857142857142856,1.4285714285714286,2524.229285714285,12726.282142857144,15250.511428571426,-0.04425305903999002,-0.17271237413654383
15,000898.SZ,-0.014112344058458697,0.08057963400716003,-0.009890519230769232,-0.010663684871794869,-0.1186862307692308,-0.12796421846153844,-0.009890519230769232,-0.010663684871794869,1.5128205128205128,0.7435897435897436,1546.2051282051282,9532.652564102564,11078.857692307689,-0.014758765427039446,-0.18159538659333035
16,000488.SZ,0.11134798322024901,0.6567628861534897,-0.007363725600000002,0.004052977200000017,-0.08836470720000002,0.048635726400000204,-0.007363725600000002,0.004052977200000017,2.24,1.32,2467.6012,12237.481200000002,14705.0824,0.045239339608209916,-0.09647805209166378
17,000513.SZ,0.48967651143576935,0.7256640725567868,0.009610766,0.0026868539999999994,0.115329192,0.032242247999999994,0.009610766,0.0026868539999999994,2.057142857142857,1.2,2076.0319999999997,12217.929142857143,14293.96114285714,0.20226487714571934,0.1129771872665921
18,300347.SZ,0.38309120090968046,-0.10122526523316369,-0.014708766250000001,-0.024786275000000014,-0.176505195,-0.2974353000000002,-0.014708766250000001,-0.024786275000000014,2.6875,1.8125,2818.6956250000003,14437.42125,17256.116875,0.7354201042796249,-0.2287968012829081
19,000338.SZ,0.00860511507135774,-0.0011804889213415165,-0.00651040347826087,-0.01269715695652174,-0.07812484173913044,-0.15236588347826088,-0.00651040347826087,-0.01269715695652174,2.0,1.2173913043478262,1924.5739130434781,12693.665652173913,14618.23956521739,0.014955105847798794,-0.1291663019139009
20,002703.SZ,1.3658753559888774,1.741160821808107,0.01879469703703704,0.024942919259259268,0.22553636444444447,0.29931503111111124,0.01879469703703704,0.024942919259259268,2.3703703703703702,1.4814814814814814,2387.8714814814816,13378.495925925929,15766.367407407406,0.3320012888711852,0.17912421763862382
21,000166.SZ,0.06290798022457064,0.15319133930556603,-0.0038650200000000003,-0.0017819014999999952,-0.04638024,-0.021382817999999942,-0.0038650200000000003,-0.0017819014999999952,1.9,0.95,1955.5504999999998,10412.728,12368.278499999997,0.09036182485565104,-0.07204973146510085
22,002948.SZ,0.20081674965698212,0.4479434730410164,-0.00269955375,0.007016257500000012,-0.032394645,0.08419509000000014,-0.00269955375,0.007016257500000012,2.375,1.4583333333333333,2074.46125,14966.04,17040.50125,0.14555447198788204,-0.041433488078088804
23,002936.SZ,-0.0937302721178056,0.02400790334291752,-0.012131623809523808,-0.004146494761904742,-0.1455794857142857,-0.04975793714285691,-0.012131623809523808,-0.004146494761904742,2.3333333333333335,1.4285714285714286,2162.6147619047615,13319.822857142859,15482.437619047621,-0.19134029964207294,-0.3743240633602547
24,300759.SZ,0.7882330194255914,1.557118432554106,0.0069581252631578955,0.006126951052631596,0.08349750315789475,0.07352341263157916,0.0069581252631578955,0.006126951052631596,2.1578947368421053,1.368421052631579,2142.201578947368,13131.211578947368,15273.413157894736,0.1215022316815099,0.07540774516497153
25,300748.SZ,-0.05881044926895138,-0.016561287416981495,-0.024541023000000002,-0.03804156499999999,-0.29449227600000005,-0.4564987799999999,-0.024541023000000002,-0.03804156499999999,2.5,1.6,2543.439,14683.091,17226.53,-0.04957967219816024,-0.27397871747367375
26,003816.SZ,-0.004955441918515997,0.004491678693728879,-0.007519951874999999,-0.007545360624999987,-0.09023942249999999,-0.09054432749999984,-0.007519951874999999,-0.007545360624999987,2.1875,1.5,2108.056875,13596.394375,15704.451249999998,-0.008623848028104081,-0.20491209869960234
27,301039.SZ,0.7386516048063752,0.6471474550708325,0.011856798181818184,0.002961603636363628,0.1422815781818182,0.035539243636363536,0.011856798181818184,0.002961603636363628,3.090909090909091,2.090909090909091,2699.3636363636365,19091.02909090909,21790.392727272727,0.38348547203610306,0.12518387917375987
28,001289.SZ,0.22657515044288323,0.043127329512683374,0.0015518171428571443,-0.008891457142857159,0.018621805714285733,-0.1066974857142859,0.0015518171428571443,-0.008891457142857159,2.4285714285714284,1.7142857142857142,2351.664285714286,15902.795714285716,18254.46,0.3785975272124765,0.029051605336491915
29,001236.SZ,2.415481102052469,0.040084114916042766,0.09722308333333333,-0.001821380000000035,1.166677,-0.02185656000000042,0.09722308333333333,-0.001821380000000035,2.0,1.0,2236.2633333333333,9395.99,11632.253333333334,5.510202195086705,2.5405707244108817
