,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-12-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-09-01,2005-10-01,2005-12-01,2006-01-01,2006-02-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2007-01-01,2007-02-01,2007-05-01,2007-07-01,2007-08-01,2007-10-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-05-01,2008-08-01,2009-01-01,2009-02-01,2009-03-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2013-12-01,2014-02-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,-0.08572918801716234,-0.11304623765579463,-0.016629034814704013,-0.07575260901903702,0.05018063311457799,0.012973344094335815,0.00019091977683960426,0.14200076877124856,0.082172234643628,-0.0734672368122049,-0.047237355509542445,0.007347406220458597,-0.020581291729294016,-0.013793064836771451,0.022017288495513265,-0.009124252500502417,0.03494890914102282,0.004025822291375991,-0.10237599354405535,-0.016450260222596325,0.04373193416123505,-0.01423631431681821,0.14354966152655368,0.04860379364187617,0.02398140714779473,0.05118780707347992,-0.001008611304301632,-0.06251850945975945,-0.009776227909159385,-0.04267650125240785,-0.025498366422672558,0.062431913130167827,0.00014450640426394434,0.08203871132867357,-0.09854403507622767,-0.03326684696638743,0.09620142809046572,-0.016461087966221366,-0.09079090915417998,0.027728215919842647,-0.007424771331329794,-0.00850891279628288,0.002805851721275225,0.0008940645129543318,-0.0046692966993839985,0.0010313973989885816,0.0022132486962144066,-0.0012330712055962922,-0.011768008520037426,-0.00994111484430793,0.0005492123111786595,-0.0009174908704553397,0.0027849319392158622,0.0026411252786812667,1.3545423980992899e-05,0.00045970280794913054,-0.001265129306471574,-0.14198796136098402,-0.059766535059262826,-0.005847195219715662,0.008411964173138942,-0.12219629206849963,-0.015943467605872397,0.06885343215516626,-0.07585776893466223,0.07014540068350761,0.02888468580012038,-0.010632646337160434,-0.0035910065554662918,0.03202231993472404,0.0734769836038105,0.05621097351554938,-0.03547099595327219,-0.010291537040774013,-0.012913554402741667,-0.021026957688926817,-0.0823330970800249,-0.056982419814396224,-0.004741140302137126,0.07564699430215915,0.011467880100330508,0.04371092263196241,-0.009021945406883558,0.027449520790063242,0.028503773708970392,-0.03567921516544659,-0.06223598261835672,-0.07058238690670482,0.06961992058718836,-0.025068652532468982,-0.05797239805577248,-0.028009016136608444,0.07108964088421188,0.05346826407538821,-0.002269889498773825,0.012165970865942732,0.025204806893741605,0.016934141631842037,-0.006408890294027247,-0.047102707737657123,-0.00843569419378587,0.017264658550105616,-0.0017531013717895227,0.008578364807390826,-0.02153624991621861,0.026083974932766374,-0.13733870772527856,0.19428957122379664,0.09058333552255382,0.0014627181518767074
1,,-0.13495725775273026,-0.06011081921945305,-0.13791409273958166,0.021830784094724942,0.008270651122888162,-0.013369834338230024,,0.0357743420216563,-0.13436971110482965,-0.04030155533926494,0.08285026300007325,0.007760348738783396,-0.008257054408122189,0.009265540168077402,-0.0022830442802975748,0.045119558709946814,-0.02332569899359571,-0.18967690667207915,0.011083517002021703,0.10452382226627344,0.0020265664230247893,,0.0655135057156074,0.013183352920148717,0.04091778136666613,-0.0045986620136933,-0.07844248019737232,0.03646775205695907,-0.053305573353504276,-0.03730360982775474,0.0203093840774613,-0.014766400825880432,0.10471529650900258,,-0.08536500904471214,,0.021469625407342763,,-0.05033129704916939,-0.007001714741201925,-0.008507894072992572,0.0020662053913919134,0.0005693013165950916,-0.0033648498015052264,0.0017932469121583472,0.004524480001880028,-0.0037567948423169184,-0.0190295252469993,-0.011696254314037757,0.002691413321033509,-0.004069496741811812,0.002319393905417355,,-2.4908773401555173e-05,0.0003408940088546475,,-0.19433130126326992,-0.05780434283210689,0.035767781415050326,0.0016545539673389342,,-0.024584314118897943,0.059641827846186546,-0.05022080694732889,0.03731894469058661,0.04441963258644721,-0.004973467547342292,-0.02204777702889993,0.011670320176810467,0.07868988124369247,0.01782633618173146,-0.040252806325695056,-0.015937866053950533,-0.08337066698447693,-0.042602489333383176,-0.07773297176770488,-0.0751868614797907,-0.043096040770173705,0.01971093550021319,-0.012065331200151297,0.01295529214035912,-0.005283997500618642,0.12077108679240345,-0.04063535006343355,-0.059496920239427764,-0.09236099792575936,-0.008915731788708747,,-0.05395040908769311,-0.07476611425846591,-0.032574144922742354,0.06987512139292806,,0.03480180214792972,0.026621252425925057,0.0026833480913155405,0.033852233647171825,-0.03948511063518939,-0.07021607972195021,-0.015171939168394155,0.013426035287138816,0.02203023942656035,-0.038729551428916986,-0.042151946439591415,-0.0027045956093221246,-0.10968059814854048,0.19490681709241553,0.09024445167944872,0.001555126782908589
2,,,-0.15001742095701864,,0.029037028860847913,0.0449396243598319,-0.031868267503357806,,-0.0034783789545058674,,0.013564485967147766,0.1373675581259759,-0.004363380232619285,0.059754894986192575,-0.0002106194535731465,-0.01484425001916101,0.0868450794374535,-0.02390570808985959,,0.023624266675573158,,-0.010233547660310593,,0.0518764913772759,0.029080235509740482,0.037856015989483405,0.0011053620022077881,-0.04550202789755098,0.10322826737076352,-0.010936392963693364,-0.02502430247947103,0.04782168716171764,0.0011458780225095389,,,,,0.03183004947782431,,-0.04943211685014892,-0.007318990403532455,-0.0075318377205248754,0.0015135551101550099,0.0011105147302496038,-0.0023944604757589333,0.0013732417782333223,,-0.004785459271386572,,,0.0036213120474630767,-0.004547279837379542,0.0029066086443608197,,-1.076267223901195e-05,9.971101307559849e-05,,-0.1863468682822107,-0.11867090837132988,0.03441654109440673,0.018293787692191255,,-0.03821520733510064,0.05221541828079468,-0.059105728177454964,0.0393144423458498,0.10909012092970372,0.0007505011358969194,-0.00832909176503116,0.002060713674369996,0.06570754677864254,0.014795272377681412,-0.045073298644825455,-0.016656437992586093,-0.15096984667247693,-0.04838163500659287,-0.09683897438756883,-0.09799552890944052,-0.03792809378693551,0.07336610683550404,-0.018957235065728106,0.049418730869712046,-0.017350735253926775,,-0.05132697416612242,-0.06699975885867127,,-0.04704733199085642,,-0.04871758559135375,,-0.030830212351082964,0.05792549617698528,,-0.008526130058035042,0.03537849173760743,-0.012385770902759385,0.025988527818941565,-0.06008737503033229,-0.02086756928919864,-0.013575386571388737,0.0032089106810903045,0.014956395441767079,,-0.05902740773146897,0.015866135228457035,-0.10945104788134907,0.19583197212185954,0.09018282409492251,0.0017399184308517501
3,,,,,0.013009531919710549,0.04190236184882268,-0.009933264742144399,,-0.034504434243427085,,-0.009235404885398868,,-0.0166302371093896,0.1606330668904954,0.013084971647103871,0.02166313602905523,,-0.05188487240078404,,0.043386010253191554,,-0.011475396384511338,,0.04365217598469959,0.03534085007772336,0.07995442036999512,-0.01742442339823358,-0.07675982574224394,,0.000984112317048147,-0.034318400079059175,0.05404992574760237,0.030250884240027698,,,,,0.04477719845402328,,0.023441932749702632,-0.03521610560767996,-0.007850867871579764,0.0006638918210950945,0.0021822216885006573,-0.0005982115920824954,-0.0001859947465366607,,-0.0029532008080074834,,,-0.0006473582513583376,-0.0003425710707663232,0.002194906972267263,,-0.0005926337922220748,0.00021647055619292144,,-0.20830475426670958,-0.03135270340356289,0.032323649540533905,0.017721559364307193,,,0.04591635251035653,-0.010987454021520016,0.08440169973641742,0.15532138821799713,-0.022933035855472128,-0.020458632598800097,-0.005369996961771761,0.12269160766332832,0.014130557792555898,0.004629624768015095,0.016478930463021624,,-0.11850211245479514,-0.11451849887775012,-0.09545907126328079,-0.03112731104663169,0.08641904017216051,0.07546418749119188,0.029054327827035265,-0.04584497658072492,,-0.07498382224594202,-0.06300102927759998,,-0.062239901480821036,,-0.03083350349341607,,-0.023358119076164696,0.034548431935605084,,-0.0030474417650863117,0.05072862229405728,-0.004904422197649194,0.025372279382855245,,-0.037489781066631256,-0.00578420252689793,0.01382322320196061,0.000835761435921567,,,0.030219675017838066,-0.12930059097177704,0.19614016702675574,0.09055253264556251,0.0012470647984013095
4,,,,,0.01290323368980828,0.03132096924833505,-0.02413203361017524,,-0.027860216136471383,,0.0020437135283490893,,0.006549706295865487,,0.007219773073532609,0.0014233649689233685,,-0.03615435167343137,,0.002713275893787448,,-0.025203810821851858,,0.08268225850624908,0.02989868786948452,0.05614292437868085,0.013739831819909343,-0.0070958788442616605,,-0.00684557733170571,-0.051157260355810794,0.0689229983465578,-0.029029976321624795,,,,,0.039711227412493444,,0.0165816336062522,0.027250848653292525,-0.005643151551628325,0.0005596430977308775,,-0.0020238454513713533,0.00028477046385741445,,-0.005452072218571025,,,-0.0026618268990531158,-0.0018153783095612996,0.00015096655775603818,,,0.0007005220581736138,,-0.213257308495455,-0.05112849286141763,0.11064659160761192,0.006240201278443824,,,0.0033722842665318,0.03546736670002337,0.16907976188331997,,-0.007319157954732036,0.028866304430951617,-0.009904309959497537,,0.06955192910644126,-0.0007464849147245101,0.13185145884820437,,-0.1295472157105646,-0.08761968041465562,-0.15048601900366565,-0.05360619567509861,0.107883439481685,0.037717576758893756,0.005069213300142983,-0.029599384260153294,,-0.08565412365409308,-0.04603249795150699,,-0.06309578384470438,,-0.025258689897232456,,0.015412903256955657,0.07639765426539213,,0.0152284362239965,0.03799126074848802,0.016708565905236505,0.018279658201119986,,-0.06982620955614971,0.0023092925481744686,-0.0025220625923811912,-0.0032135757512641305,,,0.029960685937096443,-0.0721015385956818,0.19561617915895546,0.09036769545579393,0.0019246759371511768
5,,,,,0.007375576266198447,0.05761220508825271,-0.0329648013577325,,-0.029974373689904965,,0.032005551201044424,,-0.015023243577357626,,-0.011495796867057595,-0.037365339096760986,,-0.018080990368196798,,0.0013177930169686602,,-0.005146623515947968,,0.11074600565344317,0.03967004018894549,0.005944469952526177,-0.03940283800390165,-0.005381622625197813,,-0.051909972806559235,-0.06057573552261722,0.04361068772444743,0.0010143423432669718,,,,,0.03328132655932475,,0.014695260050374137,0.050279937031637134,-0.009441886401631489,1.93252726450599e-05,,-0.005373154324913171,-0.0009362750647831097,,-0.006973021097271215,,,-0.0023147438230802786,-0.002198395310224338,8.458126218302553e-05,,,,,,-0.02918088107891803,,-0.0017206560323121955,,,0.026499613474862627,0.05739773880015697,,,0.004672295163644979,0.018641568054102775,0.015237308915938552,,0.038342260594083966,0.015387175351427196,,,-0.16089289935223228,-0.1045481767952996,,-0.06909036378784528,0.09536052737389866,0.04156121605555119,0.019368557612805037,-0.014329283574667118,,-0.064381200079769,-0.06268305416792086,,-0.042181427695834106,,0.04027029273115412,,0.014511518549079283,,,-0.010347709615976086,0.03408603269862809,0.024596752563924462,0.016364343927281477,,-0.03970676410594676,0.011982657292227195,-0.01450308858843452,-0.0059890551101221545,,,0.011896025230752283,-0.14493168455421612,0.1946599644621818,0.08851744206004986,-0.002673600870593873
6,,,,,0.08032646394541842,0.0299175807759563,0.05763794271075706,,-0.05050778508461784,,0.04197870803163495,,0.08583244886235786,,-0.05644960513757491,-0.08033153157914108,,0.008255906556347808,,0.03533620516513003,,0.001717992450797623,,0.06614367620476122,0.03093886226963055,-0.0054502966084117865,-0.04198115877520148,0.053469134951008246,,-0.047666081030688034,-0.060795796539422436,0.12756698711063263,0.0010143423432669718,,,,,-0.002633327587963863,,-0.06246572272854245,0.07108306889469884,-0.009618369948568045,0.0033339223741660554,,-0.006811319480331993,0.0001764791238675345,,,,,-0.0014998445602547317,-0.0035898396781745,-0.0029144947325823733,,,,,,-0.08305208503348077,,-0.014372495659781603,,,0.00011263115371185073,0.012619659713632103,,,-0.006713281876366661,0.08185900479487418,0.05428821167499942,,0.030182918006577575,0.009056653125681602,,,-0.12577816409973552,-0.13593329517371355,,-0.026647044614292348,0.08840289929290446,0.06618316413683045,0.00129054299750625,-0.00031308756315817643,,-0.06658901636384917,-0.10479024114906221,,-0.055493596266397605,,0.04939458048751133,,0.006551384129992566,,,-0.002441116040340807,0.046328534838036894,0.031817936965324645,0.02296807732015016,,-0.06281051343843558,0.02867612400702585,0.00044975741327024643,-0.016736101070861764,,,0.037331296658030255,-0.1478273576649638,0.19268294664289787,0.08783815713566812,
7,,,,,0.04630119977158276,0.0503536101761447,,,-0.05062807136611269,,0.09061510739096845,,-0.00747041747463939,,-0.03341139530181758,,,0.09202757936230271,,0.016602297432291357,,-0.026963163545110747,,0.06833138494336499,0.037934407676761484,0.017468736250802808,-0.07462748163969168,-0.03733079030179043,,-0.03569809660230361,-0.07480932882524612,,-0.014411410618555276,,,,,0.015363497976800866,,0.011775988568857865,0.05902878484455942,-0.009982280504717181,0.003748816088522171,,,5.182483839294427e-05,,,,,-0.0004091212043709491,-0.003932962212003732,-0.003462715849276099,,,,,,-0.051490201889127174,,-0.008533336567236427,,,0.047003364628244615,-0.018320153604288514,,,0.04812696963944074,,0.05989613690863749,,0.025171621203126326,-0.003989246212234621,,,-0.19544669954639904,-0.14739316474093078,,-0.06198820928989113,0.06413275177503941,0.006027207000948831,0.009560398892471733,-0.030836677790511913,,-0.05500325857648258,,,-0.015036978352400476,,0.0424509687016581,,0.01781720565253364,,,-0.0067806646087889,0.026601966582554537,0.019727849229976613,0.0378834417455316,,-0.06638158807834715,0.01160227780043821,-0.016523626205184883,-0.016993049382840186,,,0.3869433029954329,0.03512246137545638,0.19311575340143916,0.08777638107387276,
8,,,,,0.10235549054802306,0.021368327245341767,,,-0.01467372603287842,,0.11766815645684825,,-0.04903582449421773,,0.023713815046931208,,,,,-0.001034283566409555,,-0.015113944770062282,,0.11423147882038437,0.02065435751342093,-0.008134780465108404,-0.07446253684114623,0.03350530785094308,,-0.05792997234063757,,,-0.029397981430944686,,,,,0.03707494703986103,,-0.002447713002289409,0.07044740831603236,-0.013808823614048032,0.0037496152166707764,,,-0.0023795044853216762,,,,,-0.0024684256412882966,-0.005557426627550377,-0.005004042905626449,,,,,,-0.07962262161741646,,-0.05686897777607869,,,-0.0007134159941932783,0.009336632607456874,,,0.048517216027562315,,,,0.066823186589962,0.002793210403979951,,,,,,-0.0886303279518379,0.010592346877209557,0.056313558281785525,-0.007307433664311136,-0.046757304886344664,,-0.0756020710461971,,,-0.04465859639760228,,0.013154770888478162,,0.011885526754902398,,,-0.03475641709098043,-0.03667929731743502,0.012551025739826471,0.011384926837795684,,-0.03099325008289,0.012597882998740983,-0.00878690911704405,-0.0068097390571809635,,,,0.13603399319464482,0.193362987471553,0.0880234624266647,
9,,,,,,0.00814698822778226,,,-0.0012227098285113591,,,,0.008045711945877887,,0.04727589167791446,,,,,0.005955819722180844,,-0.01847669786061601,,0.08107586250965886,0.033037355212959696,-0.018196648231182166,-0.06932264980200298,-0.04556138212241456,,-0.04923157461854194,,,-0.014992788589626382,,,,,0.012660357225425856,,0.014463255692308996,0.10233031962664074,-0.014027160101798969,0.0031848850188092442,,,-0.0018717189635974463,,,,,-0.00034156627307263543,,-0.006572255315893394,,,,,,-0.07305812654145638,,-0.05206960422765694,,,0.009154703725228419,0.05078483209370166,,,0.09499866454646522,,,,0.05666413072278842,-0.023848826006860002,,,,,,-0.060635262458422545,0.019245549008355844,0.01675571375374263,0.0041735252349146545,0.01024979779257551,,-0.09422265254181728,,,-0.04360866101922456,,0.041133450769269136,,0.05590532053095021,,,-0.04005836980413702,-0.05521676973988798,-0.0031084016155801253,0.002663017179919125,,-0.02369217116727418,0.0075094958938562995,-0.023246864306774806,-0.02819120713358836,,,,0.12444064498217244,0.19345568449141037,0.08827048274534155,
