,2004-12-01,2005-01-01,2005-03-01,2005-07-01,2005-09-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-07-01,2007-08-01,2007-10-01,2007-11-01,2007-12-01,2008-02-01,2008-05-01,2008-06-01,2008-07-01,2008-09-01,2008-10-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-07-01,2010-08-01,2010-10-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-07-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-03-01,2012-04-01,2012-05-01,2012-08-01,2012-09-01,2012-12-01,2013-01-01,2013-02-01,2013-04-01,2013-05-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-10-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-08-01
0,-0.010249977608879579,0.030727461928079514,0.05053932947250761,-0.042085420578564126,0.0004999955043345494,-0.1826379706677379,-0.0014216014680346056,0.031051154318180174,0.04772231904664048,-0.04245969335791999,-0.034813225331368436,0.0840459521752745,-0.06269478044791121,-0.001514060875746459,-0.03332166035061945,-0.016305228988910625,-0.03003136305737719,0.02436225117466506,-0.0011908112832594853,-0.04352867688597306,0.003475947694120629,0.0888937720580838,0.16024749435042418,0.006856374714515834,0.017914461685877292,0.08559023091571927,0.03923644574545859,0.07948727636177111,0.044000471279474596,0.05412013273064842,0.24462254373701153,-0.0022475027305515205,0.13938562688527245,0.10437630223072869,-0.021110490210160204,0.03820860318996644,0.017070504331638592,0.11435300637161738,0.1842836929301903,0.08583212551859365,0.032142035283198034,-0.042654524395155935,0.07604568727556238,-0.059203965324562624,-0.013180174281439694,0.009037851298382193,0.011237699174893923,-0.01825179998114823,-0.0392518206374044,0.06355597523711909,0.07430710481446967,-0.03489649159099262,-0.005481005951353701,0.03271524609772136,0.07833460667676295,-0.021305952697956876,0.0551616064321534,0.03793224609411361,0.12057697059284767,0.04559251440940404,0.06773581909928339,0.0307505581112002,-0.04654676411511316,-0.028852682402561947,-0.1081423974546718,-0.00015736540137289978,0.10993307761830584,0.17186375287632805,0.04285116071048578,-0.01614185660880496,-0.04259481268423171,-0.06740300630391127,-0.06473045744266193,-0.02618361381427814,0.04634516918724163,0.12724832892565896,0.018958022035773237,0.014843482991851564,-0.025483139246424313,0.039500037222654605,-0.03984473152703316,-0.019992591767363344,-0.02987324797442259,-0.017362675727323307,-0.010175146835769588,0.03927254464880825,-0.005266717179029268,-0.04165331132753547,-0.005220909320120981,0.014940700220466674,-0.03410902543566796,0.04466664920564778,0.019820369143437766,-0.10026195369198465,-0.03161336865095876,0.10416688621663628,0.015251903672027112,-0.03241406125438395,0.015749278873546046,0.04875880396747112,0.009646087553907945,0.011116494148833755,-0.0408983204871447,-0.06585086188758638,-0.03839292822929341,0.016235726706624987,-0.021904498092674807
1,-0.018736874272714532,0.05069850232581885,0.09779551529667385,-0.019437816822841292,-0.03029395967068549,,0.006834814941232725,0.024701484950315322,,-0.0693588118581916,-0.03906025119590595,,,0.017347544527225978,-0.03298322157461664,-0.034547774590173774,-0.026041538029035305,-0.02034859041690451,-0.0020439033426764563,-0.07137423718231295,0.02468966422692409,0.06839740337617606,,0.012214194954053958,-0.01753384449164619,0.10401789574997311,0.11577969193682724,0.053196266149554194,0.05857890474629679,0.027216264532863743,,-0.020905683041501977,,0.12030205697577356,-0.07139443192197215,0.041762468503439454,-0.028879198546307716,,,,0.018183937844781894,-0.03584869869601581,,0.05680575356005235,-0.001108014794697354,0.0777212513517398,-0.012221385071257806,-0.004998675471958869,-0.06808487757497694,0.044932868287571814,,-0.0037567128721596177,-0.00508397526321458,0.013538705357289516,,-0.08973888075585146,,0.03685098702728595,,0.017543154021370633,,0.026683553689832884,-0.021623610963330986,-0.05938171703785261,-0.10403256132992311,0.0052102609662174615,,,0.09181107695718893,-0.020113598545510758,-0.08217297884588737,,-0.059366870472777666,-0.07493647597909492,0.014055346306477645,,0.020923605214600016,0.01777844233402237,-0.02649573560329954,0.02672129179885463,-0.026638429623639936,-0.031702054903567145,-0.00958617159611741,0.017289353311571443,-0.0064726198332185625,0.025399507882853722,-0.002711805747912077,-0.05066339157341915,-0.0205173996301804,0.034010140657262156,-0.0014290857689573944,0.12099263208904354,0.01601694279347443,-0.10651504227279762,-0.045405216547854454,0.09641097061323389,0.03486084494230468,-0.03227613078309233,-0.024309320658597144,0.03837273090758897,0.02170055663202608,0.012387036734494483,-0.0664717002810038,-0.06795802921629424,-0.08540561503436317,0.01846812607872106,-0.012688814404787863
2,-0.01963686709940604,,,-0.02624393398270275,-0.04802057759323297,,0.01395822206409969,0.012140691348428323,,-0.05219207889904043,-0.03713202878551103,,,0.016441990006773377,-0.011234501792834806,-0.06664697256679031,-0.02052819142783502,-0.05884996783135721,-5.295706493457786e-05,-0.07736652600744165,0.025505740300236335,0.12403917114860263,,0.03268600497986318,-0.046694135262187686,,,0.04276014918416671,0.06125468239261478,-0.004070839193234477,,-0.009308189127568589,,0.13879634710067146,-0.05028951705156404,0.032855707238332865,-0.03057833435224122,,,,0.008039031559142096,-0.05235184859826525,,0.07818020836772188,0.015422809303768936,0.023571196311378717,-0.0069042783004689134,0.04274475224045382,-0.07874687328328456,0.04377781017363791,,-0.013293626048766605,-0.0405555242404354,0.020857558545218424,,,,0.04064496133765694,,0.012638315004843914,,0.0005171111498549763,0.004896832609993407,,-0.13768718905680055,-0.0004640898538141869,,,0.08190919148772613,-0.015624128580729035,-0.07738144979550698,,-0.05234311097208977,-0.12539118142590056,0.021213997793182227,,-0.016431042586984024,0.005296886282417423,-0.02197031709681818,0.01853424488942368,-0.003907897829248164,-0.049827325166623915,0.020947302555345715,0.017497991405513336,-0.005602006422503969,0.02606523195563426,-0.022876951978256788,-0.04520097902582254,0.0060694619208194744,0.0419150682082412,0.015039065888936554,,-0.06579355890620375,,-0.04883027012582675,0.06986945355270224,0.03671610800010239,-0.03750731991895773,-0.0747879016328703,0.0047034980957243455,0.01932502398681568,0.013610534766753002,-0.06797854869608866,-0.07908857721493767,,0.028494456803549784,-0.03540247067459301
3,-0.025540531836218516,,,-0.019755122035567396,-0.03625629053624202,,0.006428150994014281,0.009756504611749595,,-0.07991446932741564,-0.02702021488399442,,,0.0667782423827159,0.0018908180800680796,-0.06333267886667093,-0.019456203589510057,,0.06438491077589625,-0.07680632640426599,0.018570421116249403,,,0.07040562469858092,-0.02802675652736042,,,0.04871571434811095,0.05290656647477343,-0.006268599523409968,,-0.04264755770776896,,0.16464701542995774,-0.01678588442022777,0.10643458508609704,-0.04860609003227934,,,,-0.0048859748853145035,-0.04219944788179886,,0.04969497427859615,0.03492016355016192,0.04587977703406532,-0.004396706473518641,0.017197130406072958,-0.02780284399312194,0.05060990648419095,,0.036037091731004445,,0.054953022712589394,,,,0.03518916201117106,,0.0434231193807908,,-0.014295859763145735,0.01357476461667817,,,0.007026696926663689,,,0.07919644744630716,-0.03466753618429719,-0.06225208085630962,,-0.07491103234508678,,0.03352233973674812,,0.03354031086243303,0.005145477578476276,-0.00317200158175579,0.042516291268180684,0.006095195982934509,,-0.0050643511695520615,0.02019695651953146,-0.03934320240771605,0.05453643879877168,-0.04494712991814831,-0.04163739856619664,0.01289676710518739,,0.03425407409442349,,-0.0818078976240395,,-0.006278109331684156,0.10258513538978642,0.004441952165069374,-0.05382155314812831,,-0.0030068913740222136,0.003385556295924408,-0.13937532833217636,-0.11692296760846066,-0.0784717239993471,,0.04448123656988068,-0.07032152266269343
4,0.04953314841784495,,,-0.03591943135102049,-0.06786795268608437,,-0.003695941635077027,0.033632112828875904,,-0.09428916967175827,-0.032374910544505475,,,,-0.07977340518182263,-0.09741222977966235,-0.034950422337588716,,,-0.05053410178569351,0.00702767419704764,,,0.0426447349069532,-0.025838622715273374,,,0.033649524829222344,0.05401626724907116,-0.021845464968035966,,-0.06459542100462468,,,-0.02206372326772721,,-0.04512010447090642,,,,0.015385941768858657,-0.06116484744713713,,0.0121869130660901,0.05316372589482521,0.045087696499296115,0.039033710691284806,-0.033035103039305014,-0.03150428393049731,0.05170874589731733,,0.004980933917003938,,,,,,0.05232618246084142,,0.043185383940767874,,-0.00781723194305517,-0.011160465412251686,,,0.042768235201409155,,,0.11934175959422433,-0.04730544188116026,-0.06790302114450908,,,,0.011377811040603536,,0.029580487133617606,-0.013243760122905845,-0.020248685051142967,0.02797799073762741,0.00017861429787213723,,0.021390721627448706,0.022563128013324274,,0.05266248316357558,-0.060462085392363196,-0.02921683887268589,0.012465045302373134,,-0.02654372874885902,,,,0.029102724302915828,0.12431661442913011,-0.025393522571377503,-0.03872955374548326,,-0.024473297479445932,0.025133394561449363,,,-0.08427820306436118,,0.062056978494391735,
5,,,,-0.015895834512643425,,,-0.0030785001870481388,,,,-0.037057239197065606,,,,,,-0.049085051107706335,,,-0.036832680180037825,0.046202115009842615,,,0.0036121028617963624,-0.005308392396585759,,,0.017900821311357618,0.056427108033205275,0.001633646998761229,,-0.10788342051797928,,,-0.05358370107423971,,-0.04527558163468681,,,,0.023210689352471725,-0.07387215956236526,,0.010128483784932918,0.014554923773967943,0.02432598646034867,0.006895493981843526,0.021401477426051585,-0.05527678105056477,0.01614920057260294,,0.03057663983405412,,,,,,,,0.054297021418498126,,0.042684461885454716,-0.014083715027986443,,,0.028311534329988675,,,0.11486979106381456,-0.05027601371850876,-0.0704714097506498,,,,-0.008723416197074396,,0.02269725360851549,-0.004071112708652569,-0.015619669620350551,0.02503845347334055,-0.00016679166831057302,,0.04029592187082631,0.0015070897893751933,,0.0677826366464287,-0.05775050930080994,-0.05562207010931264,0.006263535365324202,,-0.0032009907035013274,,,,0.03301121380177241,0.1155926375923162,-0.06927815620044164,-0.035795419906115455,,-0.0470004025379569,0.023870007808916016,,,-0.07860103793169948,,,
6,,,,-0.0235368806069145,,,0.005996183288354384,,,,-0.027783501063091798,,,,,,-0.03583427029510311,,,-0.05782357581806008,,,,-0.03871051448227103,-0.009096297792949848,,,0.0005062871430645544,0.09475212386637821,-0.004341781793421706,,-0.09928208030136343,,,-0.012020412452371954,,-0.014450345585755642,,,,0.03878672540667605,-0.0962460980346882,,-0.07392593009227255,0.03859832663708351,0.02398326436253484,-0.02851475799076164,0.0173155447340001,-0.0779681843921578,0.03882640196571563,,0.005564296795759649,,,,,,,,0.10881775148334949,,0.03493593030374953,-0.007018571241349303,,,0.05632217594433264,,,0.07957007204749855,-0.06811999253018275,-0.09451756316673032,,,,0.01922046554160861,,0.018837197247165705,-0.01010333606220759,-0.01679348920572732,0.024334901374369444,0.021090318752396087,,0.024786919712432187,0.01705242860305134,,,-0.10680952246253206,,0.020959247019324945,,-0.02536163161527427,,,,0.09747121394851099,0.1358958768979499,-0.07907373632123083,-0.0593893617568062,,-0.04904672895502227,0.024763596077735928,,,-0.027041176606592998,,,
7,,,,-0.034473611899886514,,,0.012303866660844154,,,,0.005570191327622709,,,,,,0.002406680801191552,,,-0.026078526638167787,,,,-0.0633058105809714,-0.0038563732681615726,,,-0.003758519336128696,,-0.05311203521739172,,-0.024326699182539713,,,-0.056268373689293494,,-0.023772640539374112,,,,0.05313158537677598,,,-0.04753466638742232,0.04750926225409691,0.028585496970806368,-0.013726085880416683,0.03852773608777671,-0.08375949250694159,0.0703613034733106,,0.001844954228977791,,,,,,,,,,0.035842610831967825,0.0027357317608442955,,,0.037525398785545505,,,0.11006941461139474,,,,,,0.04202198094006482,,-0.005012814810220423,0.011530498908601805,-0.011345247049307616,0.01682808456117124,0.03645662917722792,,0.003481460032799255,0.028930536775037652,,,,,0.013553807080899816,,-0.03854280237253094,,,,0.050107833003414814,0.14181702395704887,-0.06885484801037034,-0.06926484900539887,,-0.04292621413487385,0.02528874780849688,,,0.025450449933001273,,,
8,,,,-0.037917839594893366,,,0.03125677734665677,,,,0.020777712310158236,,,,,,-0.031263261463092995,,,-0.04886575438124052,,,,-0.11281301880350725,-0.007399661662462087,,,-0.0014125665879567428,,-0.08314815865275005,,-0.021851771667341424,,,-0.04281654753743558,,-0.02363116033585344,,,,0.022992852520636653,,,-0.012278763910131829,0.07997677027570971,-0.00195251086741699,-0.014495564356367563,0.04070475380444183,-0.07300391460946631,0.057670362921800056,,0.014405338515373067,,,,,,,,,,0.041874611143072116,-0.022345580281639243,,,0.06389373774269558,,,0.11464414436901116,,,,,,0.06006126751119556,,-0.026921332610005955,0.03603234585260773,0.026580507420613353,-0.007593988353476799,0.028545817441601784,,0.010633372723563461,-0.014192173994347801,,,,,0.013901817553260809,,-0.10255980079498284,,,,0.09063577365817999,0.1405409154417412,-0.11525937049584378,,,-0.046895255927887014,0.02207648686427377,,,0.019208256239814148,,,
9,,,,-0.020487776246304712,,,,,,,0.007711125165469568,,,,,,-0.032973990452584534,,,-0.04265238397663729,,,,-0.09060192140979995,-6.708878094663362e-05,,,-0.012710297249272529,,,,-0.019417010671243684,,,-0.02004903356189791,,-0.016892770343199803,,,,-0.021879185105452947,,,-0.012047708703796012,0.08515418014113152,-0.035378675618273014,0.008845551422873577,0.06941873943077326,-0.0823922529600889,0.03925924147693305,,0.009567635435582034,,,,,,,,,,0.02504940334607486,-0.017683508960181005,,,0.09302895167177638,,,0.08299891049695884,,,,,,0.054479574036921274,,-0.03238608515746311,0.0390773847197019,0.02716457351932,-0.027585470548278757,0.027188726832688914,,-0.010061755325085464,-0.00470319279400222,,,,,-0.007233471831592286,,,,,,0.1349744986997541,0.14636262029821134,,,,0.0016582154312030362,0.022638540009854102,,,-0.013860227130557234,,,
