,2007-05-01,2007-07-01,2007-09-01,2007-10-01,2008-03-01,2008-05-01,2008-07-01,2008-09-01,2009-02-01,2009-03-01,2009-04-01,2009-09-01,2010-04-01,2010-05-01,2010-11-01,2011-02-01,2011-06-01,2011-09-01,2012-07-01,2012-08-01,2012-09-01,2012-12-01,2013-01-01,2013-05-01,2013-07-01,2013-09-01,2013-11-01,2013-12-01,2014-02-01,2014-04-01,2014-06-01,2014-08-01
0,-0.02655464076102998,0.04878634616305533,0.07534200346006381,0.006005280069385055,0.025019987539784072,-0.019889513000387105,0.02156980217788229,-0.0717179797303431,0.021480287249314056,-0.042956665176789866,0.037041532520995624,0.01364713528985062,0.009624626101262024,0.011199779322500714,-0.0011689855707981422,0.006696294614798148,0.013337717477717604,0.033963149724738795,0.01094214490887957,-0.03162579577411284,0.002468426288873893,0.04310570343952724,-0.011458110526915144,-0.06403449978558651,0.02090709149514769,0.008495530868289247,0.007218662194925507,0.000521387863624545,0.029727674403604354,-0.054657713285431786,-0.0118438220374677,-0.029378125636083663
1,-0.011853663838362394,0.041355057811095275,,-0.024602774216354817,0.0852555925402192,-0.010695722840908806,0.01698517090176166,,-0.039672701473377536,-0.04504049296270862,,0.014502803421058807,-0.01855305069651836,0.004529212465709698,0.012430135574881263,-0.0015374264781629066,0.019092743534673485,0.07825432072249394,0.015018859475149249,,0.003500769929047909,,-0.02256488366094933,,0.03301425993777496,-0.004601750037058316,-0.032559617141834085,-0.029288273461379744,0.014737284123848227,-0.05834537356611191,-0.0021453401749385037,
2,0.010641865866913403,0.0181217000751972,,-0.023376313069014554,,-0.021176014961309164,0.008347382892698985,,-0.042346264146813306,-0.0691697924763286,,0.00696252379340212,-0.020130881281251067,0.01333660889694066,0.006471657444227841,-0.013884488629773983,0.0144092189450311,,0.0028953403186608995,,-0.00887215571264921,,,,0.01460865157340141,0.00041847560340579903,-0.022901360827023876,,0.006078262774575016,-0.05856828386694346,0.006138030719592624,
3,-0.008075857890023297,-0.04992940346647412,,-0.04282192229376447,,-0.029361559385487457,0.018437263625907807,,-0.00038110011131653465,-0.02315684016552577,,0.004417039732251382,0.003208689881234239,0.0021832226459692627,-0.005214312684774125,0.0002809008178705774,-0.014688860102825007,,0.03153203677699068,,-0.0017516564079014252,,,,0.006905201286007134,0.02371235997331489,-0.03205419875502313,,0.021773491911503573,-0.053914734153282406,-0.0022228583271028945,
4,-0.017290959285214846,-0.03591102018355796,,-0.041891649834566724,,-0.019822692585824253,-0.009123493237614078,,-0.025648056780017026,-0.05283521121055079,,0.019411461375886896,0.028212047779399452,-0.009954366757182864,-0.02426901413462801,0.001022490141938448,0.011822535405174407,,0.02547441240852688,,0.022790175570658988,,,,-0.002484348786116808,0.015697320429908235,-0.04544719288457788,,0.018437189949775945,-0.053101513177177484,-0.010665677681095165,
5,-0.025995279488790768,-0.04253478991365256,,-0.10032506020066556,,-0.03829879968494465,0.025940387604544313,,-0.02791936610554857,0.03394475748597303,,0.01606161458828259,,-0.0011710733690790676,-0.021522358603928815,0.002385119787127188,0.010349225805672092,,0.023683725262030997,,0.03420528668470224,,,,-0.0024061587537138607,0.014212950449708384,,,0.02612542870449719,-0.039793711015008615,-0.02851252258543724,
6,-0.004622716269945926,0.0005514692531041199,,,,-0.0293411612827692,0.03310989851210877,,-0.03037646459224952,-0.1132087742301362,,0.013704320539358994,,0.00034989078477032365,-0.0258128769886925,0.026904028377693123,-0.0038785314149212373,,0.022251549451547614,,0.0328460345430126,,,,-0.0005394454720271114,0.021688867130563505,,,0.05402090270015725,-0.04512555052931244,,
7,-0.010044968039771174,-0.0640161906654586,,,,-0.06129257289665069,-0.016226793613209445,,0.0004054737205925196,,,0.01137403606552656,,0.012058268477717071,-0.024731180128138686,0.023699250309180186,-0.003393945467404357,,0.04535770600172029,,0.048819050398002606,,,,0.005516717610993371,0.011029521436833667,,,0.04209541879772871,-0.05315282184575576,,
8,-0.03260806410660111,,,,,,0.0013539274250544686,,0.025063521672114897,,,-0.00457823533805235,,0.03336589321400085,-0.023289162641349836,0.020218880584975008,-0.01116163740401711,,,,0.03727505620537386,,,,0.04577822024053102,0.01320620479589274,,,0.02477359920797184,-0.07035535654982938,,
9,-0.01561574214310335,,,,,,0.004409626917528442,,0.05479358580420901,,,0.0011720654812679143,,,-0.03653734235959316,0.011693599536951815,-0.02486182102762281,,,,0.046071830244667655,,,,,-0.003449693370195739,,,0.012547375593879195,,,
