,2002-06-01,2002-07-01,2002-08-01,2002-10-01,2003-01-01,2003-06-01,2003-08-01,2004-03-01,2004-04-01,2004-07-01,2004-09-01,2005-02-01,2005-04-01,2005-05-01,2005-10-01,2006-02-01,2006-05-01,2007-02-01,2007-05-01,2007-09-01,2007-11-01,2008-01-01,2008-04-01,2009-03-01,2009-05-01,2009-08-01,2009-11-01,2010-01-01,2010-04-01,2010-06-01,2010-07-01,2010-09-01,2011-04-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2012-02-01,2013-11-01,2014-02-01,2014-07-01,2014-08-01
0,-0.0022245274170054063,-0.0008412746117536507,-0.016217982496741445,-0.02012231043632884,0.042076137571032235,-0.024440172886627476,0.02666854597111401,0.0010320947769206779,-0.0031692228810831224,0.018775854395307157,0.04319331962647566,-0.005920177223248446,0.022236333644010564,-0.008687852898814574,0.031073609559652438,-0.007729188109201424,-0.01818651392721904,0.027192872802020762,-0.012028041045466953,0.09731082404869085,0.08422011263964135,0.06788422612484757,-0.05592714569673651,0.030387921557198716,0.01479357230490086,0.0226770081898251,-0.03707568768665004,0.012166526386507837,-0.03165371959234431,-0.02389086161527665,0.044382058800396806,0.03506283006576205,0.0023479538194521865,-0.0007500846389443261,-0.02104741653253983,-0.009483443085605892,0.07464996674250202,-0.014978316894230126,0.014522965098602736,-0.002778072889283223,-0.0030012493853524003,0.005715681372005843
1,-0.00037315430290263407,-0.01727962515719561,-0.022233435237234977,-0.06225869820772356,0.008172430336861214,-0.05929156706561134,-0.01599548139376994,-0.009527416604931505,-0.017996560079856394,,,-0.01569087599623109,0.0402426179415275,-0.013292285534225012,0.01744514817520193,0.008354628485862214,-0.02077399133313662,,0.02217106549124681,,0.0530718493682123,0.08819513260539358,-0.07440028574606794,-0.043469335936766385,0.054356977538405626,0.019716050909759142,-0.019107083931929836,0.03540668873887043,,-0.018378437805999015,,,-0.0025795838616158306,-0.06646380252378803,-0.011397263560918969,0.003784637246125655,0.06662789538245484,-0.006204290068470675,0.03847783228799018,-0.0034574221657668325,0.015518699084431153,-0.004198373503142339
2,0.01681444972682211,-0.03819762614945965,-0.009435583843393491,,0.0023077046443058524,-0.007032744064014551,-0.015278143148150347,0.001930164629660558,0.008738687744801243,,,-0.02899950778755489,,-0.009812023126538838,0.027666047217908107,0.03121195727966164,0.021996298707442463,,-0.006291798453945674,,0.046249461406273173,0.04971888150203396,-0.11369259255059538,-0.031386586716884324,0.06134944825438016,0.010032408130134618,-0.003137404163305213,-0.02984274552653199,,-0.008392211755451351,,,-0.03185334415491692,-0.04877610569299895,-0.02027013254962773,-0.019377476238479963,0.14880882712791976,-0.007920369722665743,,-0.019684594391852883,0.01052568340896265,-0.019982802939030098
3,0.014320905734464873,,-0.009822377947753091,,0.037020546640286756,-0.006478427250714347,0.014282298757376077,0.0011824835502352027,0.0005962366579677081,,,-0.014165063675021683,,-0.01119106059813979,0.023073472444915644,0.02935688562239558,0.03391096616537359,,-0.0006990859275388672,,0.055041065836215486,0.04369878183343667,,0.028434445960882293,0.11946806776095431,-0.01682023447223635,-0.004252203320220804,-0.0584933320686698,,-0.0254605919271349,,,-0.030364271268699117,-0.0633225616470523,-0.04361666414007814,-0.03337863698402521,,0.02020651143169383,,0.046991963841357176,0.01695449843592245,-0.003236919318998943
4,0.00409072399034871,,-0.010005321738658868,,0.009920101693749128,0.023456215845255812,-0.02738861449059593,0.0010138957004641735,0.03530311343499659,,,0.006239625738216015,,-0.007012077613238743,0.015321202013293678,0.02258389436586139,0.05026726259331227,,-0.00930414492931364,,0.04358922776087337,0.028120977119299173,,0.0018210685429371765,,0.013736339589950575,-0.01758569206465177,,,-0.019299746978482135,,,-0.02520716040169768,-0.1019403004582724,-0.09256530119348594,-0.027163944435961485,,-0.001772481512409163,,,0.002988339162776743,0.036727522880756425
5,0.010275958908268379,,-0.010389234109332124,,0.0025569211980080997,0.030382197480774753,-0.005343355089396207,0.018684967120993212,-0.018624001783884347,,,-0.0036040352472801462,,0.012073535534572022,-0.007962987697037183,-0.04053440262651531,,,0.0008574461489594398,,0.0112533309298406,0.04399031901615258,,0.11828444614305056,,-0.0038793518603001953,-0.010157098309788282,,,-0.02247011604392002,,,-0.015041419683556434,,,-0.047064523182076545,,-0.0004505073973846141,,,-0.027705601169372374,
6,0.01005865256433669,,-0.004175199574962818,,0.01697705330546606,0.10055925662340437,-0.026392328838542145,-0.03438593014490765,-0.07868508658956186,,,-0.004597970282083308,,0.005058332949890998,-0.0006710644071560301,-0.04701580153204521,,,0.008799531138375283,,-0.010522488080964454,0.035882486437800676,,,,6.888391141091077e-05,-0.011677028725224137,,,-0.011641833969360471,,,-0.029641718183503585,,,-0.03706523093432046,,-0.006034094680452462,,,-0.006987124883313767,
7,-0.002637196649197371,,0.002165212733686972,,0.011631317888163739,0.1060327518073012,-0.04799728986307206,,,,,-0.020805628709148483,,-0.0016906237432967597,0.004589140073667841,,,,0.00591502807516342,,-0.008805624035140625,0.04444706073468385,,,,0.004026521332345823,0.013729130341274765,,,-0.019717225500354374,,,-0.01230954305457388,,,-0.025435712607717376,,-0.010461754740639817,,,-0.026217216306922753,
8,-0.015485151881980741,,-0.016770401129034496,,0.002642754424102556,0.11304813320104756,-0.04848471215769212,,,,,0.005349652306696928,,0.0010114488719874526,0.017556111830227206,,,,-0.024907165896519423,,0.02845816827633163,0.04023130241831918,,,,0.0006315743585805222,0.04430377904236105,,,-0.006385453689802034,,,-0.03411315096838363,,,-0.03804028017186223,,0.005288477489007848,,,-0.002981056920796865,
9,-0.010801853368036296,,0.002141150424865068,,-0.006495886050598476,,-0.025222706169822695,,,,,-0.004739432598407367,,0.0017794971225739697,0.03097301858760737,,,,-0.03304078074489558,,0.032068510221350044,0.08131271948621954,,,,-0.026258462231306012,,,,-0.00870334733900524,,,-0.049605115320733084,,,0.017982766317097942,,0.008126669200424486,,,0.004351059381408895,
