,AID,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,000921.SZ,1.3908580269975575,0.3178654544954322,0.033585433500000005,0.011876134999999986,0.403025202,0.14251361999999984,0.033585433500000005,0.011876134999999986,2.7,1.8,616.9085000000001,5692.795,6309.7035,1.7839711638174005,0.7286733448662579
1,002490.SZ,4.88835345800806,0.04945524280724954,-0.0010171814814814825,-0.009772234814814798,-0.01220617777777779,-0.11726681777777759,-0.0010171814814814825,-0.009772234814814798,2.3703703703703702,1.4444444444444444,592.9425925925925,5211.245555555556,5804.188148148149,5.982316483196241,-0.021641531452845482
2,002672.SZ,0.885433907012153,0.35400981399252035,0.018496620526315788,0.013344005789473678,0.22195944631578945,0.16012806947368413,0.018496620526315788,0.013344005789473678,3.3157894736842106,2.526315789473684,777.7094736842105,6682.8994736842105,7460.6089473684215,1.0736835983421433,0.38605585724110864
3,002594.SZ,1.5503589780923346,0.021415272125378366,0.00987221666666667,-0.003812183888888856,0.11846660000000003,-0.045746206666666275,0.00987221666666667,-0.003812183888888856,2.111111111111111,1.1111111111111112,413.2283333333334,5426.432222222222,5839.660555555554,3.7648301921818272,0.29680990224854514
4,000063.SZ,11.458485043591377,0.1464662442623531,0.06207399210526315,-0.0002690715789473834,0.7448879052631577,-0.0032288589473686005,0.06207399210526315,-0.0002690715789473834,2.3157894736842106,1.3157894736842106,583.1189473684211,5015.204736842106,5598.323684210526,16.85934504306387,1.2992213856876687
5,000776.SZ,0.9236405095297723,0.0028029133152852326,0.027218294374999997,-0.003355048749999987,0.3266195325,-0.04026058499999984,0.027218294374999997,-0.003355048749999987,2.375,1.5,613.95875,4647.3975,5261.35625,3.2588834950396195,0.973300067285498
6,000039.SZ,0.14966786510877525,-0.01462189136565159,-0.013480615,-0.011472767499999995,-0.16176738,-0.13767320999999993,-0.013480615,-0.011472767499999995,1.875,1.125,557.5991666666666,3969.353333333334,4526.9525,0.30551936091343523,-0.2870485246543089
7,000756.SZ,1.2612853642932258,0.04294945899477761,0.0022280874999999977,-0.004768470833333317,0.02673704999999997,-0.057221649999999805,0.0022280874999999977,-0.004768470833333317,2.125,1.2083333333333333,467.1716666666666,4921.275000000001,5388.446666666666,2.3158651750580925,0.05815753243003115
8,000002.SZ,0.6158560464188874,0.19820433557203362,0.020711131578947373,0.00942480999999999,0.2485335789473685,0.11309771999999987,0.020711131578947373,0.00942480999999999,2.9473684210526314,2.1052631578947367,770.0710526315789,5047.944210526315,5818.015263157895,1.2060454436926495,0.6233146845419518
9,000157.SZ,0.5179323987870869,-0.028136681861432537,0.0109885724,-0.010200758400000015,0.1318628688,-0.12240910080000017,0.0109885724,-0.010200758400000015,2.52,1.88,691.7463999999999,5127.188800000001,5818.9352,1.2122360179319507,0.273806389699326
