,2012-04-01,2012-05-01,2012-06-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-03-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2016-02-01,2016-03-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01
0,-0.007397217616827989,-0.01658920004631481,0.006699812579976316,0.008566034179435578,0.030477782453066427,-0.016074878351782118,0.06407937388442586,0.018222400415476514,0.037449376998238026,0.03335628452688599,0.04715793703409554,0.07364106621761413,-0.007280050043313002,-0.026238132459346142,-0.11458264548938768,0.1557730777624188,0.06434857222015244,-0.0851431013583781,-0.025963911161939635,-0.01051748543773856,0.0178866183398545,-0.030674617930893877,-0.044939686005251556,-0.05766480514574379,-0.029764324841013767,0.23372146059049403,0.018006974260581732,-0.060145321642139926,-0.06754275828879752,0.06858329740673064,-0.00944431183596528,0.020403309885886678,0.0242264179556968,0.02725439248773232,0.09665924451383123,0.010859159367349491,-0.02368562244744865,-0.025736474310538604,-0.07466866665842575
1,-0.016211228351950213,0.010919155761285992,-0.017624453929356076,-0.012263721821339502,0.050369848520782634,-0.03584510829864174,,0.020759146975462883,0.06917359316008209,-0.006730603139287972,0.055018084211322815,0.03994408577537123,-0.0431797276926853,-0.03315271218407401,,,0.07933462778434208,-0.03262787741462869,7.476752848711854e-05,-0.002492052609717632,-0.011251643850559434,-0.016843075872535973,-0.11595325670825707,-0.04474837729919212,-0.04613807341287601,,0.0029969890076526617,-0.1359210606995016,-0.017506727291173974,0.09165647546622413,-0.006992474037103236,0.11491703081159033,0.0021537752565836676,0.011837919761264918,0.09232526523071316,-0.02023140911526289,-0.017118085122591165,-0.02524634238371215,
2,-0.009153961066864058,0.0033086269507662802,-0.030566963549402693,0.0007825535891361479,,-0.004926057276678053,,0.04442816282199269,0.03801891938326474,-0.0036205522663617096,0.06494879553056343,0.020019583668668295,-0.020975319777527757,0.007609468495887395,,,,-0.002161652609103726,-0.005608144410798044,-0.01975453600028798,-0.012359856285904192,0.0035727883737624033,,0.008419087795512148,-0.044725757864057414,,-0.01742711777005934,-0.16439214501422583,-0.10423870672624247,,-0.006518618356776251,0.08187644807230665,-0.021528160729144652,-2.7680089213940468e-05,0.08228091854252328,-0.025961362768553542,0.0011895266197812226,-0.035820280276967154,
3,-0.012383646648162605,0.010205585522661265,-0.041193249726383496,-0.013630780434408019,,-0.021828509203328128,,0.043230965169489544,0.023562935656519457,0.07541974059482026,0.059680653946505346,0.030527466379563828,-0.00031924634090030324,-0.018933584112806878,,,,-0.021448384476586924,-0.004402983127785198,-0.06442041424847922,-0.013297064135028291,0.008679782768631128,,0.005226782984059319,-0.05064335690426747,,-0.1830121466165351,,-0.08053137020558987,,-0.005920038486049162,0.06195625440155217,-0.013607656820799452,0.032621486035725344,0.09729208617166529,-0.003675849958099997,-0.01008894691838158,-0.03273987010530721,
4,0.00311557781344729,0.016413678855795144,-0.04284473374235087,-0.007161260506124867,,-0.020020209058025262,,0.020659453079483914,0.042169512485944693,,0.07089898077133872,0.007046774196342698,-0.008613566923736382,-0.015513621571643377,,,,0.04458215807335275,-0.025527725261693668,,-0.0307460598243543,-0.021215953218786332,,0.02811775420462137,-0.07208434541119146,,,,-0.027413178311750386,,-0.004717384616644171,0.06048958335119847,0.0006205738166777941,0.05919144210578564,0.09467279302171994,0.011913343385373087,0.022829483901745107,-0.06649234710181728,
5,-0.019563096701105565,0.00400080142192305,-0.050962418112089014,-0.003843779684873372,,-0.0006297485722146501,,0.01227694930895229,0.09544470431605268,,0.032447298395083424,-0.018703456416906628,-0.01025874150922923,-0.026327167032034415,,,,-0.02218693423119511,-0.008586238024261839,,-0.05637216799157119,-0.008779562986878986,,0.048711460795089145,-0.08253470375646588,,,,0.001159304415361273,,-0.0029128333780601423,0.12017112417179998,0.011852574780192526,,0.1173831864652195,0.013791320876145097,0.04000401037906398,,
6,-0.003363759149368706,0.014702748045267722,-0.06138904112596999,-0.013053639979913267,,-0.017892387476862837,,-0.006536656339513058,0.09709309425463486,,0.08413558274427957,-0.00405465416280415,-0.01660951866789584,-0.030165486290078425,,,,0.015292596280028548,-0.06002427716707048,,,0.043968664041968974,,-0.011180961294779301,-0.06423519405297684,,,,-0.029902569819884484,,-0.002611298827126518,0.1452319872774801,-0.0010504484010986914,,,0.007750734875356935,0.04611199348090089,,
7,0.012666066079891403,0.0077277629191063735,,-0.02914997316617418,,-0.018237523913470444,,-0.016775775073460508,0.12090590690104097,,0.09488950713097122,-0.03553546971423849,-0.056209747086231054,-0.035868764693280264,,,,0.011723107014604217,-0.0326651125570927,,,0.048315287689815634,,0.07157248090349544,-0.09602694469801198,,,,-0.03067909296891802,,-0.00241469483281076,,0.014550492895951006,,,-0.0007358747525043619,0.0007849142393441255,,
8,0.013517709303272563,0.008994035252191113,,-0.045660987527926356,,-0.017997270017778844,,-0.006299067215771892,0.1292300509980162,,,-0.013318045748281548,0.008987312347723542,-0.06785344720759401,,,,0.029592590248096684,-0.014940926440660807,,,0.041585294922800387,,-0.01824259042534404,,,,,0.01625042530529086,,-0.0020347033452887686,,0.03818220982696241,,,0.026332323138434255,-0.0028499025055883642,,
9,0.021301841568051705,0.03271276584524241,,-0.0394092012011229,,-0.030164444693841164,,0.05167070073054303,0.0798246196222836,,,-0.018612336422725306,0.015520808502090588,,,,,-0.019670606652137046,0.03266616490050822,,,0.049136585406913014,,-0.04037124943049619,,,,,-0.008650810097001305,,-0.0015631905664155177,,0.05256091296903698,,,0.018190558621016928,0.00637875264777632,,
