,2011-02-01,2011-07-01,2011-08-01,2011-10-01,2012-04-01,2012-08-01,2012-10-01,2013-03-01,2013-07-01,2013-10-01,2014-01-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-11-01,2016-06-01
0,0.055693061433549795,-0.04216435021093279,-0.050109041181125136,0.0721831615828199,-0.07020163397248425,0.0594487314232407,-0.013996708814023595,0.11843635818484799,0.04887271488808187,0.030148699680953905,0.04781245700308023,-0.021204025716871744,-0.036869404301623554,0.039686285015331446,0.0337151844595156,0.043932177887617385,-0.03687621678221875,0.008858398768943232,0.04303945164245926,0.05227257105789418,-0.01842703200323359
1,0.05859165547174161,-0.006073625597130317,-0.010200477824638732,0.0669199299923342,-0.1035354684026677,,-0.029975596089444334,,0.12083009013349333,0.0026634888506171794,0.11215428749081413,0.010111496595283764,-0.05998120217386793,0.03978258145436353,0.029443267661400707,0.007043814159317208,-0.03756782787315549,-0.05044699036189071,0.03196103920960924,0.024403827452244897,-0.010753134819359689
2,0.03440139366048767,0.10114014935455629,0.06192126909806461,0.047331149118608806,-0.06207399213896192,,-0.02038071052820678,,,-0.02177887030407355,,0.007657435093873843,,-0.032134435978107945,0.050278279473499055,0.0006582413025069123,-0.13557409482918925,-0.05648173822316682,-0.06777768403732454,0.016724681910693873,0.058283338974284726
3,-0.013569970007607735,0.10326086625898778,0.1222644756893203,0.1117096633116903,-0.08291188559347873,,-0.017412195750230453,,,-0.04008329430898483,,0.02954054286217911,,0.03773428406057544,0.04561345225158853,-0.013993638486742732,,-0.002149935979604667,0.0172122630829894,0.006795261809116937,0.05440045769821844
4,-0.005748819310133602,0.1058110229685747,,0.12029791466621464,-0.09677903926218256,,-0.03489044898891103,,,-0.033059476009278166,,0.04062223164201395,,0.029819474089445297,0.04471271676499322,-0.015192600250931498,,-0.04368236915559898,0.08336362132273001,-0.04520326178140843,0.06536195465139127
5,-0.0019102432810962355,0.06772969764291492,,0.10143372675286066,-0.08314620489982705,,-0.01274531760478137,,,-0.03873266217207161,,0.0068240435189852455,,0.02916726034064432,0.03900214874087071,-0.037256198611675284,,-0.037639298250854214,0.06703817218380204,-0.057728190068968344,0.05790849265306863
6,0.011285166718657758,0.08397795724474211,,0.07572244964519115,-0.06726928673976662,,0.0067529489261481945,,,-0.03309266212962236,,0.04555080723537053,,0.012666947011116925,0.060752404499582635,-0.029403927015172027,,-0.0032732163206325993,0.035565813024386106,-0.07985162875561058,0.04491484718076477
7,0.027970321946073184,0.08135299757316616,,0.09883474280546878,-0.0733744702846062,,-0.021736828596500057,,,0.003258592183607467,,0.06684882465042241,,0.006359779666684329,,-0.09510572604280298,,0.03615874132243091,0.07749026209316456,,0.04593734925106863
8,0.02432468438373192,0.012221831204579203,,0.07106676585286387,-0.06450173897391753,,0.005047938634513471,,,0.014164216440385013,,,,0.021049487509072318,,,,0.06991118709406097,0.07383931139294964,,0.07957035191921569
9,0.056249683108469783,0.029776142040183196,,0.12941695597979574,-0.08390979847258517,,0.0028544431343262566,,,-0.01413762618460046,,,,-0.010588295022224248,,,,0.04038331489836722,0.09575176202896385,,
10,0.03940377649701032,0.05778834164983504,,0.18188334743176515,-0.06456626035435598,,0.041569430906630345,,,-0.007011788463066049,,,,0.046380770639783186,,,,0.047105661809135224,0.11353752606813616,,
11,-0.02590562661608331,0.006933173837862405,,0.1910434102464702,-0.055876776425865415,,0.06597703496507856,,,-0.003423493923584653,,,,0.021988423013969527,,,,-0.011716680603977458,,,
12,-0.0723557666401311,0.07992507160690732,,,-0.07149380734434718,,,,,0.017907921380233116,,,,0.05964632594563879,,,,0.03204520113869336,,,
13,-0.1018074572065133,-5.891568942217873e-05,,,-0.07690998739907151,,,,,0.014316236522427861,,,,0.04040110871012592,,,,-0.02312805255590522,,,
14,-0.1174302852296103,0.06903409351795453,,,-0.05338590540640897,,,,,0.031091035224623642,,,,0.05022473360940216,,,,-0.11574354470936132,,,
15,,0.05033265065367143,,,-0.01883689233952257,,,,,0.09408000391531468,,,,0.026638814044723347,,,,,,,
16,,0.07427693905161092,,,0.05210125245687269,,,,,0.08751771109542239,,,,0.05223096289857976,,,,,,,
17,,0.0534803852371164,,,0.03472839062804134,,,,,0.06764393842958527,,,,0.014553622531859212,,,,,,,
18,,0.12319875707242112,,,0.08440563375081389,,,,,0.06035970470743335,,,,0.022047606810899012,,,,,,,
19,,,,,0.07211996117655062,,,,,0.08697192202220716,,,,-0.0194644603888543,,,,,,,
