,2017-04-01,2017-05-01,2017-08-01,2017-09-01,2017-10-01,2018-03-01,2018-07-01,2018-12-01,2019-04-01,2019-05-01,2019-08-01,2019-10-01,2019-11-01,2020-01-01,2020-11-01,2021-01-01,2021-04-01,2021-08-01,2021-09-01,2022-01-01,2022-05-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01
0,0.019543917995944238,0.0031657800914687284,-0.05433306697138729,0.03284830557884044,-0.02391749590360215,0.013945259816289024,-0.029744366289949475,0.02403945714995448,-0.001234694545095394,0.00791351268942675,-0.004444267560308024,-0.022490133254997602,-0.0476136150370956,-0.005027279953823793,-0.025089237242468698,-0.020475419727363775,-0.042354513627641754,-0.04356067252642616,-0.013315406368252347,-0.014619843228525387,0.0061915993447656525,-0.018687128543551257,0.023778352706110395,0.00632869754005938,-0.002279327943173648,-0.008972454708169986,-0.03342824433003033
1,0.025162745898436256,0.005009405107652465,-0.008177193249186754,0.03385768909421927,-0.01160111627312288,-0.009150807781173942,-0.03541260294099491,0.024630250811018772,0.013719582185104162,0.022635520587066082,0.00707961767398313,-0.037982122695527476,,-0.023451072881857993,0.012072045171628965,-0.03923915715347359,-0.03330034462273623,-0.05670327809275323,-0.02906939754599236,0.004438005755087904,-0.010471722693989882,-0.03452124457672756,0.015597259486230808,0.011140176915236388,0.014510015746556082,-0.01495017990919445,
2,0.01875282067170314,-0.006271594249193879,0.03720537087405207,0.03347831607423135,-0.03006541608833535,-0.004463027096004879,-0.0387452761690934,0.023037304840840545,0.029939159079631406,0.03742559889474295,-0.01995513542013283,,,-0.02976822353594999,-0.03812937976279329,-0.0791768523216505,-0.02427047795136028,-0.05877447159652928,-0.03668375161455817,-0.014453956810025925,-0.0035518009818589213,-0.04666777035652858,0.03452943420916643,-0.022995511333679275,0.01672708016765334,0.015019644957604106,
3,0.020048041359673086,0.012699042500092017,0.03001152632677062,0.10291783559684209,-0.005552512586470382,-0.0013105514774442995,-0.05631736167790491,0.03391457148541033,0.02431286052248316,,0.00030534196234466293,,,-0.04998180887338277,-0.006381114823022838,,-0.02106486574192612,-0.05009328257721514,-0.06005075313302877,0.010734802889250883,-0.00909582688690902,,0.03477576398985849,-0.027174941614585002,0.004614593616668827,-0.004097989016221382,
4,0.0053652915796651435,0.005405325236086722,0.0347399871380607,,-0.03283406027373115,0.0032082900966221573,,,0.01318918023915261,,0.011160836444590316,,,,0.034739750604718456,,-0.04182069949185241,-0.07017860779491049,,0.013889520909494024,-0.012086070899849144,,,-0.0033220720839048923,0.014422665976219662,-0.004854358043925755,
5,-0.0008932374191512604,0.0789748110206242,-0.009326241338693642,,-0.020491200331580917,0.006436236973355491,,,0.032328321063261,,0.030903359710680256,,,,0.0795763829244498,,-0.05684114156880904,,,0.009618751808559978,-0.015496439170621823,,,-0.014434118028367138,0.0031752989321951475,-0.017521469330304296,
6,0.03347639489080523,,0.01863512270305323,,-0.026520412022012607,0.017200577103488435,,,0.026893386943536157,,0.03207263524563286,,,,,,-0.010324502254447143,,,-0.03484370966830408,-0.014506878565300863,,,-0.028905782353895404,0.02492318177642927,-0.013343785776311234,
7,,,0.011851695179540656,,-0.009322436466115303,0.023635364165435657,,,0.05224813420103791,,,,,,,,-0.011651672045803974,,,,-0.015698939881354512,,,-0.022702732538961712,,-0.002832583080425888,
8,,,0.05522666588005265,,0.005608321007875006,0.01876987794720053,,,,,,,,,,,-0.02282303584986156,,,,-0.024949287354909977,,,0.025885094937327935,,-0.01463426802368506,
9,,,0.03465679636025021,,-0.001523524260503617,0.029676479855076376,,,,,,,,,,,0.00791375414299278,,,,,,,-0.013860492375210143,,-0.007751569149379245,
