,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-07-01,2003-08-01,2003-09-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-11-01,2004-12-01,2005-01-01,2005-03-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-12-01,2006-01-01,2006-03-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-05-01,2007-06-01,2007-08-01,2007-10-01,2007-11-01,2008-02-01,2008-04-01,2008-05-01,2008-06-01,2008-09-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-02-01,2010-03-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01
0,0.001864258228633564,0.00692935725576449,0.032526949019946905,-0.13098784543826536,0.01750895562653773,-0.06373481978175477,0.209849930362896,-0.030190394969389134,0.01234284102023775,0.018436387488484862,0.06506209752372438,0.030916770050673836,0.07052835030074256,-0.019377641432601983,0.0172559375029242,-0.019102149977407112,-0.01714462156899088,0.05976259370489223,-0.043843435465209524,0.02391391251709374,0.007773880018544732,0.05238888795577823,0.07508144834856645,0.07304922950973225,-0.02023320052386457,0.014636994547565951,0.0740377221306372,0.07468622459803509,0.022236999981651406,-0.012954311956241193,0.015940019752226586,0.03427535928164405,-0.03578923874877571,-0.025686283733597826,0.030090328868056737,0.09221028342114224,0.16274404538524223,0.02428297816843994,0.005182583505373151,-0.004300327330435394,0.11495017461883261,0.03225771336347494,-0.04944065587793256,0.022676977578966806,-0.004037335775708417,-0.05087321855052318,0.01669869231924581,-0.013753756427395736,0.0961221027161594,-0.011454088528741746,0.02701322751426405,0.09823137444084251,-0.0774461675251854,0.045215780760131,0.023677340798017976,-0.04792452975777195,-0.03532767476802112,0.10383014026645254,0.10471428512066216,-0.04714407902473283,-0.23524861266468555,0.053646503845717675,0.021662488579446304,0.04084293768392788,0.19746824169730592,0.030028005371302235,-0.041913240440121236,-0.09142288547333521,0.00768732583131726,0.01523538388679313,0.03710266744940549,0.037126308974759326,-0.1163716626665483,0.07534004658287907,0.01272825654885601,-0.03314310331346082,0.006858428706583819,0.04725442591792284,0.041150271217373025,-0.09777552491906771,-0.012469875535766395,0.02159426347799709,0.000162194299025753,0.0011790073713635607,0.008788864102728833,0.015726516986473094,0.05334492394861545,-0.14824239947147966,-0.040466842977302964,-0.051730922062156015,-0.041347335938908714,0.05974619145835991,0.03483672250083192,-0.019988910959842787,-0.006649785581332779,0.04937614833718218,0.010339476484897858,0.09053943587963609,0.023662573205160076,0.00832272035013304,-0.043186143979492275,-0.016495031818805073,0.002234668543751539,0.034843200480440206,-0.003845255606215403,0.026841575581420418,-0.025763720585462835,-0.016377934629882684,-0.007268624607644547,0.005772391578535707,-0.062191523061617904,0.1020850791125889,-0.008690829248643617,-0.007914161971656064,0.016269063242210446,-0.005168191471987882
1,-0.054989712001697555,0.008455798109061163,0.025585492381945407,,-0.05335764983797037,,,-0.019207122342809413,0.017543998268462424,-0.00460447290028787,0.13085373537211176,0.005111215163176919,,0.0585308979441537,0.03731555928155306,-0.08948907500899805,-0.001995900122243932,0.1426217779598753,-0.13738949915830911,0.07032477755217892,0.046087586610957576,0.10900915528167865,,,-0.018558534506577296,0.015582872780330215,,0.06688178331900652,0.016341969848222115,-0.020926446411534183,0.006037971774682571,0.04038014140174129,-0.07885819004701355,0.06090805607293426,0.05052955916929447,,,0.01825572847328827,0.007889714071877663,0.003923717819818595,,0.02846199895917323,-0.10540344486539333,0.022967346660847987,-0.0039049002158701995,-0.03203251303013177,-0.0017699952626382132,-0.009238831888588095,0.09009626092281753,0.06206743649704327,-0.010134877878631876,0.13887279853558576,,-0.0005801255059716404,0.014984371156693932,-0.07190321203982197,-0.0703604392402144,0.009026031230949805,,-0.021089814802031093,,0.06948455665525488,0.0836239489155779,-0.02263634118362523,0.2714469129334134,-0.03733339922203527,-0.04267370080434274,,0.05909923682842777,0.029384584598054264,0.03790952506874401,0.031950180168041076,,,0.06607368701189209,-0.06171389774217495,0.031633310184842944,0.02435014854968598,0.038146900341476275,,-0.026256256599723304,0.01853434517903274,0.010995562197214426,-0.01004767257468675,0.01192634159451289,0.012640953933095389,0.06806064037066673,,-0.04368018922008199,,-0.0625465104031715,,0.0005473223493939194,0.01465891789659235,0.034766299853541405,0.06018247681759936,-0.003296953265057745,0.13938096979788206,-0.014905110408604205,0.022901579569988506,-0.051737783665706694,-0.02104670406484388,-0.02236446703909989,0.09653392605894551,0.038737731031215805,0.029641086331603894,-0.029496557149442104,-0.031454364270009805,0.013591448989923594,-0.017290100516665685,,,-0.005822157705800635,-0.014963480057120115,0.04668695924523103,-0.013296216006772
2,,0.03294064200646529,-0.028377336372509276,,0.02227115476530267,,,-0.04847927666347762,0.037922339921829806,0.056567901798285636,0.18603705007804283,-0.026573375737931837,,,-0.015415325482674103,,-0.015171562701319474,,,0.1102408533300605,0.13777175117771523,,,,-0.012064082257311037,-0.002073032405114139,,0.098677375321917,0.008330517216819322,0.00549834378300762,-0.014564860579784789,0.024230907350334174,-0.14635544876239193,0.07992929661989434,,,,-0.02938006802959725,-0.02770068217771282,-0.026206229955374027,,0.028520066527496724,,0.023095220584246068,0.13242334094718977,-0.07258720446148548,-0.04997560435289339,0.0503000319490754,0.17262818198886842,0.07480130799273921,-0.004805428012662372,0.11765051078940392,,0.028443045859553262,0.030912689231927803,-0.10062679989686307,-0.03408712611782372,-0.0119818796247535,,-0.005376874058543368,,0.1116407930148986,,-0.003491120228150457,,-0.019900826999537102,-0.041738929114836676,,0.006785238319670039,0.050647908535525143,0.012060849863030576,0.07746209695703588,,,,,0.04201594823447996,0.07428088659644372,0.04025244262828487,,0.02613731033537947,0.05741370927318501,0.0747790599854099,-0.005990519345900225,-0.002453440330696499,-0.03702404875249732,0.035169257980169455,,-0.06021357463680532,,-0.022618147448705272,,0.004203074966487641,0.02625292526472256,0.037699907190574145,0.04961918651892505,-0.003439561821787507,0.11640414738182203,-0.0028036374509397,0.023995690584679874,-0.07175772712199002,-0.0015294368522100754,-0.08953792367153612,,,0.03235734306649718,-0.020607523448489484,-0.025286563076128754,0.05951251606520258,-0.004549349149479909,,,0.031476967508754505,-0.01938771766649916,,0.00827223399752608
3,,-0.12013018363633776,0.021864654587475663,,0.02021782088419599,,,,0.06056715383670053,0.0565180667453975,,-0.009059168625804137,,,-0.017246700751915256,,0.02812898448516854,,,0.03838217614080364,,,,,-0.03190775899546483,0.0054657175572478955,,,-0.000523982915350496,0.0025007076977021647,-0.006683384190508512,0.007862534534664345,,0.12051220843656507,,,,-0.035729273712178156,-0.04950228112168831,-0.01168541531037981,,0.03999063724301877,,0.02179844349829052,,-0.145477445557177,-0.07143533531739932,-0.025461075599544802,,0.05532998336863404,-0.04502630084291104,0.11861163300785638,,-0.046802110646259276,0.011226237185783638,,-0.0744918940632382,0.03547581841622938,,-0.05149669418684644,,,,-0.008273461485520883,,0.042420537052859864,-0.057177451172111926,,-0.007796318621549947,0.06360022060710246,0.0248824053868284,,,,,,0.09638524291829276,,0.03285102086898828,,0.05804297634960687,0.01214256715037676,,-0.01064709342479997,0.00673116319586009,-0.03401718301472734,0.02558216449894868,,-0.045798003578292334,,-0.041545115937159593,,0.013656806532087007,0.033320280349898646,0.05942673463100778,0.030519853624002113,0.014385849434082942,0.1144244286221312,0.010867892888645425,-0.005879748789780592,-0.07824904811033839,-0.01514947656030552,,,,0.059820218444676776,-0.02423069107312159,-0.01635444243072648,,-0.025487524377318493,,,0.021960337583814216,-0.04632006875386896,,0.006610532645412892
4,,,0.06879748161133215,,0.033760510635834906,,,,0.05443032606823195,0.02711061267577375,,-0.009059168625804137,,,-0.017246700751915256,,0.04147110430102241,,,0.07937608247611205,,,,,-0.0553570586217087,-0.032307208875290705,,,-0.008705719355409647,0.0013628029897436722,-0.001246604402306506,0.021151563976876453,,0.184100391407378,,,,-0.021381208708397992,,-0.013456009434936522,,0.034314077272032506,,0.02150773475525458,,-0.11103244811108981,-0.01912401512463413,-0.0486552890382872,,0.02689183698915487,-0.016411176744649314,0.1805749235039107,,-0.051398560162928764,-0.03329462223858526,,-0.0033383747442128353,0.0445669968221325,,-0.010595357465774669,,,,-0.061115911039670845,,0.07144013583414299,-0.04328271469585365,,0.0861805696157747,,0.07761012528713396,,,,,,,,0.010899536074004956,,0.06315517458643827,-0.026112669753494355,,-0.013697049969532138,0.009437845858350058,-0.09396248115284767,0.028526049181961888,,0.00294527947185097,,-0.08229330876197949,,-0.002470593613584704,0.046786958652886845,-0.0032999889579556907,0.016515250456126562,0.011476949419634508,0.10396807639053085,0.004145925212114321,-0.012489410248627486,-0.05012269675766312,0.029847260305749357,,,,,0.01953870777936828,-0.04210937066487164,,-0.056229835856977495,,,0.013888484441920923,-0.0541120156238617,,0.011159471878404936
5,,,0.03877762136264007,,0.010098269292358991,,,,0.051257463611676934,0.09865817013261635,,-0.020217819297991824,,,-0.04383521482829078,,0.021168856068819797,,,0.09542549179070958,,,,,,-0.005781803140743502,,,0.009705084040858125,0.034339547980462015,-0.024935122361125384,0.0048811837468631936,,,,,,-0.019801728131955354,,0.00269196827220064,,0.02970400985264865,,0.02033019242681311,,-0.09886009990725952,-0.10017308979385642,-0.04378034038619649,,0.070604390936579,-0.05069097701855174,0.10956102003260249,,-0.06052804877769136,0.01063683347001465,,0.07345537124389523,0.11407901330566927,,0.004557226080564636,,,,-0.07282346646017279,,0.13049438255339219,-0.006268965692286077,,,,,,,,,,,,0.005589180576855313,,0.028738211575398243,-0.013809640224129893,,-0.06410382545227122,-0.0032473235438580383,,0.01474348116299673,,0.013069385902343189,,,,-0.012473325901086074,,0.030845768296165588,-0.008044686120338707,0.02246305828102546,0.10612061281083429,0.022563937891567853,-0.03563230148374741,-0.06582600756300483,,,,,,0.005791276073683793,-0.006230233015177777,,-0.021267601888399046,,,0.039315754208418596,,,0.0010856827639296185
6,,,0.06812494091901211,,-0.003469130462067649,,,,0.02197596650121958,0.21511369749037068,,0.023294170298655992,,,-0.02000701864210752,,0.018016193775783118,,,0.08884763395268891,,,,,,-0.0006211334398478208,,,-0.016870904259496333,0.07116678557221201,-0.041890785053660284,-0.016483599905607438,,,,,,-0.0011538178391781173,,0.004067363223918097,,0.031238633824509865,,0.02065935122118301,,-0.13059935474865458,-0.08231423742072153,-0.032348491936532664,,0.02443474893737596,-0.002493461095277816,0.0962784101669989,,-0.05922401983035552,0.030456103471232066,,0.03593083472522007,0.12651182625272783,,0.022559073230327797,,,,-0.06787742726832402,,,-0.03665314115502527,,,,,,,,,,,,-0.020833818610089594,,0.05411016696649895,0.0007211868698933088,,-0.04509103042692342,-0.01613674308012103,,0.01802472714560821,,0.025219930287494474,,,,-0.0013024733497766228,,0.041049620298603706,-0.01468263880652021,0.10925761064442874,0.1439831592344989,0.12120329798144613,-0.04954439782313713,-0.019581690484056224,,,,,,0.02722606520480708,-0.011946659197322074,,-0.029096576119065354,,,0.030997157191335667,,,0.02160402092891056
7,,,0.030641147486657694,,-0.0010655589715750091,,,,0.0030607894952492387,,,-0.020956397137212424,,,-0.19792717388912262,,-0.0016575609487253784,,,0.020111510819691425,,,,,,0.01066606710199558,,,-0.02405057238062791,,-0.07630232248894142,-0.002533162846018122,,,,,,-0.03851885873368799,,0.0031474589026574407,,0.12509955844761889,,0.019740900876838996,,-0.13533740710756126,-0.0661404969806203,-0.09204697638373815,,0.0342464975649559,-0.03702587914537192,0.05504825148322823,,-0.05949049477735091,-0.006541399673845039,,-0.015476045085154322,,,0.022303891843500345,,,,-0.027065948129773254,,,-0.050394792840749325,,,,,,,,,,,,-0.008611762612437346,,0.06480582554461023,0.015151525747993944,,-0.09264112927199886,-0.03473285979645946,,0.041611426134668505,,-0.036381646787867705,,,,-0.03162343421318159,,0.003921855995386636,-0.0654039142389009,,,,-0.1087186428064566,-0.026313811976384827,,,,,,0.08369557261727367,0.006638973281552829,,-0.026779362791405692,,,0.07959726295408132,,,0.028773870360816023
8,,,0.11271300231372194,,-0.0027334847058594347,,,,0.014500275126609008,,,-0.09043459502968698,,,,,-0.02627962132179984,,,0.04411673493328738,,,,,,0.05378681117296491,,,0.01005231647303284,,-0.08856012355402276,0.0215428405973892,,,,,,-0.0395091438349926,,-0.025119465733471014,,,,0.019147792363953364,,-0.0768323608440662,-0.06320019094033258,,,0.010506583546971537,-0.05003119082400875,0.05603724363135676,,-0.18681532287300806,-0.030447371779813714,,0.049788944173571714,,,0.03857925029863729,,,,-0.03975724812390258,,,-0.03171842371049749,,,,,,,,,,,,-0.0009350565094168317,,0.02469209565776742,0.005143965595854283,,,-0.06957936925223918,,0.012025613106557032,,-0.07590222767473476,,,,-0.06942747620538503,,0.04007380878928224,-0.04902632729846168,,,,,-0.038721000871140276,,,,,,,0.013598472987291554,,-0.05704860891106556,,,,,,0.029313529907714297
9,,,,,0.009685021712048325,,,,0.04067183057125745,,,,,,,,-0.08197480783818534,,,0.036085816352736,,,,,,0.04078370387954622,,,0.0054076320065534755,,,-0.02606330492762865,,,,,,-0.033444324720572016,,-0.048227641060973436,,,,0.01726555326403334,,-0.12101217998278813,-0.11116607306489379,,,-0.038167311411309246,-0.07370876186299036,0.026794444285938468,,,-0.04073998325265693,,0.011505480683730251,,,-0.01268978602698212,,,,-0.04721538528234248,,,-0.04288268404065443,,,,,,,,,,,,0.005913218914637142,,0.024618491401309672,0.013501331682192141,,,,,0.02547293693381114,,-0.0221592433488893,,,,,,0.10278413017467791,-0.009618878593441238,,,,,-0.056614525562267204,,,,,,,-0.012881104173265268,,-0.06822314245016248,,,,,,0.03442253760850145
