,2005-02-01,2005-03-01,2005-05-01,2005-06-01,2005-08-01,2005-11-01,2005-12-01,2006-02-01,2006-03-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-03-01,2007-04-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-05-01,2008-07-01,2008-09-01,2008-10-01,2008-12-01,2009-03-01,2009-04-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-12-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-09-01,2012-11-01,2012-12-01,2013-02-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-05-01,2014-06-01,2014-08-01
0,0.00019873120215518902,-0.007483893132823161,-0.04159243508026178,0.000780712903013292,-0.011810191945917148,0.018143184332430673,0.012720382023062138,-0.03399375855402864,-0.010178424518742402,0.008435197464577104,0.06225294563037975,-4.440892098500626e-16,-0.02514930702027718,0.03688325921762953,0.06225300944244139,0.005349495428089046,-0.07231053879319815,-0.048083457174387556,0.05198475319712348,-0.016628657602665076,0.03954215789393123,0.01250131805861976,0.0025791393756957604,0.036612947003591856,0.005805408193562123,-0.01956729946875624,0.002402022250482916,0.030307528403835216,-0.0977289031897911,0.031143685714158598,0.11536992107004873,-0.004826834031703475,-0.023176579303123113,0.015684411696031075,0.04013392314206099,-0.017265781235296318,0.08186652082319368,-0.17998805909548699,-0.04204199241796058,-0.0016728328647145352,-0.0047497356677298486,0.00035743275777688766,-0.09489229727834114,-0.0001806085597827467,-0.0044170275932701175,0.016350415864758716,0.01851743653570803,-0.007676940111327912,-0.09411758216399464,0.04408082686833603,-0.02461353296106361,-0.015317032712039269,0.03226597774124244,0.028896277338851473,-0.012075271429701134,-0.00019064823973646838,-0.05583396761855619,-0.022937366694463446,-0.004667536909577663,0.003081395811327714,0.007848400334699468,-0.015358983684005345,-0.029546371010438444,0.007103910068640973,0.03919761997160931,0.062340380447688304,0.01576930379948638,0.08311076704334575,-0.05647375180722247,0.07017160317335236,0.04726176916947544,-0.0627535921771889,-0.0011453652554747062,0.03317235734972335,-0.005752631601071423,0.003940091671450041,-0.03643448734969701,-0.0058561030340725795,0.047742916880820996,-0.0040067606214488904,0.047435317680202926,0.060034001391021885
1,0.013381793041632895,-0.02421505942854285,-0.035821573754027836,0.0075286062610966376,-0.01556202508807314,0.030473046032361895,0.03289132961242913,-0.040682852649058354,-0.01292888710722806,0.04697473434603383,,-0.0006153510405244589,,-0.007184547881550485,0.0662373057132164,0.03881372556343243,-0.06360349486508743,-0.003458235501469842,,-0.05314636851658161,0.027785087932737262,0.06039312426944754,0.004176730547930774,0.053541720909076496,0.07577196987899515,-0.042924696653457106,0.05828962958013739,0.012016509513063434,,0.055550936567972276,0.1255156896817664,0.039331997827613874,0.03641404195612363,-0.013746567209992344,0.07056785995783588,0.0007361078049759051,,,-0.04137795340920991,0.026854198515117944,0.06739902435216039,0.008194474655362716,,-0.025108603491136194,0.015299139176057519,-0.01177138872951744,0.03590893214932345,0.08235250783305759,-0.08652221071065198,0.05162646917836122,-0.0018402047581156378,-0.013095816783274483,0.0019180852847138566,,-0.022100698238168542,0.01776396391957369,-0.040406414237734056,-0.02605843190109136,0.002148822095563885,-0.004447498769417413,0.005627651878046924,-0.043468755977632334,-0.04230843314928023,-0.028134737610405636,0.0792335827424151,,0.04254980474382264,,-0.03986865124242556,,0.043522137115098,-0.057251231363224075,0.03024300345391273,0.0474357518617774,-0.03756288019008003,-0.011685923849996449,0.001289331519476078,0.0004157133826265813,0.06079060855203067,0.02663104238741032,0.05243727281258126,0.10164059896481126
2,0.012252539392663131,-0.016572980461708853,-0.01569682806629591,0.008579597066698863,-0.037589949631566366,0.03408394020444616,0.0379623547537995,-0.021812286511749157,-0.03363966456187539,0.08601839213456541,,0.005538275426792194,,-0.0426345213166302,,0.04673337561733448,-0.07675424566229472,-0.019493960045939174,,-0.09540100563216125,-0.011198777776404434,,0.020713530717557216,0.07760038497349608,0.015622799311304059,-0.06501949446191924,0.02883444826858117,0.021751278971428034,,0.06176179924937397,0.13531225792769086,0.07291971799947805,0.042432150655480116,0.0466766538929444,0.028324857563161165,0.008026547659165217,,,-0.0655031490819864,0.04092686592553063,,0.014861030232550476,,-0.023981855374423877,0.0023639255673715276,-0.024535124007082576,,,-0.06345125672826409,0.043267970710717085,-0.028658025287164768,0.03140537423643314,0.005369552036402915,,-0.015132500319729875,0.07467429137195136,-0.018153689540358453,-0.02188377211356085,0.0039988713087329986,-0.03472554301714803,0.01719471302620801,-0.015083316313470263,-0.0332088443570302,-0.020915580872012063,0.05904907529943659,,,,0.0008237588471542434,,0.013944969680834918,-0.06586123111977482,0.01870516274851708,0.02215124090868348,-0.0648233315026081,0.014433988227906092,0.009881958204721819,-0.02069346826363061,0.03632436127361549,,0.04972691088698533,
3,0.00019873120215518902,0.022072397299337965,0.011687983258159673,0.021151325778565266,-0.024708922442461367,,0.07031713331913303,-0.01867242077241338,,,,0.01714446208219844,,0.0037916550098059942,,0.01882747469514534,-0.04546414929332898,-0.05210255437878941,,,-0.03895815828629945,,-0.03550939459295366,0.06717974586411657,-0.054646786058903274,,0.08884852975978763,0.013219173032104958,,-0.011494618594169559,0.04999175335304584,0.0728857293710774,0.12039382568303059,0.0025863436200042056,0.019957925785244912,0.0010344071662600207,,,-0.05371709826176274,,,0.02110460177827156,,-0.0718533193037657,0.01316229975073191,-0.021975457475348126,,,-0.06747824239374396,0.04518522307550421,-0.034972675765365335,0.025643211776084918,0.0022257288398002464,,-0.03395478570819846,0.09141881040960254,-0.024834733093580752,0.032176236397504665,-0.027598591776562653,-0.03352049577925165,0.03980785855125091,0.04918564664489833,-0.044578771148299445,-0.009865663546431258,0.021718095845983276,,,,-0.007406379138752861,,-0.00524299013940821,-0.0869142385014623,0.014255919702283903,0.02591061365732017,,0.05067074697339824,0.02578023248787298,-0.02377830437377082,0.05944787602236534,,0.02646907361764672,
4,-0.008509787409092029,0.028623608870834483,0.007615237198915437,-0.0005066500867401125,-0.020865325819170666,,,-0.010030423784765485,,,,0.014548720643664859,,-0.023582441362314743,,0.00554963414776366,-0.03963622415367429,-0.014433265644570037,,,0.02678348504782746,,-0.02316924847004831,0.03165319250941945,-0.05170835101119087,,0.08706898854854161,0.004505735240359465,,-0.18392148965613386,-0.010012830348075763,0.10135235479251858,,-0.0067040974390222274,0.03594793187346679,0.024015312852662785,,,-0.0769034878828112,,,0.01670771341176125,,,0.0010354874813464088,-0.008923761150262166,,,-0.07049680908355078,0.04087004359394508,,0.07906048057838261,-0.016032910609612393,,-0.07188463189189284,,-0.055008916349098325,0.0245861954556843,-0.022130533107355133,-0.017334243839964403,,0.12274914064554032,-0.04188881801350797,-0.011828791524118754,-0.01053479352923592,,,,0.0064643227204512765,,-0.007244135184275358,-0.08049124828982435,0.013621521864932706,0.024880958277083698,,,0.02245223928730833,-0.03086882970876237,0.03900183326610751,,0.022503983602333966,
5,-0.010709449266937288,,0.012511656798872228,0.008019857451018075,-0.038172279356783134,,,0.0083512665976887,,,,0.0016265647757544022,,-0.018504253599129827,,-0.02005231422548248,-0.060850408784897114,-0.05847864230586208,,,0.05879414288559004,,0.0035024254467832527,-0.027902179668038762,-0.08183233574120807,,0.04164409233697319,0.005820851959041029,,-0.02413854811298255,0.05865595670620061,,,0.035540761535370446,0.03589215645755184,0.01904216852400009,,,-0.10106478674483987,,,0.03195453455694819,,,0.0027614172705111573,-0.025501744429451634,,,-0.06126470276003933,0.04136228886517679,,,-0.009804334125814905,,,,-0.07571496210421591,0.040664737107146465,-0.028727689815738033,-0.03649220417798038,,,-0.08814568238056886,-0.035859018539533216,0.029267943317564438,,,,-0.016803420413505243,,-0.03416874331758102,-0.11925245441233501,0.025051074314432764,-0.012459707652731744,,,-0.009731748970718823,-0.05380922801551202,0.009384799141967326,,0.023674233146864676,
6,-0.007932649706658967,,-0.0004223827809610725,0.0008817723428931057,-0.03871597342577726,,,0.00236503054054793,,,,-0.010765945815110922,,0.03213511920196871,,0.0036831137225910027,-0.03175739201282224,-0.05574883062087199,,,-0.07669782133047631,,-0.03411476337179886,-0.13088678244364704,-0.13116634552067064,,-0.00035080825645561475,0.049248511092675695,,-0.11047196335975085,0.012123156945937907,,,-0.02120818095886401,-0.00034120613900823216,0.008547598386057897,,,,,,0.023206317426898493,,,-0.004908025785160697,0.021749424713666476,,,-0.08345446450076806,0.047026136508128036,,,-0.03204262849995317,,,,,0.09893945604822219,-0.01630196171613041,-0.05711080293488646,,,,-0.055739016453204226,0.06085783699474123,,,,0.10334216282137199,,-0.027987701250010044,,0.022093793449672106,-0.02062188369149709,,,-0.021469892152861214,,0.054166482505963565,,0.019040474916787176,
7,-0.008899391796271416,,-0.04161927317851488,-0.030597099190220356,-0.03447855114061038,,,0.00954187776050519,,,,0.008555146940830927,,0.037702014270252604,,0.029124856492776185,-0.03973681282652053,-0.07176539468616694,,,-0.013486142484424146,,-0.09422046668990536,-0.22014809733638785,-0.12908727122569874,,-0.022613159326165144,0.08427928078350833,,-0.173566957390217,0.0161742601262016,,,-0.006258583091764525,0.0068394560864335485,0.039255700750993494,,,,,,0.0168943945124026,,,5.186471970175521e-05,0.023442074715911865,,,-0.08813136108476012,0.06504363061797169,,,-0.042997159749916324,,,,,,0.02604921539106586,-0.039314161482659205,,,,-0.062411974720218866,0.06457414773811854,,,,,,-0.07041565146593787,,0.052007625812839686,-0.04401732720584972,,,0.006493870636520183,,0.012232864735369775,,-0.0014525698578580215,
8,-0.023253550337640094,,-0.030088926286646056,-0.018342428775731112,-0.044126638600861634,,,0.012796484454384638,,,,-0.002794644373903199,,0.09334467419817244,,0.0574959272267217,-0.027962781796102787,-0.1005809653336347,,,-0.1853090428008175,,-0.12496618149458838,,-0.13069216465920874,,-0.006260685898070717,,,-0.2569292229706841,-0.0626211712841207,,,-0.05092501376479075,0.06561675782536702,0.04366206925073057,,,,,,0.01996715892328782,,,0.028037381315458854,-0.0008177133314375418,,,-0.07456881648675391,0.061456986606927,,,-0.04012245757830154,,,,,,0.03694715038789198,-0.034607101259029216,,,,-0.08757909334421343,0.03314056139185184,,,,,,-0.05571799629581964,,0.06734266531372457,-0.02650242937155145,,,0.01271050690301423,,-0.016662179747644057,,0.00323563669772442,
9,-0.03242088309863367,,-0.04135519151758549,-0.018924351338772682,-0.0381314558188085,,,-0.008346822691746913,,,,-0.004537704997489067,,,,,-0.044229519746928236,,,,-0.14311544641157203,,-0.08476252841629295,,-0.0992166376767658,,-0.002076459574324896,,,,-0.0741346607417046,,,-0.014313514733216293,0.04102134110534794,0.02489987098629043,,,,,,0.02062185853770937,,,0.0656170775211502,0.01130884653592723,,,-0.09254566672373817,0.0732874916005527,,,-0.029230577024181713,,,,,,0.03760498332205531,-0.023566844330310976,,,,,0.07813844480050314,,,,,,-0.04536455518932403,,,0.011964808596215848,,,0.007587573750491905,,-0.0064247634098362205,,-0.03974627640867734,
