,2009-08-01,2009-09-01,2009-11-01,2009-12-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-07-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-07-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,-0.0018824436086832819,0.03384916475852362,0.012316294506376613,0.0006110801235836849,0.026470424476577936,0.0038795179854327344,0.03151855571038076,0.03913096201531019,0.07558338185027225,-0.022510383029489156,0.041726747579518886,-0.06663224911412957,-0.018007594164561436,0.02352328585950847,-0.04747581787356836,-0.04063051188798705,0.012933688008244681,0.023396537805574935,0.009169019102631126,0.0029746132689560945,0.01675929240149676,-0.03213178010612938,0.021286452166117353,0.05870680585909216,-0.009643954193730986,0.05360788206326372,0.0055999869935763336,-0.051139411064140994,0.0037486301704439118,0.04604130390285721,-0.022334794462127272,0.01807187028948687,0.07490961422371711,-0.028370617890017158,0.01819840374950754,-0.016216623807021602,-0.000372838815856924,-0.02163567924109211,0.0085356306928559,0.028144016112641945,0.004056982720832325,0.0025486113683010903,-0.04175596799884512,0.014413978254441906,0.014598633197865918,0.013240725704357414,0.03513611324694721,0.02133248417576361,-0.017116653765738565,-0.011987515365090129
1,-0.0007220229691102809,0.03880255499184071,0.025859757611763623,0.006454694696770513,0.032993617699160815,-0.012346763282096163,,0.030722350363545203,0.09755442751287657,0.005019266933237065,0.08348484670103229,,0.020307292535378885,-0.00528650408893605,-0.04534826573487605,-0.012639678413240096,-0.006762990373631705,0.015624920860674463,0.03479306422296358,0.01488870384112806,0.054772651313211185,-0.06677241050923066,0.08643140072627786,0.10863788469658375,-0.007234393886691448,0.05494393087910798,-0.01700243953281677,-0.033228718911720856,0.004035344112329753,,-0.005827506230893897,-0.007678230745216785,,-0.033216589849281,0.010654425268693979,-0.010832371432296872,-0.022660079029194313,-0.023003208880466697,0.004103736155445015,0.048276249272508065,0.0033286403645588214,-0.029611416091788856,,0.005693576335020323,0.013172440848116307,0.003966413598265994,,0.02606339067759811,,-0.018299545875323786
2,0.010120190944283847,,0.06637737855794601,-0.01907736611637012,0.04688034383136458,-0.011085151866912835,,0.002265646943929278,,0.026095334087924305,,,0.05792600534050196,0.030831995382934574,-0.02736491209263514,-0.030352090415980193,0.0043562985751830485,-0.020671799417265158,0.045295257784726206,0.02762692244511067,,-0.032274619606939,,,0.013086830539152938,0.004976646373021643,-0.010976725043616353,0.01577865002608214,0.012119637413617435,,-0.012355429377920446,-0.0005785527473370911,,,0.002331098952739863,-0.007197506276218846,-0.018626768500175528,-0.018612337904171716,0.027303199774987297,,-0.00302171082610303,,,-0.0026242287451501145,0.025601067872470407,0.03867924023233038,,0.029095679027968835,,-0.0021136852246591564
3,0.020302314225855822,,,0.0007454509131941123,0.03969890116672464,-0.02007209866132298,,0.052023573536455814,,0.021185108839800626,,,,0.03830965298707012,-0.03959510074882533,-0.028494999331093673,0.006894834216913059,-0.041537071346686494,0.050289533638086525,0.05559243483191123,,-0.0686017232596563,,,-0.005811399956084706,-0.039142384614073045,-0.017978361987112335,0.022608902385579555,-0.023154137204595138,,-0.0014657364609125256,0.007342043680682586,,,-0.010834233566495044,-0.007985646979192573,-0.018849815643706913,-0.010977785947232976,0.02242343015018089,,0.021436793483213812,,,-0.013037681877446472,0.030065089484219043,0.02188735817060472,,0.031294241813243695,,0.018992489483002473
4,0.04911126446442893,,,0.03833159485019033,0.051139814177436904,-0.016331341143608125,,0.049812217842228224,,0.04958415763516044,,,,0.059172170321148077,-0.033965078948695604,-0.07235460810540184,0.0067020961895698505,-0.0804683560817121,0.02833593141347779,0.06222916016037905,,-0.05332793759403387,,,-0.03227693237880036,-0.023486022492279268,-0.031895135841584654,0.046326501705876266,-0.10469688652784792,,-0.0019301723183255959,-0.0015470099393073422,,,-0.006600710784625319,-0.005637661789581028,-0.04037156291329502,-0.02119781268642429,0.03337158575603616,,,,,-0.015864679428958417,0.052518974503931726,0.0399070233026424,,0.024719329735678475,,0.05620853673555082
5,,,,0.03495683040185105,0.027540638836635767,-0.030715133302073205,,0.08290949986101004,,,,,,0.024071924062171846,-0.021651475313355872,,-0.002142019889768143,,-0.00029360572644654415,0.17302751231838398,,-0.035269284404187085,,,-0.03156636640864363,-0.01716343080164373,-0.02368628561441577,0.04783704156312685,,,-0.028649729290591397,-0.006344532493198329,,,-0.02289484308128964,0.010162529486718919,-0.05943374507935395,-0.02161877670021828,0.015770450895152166,,,,,-0.006270249090898239,,0.02313634839373524,,0.023630998683743076,,
6,,,,0.0178366199787221,0.0012194622716983905,,,,,,,,,0.052572741685835034,-0.00766010519712923,,-0.019797503976361153,,-0.020239413934247774,,,-0.019898529709636792,,,-0.019507144864095105,-0.0526201314195649,-0.020361886321635936,0.07218980891234561,,,-0.031035234525762956,0.007509217812243563,,,-0.0077802739581400715,0.0676611839243042,,-0.03014309192115272,0.02124950682314375,,,,,-0.02219431194778876,,0.014743611379877564,,0.03163763795735319,,
7,,,,0.011690557025211934,-0.0032818783013514596,,,,,,,,,0.07258794275566438,0.010026632763249888,,-0.031019857888743063,,0.00030615518292165245,,,0.021065691071439296,,,-0.03437193760628188,-0.05743052129417103,-0.02730844664764831,0.05531073448746415,,,-0.051506865322207274,0.015231309215796962,,,-0.021536995377625878,,,-0.017352461604226876,0.012168295992175393,,,,,,,0.02751370181676349,,0.028151604061648072,,
8,,,,0.02223512596012167,-0.0033740960459553437,,,,,,,,,,-0.008064479842604166,,-0.02851536128898635,,0.009107553619822073,,,-0.004142650322105812,,,-0.05793631858125603,-0.07770809251660293,-0.029551280417621006,0.05376268481334501,,,,0.03284232130347242,,,-0.04017877248668711,,,-0.010737055771400494,-0.0014438412359261132,,,,,,,0.03989699394795054,,0.026462212218037795,,
9,,,,0.008071379608867169,-0.006993245158237016,,,,,,,,,,-0.009361937652512475,,-0.028081147850361976,,-0.03251513095686531,,,0.0455054598107032,,,,,-0.02389597730413895,0.04060760432950272,,,,0.03537306639230553,,,,,,0.024003318888994207,0.005046919935579375,,,,,,,0.027069052516069503,,0.04049528891625698,,
