,2007-09-01,2007-10-01,2008-01-01,2008-02-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-10-01,2009-02-01,2009-05-01,2009-06-01,2010-07-01,2010-09-01,2010-10-01,2011-06-01,2011-10-01,2012-02-01,2013-02-01,2013-03-01,2013-09-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01
0,0.004501214219573946,0.07811716787217504,-0.007828098407030248,0.052476507588154364,0.025354195598908058,0.024364279209419637,-0.024502580512666183,-0.12391000002605512,0.12969459826241314,-0.0417618628840879,0.0625434007281358,-0.000659873234310826,-0.0028541571101814434,-0.04181056973162722,0.005523023534821592,0.027739372814036045,0.07719646331811969,-0.024314729655968925,-0.01154844299483715,0.05531577441131541,0.004045161805548814,-0.02122932623317375,0.009429017806523499,0.03844063932875885,-0.009648206009529758,-0.010966984983625139
1,-0.03187764080346245,-0.015229802232745726,-0.006189285182379711,0.12810084104406982,-0.0013978256445126291,0.037967326634691156,0.016217934256678612,,0.13812768897128014,-0.05098671672861088,0.006289113871522423,0.015109381183305182,0.014273051907877976,,0.011154848522666239,0.017391239387215318,,-0.021347368382456322,-0.008516745727448205,,0.007564549484676553,-0.017306156816518037,0.002350084041500944,,0.00859367486149809,-0.014195167689287747
2,0.019832839872295338,0.010037098965872016,-0.01841384951484959,,-0.03109531205125049,,0.0041393939000837765,,0.0950797675312618,-0.05239651453782357,0.003534679090020143,0.000389147901699749,0.023898580427510252,,0.0172571873114582,-0.008946000369943974,,-0.026218536765629796,-0.027277668687342826,,0.01293145291201192,-0.008908427501917116,-0.012075991087987958,,0.021939195697248337,-0.01957910124063056
3,0.009759307597590805,0.007770061575507192,-0.020937970178177334,,,,0.006733135488854236,,0.05582693236903036,-0.039433421347451425,-0.02924911570031874,-0.007993386108265499,0.03671494305021561,,-0.004212068228808263,-0.01987030308075921,,-0.032014660340353274,-0.035228966659907046,,-0.012198229932774085,-0.019724816722128224,-0.012153430324936876,,-0.007124788071711574,0.009928148367811307
4,0.03497552153327188,-0.0173151330549679,-0.056542416775648086,,,,-0.011195719205545629,,0.0051342043860407305,-0.047805368167545215,-0.04148305013495013,-0.0002650147843892281,,,-0.01231553636479199,-0.06658520917403643,,-0.006783631964404346,,,-0.012633850820423786,-0.025159450386023963,-0.00992488688630444,,-0.030347655167885623,-0.004110054728096113
5,0.008445182729383216,-0.01755617917813357,-0.07497818411005075,,,,0.06566660411738168,,0.021213304696935387,-0.0011152183450635622,-0.0029183902362466263,-0.0049876772820940385,,,-0.011356368368157455,,,-0.010881846734082545,,,-0.020157653928066566,-0.04213054750036038,-0.007422743922611996,,,-0.0042887370531086155
6,0.10274452428987946,-0.05105899858523921,-0.03741653867322259,,,,,,0.0609445020844126,-0.012571804492187422,-0.022087265388485378,0.03798254045425442,,,-0.0047612573257136415,,,-0.00928894882919562,,,-0.014141277790783446,-0.036804593152038434,-0.005115733138969958,,,-0.015313165143926222
7,0.04012461462889849,-0.032212428647099944,0.01459338078606831,,,,,,0.10453311350199135,-0.018859394892505765,-0.018462531166122398,0.05788222810567678,,,-0.0006651372717378923,,,0.0031753371788647566,,,-0.012683446859201641,-0.051444629403184505,0.00746342035583325,,,-0.009822230005631427
8,-0.05796062323542017,-0.019215884749197,-0.01540178534511294,,,,,,0.13445048770882995,0.02515047207847898,-0.010519172863540094,0.08954482619814508,,,-0.008956413995736323,,,-0.019496142557508644,,,-0.027836208997430223,,-0.013732025563496508,,,-0.02008305005009814
9,0.07487251886221857,-0.035325392229216934,-0.03733334267884314,,,,,,0.13839640027705902,0.006675294192528325,-0.014453095136551797,,,,-0.02948197387166851,,,-0.019889513057366415,,,-0.03093055294109548,,0.004709105342960207,,,-0.02730918994136622
10,0.06724764345011813,-0.0872113018382934,-0.10036913933925784,,,,,,0.19738079003945574,-0.013809557109585313,0.013741486046517482,,,,-0.036803385628313645,,,-0.02863233902204798,,,-0.0224540917379914,,0.015285040285548668,,,
11,0.029578039346757734,,,,,,,,,-0.02817332133617434,0.011841585852623293,,,,-0.03722989988998715,,,-0.04511831223031271,,,0.01144203690029677,,0.019568522370493335,,,
12,0.01159672034848036,,,,,,,,,0.02078947336756154,0.026639591811008057,,,,-0.05241022166810527,,,,,,0.037732714804664,,0.012829072113395235,,,
13,0.028576468385348885,,,,,,,,,0.061964973469432305,0.07930638788992361,,,,,,,,,,0.03250177269448029,,0.018260165771895265,,,
14,-0.008801193645528116,,,,,,,,,0.051506544952488964,,,,,,,,,,,0.03157925886926716,,0.015153897845627151,,,
15,0.026721297653293785,,,,,,,,,0.04555795998571588,,,,,,,,,,,0.0282956414648019,,0.01841310345008984,,,
16,0.10810416299787295,,,,,,,,,0.05665256624831905,,,,,,,,,,,0.032234451401656594,,0.030270749604869307,,,
17,0.11100291922325889,,,,,,,,,0.03958286963516344,,,,,,,,,,,0.022045009790936376,,0.010679069269450281,,,
18,0.10097089981538687,,,,,,,,,0.004206649014223629,,,,,,,,,,,0.02672057131925243,,0.015187676494146762,,,
19,0.08877774634795399,,,,,,,,,,,,,,,,,,,,0.04258235370862229,,,,,
20,0.09580565631775073,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.07662690594884758,,,,,,,,,,,,,,,,,,,,,,,,,
