,AID,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,000921.SZ,0.03713874088644037,0.004301827647514078,0.02724296658730159,0.0031361126190476204,0.3269155990476191,0.037633351428571445,0.24518669928571432,0.02822501357142858,3.9285714285714284,3.0,2848.827142857143,18184.457857142854,21033.285,1.151685727556562,1.1334136549260942
1,002490.SZ,-0.00046495055690983937,-0.00027804568636080607,-0.00037532809523809505,-0.00024436751322751317,-0.004503937142857141,-0.0029324101587301582,-0.0033779528571428554,-0.0021993076190476185,1.9523809523809523,1.0476190476190477,1779.3695238095236,7314.716666666666,9094.086190476191,-0.023119514609823557,-0.024944519182228623
2,002672.SZ,0.026278656688515176,0.020110859551181606,0.019560677301587302,0.014959653809523807,0.23472812761904763,0.1795158457142857,0.17604609571428573,0.13463688428571427,5.571428571428571,5.0,4282.9457142857145,23335.01714285714,27617.962857142855,0.7898413681983979,0.7902308241038375
3,002594.SZ,0.0013864877852776125,0.0074060061519369185,0.001005732614379085,0.005520426274509806,0.01206879137254902,0.06624511529411767,0.009051593529411765,0.04968383647058825,1.8235294117647058,0.8235294117647058,1005.4964705882352,10742.32411764706,11747.820588235294,0.0760553656715227,0.07377322638481677
4,000063.SZ,0.041746984371372385,0.00789752623826833,0.030781138472222223,0.005684084444444441,0.3693736616666667,0.06820901333333329,0.27703024625,0.05115675999999997,3.75,2.8125,3273.384375,18841.315625,22114.7,0.7943158849593807,0.7896539026328483
5,000776.SZ,-0.007630298760627212,-0.007595759745974621,-0.005736960427350428,-0.0057197108547008555,-0.06884352512820513,-0.06863653025641027,-0.05163264384615385,-0.0514773976923077,1.4615384615384615,0.5384615384615384,1392.7246153846152,5213.964615384616,6606.689230769231,-0.5416508255354606,-0.5407808664718259
6,000039.SZ,-0.00021796865700320276,-0.003375198267168113,-0.00018171634920634925,-0.0025360930158730127,-0.002180596190476191,-0.030433116190476152,-0.0016354471428571434,-0.022824837142857116,1.380952380952381,0.5714285714285714,1725.617142857143,4693.055714285715,6418.6728571428575,-0.03436079983184406,-0.03810951682330702
7,000756.SZ,0.000971982853273829,-0.004116195510148813,0.0007049390740740736,-0.0031629375308641996,0.008459268888888883,-0.0379552503703704,0.006344451666666663,-0.028466437777777798,1.6666666666666667,0.7222222222222222,1409.1611111111113,9834.25111111111,11243.412222222223,0.033725576734585615,0.03254425660362901
8,000002.SZ,0.003720476479284981,-0.00030594382742285146,0.0027797412698412696,-0.0002333478571428597,0.033356895238095235,-0.0028001742857143162,0.025017671428571427,-0.0021001307142857373,3.0,2.0714285714285716,2524.642857142858,9489.772857142858,12014.415714285717,0.5559209598839931,0.5545901896732667
9,000157.SZ,0.0015704498167388725,0.0017193518695085934,0.0011650825462962962,0.0012554110185185171,0.013980990555555555,0.015064932222222206,0.010485742916666665,0.011298699166666653,1.9583333333333333,1.2916666666666667,2077.9754166666667,7797.712083333335,9875.6875,0.08087194762956987,0.0800183502287412
10,002202.SZ,0.0047316885378828055,0.004429454860336296,0.003486159000000001,0.003292315222222222,0.04183390800000001,0.039507782666666665,0.03137543100000001,0.029630837,3.4,2.45,2064.0355,9201.668500000002,11265.704000000002,0.26414363309352823,0.2611096903740593
11,002460.SZ,-0.007303961901194755,-0.018853605024198767,-0.005528230462962963,-0.014280080925925928,-0.06633876555555557,-0.17136097111111115,-0.04975407416666667,-0.12852072833333336,1.25,0.3333333333333333,1709.0316666666668,7586.369166666666,9295.400833333333,-0.21094444811921023,-0.2114091482523085
12,000898.SZ,0.0046528218648954804,-0.011117913866229049,0.003451324999999999,-0.008361656851851852,0.04141589999999999,-0.10033988222222222,0.03106192499999999,-0.07525491166666666,2.0,1.1666666666666667,1641.4183333333333,8248.353333333333,9889.771666666667,0.3848765052827273,0.37958427755578633
13,000488.SZ,-0.005283971268742397,-0.01437684222231106,-0.003971764259259259,-0.010821055925925922,-0.04766117111111111,-0.12985267111111107,-0.035745878333333335,-0.09738950333333331,1.3333333333333333,0.3333333333333333,1167.6116666666667,6247.454999999999,7415.066666666666,-0.3419509968873731,-0.34182673132545616
14,000513.SZ,0.0051404556840649335,0.0010464216665307946,0.003832519841269842,0.0007389368783068768,0.045990238095238105,0.008867242539682522,0.03449267857142858,0.006650431904761891,2.5238095238095237,1.619047619047619,1849.892857142857,9122.111904761903,10972.004761904764,0.22572708960382426,0.22513839388636012
15,000338.SZ,0.009889472881111675,-0.00017838737602230795,0.00737803524691358,-0.00017623327160493785,0.08853642296296296,-0.0021147992592592544,0.06640231722222222,-0.0015860994444444406,3.3333333333333335,2.388888888888889,2666.265,17084.21111111111,19750.47611111111,0.45131788413401813,0.4491911938728981
16,002703.SZ,0.017778020411811767,-0.01050579895492578,0.013219424444444444,-0.007914917037037034,0.1586330933333333,-0.0949790044444444,0.11897482,-0.0712342533333333,3.4166666666666665,2.4166666666666665,2938.1375000000003,17137.260833333334,20075.39833333333,1.0406814628927588,1.0319714312410964
17,000166.SZ,0.009248842717264512,0.0019591929784526074,0.00688775913580247,0.001466594444444442,0.08265310962962964,0.017599133333333305,0.061989832222222235,0.013199349999999978,1.3333333333333333,0.5555555555555556,877.9599999999999,4950.471111111112,5828.431111111112,1.7073762146649925,1.6958882231595878
18,002948.SZ,-0.016859674770180858,0.004247361000280702,-0.01273237862745098,0.0031259465359477125,-0.15278854352941176,0.03751135843137255,-0.11459140764705883,0.028133518823529415,2.5294117647058822,1.588235294117647,1223.2741176470588,10504.977647058824,11728.251764705883,-0.646766726973503,-0.6578214236483568
19,002936.SZ,-0.0033773500199256444,0.0029848162162125053,-0.0025437636842105264,0.0022258250877192983,-0.03052516421052632,0.02670990105263158,-0.022893873157894738,0.020032425789473684,2.3684210526315788,1.5263157894736843,1538.786842105263,9693.785789473684,11232.572631578945,-0.28986799171169897,-0.2917496113155441
20,300759.SZ,-0.019269810011182664,-0.011384332740228275,-0.014532221777777778,-0.008567183111111109,-0.17438666133333333,-0.10280619733333331,-0.130789996,-0.07710464799999998,1.6,0.6,1103.0220000000002,8012.0,9115.022,-1.3027848799738964,-1.3043637640523114
