,2017-01-01,2017-05-01,2017-06-01,2017-07-01,2018-01-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-08-01,2018-10-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-04-01,2020-06-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-11-01,2021-12-01,2022-05-01,2022-06-01,2022-08-01,2022-10-01,2023-02-01
0,-0.016511359486684585,0.055676071872770905,-0.00318533238746177,-0.03425117952542012,-0.04749601582999663,0.10233206843440135,0.02902342928002488,0.06092700994534317,0.014474933841233772,0.021770058962863992,-0.009968986477119302,0.03955229881022726,-0.015438193656217347,-0.01434367111085555,0.01680935681482265,0.008429074990833563,-0.004786990363959909,0.016086440390151502,0.04752606530555514,0.023881850863779253,0.14449968398525836,0.03403677205134681,0.015307323071236834,0.022363832715107446,-0.051011283576913424,-0.024981285812286647,0.01961298436298886,-0.0023083072321194997,-0.011476473186504244,-0.024078230829603697,-0.01547941206015313,-0.022713671252541534,0.00848414351214899,-0.018041056711433967
1,0.0038353408406475165,,0.01993327897027397,-0.03958859035193418,,,0.11881653472829345,0.056498391004632165,0.040964525860083034,0.03650741614012931,0.01945857653276617,0.059432983066144196,-0.008593189140206015,0.0487696561280071,0.0347687874624365,-0.000958083004443111,-0.022847611009045643,-0.01598757377410065,,0.01357188392745634,,-0.0002780365465415713,0.005539382283070715,0.0618513152373521,0.006540081158883826,-0.05293853217971911,0.009804553374178848,-0.023050375401686196,-0.014929087731990975,-0.04792972171897247,-0.018788929849126834,-0.02857314807930411,-0.009836962641139202,-0.02535103265421146
2,-0.004844864307768093,,0.022150501491532193,,,,,0.06740039503810502,0.02947449003823155,-0.037972126779140414,0.016561887435326383,0.074541986861421,-0.005009845274121183,,0.006442323080677381,0.03845068066454438,-0.04348697216087638,-0.013146283737235809,,0.02982057001427707,,0.002382276570672026,-0.01687570789406445,0.025575939550055438,-0.03231523625247279,-0.059708339415941225,0.022737548645153982,-0.02724664720295289,-0.029135928510213294,,-0.008001192497460785,-0.07386400570326934,-0.041211977165263036,-0.019380083003031956
3,-0.011425187878135512,,0.0077313354731551875,,,,,,-0.00882639212504821,0.10176149506557541,0.027591253769092994,0.058653341870950726,0.0009980962410138794,,0.024071170773729333,,,-0.033104400063241,,0.05044071353019852,,0.053243304058905316,-0.03214343729505886,0.05663438216184291,-0.049744180860207265,-0.047378390211004984,0.0383032929542817,-0.022952884699261933,-0.033420362427863726,,0.009029821762908341,,-0.03234261618497758,-0.02144800821648296
4,-0.004493655077193681,,0.01539864622323961,,,,,,-0.021391843105494024,,-0.0011460872068194128,0.07034882799768694,0.005236741091118713,,-0.002048450182053463,,,,,,,0.05257166247397116,-0.028811015959703035,0.06659030920748421,-0.14351010228930683,-0.00900170512449927,0.017928329362979056,-0.04139700297738047,,,0.032201430147074106,,-0.0008269975016483855,-0.035708267520966785
5,0.013933394550877276,,0.016294386407741168,,,,,,-0.04989910832984834,,0.0049988668814533455,0.0636281131236438,0.032943256382972574,,-0.013207167168850065,,,,,,,0.03619430816544078,-0.016226446353148294,,,-0.013901988801661158,0.015774763077620158,,,,,,-0.04875014074093986,-0.04963895500998561
6,0.012967964546199084,,0.026709837514717005,,,,,,-0.05070962038889948,,-0.01985727048470176,0.038201159774938986,0.018655075999373327,,0.0010501725831246755,,,,,,,0.024854851789211097,0.013248015247124378,,,-0.038266384084231664,0.026760544779421025,,,,,,-0.036182685403438164,
7,0.007310741977440305,,0.024952207612012334,,,,,,-0.015788884558846528,,-0.04496069743615161,0.038277140422051215,0.012985752154337948,,0.006928877087049701,,,,,,,0.12405467485656985,0.01095180069116708,,,-0.04725747225979937,0.013226418723797817,,,,,,-0.039917274415425474,
8,-0.00029913286131444394,,0.00700513727115748,,,,,,-0.028898064846160976,,-0.0271139562779954,0.05473796937485442,0.009722743445867543,,-0.006378824139484651,,,,,,,0.06830878630091597,0.01285123674638422,,,-0.04099300885338719,0.006061982191436943,,,,,,-0.012039366346772162,
9,0.004766316382142088,,-0.00910087164611939,,,,,,-0.029905024529196078,,-0.022876765312708436,0.10621658476661144,0.012859461669329164,,-0.030781628080036372,,,,,,,0.06761235845202052,0.026848885076428797,,,-0.004645691086126558,0.030989757213733427,,,,,,-0.04537644992419665,
