,2018-10-01,2020-04-01,2020-09-01,2020-10-01,2020-11-01,2021-01-01,2021-02-01,2021-04-01,2021-05-01,2021-06-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2022-05-01,2022-08-01,2022-09-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.018264236384817556,-0.010151482233703657,0.01916713003944548,0.024956089729192388,-0.0509890305609525,-0.004024302966283089,0.0030579020237909704,0.016032946087932265,-0.003172917282477039,0.01355130250630987,-0.010488945448258957,0.006873545922223223,-0.023512106976885216,0.004870358639543992,-0.005830810705509504,-0.033436292776137466,-0.01956923826785628,-0.003085704533307254,-0.0003358902875769676,0.006971991364618235,0.006237730524014051
1,-0.027086136835990482,-0.016682288024042924,0.038186406610074886,0.04848746764432277,,-0.006016336968320046,-0.0003878523439053705,0.014511901054232945,0.013621675566578118,0.029005321373679838,-0.00975074491828043,0.008705843074038211,,-0.0029559154490494954,-0.007298804296758443,-0.011687128669596869,-0.019108555081730927,-0.009588472680684301,0.004160669004018569,0.011682973499149818,0.003188701177934794
2,-0.019125314421847284,-0.02048058164483879,,,,-0.01699236376312918,-0.003582534728993725,0.023866059822289065,0.00624781270992858,,-0.012716010513816878,-0.0007234784681139361,,-0.004106112067754908,-0.010525238020249295,-0.055741275975038196,-0.006281993523995055,-0.003954891897894219,0.0008119487603899245,0.015230342349426107,0.004539994895016497
3,-0.03359757662617646,-0.010498431908192662,,,,0.005779830549603071,-0.00017214449777458452,,0.005058088696831664,,-0.002675717752354201,-0.011401457160460482,,-0.0022522126413019317,-0.012570453580466823,,-0.01619347400677884,0.0032209756176955207,-0.003026819615806531,0.031403954812266544,0.007797105734066223
4,-0.060901685167767505,-0.019461997944540177,,,,0.007492083693482976,0.000784851684972887,,0.003282385202258986,,0.009524792082258315,-0.022012032685021832,,-0.00425376981862402,-0.01997736230993674,,-0.022942561768309,-0.002361958391850494,0.015425153365440147,,-0.01221814647306474
5,,-0.0019369566062635846,,,,0.019977495488376684,-0.0006428855943527712,,0.017953204851843818,,0.01270888804653858,-0.014022678182344817,,-0.005706592439308933,-0.02237997181659168,,-0.024900020307987214,-0.010096105310607006,0.009295085586079721,,-0.008425037774147437
6,,-0.0018728482056211693,,,,0.01824728136132281,-0.0004718223406383615,,0.009734313622011381,,0.009232747755519521,-0.009995727004824428,,0.011367627539460412,,,-0.01723429721337788,-0.016215817939488675,0.013159761407907533,,-0.019480218424802964
7,,-0.001958751478588594,,,,0.015330380162977275,-0.005470420104264684,,0.007888680157225103,,0.009621831991879604,-0.006846333273023419,,0.017983532018855386,,,-0.014040967900648349,-0.0005667233514088377,0.0014863910350984,,-0.012495418744646214
8,,-0.011629792436633757,,,,0.0036868168204671203,-0.005731903588714782,,0.003393053520514222,,0.005906452099201376,0.0014302358800749593,,0.01598057587915991,,,-0.041319913677646536,0.0006075576482179601,-0.01652686834408368,,-0.021836219980713
9,,-0.022251826587378676,,,,0.011845614771556323,-0.013650159009237384,,0.005080809619949722,,0.002054440662786816,0.005916547241613057,,0.01604362118222158,,,-0.08497470747337932,0.003825439349587234,-0.0013517206494333411,,-0.017673021695683466
10,,,,,,0.023353004287812174,-0.008445424962528425,,-0.007072804694369994,,-0.004030674382221822,-0.002294123531642156,,0.021257899891638954,,,,0.02176455836406954,0.0029846549371972397,,-0.013039529932202254
11,,,,,,0.02834395722944083,-0.007100377274549263,,0.001506217092439588,,0.0014190514854169889,-0.004256830335806261,,,,,,0.014388601191448913,-0.003372996127465,,-0.014425255996694308
12,,,,,,0.022507114443427678,-0.014392508358563094,,0.007050833505983789,,0.00925856415051507,-0.006796741168076159,,,,,,0.011431706549151599,0.013708885708222929,,-0.024618458700276957
13,,,,,,0.025748215013767117,-0.013792183980541828,,0.005677857913238604,,0.0005361876658686038,-0.0006957730373985394,,,,,,0.016486917267282797,0.011222762473721115,,
14,,,,,,0.03398352648645431,-0.017433693820168128,,-0.0016747393516181042,,0.010284318885540489,0.007789479415086453,,,,,,0.01271695156877406,0.01166166335849561,,
15,,,,,,0.030526678799222662,-0.02081784123779007,,-0.0005128993462848452,,,0.009777272867801945,,,,,,0.001988087992994103,0.00998343474176,,
16,,,,,,0.028264334959631432,-0.02742917911885412,,-0.009313272767556446,,,0.012072656583365982,,,,,,0.006768832052047147,0.009914309521395936,,
17,,,,,,0.021209184431085548,,,0.005122998786905697,,,0.003170774494211992,,,,,,,0.008948320060673032,,
18,,,,,,0.0074545101169972705,,,0.008144443467772877,,,0.0010077639781400638,,,,,,,0.01725171678522175,,
19,,,,,,0.013636693559420765,,,0.006508219099211843,,,-0.002442238765564597,,,,,,,0.009515042065886159,,
20,,,,,,0.014314090821400005,,,0.008049737971900672,,,-0.003430234696350287,,,,,,,,,
21,,,,,,0.03648112828667893,,,,,,-0.015871071276016058,,,,,,,,,
22,,,,,,0.027808906587021065,,,,,,-0.02529870701854875,,,,,,,,,
23,,,,,,0.0015884493887068363,,,,,,,,,,,,,,,
