,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2018-01-01,2018-04-01,2018-05-01,2018-08-01,2018-12-01,2019-02-01,2019-06-01,2019-09-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-11-01,2021-12-01,2022-01-01,2022-05-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01
0,0.007255236089923844,-0.015880163932763258,-0.02040803742017694,-0.04165384437719277,-0.06618764589104154,0.002303420639342413,0.037911129717091985,-0.028141440260190498,0.06906976426272804,-0.025507602987374978,-0.044652431771832646,0.02038667359216695,-0.024548817543971646,-0.02298863575476373,0.03512034512827178,-0.09146140416577797,0.01823382123474282,0.03044138933269913,-0.0364892340728189,0.01975926037480291,-0.004911717727680287,0.11562798679742547,-0.03281115126761858,-0.03527211338434899,-0.13594578162140025,-0.004971638034961812,0.06714169706024786,0.039612081940769484,-0.01992112668779422,-0.031140355633324623,-0.030771807871470158,-0.038074881273881256,0.004240307214346761,0.044052804814334046,-0.029626936362716627,-0.014042629584934851,0.014345824860942713
1,0.005939913438998801,-0.01795125526364494,-0.0031656733885316868,-0.0050037016037927096,0.019785665685211562,-0.008691849884838732,0.010686060896958782,-0.0105693817485486,0.054019687577049336,-0.04771002334681196,-0.021890554547932872,0.05783796842174538,-0.0409650722232795,-0.0047770285279797875,0.01761857527859023,,0.0068777739247738445,0.027330657924072188,-0.01546358276985682,-0.004246379191022331,-0.01491396891843011,0.12302222160488441,-0.08640804892145537,-0.03582047617305406,,-0.04963838471247595,-0.10372054415308263,0.054421454884747256,-0.03383212257670254,-0.014512680390009414,-0.06770958128906834,-0.013726353388068047,-0.007412092878334553,0.04241860784023399,-0.007224626408258938,-0.020117472111142787,0.05047396793975012
2,-0.009735138838241841,-0.08241455558504618,0.0009123508053896501,-0.03359382966017943,-0.01473377623045602,0.053473768911970865,0.021018032293580458,-0.01644116063842871,0.047772520626939485,-0.034553044278857636,-0.030548311829006858,0.04053656652783566,,-0.014051200791798224,0.04720693963396938,,0.013862276127389439,0.04746570340358147,-0.05216338168403034,-0.0006365566281181234,-0.030578343529388707,0.10790986409318482,,-0.08217913791572862,,0.015891689470993953,,0.024568567857631285,-0.06298455569636585,-0.030002122573650425,,-0.07824208940674049,-0.001521954753329724,0.040495666786109163,-0.00941152954750124,-0.0030274629174360523,
3,-0.0010451908441608815,,0.01318364276982198,-0.05354118594569446,0.00970026743911534,0.030095309865309616,-0.004344502496340663,-0.017219976877171916,0.02047552514492823,-0.05965847285042569,-0.08068454387638213,0.04319214710293773,,-0.03313889206145937,0.03711830669060845,,0.03800920333028257,-0.00376380346953864,-0.0309505872078768,-0.0032581993796523268,-0.004254093655021052,0.1125019845931221,,,,0.002634396481865142,,0.04996766642613237,-0.08379776562223407,-0.014743822750467372,,,-0.010442757708968742,0.03778490615419239,-0.04014479828776696,-0.012229783032548402,
4,-0.002759911222715905,,0.08968962624208876,-0.06829695889349985,0.012859599333086003,0.02740110116072092,0.0023100160824083282,-0.013434517097576926,-0.0033010136868361073,-0.047462007529394334,,0.041475227747459265,,,0.05691655754938019,,0.11671696862337066,-0.007572876169494869,-0.06788613448483138,0.03579173406607117,-0.015401348151662386,0.1600502102628809,,,,-0.04372614281082998,,0.05140007983798145,,-0.03148276359309099,,,-0.01074953469784301,0.03433314813158628,-0.028003276691186185,-0.003326182318147297,
5,-0.009264601256938176,,0.07500158971454862,-0.06852418772389157,-0.00545849011504651,0.08044769074059133,0.02360975188130343,-0.028255148314655587,0.022977911944039864,-0.04971068836886805,,0.058229735807873384,,,,,,2.725948990978111e-06,,-0.014030456582469597,-0.006732044302946605,0.12879860275344512,,,,-0.05534254814388295,,0.0996640691217594,,-0.046956768411839045,,,-0.033605374340310745,0.015927792113532124,-0.03015473859530926,0.0110283184747062,
6,-0.024746511975608287,,0.18601370883756418,0.0998312448292995,-0.01668488787211375,0.05356695687898938,0.007549831920626637,-0.022123020800096427,0.05443889805292823,-0.029831659069802008,,0.07129284311218553,,,,,,0.007971950107230619,,-0.011938611278108802,0.012452999809246634,0.1295916256942311,,,,-0.039945057490949676,,,,-0.03119331264252978,,,0.08713666391787467,0.04597223195709299,0.024602089992691645,-0.015493427369045354,
7,-0.06147194767913211,,,0.09761757436444007,-0.03190455167200934,0.015724214659571523,-0.012635983362331071,-0.027337175658231683,0.09255655686225595,-0.052307149737737646,,,,,,,,0.04410625552916425,,0.03164188069567042,0.004287524680060439,0.15930750950591666,,,,-0.01513721799300094,,,,-0.07472105751955826,,,,0.04307421605280659,-0.03372434027595772,-0.016364864148883607,
8,-0.05276354051621879,,,0.04343568893240679,-0.0008576122265031572,-0.006123306815921659,-0.04253806278190675,-0.007178788889095733,,-0.038150642222369635,,,,,,,,0.018124321571248547,,0.02666294305308292,-0.02176582211954914,0.15728808384515425,,,,-0.05943928725183367,,,,,,,,0.024024273355097714,0.007695359261582713,-0.03849560487887371,
9,-0.037732315617000634,,,-0.0016941466416260376,-0.020344058057281567,-0.010521402257573698,-0.08356694543300369,-0.04023513231216591,,-0.04936032149700176,,,,,,,,0.0173080677001467,,0.04214708514412657,0.03242930352365203,0.17500602815546928,,,,-0.053599109372592046,,,,,,,,0.03378621537104731,0.008580756979118198,,
