,2020-11-01,2021-02-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01
0,0.15355795478505208,0.11259795187198085,0.028086050656397576,-0.02183075029836745,-0.036705938817949146,-0.039362057267180894,0.05610505130759824,-0.0157269682973753,0.08883058728697524,0.024964333034422914,-0.06372545736132285,-0.027873696573998963,-0.025552329437117827,-0.022060185884073213,0.02346875735916809,-0.004934556782005384,-0.03513939240933217,-0.013483074391697158,0.056954155157893815,0.05183475445112595,0.03314243220039348,-0.030183904789087057,0.0017963499584388032,-0.047294718818519765
1,,,0.004924446238069757,-0.039179589737468934,-0.014527213036261255,0.019971560941753452,0.09830287590607911,0.012640312288922928,,0.00809340950546611,,-0.04609808474124577,-0.06395756105016792,-0.02093312322869023,0.00845836792957666,0.00965687160702533,,0.004053514989101448,,0.024291512925719516,0.016647729570080205,-0.025574642435546524,-0.017636220886582343,
2,,,0.008425370626775175,-0.032982125789057015,0.03309171140132472,0.022146704014902152,,0.05471014149934228,,0.015699790423732374,,-0.01749350237606251,-0.11693324678647521,-0.016257654169500757,0.021882856088873304,-0.0019208504891419231,,0.006385957004757525,,0.07805732032776636,0.055219053764793635,-0.0036366237443548055,-0.037956767325344476,
3,,,0.022448440863473307,-0.030712166826359688,0.031088222322737558,0.03550532250090699,,,,0.024860251179643633,,-0.005063947104738453,,-0.03890803441604307,-0.010175347047176153,-0.03186226177236717,,-0.028404830348549126,,,0.0031738277268189563,-0.02480706368822827,-0.09589256490444553,
4,,,-0.0051001365624705475,-0.01476892700215382,0.05664704060059211,0.012577738752742817,,,,0.0132214568381821,,0.018282432226960577,,-0.04979304346435853,-0.014377633816319513,-0.03525444164159497,,0.010206905023898205,,,-0.017182018853232783,-0.019215899938120673,,
5,,,-0.013809474572532787,-0.01634935191161535,0.07836794481857146,0.016490077289730287,,,,0.026404263632895386,,0.03107689222922705,,-0.03835226828796179,-0.026339653346930447,-0.042480038166738954,,0.046091305906724944,,,0.006743640722497002,-0.017671426675460955,,
6,,,0.003620803719680543,0.012314081831983792,,0.038242013074965886,,,,-0.0004189718994820346,,-0.02965744599702358,,-0.057766229117464984,-0.023116204293247122,-0.013836921564986504,,,,,0.027743319972817204,-0.02473525381720587,,
7,,,-0.01443666344962291,-0.015595219846210373,,0.04073943132399682,,,,-0.0027192810058735972,,-0.05497802291574949,,-0.10148930101811882,-0.04061243161682304,-0.016731240463911057,,,,,0.032002915170660895,-0.05113861395682817,,
8,,,-0.027893003836906738,-0.007108366553380208,,0.07987578232290193,,,,-0.02667670436427816,,0.02577293943207959,,,-0.05988018665345596,0.07725000656251568,,,,,0.038986692691824754,-0.0816817925385449,,
9,,,-0.03547666215337064,0.0017410280038712145,,,,,,-0.012384075631199032,,0.02256648965518826,,,,,,,,,0.022769244678482625,,,
10,,,-0.04226014732915018,-0.006651520092728624,,,,,,-0.010816417789849986,,0.03188818041335528,,,,,,,,,0.018794442927350552,,,
11,,,-0.05320785732610722,0.009725970992507715,,,,,,-0.025469857885708436,,0.03191999376057586,,,,,,,,,0.03122847483162028,,,
12,,,-0.03204142387714515,-0.014688543669790999,,,,,,-0.05549934368189202,,0.0662070015320384,,,,,,,,,0.02225356311070037,,,
13,,,-0.051476835040991764,-0.04016182194673812,,,,,,-0.05916850133460949,,0.00829193191640698,,,,,,,,,0.04677099600584844,,,
14,,,-0.06357143892314698,-0.016451477371369094,,,,,,-0.08668274308548662,,0.06705546282858643,,,,,,,,,-0.0010027067490741004,,,
15,,,,-0.03441535025981368,,,,,,,,0.05846339212166818,,,,,,,,,-0.041769571318106546,,,
16,,,,-0.04120555159231598,,,,,,,,0.06372276442984415,,,,,,,,,-0.0659270010089208,,,
17,,,,-0.046345139850209716,,,,,,,,,,,,,,,,,-0.07543003162243656,,,
18,,,,-0.03495194604735108,,,,,,,,,,,,,,,,,,,,
19,,,,-0.033068308538017455,,,,,,,,,,,,,,,,,,,,
20,,,,-0.048823367273318485,,,,,,,,,,,,,,,,,,,,
21,,,,-0.02768480046830213,,,,,,,,,,,,,,,,,,,,
22,,,,-0.055498699833785636,,,,,,,,,,,,,,,,,,,,
