,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2015-12-01,2016-02-01,2016-04-01,2016-05-01,2016-06-01,2016-09-01,2016-10-01,2016-11-01,2017-01-01,2017-03-01,2017-04-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-11-01,2018-02-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-12-01,2019-01-01,2019-02-01,2019-04-01,2019-05-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-12-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-05-01
0,-0.0948171840864227,-0.03349735841428825,-0.0378972151160184,-0.0749033068054008,0.028399606658922938,0.0073785215537098825,0.008535477703731198,0.12348690188648659,-0.005409195848562698,-0.040076398280227465,0.09347435735151977,0.08259474635060471,0.0012616986602926872,0.014929513915077908,0.005821222827284811,-0.006045240568288257,0.017697292720302737,-0.00024088356847906667,-0.010181802400202222,0.005227309294780769,-0.022719304505804505,-0.017671704278398037,-0.01589766742533727,-0.023320363203748196,-0.040229719092840455,0.05022161441735162,-0.04487747477471027,-0.00904299727095248,-0.022830846223538703,0.017167697861146358,-0.003964898330494959,0.028192213388080395,-0.05057646619220435,0.023186662441994965,-0.012199392442500123,-0.018438224830043204,-0.007186904602140665,0.011375900654342574,0.044013446766643316,0.0031789514304456645,-0.007471319105572194,0.0013950564946321187,0.03138480210762462,0.05920664305226242,-0.07021781951455308,-0.055273516056318917,0.04472359908246196,-0.056284906463942685,-0.038044047934690184,-0.049284631547874325,0.037158889537027395,0.0010461097160097133,-0.0519183048728149,0.05281394875555545,-0.0004433366138383299,0.016531892576362228,-0.005190492387463719,0.013615821020338537,-0.006259682711644121,0.024554488131375063,0.010895819489788239,0.021240317156933086,-0.06034107136760547,0.0357373802722698,0.040724307502842505,-0.003275348820868773,0.0013329814550306907,0.010245041945556088,-0.029866544239274262,0.012697122364063729,9.681918916149002e-05,0.0191680873755391,-0.015450807122665333,-0.023921079330633588,0.02661315686556409,-0.006019904522172492,-0.0324759210501977
1,,-0.04528408110082227,0.06096922604099042,-0.08630792007125554,0.010493599799525022,0.02760059174269447,-0.0705246614297117,,-0.010456179896469298,0.10422582671030733,0.0824562875587167,0.09754432766359278,-0.0177974878908016,-0.021450579746789322,0.023161338246336816,0.00291078910337772,0.021261334474553806,-0.0028854981597077334,0.0591055750579102,-0.0003561343061500022,-0.044666144737817604,-0.004692088930839722,-0.02399958138267233,-0.02366363072876254,,,,5.7191593962002685e-05,-0.01397062163546825,0.054581951756298874,-0.03043189072245789,0.026340037066518635,-0.053498578796646434,0.03671840572617047,-0.02072394505525832,-0.06792170243833828,-0.006297660100218483,0.0019294323563276983,,0.007676974602687459,-0.0006171042109066605,-0.0021079923466278405,0.059763488513040475,,,-0.039455775637989854,0.030012746919346994,,-0.031859834131074294,,0.015306509667253554,0.008690335639702784,,0.04521472348625044,-0.013413480091505336,,0.007991137459035791,0.028219811918650528,0.025279775462468956,0.03296827014061976,-0.0023800949045852393,0.07001811701971072,-0.008709665852522641,0.03209498376145903,0.042803875547263504,-0.008742386998415563,0.005367842787945554,0.018191216148220613,,0.00251467383799886,-0.012785082130799763,0.024152992089766068,-0.005739345519713446,-0.020312551437056903,-0.0011371681683440826,0.007561017881881238,-0.024566992075704785
2,,-0.09968110282964793,,-0.09036443495696678,-0.00793398059089423,0.018108289369241026,-0.11192371467447204,,-0.03087458061184134,0.013405220599999268,0.0321504262171306,,-0.011431824073696362,-0.02942153695267724,0.034421206547687544,-0.003101149794503044,0.026706936214133892,-0.00661324895311366,,-0.015423719526646229,,0.010813277815751032,-0.03255785210559092,-0.029734539249451464,,,,0.005952683786937918,-0.03309336608248459,,-0.0234117333287569,0.03906987961659944,,0.030792557759086847,-0.0004810334182949738,,-0.007714336603836136,-0.0027935690327953733,,-0.008513161983154882,0.03057716052937609,-0.021142875316299437,,,,-0.033167767998382613,0.03145506949577406,,-0.03703207583451351,,-0.012535546657424845,0.00022527785926818034,,0.04125001731650524,-0.024953020999380904,,0.005893056780971406,0.06408100930240224,,,0.004452705329814677,,-0.03327551434796849,0.0398148489344099,0.0426275992780456,-0.013544484144207836,0.004764559942034952,0.013087259913865057,,0.014958077175676099,-0.030369517353279418,0.042136549882048735,-0.010556099142311703,0.027035391993509017,-0.0298440413586456,0.008028404875424666,-0.025307653648070083
3,,,,-0.052914677923078246,-0.02909442825647357,-0.02348856113545672,,,-0.059079968940476846,-0.029355064599509983,0.05740908901298214,,0.0006574493595941089,-0.026584662539872794,0.03688335962330902,-0.015932560359463555,0.03710901141771816,-0.006377422600692295,,-0.030626683014674194,,0.01038287834387841,-0.03199109285367374,-0.021952293241147114,,,,-0.008998376978816225,,,-0.0133191505686312,0.005903054387126433,,0.030911034384905278,0.002773923183756244,,-0.017162964422466898,-0.009823121402717572,,0.004024130987178465,0.028125760614615913,-0.01749599326248963,,,,-0.016687353233768354,0.031046128887601637,,-0.03928449216490515,,-0.024836381751638825,0.02366782166964909,,0.04677905843233843,-0.012466493148724167,,0.013965495639794767,,,,-0.002799137237765037,,-0.046878634794821905,0.018069838892217582,0.02412700471751439,-0.01304088829954786,-0.007710871397590857,0.01042365960499747,,0.013315061770585057,-0.006272393147311428,,-0.00479167233345934,,-0.023553258509604102,0.03924526581429166,-0.029842060349646315
4,,,,-0.0017395790013121637,-0.01874934426638797,-0.19740365720543784,,,-0.07134895630089688,0.0005834554239942946,0.06942322802241496,,0.0059680939427932955,-0.042811823553476125,0.056492434169005734,0.010913908107144099,,0.016840325212069684,,-0.008909891588944951,,0.03592086468644018,-0.032185633134704794,-0.014145987603705112,,,,0.0055097949743578845,,,0.011425673168025119,0.023923012725480225,,0.04149804879388874,0.0050932915274355395,,-0.012441385881570177,-0.0066251693137759915,,0.014842155800807166,0.04249909525282747,-0.02282753163355289,,,,-0.022275903141697917,0.015426460157411698,,-0.0355127462677034,,-0.01333004186679343,0.0034249821858143292,,0.04336546170091582,-0.00411073603707135,,,,,,-0.013987004070204923,,-0.061835305769923576,0.023343083633542205,0.01958816128316787,-0.002839036215718238,-0.006026889125320567,0.009589418444554743,,0.01683052635680249,0.007757187992673442,,-0.0077760290165835855,,-0.04215050663702469,0.03814863960996773,-0.04653788033004247
5,,,,0.02733314377661089,-0.08502332135168178,,,,-0.08302490457938516,0.00014641644444668422,0.03643021184343476,,0.03741948320929889,,,0.03075758311636001,,0.015714557729122003,,0.021711919743378605,,0.0361079405994269,-0.034427356762063877,0.017605488302768757,,,,0.012544241695112923,,,-0.004918040726579198,-0.022641471792646778,,,0.004351512602028151,,-0.006149361910559259,-0.003877619225240103,,0.007226500162352156,,-0.020284947402409825,,,,-0.03894100370516074,0.0532422873247074,,-0.06865445631373501,,-0.017584173828055327,0.0039048519986275565,,0.04530580504489634,-0.008201831100042467,,,,,,0.002982778583075163,,-0.04147085553385732,0.024568327886755892,0.038912058970023145,-0.00661564289917238,0.0005959502493237956,0.007332450078442521,,0.014530793556707833,-0.03807942620441018,,-0.025234204212464473,,,0.05732803728784752,
6,,,,-0.019243917101677388,-0.06833215801604231,,,,-0.10156380655450015,0.0028834165118571953,0.033403750753137285,,0.0040791280914569406,,,,,0.031094610473847872,,0.05331602085540532,,0.01800652047927276,-0.029055190728908054,-0.001711483497923938,,,,-0.00638580470688499,,,-0.015102291770596965,0.014910322124427638,,,-0.0025124184274554207,,0.005416082742632611,-0.022921204613479462,,0.006597686726746765,,-0.011370415824142999,,,,-0.03798128102228926,0.024267200933901584,,,,0.004985369135799278,0.002530885399970817,,0.04200255929419994,0.009734315124835913,,,,,,0.006988534082408737,,-0.05045824097649254,0.036873998401875774,0.036343154113637643,-0.009609187412461972,-0.00559320687469711,0.00830933453990712,,0.01513779761877565,,,,,,,
7,,,,-0.042939241396483974,-0.07210311854829765,,,,-0.11853879598015715,-0.0070534705694835775,0.03399574591682786,,0.017139112806564327,,,,,0.02289650194003956,,,,-0.0016191170235664298,-0.03294459217988921,-0.00274021586414408,,,,-0.005686081026539114,,,-0.01629635619202996,-0.011185841685822068,,,-0.0011757213820722257,,0.025187968846895892,-0.01764743290245252,,0.009761639322941162,,-0.016807940625535034,,,,-0.05318756396375801,0.027851940114733048,,,,-0.016579742429216004,0.02137931317613906,,0.04060922279298185,0.011468778533384905,,,,,,0.005587237981858673,,-0.05164864113870238,0.0334797904501174,0.03712447194778101,-0.002935472872316991,0.00551666628665326,0.013080378966384365,,0.027134602700553456,,,,,,,
8,,,,-0.003827287163322035,-0.07345020023284254,,,,,0.044704874552455864,0.04714485873550567,,-0.005220712700216401,,,,,0.021152369739092514,,,,-0.015813234165160894,-0.03130497083428563,0.004822656875980602,,,,-0.006169032611538228,,,-0.008723651902831753,0.03344915425375014,,,-0.001201648761739449,,0.0007827570118532634,-0.024478709519533126,,0.013324841162223766,,-0.002674184026845605,,,,-0.0736612501373135,0.026234739028482307,,,,-0.03644635721998357,0.07247940132680086,,0.03739502351500601,0.007139107160812008,,,,,,0.0053544001009748765,,-0.003200459681498402,0.035173528053767944,0.050479145818107085,-0.005606610033414228,-0.003210364459338866,0.018863487125526546,,,,,,,,,
9,,,,0.012776617272539204,-0.059192027256577795,,,,,-0.015028531778422005,0.0852202289995625,,-0.019765915775611376,,,,,0.017821272281863587,,,,-0.012541922429720964,-0.04107343666900998,0.009673041759395984,,,,-0.015541121435728389,,,0.0035369013565460516,-0.003930657670172671,,,-0.009681853069678947,,0.012707813606138707,-0.021202029349248308,,0.020992990198992922,,0.014409240198519635,,,,,0.010669102956798932,,,,-0.02518942585477557,,,0.0377466691660745,0.009173484214189509,,,,,,0.007917425010836365,,-0.0037052945194001596,0.03393689172512104,0.047163192766132234,-0.018497036583812854,0.002669238019012088,,,,,,,,,,
