,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-04-01,2019-05-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-06-01,2020-07-01,2020-10-01,2020-11-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.0077104382762747115,0.011208200933577217,0.011309430862891823,-0.01334648131325622,-0.008946149711573925,0.027292787797985163,0.027376031102129605,-0.009230699687152288,0.07586196629080622,0.004941186232401362,-0.0031961872353540866,0.00789940140687495,0.034637062603475766,-0.015178698448951478,0.01740228008395861,-0.014492954376962963,0.06537487651128493,-0.045910368680382785,0.003105697777165073,-0.057599057770234996,-0.037092641577239016,-0.03394325561698874,0.030474265411777335,-0.011308685186709688,0.0005018475288296464,-0.011103301217120443,0.13449711954182808,-0.01873596221199736,-0.05422827732629898,-0.11889323552546838,0.006339671705838601,0.01994607213098787,-0.11940083324746986,0.03617242863152503,0.050981416177472205,-0.04984729578053093,0.03283190419265458,-0.018141590340797098,-0.002090485564650635,-0.005496796415843441,-0.010399645083612796,0.001764504206401174,0.005504808351981277,-0.007979924406949834,-0.01340116505268854,0.033878942160177505,0.020774624628313365,-0.008133572006282286,-0.01594032577165594,0.010517108523734997,0.03311949898794753,0.013962491342687677,-0.005281580294655086,-0.011116986572907717,-0.00773580813541308,-0.0015910983933946632,0.02871977288431804,0.019019411466652425,-0.004760659422418323,-0.013117143594819525,0.010153885271028784,0.003330677621062872,0.00384987525094993,0.020063996108875548
1,0.0033165265968622126,-0.001015282986674304,0.019115915140229145,-0.02111297465070372,0.006530241013671834,0.020855676901921694,0.024003576498057733,0.026451317136618524,,0.016668557251502847,0.010869173915656116,0.013190811201181152,-0.005959064968215078,0.012295296836353442,0.005922499164199735,-0.031542528936057135,,-0.0481615559831452,0.02091946403134859,-0.059607395939273555,-0.030329468691067563,-0.038023276625703595,0.03549338923364731,0.010814178804231966,-0.008259719627464968,0.021301748854132274,,-0.04869708384916027,-0.003494158025265648,,0.03823936674993167,-0.006607327316252132,,0.023885917622834096,,-0.04860542145130564,0.03018724627306879,-0.00690601039922889,-0.005772959274683576,-0.003953084592980716,0.003684191926771163,0.0007494539757604279,-0.015630410644375897,-0.011304391531337998,-0.00659149644590476,,0.0238961094762411,0.009856162012993774,0.010545940580958924,0.01851875858097385,0.04648184637825192,0.00850395993668851,-0.017713187417780052,-0.006858562773889965,-0.01431084524921955,-0.0010130693237941912,0.024846183320930137,0.016531279581558422,-0.0068482062872925464,-0.025039662403175122,0.0006206083723530043,0.022670188842062622,0.005189569026289531,0.017183241165353413
2,0.006932961900610879,-0.006103103086801287,0.022352064901038027,-0.02944887373593197,0.00890873476230647,-0.012712595010690109,-0.01726127483833606,0.0568302579498412,,0.06401901572154478,-0.03683564840177245,0.003954062533437774,0.04123959564982549,0.015810663887052767,0.00996206920840259,-0.036910026999407375,,-0.04800299482282333,0.014404886315642962,-0.06650578901279847,-0.051546292848505315,-0.08804091864243002,0.02797432713943948,0.03483119209254015,0.012657708945123858,0.012882814175723567,,-0.05479334488110288,-0.030836790610170084,,0.02558337743172112,-0.0020365251072749224,,0.01704831432315146,,-0.04008642743452384,0.009367542666677497,-0.0029975680122120707,-0.012700157947574287,-0.015421567571612727,0.0013987125315586546,-0.00776929787714753,-0.024708309857299576,-0.005869158448295053,0.01379037603815933,,-0.014703635575182616,-0.0012369664598845809,-0.007985286361062105,0.022289670234378445,,0.0025186402888266457,-0.021966813063268198,-0.010588394066846973,-0.012118127888149921,0.004203909070339851,0.0005744056738361536,0.036306004824796734,0.005361550310057472,,-0.00499195295435273,0.01749395819681121,-0.001423864674252373,0.0138738919842607
3,0.00641796486472912,0.0017235542610589683,0.017026117989051404,-0.03377968358968175,0.018639173794938513,0.035016010455119595,-0.008655957830802308,,,0.01470067725320967,-0.02587656692638518,0.011216359859189673,-0.06087578138999339,0.02785439007331658,0.017998149963604826,-0.04567864504671748,,-0.05259321624202573,0.025723964269732225,-0.056558814748440156,-0.03929500031572308,,0.05982048497513759,0.04450826822531573,-0.0063652727445515644,-0.01258025979761257,,,-0.030504007090081497,,0.04434545660228917,0.014086689936091634,,0.016852577618689857,,-0.024802995041552922,0.019244144809553942,-0.009560009561876637,-0.001195244560284081,-0.016064581539069867,0.011146272140688307,0.012952437545715068,,-0.018194692596424034,0.011226002120400785,,-0.0009931408811127973,0.01524750190136226,-0.005567067572105788,0.024775423541604003,,-0.0073783834079677035,-0.02443032395650535,-0.019691176393493492,-0.019749707918410575,0.013661676104447462,-0.0059269031869404465,,0.008173118657532674,,-0.004715038528351201,0.005534163292253869,0.005210437603307527,0.017876191219011295
4,0.0028652792223591295,0.016209421414672853,0.03008294035610337,-0.03961255200939107,0.025991488586072586,0.010345186169192111,-0.012897908501180666,,,0.04766319646648998,-0.031097168547606913,0.032878417420461936,-0.02319610210564349,0.0284673787634524,0.012563562483248303,-0.04171314046641683,,-0.06291895606973208,0.036506113337864576,-0.07278112749928356,-0.03815629762314465,,0.04515740250132261,0.03676075321303163,-0.018373115611387547,0.009087988924986412,,,-0.03652164644448597,,0.05332984871559754,0.020638826734298732,,0.024903875215524174,,-0.042519724945126125,0.019367463455773226,-0.008101458588530619,-0.0033049332585015634,-0.018643638726460576,0.006951769462472335,0.003785940421301426,,0.0006619136441003981,0.02293595111812094,,0.0010616160866914193,0.012734168789251488,0.011359511657470733,0.02519959671555938,,-0.002307469260558026,-0.019040890300915603,-0.027525651735705647,-0.005235523370409556,0.020613630628682156,0.006140643315085459,,-0.004658019919113743,,0.004137623953603953,0.04374993743601108,0.021941716995974803,0.004484637700644667
5,0.0063958059965534275,0.025121412429076173,,-0.0183503958766833,0.03636211399569489,-0.012637541160327004,0.001177988167074595,,,0.03961000421031424,-0.0312591613616553,0.05024488047708475,-0.01818186074229322,0.06966029703354137,0.0280120926995282,-0.05912472942089364,,,0.03310322392445064,,-0.051636970149194106,,0.05869517771566679,0.03323858354254061,0.00885422778522349,-0.002391911629206156,,,-0.023053467573994624,,0.09026068753803607,0.0132732453289921,,0.019261833353481084,,-0.030934103412952663,0.009346214975201939,-0.011307685415704594,-0.014084897210246528,,0.015239478160128606,0.006674891014568196,,-0.004679706654092453,,,0.014097937392740345,-0.028585817976676253,-0.0001079851438539059,0.03492482898031213,,-0.012371734451923633,-0.0031051130123564974,,0.0012799538309642422,0.02953216573204953,-0.010431008457216784,,0.0063912511879171685,,0.0008555147772861815,,0.004204771064243884,-0.0042346345534949315
6,0.021677112971688617,,,0.013755322833603145,0.035827097213863235,0.05456869748384863,-0.01691899665773544,,,0.0706274307334731,-0.017681305336094466,0.06663757162370576,-0.05280118372213183,,0.032206366450519885,,,,-0.033489567793232755,,-0.07030154008889489,,0.0476694889592677,0.025004085642174045,0.002991424966864109,0.02360792648927923,,,-0.01746010887699523,,,-0.02571369447604477,,0.01526883516109967,,-0.030401833692510483,0.006244655188402337,-0.014749104051732242,-0.004868984977150159,,0.009802992197665894,0.012952117448089329,,-0.0054193325883113985,,,0.03096111112971789,-0.014327817540083831,-0.019682137835813407,,,-0.005065746151749373,-0.007310830115327072,,0.003446117585884867,,0.0007681314853513754,,0.00655777311090433,,-0.0008346619477772599,,0.02109296550166273,-0.0063703759728479525
7,0.022831239363488853,,,-0.00015691722168043043,0.05405831032398267,0.023873654883124207,-0.0038016215756124794,,,0.03150153946928924,-0.0462002804997701,,-0.07813505955071909,,-0.01610555874776276,,,,-0.0616449026540864,,-0.08584913583402987,,0.05503566140767324,0.024440169564233116,-0.016971464768428923,0.03894769683732591,,,-0.025519931837305165,,,-0.010387089461533883,,0.041602910952502015,,-0.028552209522693328,0.004950617708847638,0.009946680772846994,-0.007484372743994605,,0.015473623835534855,0.004784403954261052,,-0.008248743979199169,,,0.04042104090909637,0.00024975981311081696,-0.02264728429163121,,,-0.0057107262350437615,-0.005189222306228203,,0.006037573908299176,,0.001243875175727105,,0.008297382157679278,,0.0028560724508399638,,0.008654045819340928,-0.005054858939883999
8,0.02993204268763283,,,-0.004639517618832301,,0.04832230275733407,-0.020478929946427638,,,0.05888862974646458,-0.024832588272455824,,,,-0.014252679373853328,,,,,,-0.06643965505751281,,0.06263099629796898,0.039965051165193,0.012557226392706955,,,,-0.047406581710563334,,,-0.00440605579816733,,0.018393395175953398,,-0.0391723827307473,0.0037307891713513897,-0.009357100532157991,-0.014501671440997121,,0.012772139552147177,-0.002728139486009251,,-0.0011857396868775183,,,,0.00011025870382619374,-0.013411352641259366,,,-0.02720862978776495,-0.023021754018829554,,-0.034339050256731785,,-0.0033016964018681705,,0.003896308933503123,,0.02349669902303031,,0.02071472382854833,-0.005523214741854465
9,,,,-0.020199060055467122,,0.043582536448363296,-0.0032533089033233153,,,0.135810252618785,-0.030479525805677365,,,,0.018834930504123326,,,,,,-0.0709937648468093,,,0.0010762140668496567,0.015114342495561761,,,,-0.09466548297265254,,,-0.0056199286601477105,,0.0173533387984115,,-0.02744286644547378,0.00969631897267309,-0.006040609291703802,-0.004671935294147778,,0.01144148995989136,0.0090218424289783,,0.0018233717614184464,,,,-0.024104616940339607,-0.012231382394486623,,,-0.035218072339401996,-0.00494846989700326,,,,0.0011445839116808187,,-0.005558850105087609,,,,0.017962026769049233,-0.0067312120506990425
