,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2013-12-01,2014-01-01,2014-03-01,2014-04-01,2014-07-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2016-01-01,2016-02-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01
0,0.04900832274318202,0.04896623430879132,-0.05101268247521451,-0.0033491230822231266,0.02938636773737935,-0.03216226446335796,-0.03146446592054225,0.017183348757941475,-0.02310324595362334,0.012148191541158981,0.0766890851097849,-0.009170248717319529,0.08820808539674607,0.012278733982854284,0.062295969137895923,-0.0018094529938230686,0.01715403953145489,-0.01558714107119119,-0.09411550367476806,-0.05662454765500424,-0.0732485196782453,0.05283991235781804,0.0035533088915202793,0.00020568993747183129,-9.706888109217715e-05,0.10956210457856486,0.05121925241576264,0.008774359301336965,0.10802639332577346,-0.04020701563861795,0.04325413686427204,0.04869192868866756,-0.004304929803015334,-0.011965267438380334,-0.00696974572002218,0.09457932945899161
1,0.031859528409944785,,-0.033525694109694415,-0.022354846283052954,-0.0005465449514114873,-0.013269003716719852,0.0032633043931007966,0.040688107357683134,-0.01858629345055185,0.01667578536703429,,-0.037886243847040424,,-0.014362098063071649,0.018203361816105712,-0.038109958534851884,0.029802978443433936,-0.019962399517587492,-0.25409119184446816,0.17936988001131482,-0.03425538361861702,0.02696793939692177,-0.005552948518235734,7.870756300709658e-05,7.823231944925624e-06,0.2740883030039942,0.041066049210153555,0.06542916688995026,0.1282302739736072,-0.14026053130725458,-0.025722936335213387,0.031683333423975224,-0.00787660026574244,-0.04592948516744633,0.028433396813225542,
2,0.03754727293406891,,-0.014681773323405922,0.031464984371663896,0.021116068508546082,-0.019224001020032022,-0.0047928315626821205,,-0.033982922221305056,0.021926524123438096,,,,0.0021142881381157608,0.10871538454476593,-0.0031853236913548244,0.011911773219533739,-0.0070040652446068385,,,-0.04943140386149736,0.03943131905110642,-0.04666708948524523,0.00020568993747183129,7.823231944925624e-06,,0.02062705968964096,0.07759474236334585,0.1549211868152982,,0.02552533227507192,0.05738098870548303,-0.03932420227983746,-0.015142419575264743,0.04806319447415963,
3,0.041397961263600416,,-0.004472957610386241,,-0.014374941105433248,-0.04336846686584478,-0.03182892149468691,,-0.025290155839262973,,,,,0.014374002303202627,-0.05801776584424623,0.06546348229775223,0.008329958785213698,-0.03594704555421746,,,-0.035282377625725614,0.04288636391768441,-0.08244249744420307,6.214345577060243e-05,0.00017341996013220395,,0.05376965767252351,0.14209872332455387,0.10629965204053748,,0.011206090281080883,0.026436382841610317,-0.022085104170029624,-0.011569581394586859,0.045539908985790634,
4,0.05689127856311972,,-0.025096739325759843,,0.010848173480957346,-0.013557892477336797,0.0032323383373889514,,-0.026645462820522048,,,,,-0.0013303064280159038,0.12038459872876572,0.039821786682834315,-0.01816724480682419,-0.022720783260245625,,,-0.048787728544093634,0.039015690578136475,-0.0711348795252309,-7.590144217139994e-05,0.00013478317625326142,,0.08730695532422894,,0.0872442633060242,,0.023395550026163114,0.03991861712682976,-0.03734231301014512,0.002776734323223895,0.059632842059353264,
5,0.05025974151807623,,-0.03858682673195413,,0.013281328387732216,-0.040567672515865516,0.0020281445169443857,,-0.02145613696228943,,,,,0.006304387749591411,0.13585747237063295,0.011640347032264131,-0.010741156736284285,0.018051445096580743,,,-0.06912614341753986,0.11207264108314363,-0.021014053335620675,-0.00016426017869886067,-0.00019645050661587504,,0.07292117461175662,,0.05554379319740832,,0.02916586754377848,0.036517417061934676,-0.016849882546418282,0.00642255313629958,0.03112918613640492,
6,0.04047218653650854,,0.0004638682533576466,,-0.012802106463343232,-0.03688540643559618,0.003844708289256149,,-0.043242409112943636,,,,,0.0034912912145286246,0.0370219793816009,0.02900202129908047,-0.015148472900821108,0.10776115710787781,,,-0.06083902982772771,,-0.03585675748650008,-2.6203083587361675e-05,0.01821824098902658,,0.11866766164858955,,0.03870477078116563,,0.1108636909360019,-0.013891749520165586,0.010504577326636788,0.010351778281916246,0.08093713496351684,
7,0.03385773043615793,,0.013392680909507404,,-0.029518654231858843,-0.03100712032796965,0.011063256193294235,,,,,,,0.35194454913232653,0.06119280526265669,0.02292078598941405,-0.1035560308756065,,,,-0.05955120283015525,,-0.053245049642562714,-0.00028024286979277946,,,0.30603671605316407,,0.0577218991887527,,,0.0646598647566714,0.018858479745220258,0.03706357495211732,,
8,0.0296125429856673,,-0.005737256394088175,,-0.00706659451679581,-0.007143838447623285,0.003498681613762822,,,,,,,,0.2418820833641906,0.04111305606577442,,,,,-0.07307343535049315,,-0.04342881030024093,0.00018912793346936851,,,,,0.08006837170670922,,,0.07621175587415241,0.022544931506894184,0.16097153120973884,,
9,0.03456425050951496,,-0.03794287521284556,,0.03542672382764245,0.0005281520816850516,-0.011610628884893559,,,,,,,,,0.04160855074606662,,,,,-0.09560759888589998,,-0.07652772012115383,1.2449487779786494e-05,,,,,0.03135160495561262,,,,0.023407490132338893,,,
