,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-06-01,2012-08-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,0.02159946752977504,0.014378785944002548,0.0457050746883243,0.015162570131107334,-0.009558691082195647,-0.022071559685477027,0.012293106315189206,0.05622505977530867,-0.012847881931906668,0.05957152497814944,-0.002299975442036528,0.00900311254405839,-0.002528258554719498,0.0057892749381300845,0.001726552496116529,0.055094482769954434,-0.024281527649034462,0.02277689220207202,0.023784698474714094,0.021136161405903922,0.03481618448035495,0.025273455167813985,-0.009387352647960867,-0.0011324093063591611,0.056296281376405855,-0.07501646226002334,0.05737215246646343,0.01900928406179947,-0.0037806130799076243
1,0.013661310893541057,0.05196372560581253,0.04457554917817852,0.045119099965440945,-0.046286294665932814,-0.04088172418532032,0.020888751044737752,0.06500268950140953,-0.0060943191581512846,,-0.046843061704040734,0.030625342811320344,-0.008154684031804527,0.020348354657453438,-0.02174118667564162,,-0.03547536750026259,-0.08411159051792938,0.0026481817264629726,0.02197278909058066,,0.02558348706065061,-0.02083911792383164,-0.009177746517258,,-0.09204486390324895,,0.04279334611959307,-0.013145528732836809
2,-0.004726812935157199,0.0627017547025992,0.056822108143297356,,,-0.03349849758846313,-0.003695110084111608,0.06144751505822876,-0.020985627434435328,,,0.013037889578703776,-0.027505395212842787,0.04497222606524387,-0.00022910363844808046,,-0.03019960510232611,,0.012845324991815232,0.019390354598472284,,-0.017254178716021418,-0.04697236940366878,-0.008386634227915302,,,,,0.001762410176500584
3,0.030872955834587046,,,,,-0.07896409837503837,-0.013092992222210942,0.07504938966549846,-0.03588455840156013,,,-0.0029363825644992403,-0.01750318995141087,,-0.023125948338215796,,-0.07246163459135868,,-0.019070118762240185,0.036908500040085626,,-0.06568916925305635,-0.04711964535200197,0.0041139502746609935,,,,,-0.013867425991614724
4,0.05074627360773043,,,,,,0.004121441906192569,,,,,0.005490281678074638,-0.021662265912536727,,-0.007396118064872503,,,,-0.0639641458786051,0.04138306764441414,,,-0.047703665648529014,0.00536874431464085,,,,,-0.008565421956648667
5,0.0970469111899881,,,,,,-0.0021351980981272334,,,,,0.017081266630227354,-0.0537650841898587,,-0.004831835449641275,,,,-0.06979136250283258,0.028202700146014684,,,-0.04804157027437128,0.005112558575997905,,,,,-0.007817042008750441
6,,,,,,,-0.03129104266137217,,,,,0.04643477188301537,,,0.02649702272559651,,,,,0.011445663520928476,,,-0.06692111622382013,0.008426765573101402,,,,,-0.00642712464106987
7,,,,,,,,,,,,,,,0.015299428903389867,,,,,-0.021394936407243756,,,,-0.011220549525234436,,,,,-0.0012734477282725365
8,,,,,,,,,,,,,,,-0.02617554980636516,,,,,-0.0108118516682537,,,,-0.01534738545789427,,,,,-0.003249942327089528
9,,,,,,,,,,,,,,,-0.03858134731355101,,,,,-0.024058939622839767,,,,-0.0347589540601958,,,,,-0.0014565261068324453
10,,,,,,,,,,,,,,,-0.05342245795187717,,,,,-0.012772635584887046,,,,,,,,,-0.006920140358948057
11,,,,,,,,,,,,,,,,,,,,-0.0005400498757502786,,,,,,,,,-0.027311666165674264
12,,,,,,,,,,,,,,,,,,,,-0.015424444627782127,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,-0.002583180769143753,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,-0.025473028531680972,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,-0.0071291660823332575,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,0.0009509949752438823,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,0.001419541824742146,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,-0.019949266070909397,,,,,,,,,
