,2007-05-01,2007-07-01,2007-08-01,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-11-01,2009-01-01,2009-02-01,2009-04-01,2009-05-01,2009-07-01,2009-08-01,2009-10-01,2009-11-01,2010-01-01,2010-03-01,2010-04-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-11-01,2011-02-01,2011-04-01,2011-05-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-06-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,-0.022912213804757386,-0.01606742264189709,0.03170134133747671,0.023954006411407214,0.06835959052980112,-0.005809930902009874,-0.02383775233309704,-0.010710103574406604,0.024197671573052082,0.024547264027594107,-0.025251579125469048,-0.12585181958474823,0.09982675667530438,0.044327979358541825,-0.07471275740732075,0.015026512686485471,0.06237855790735747,-0.03961731439299765,0.015502862201047574,-0.04070699420035018,0.0029127033306604044,-0.02520223447123826,0.07695975913554576,-0.008791791460525555,0.02810018514975665,-0.007052854012801535,-0.006456748888520991,0.027368394118269856,0.00504131034069677,0.014383365078620036,-0.03774349501103291,0.027964472915990468,0.013138928844027564,-0.009235874981252001,-0.05603559094756072,0.007362721551476437,0.06866218394151868,0.0038389785910650787,-0.01874727959188549,0.0075202100180418174,-0.009032249669715497,0.041848719239515164,0.017309881224834622,-0.019943411878761363,0.006300380516400361,0.030039469693453835,0.03138898442760252,-0.0015059126251399935,0.022280760333733274,0.02393194020063083,-0.02130399960989171,0.0115478495169965,0.008880058709830052,-0.05148529535744345,-0.0012155427745321745,0.03739154718883819,-0.008229862120502363,0.03224094400962052,0.004489159788094277,-0.017282328480608733,-0.014754005716786533
1,-0.005565829902054786,-0.024445884401186113,0.04493998430315149,-0.027002987574436865,,0.09663457598304048,-0.01879594179318822,0.0038799466537347005,-0.0027798056481538325,0.037730974141701124,0.024269426701219787,,0.08699803330251377,0.004928187244486182,,0.07741902948297597,,-0.01984855885601977,-0.0039356415774305376,,0.011244226593275952,0.0028878349036572937,,-0.028486509870570442,0.009763662995561084,-0.01051475064748375,0.010737660479936073,,0.013107312935484394,0.0063875149300614,,,-0.001701779628727973,-0.04460100919380228,,0.012656250337865327,,-0.01106709481705015,-0.01491948438852897,-0.011590570411924572,-0.0013272656561853502,,0.03989227622386288,0.0024768626280837758,0.012896709816615726,-0.009789378360044232,,0.018503886250268886,-0.007992915220414898,0.03225469016912497,-2.3882171678590858e-05,0.0025372735514592737,0.0020621538275566453,,0.00561225969541157,,-0.014336597080783386,,0.0330704703667708,-0.025364594225940618,-0.01754567686600783
2,0.06271170332859277,-0.025251115599962626,0.06178883352367337,0.007576058875003788,,,-0.03738471650312336,-0.01387925493915132,-0.03180648300878697,0.020075237262411783,0.013475806902924825,,0.08016513820576088,0.08024471768322883,,,,-0.02472230733593994,-0.0018134302524104307,,0.010034481086611757,-0.007711177073249309,,-0.04798608869521348,0.013804563881713916,0.013423436204227479,0.020273380946841613,,0.01896690953609914,0.007849136921123767,,,-0.03257913817939162,-0.07269106322417551,,-0.015393125960675658,,0.014867162212098162,-0.01996429846093095,-0.00829386452270997,0.012713240608200671,,0.005704855780149287,0.015133388750947496,-0.02080285982588692,-0.0026705594745206618,,0.017751868174286534,0.006041202972544846,0.02608346257640326,-0.0016625737639509586,0.020434140623459607,-0.025373862568300265,,0.014009989010012491,,-0.02876267221027229,,,,
3,,-0.049901141973784924,,-0.00942380333157189,,,-0.042400075045311736,-0.008006391109857347,,0.017263376866422986,0.0183354310729833,,0.09927522565735347,0.13225002105460426,,,,-0.025805000362295605,0.0045746929427972205,,0.015221346696594695,-0.015677337503967492,,,0.029908548034733418,0.006240520840014585,0.03302209625126995,,-0.0025023460041673218,0.039518124062096094,,,,-0.0904555726989964,,-0.030585637019755918,,-0.013214289057797979,-0.02576042203565443,-0.03219409119446426,0.033170493210229246,,0.037572118862599646,-0.001153625326105967,-0.026189764749002586,0.0194433925479931,,-0.007287199301801106,0.01657990374577667,0.021819662393135264,0.022237427117613673,0.002912863722559056,-0.04240281026389209,,0.007579694250639424,,,,,,
4,,-0.026444043598803146,,0.023804703422321438,,,-0.07681928658959736,-0.001972795143511563,,0.015238050730543184,0.00801142201033822,,0.054297076512363374,0.21411393374372523,,,,-0.009194494172199974,0.03624900457816116,,-0.027427606583233288,-0.04748862609404336,,,0.031064189022357525,0.029727611984586955,,,-0.011332392338313513,,,,,-0.05413873374038647,,0.03268153374760763,,-0.03478208596764465,-0.001727780676057833,,0.029344557088844425,,0.037016708042448554,0.004337722495682428,-0.020109121254080264,0.024937011597339742,,0.0057866808388802315,0.0003846920225279993,0.00931219924056248,0.0231998176194953,0.0024772428349093545,-0.03921856053948175,,0.0006791153944987194,,,,,,
5,,-0.03697777815796277,,-0.009272728713991096,,,,-0.01142599451084969,,0.031527980873766515,0.08826293829457277,,0.10131233751022828,,,,,-0.014275494235220343,0.046801668592542534,,-0.02192999740464896,-0.05451996258117331,,,0.0247202591070681,,,,-0.009646646143516513,,,,,-0.057643643202259565,,0.03773800976417219,,-0.036224879465655224,-0.005656274021292207,,0.04932305087659694,,0.05115258800297967,0.015219830140807522,-0.017432205087630992,0.0025118795535290506,,0.036871428084436886,0.005301597312983186,0.014620334005667646,-0.010397555860864993,4.388035337821172e-05,-0.022242977437370304,,-0.010393663374103745,,,,,,
6,,-0.0137146677538027,,0.052274522167834014,,,,0.012684558293043047,,0.03337282067578706,,,0.18758058654551069,,,,,0.043353511150702406,,,0.008750340648292276,-0.04746667683860151,,,0.028765658409270367,,,,-0.005735487089569169,,,,,-0.07489884039962247,,0.022426003953120777,,-0.02143776971006206,-0.004233097540849107,,,,,-0.0009592366886501669,-0.021337128134286454,0.0005333160641722845,,,0.007915232532345828,0.011666048172460641,-0.08398148729325727,0.006060256490661331,-0.027680538532847188,,0.0038953516579134373,,,,,,
7,,-0.05893103574557945,,0.005701520838035989,,,,-0.014084114815319015,,0.006748567403799699,,,,,,,,0.06512860236584128,,,-0.00865529315156044,-0.04803844580384886,,,0.02783050176648727,,,,-0.001887372272709742,,,,,-0.09858633268042949,,0.03761355327498128,,-0.016462478406687797,0.00823118846721127,,,,,0.021341989346341572,-0.010060003275550677,0.006980506543011744,,,0.01852207807341999,0.015650928630389638,,0.004969803862300504,-0.021492119212024152,,-0.010744684593232634,,,,,,
8,,,,-0.06444941174017949,,,,-0.01380369005666715,,-0.012345284361356734,,,,,,,,0.11331459480386652,,,-0.020013341676642815,-0.02084622893895227,,,0.041888154598352934,,,,-0.008460522458850539,,,,,-0.1166013002685582,,0.05828577735571239,,-0.0027436616322302765,-0.015622376408431116,,,,,0.025332431207997663,-0.03873342163325111,0.013934214013912483,,,-0.007245007433581363,0.07962076047896471,,-0.0076346747159854456,-0.024479217387387175,,-0.0152505846588038,,,,,,
9,,,,0.044952324987969305,,,,0.004414740179540466,,0.0004637611874309666,,,,,,,,,,,-0.038477421843732706,-0.005350621616002527,,,0.03440647296381494,,,,-0.026090394998556476,,,,,-0.10380582284406592,,,,0.009980523851401024,-0.01618396021148616,,,,,0.044128041184222866,-0.017832039781935594,0.01963891122513095,,,0.02574385256798617,,,0.012505218234583282,-0.04206613008697585,,-0.027710595280458605,,,,,,
