,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2002-06-01,0.03188979,-0.05698016,1,0,381.71,3201.33,3583.04,-0.06639201936425776,1.5727150202205813,0.03193318875605695
1,2002-07-01,-0.00411255,8.039999999999957e-06,0,0,191.78,1848.65,2040.43,0.528211061217462,0.27851175799025185,0.05404442142904074
2,2002-08-01,-0.01357485,0.01707325,2,1,230.02,3790.92,4020.94,-0.7020454404549517,3.165800099479851,0.02583788898004921
3,2002-10-01,0.00137564,-0.022317009999999998,1,0,367.75,1789.79,2157.54,0.5876508030450651,0.23898757894675882,0.028793537156713105
4,2002-11-01,0.01878668,0.01070557,1,0,55.10,3683.73,3738.83,0.08431445498214557,1.4705359872564063,0.03192852009221775
5,2003-02-01,0.01661924,6.950000000002093e-06,0,0,323.12,559.18,882.30,4.43618343442943,-8.278404468708786,0.04244929340133864
6,2003-03-01,0.03919426,0.034093820000000004,2,1,646.74,3680.86,4327.60,1.6738503461703367,-1.9716776772246192,0.03218576301664753
7,2003-05-01,-0.05000018,-0.014921549999999999,1,0,367.91,1542.59,1910.50,1.0498188130200532,-0.5012759953509089,0.040159102143178
8,2003-06-01,0.01960563,-0.04218513,1,0,371.32,2381.41,2752.73,-0.44152414735775025,3.0657709087262006,0.032674345919849114
9,2003-07-01,0.01476363,-0.018224169999999998,1,0,380.66,1680.48,2061.14,0.9953353650327355,-0.23218170619842837,0.04328379675091867
10,2003-08-01,0.02739685,-0.01099684,3,2,448.28,3793.31,4241.59,-0.14899540686159085,2.5491486647656387,0.02823856668858079
11,2003-09-01,-0.00530657,1.0699999999999772e-05,0,0,118.30,2570.34,2688.64,-0.4506782996670001,3.2660177353250934,0.02375026523955055
12,2003-10-01,-0.00381206,1.0330000000000235e-05,0,0,210.20,1667.82,1878.02,1.6311402237335884,-1.4373190137837426,0.07448314848465841
13,2003-11-01,0.07788778,0.057679110000000006,4,3,779.23,5370.54,6149.77,1.9931705452083663,-2.2086626497771435,0.03959265991348124
14,2004-01-01,-0.00511659,1.435999999999972e-05,0,0,130.00,2455.22,2585.22,0.5076356216196362,1.3294239075774452,0.04382481967492753
15,2004-03-01,0.03564873,4.009999999998737e-06,0,0,167.15,2090.18,2257.33,-0.7455189735185357,4.370362065862299,0.02678154633481786
16,2004-04-01,-0.06562321,-0.04007187,1,0,371.37,1094.50,1465.87,1.988342980284072,-2.7146790035043225,0.07551050589888225
17,2004-05-01,0.02711349,6.880000000000774e-06,0,0,256.57,1212.23,1468.80,-2.121991553321844,7.44237487061303,0.056990235673832046
18,2004-06-01,-0.0360144,-0.016973190000000003,1,0,211.32,3682.34,3893.66,1.1653023293802602,-0.46824132445254374,0.03473559004554796
19,2004-08-01,-0.01465683,-0.03045241,1,0,367.18,2566.04,2933.22,-0.4076669397899515,3.263045128749617,0.021819315226433503
20,2004-09-01,-0.05944649,-0.006223630000000001,1,0,128.87,3683.15,3812.02,0.42302942523855613,1.2951224445031957,0.016861764690809477
21,2004-10-01,-0.04064016,-0.030111150000000003,1,0,370.38,2308.75,2679.13,0.5181315721430941,1.0159529094535458,0.021397925403477257
22,2004-11-01,-0.00478374,-0.01497185,1,0,366.90,2947.48,3314.38,-0.24638071427179753,2.9494661298454403,0.01210124907882872
23,2004-12-01,0.00713489,-0.041568020000000004,1,0,374.34,3524.44,3898.78,0.04291355093177884,2.2869542623214585,0.031203746339239037
24,2005-02-01,-0.02527609,-0.001290030000000001,1,0,27.64,3683.91,3711.55,-0.06642338257229063,2.629897719065738,0.017122757200350114
25,2005-03-01,0.0180518,1.3710000000000111e-05,0,0,72.71,3017.30,3090.01,0.2408834118592882,1.8542924790137079,0.008917090740288
26,2005-04-01,-0.00648408,1.183e-05,0,0,45.81,3280.62,3326.43,0.1474337339514853,2.0923681493408948,0.020038827335326522
27,2005-05-01,-0.0319469,0.0008997300000000014,1,0,131.50,3683.28,3814.78,0.5959365687891786,1.0963669279137358,0.017548787530807762
28,2005-06-01,-0.02240071,0.035119449999999997,1,0,366.54,3445.30,3811.84,0.07993306345324847,2.275032682598818,0.014469439661626157
29,2005-07-01,0.04170991,0.08068509,3,2,379.57,7498.78,7878.35,0.0607658183669683,2.324832023415937,0.016979022161513854
30,2005-08-01,-0.02915784,0.023035999999999997,2,1,366.44,7188.74,7555.18,-0.03557175142241498,2.551448488746665,0.013896923836501833
31,2005-09-01,-0.00684427,4.219999999999224e-06,0,0,23.71,3495.77,3519.48,0.0603194078313841,2.313912097868933,0.011127398043585387
32,2005-11-01,-0.0441403,-0.0010123600000000038,1,0,17.94,3697.65,3715.59,-0.04459810888611937,2.527857416541032,0.01994273691964552
33,2005-12-01,-0.00600197,5.7099999999999165e-06,0,0,75.51,2987.44,3062.95,0.2749797402774332,1.7910276516729429,0.009767187036781678
34,2006-01-01,-0.00535362,5.490000000000356e-06,0,0,115.42,2595.72,2711.14,0.5340150389442568,1.2409297247138618,0.01934720003623595
35,2006-03-01,-0.00562194,1.0190000000000199e-05,0,0,98.88,2757.29,2856.17,0.4381007725783812,1.565206742979317,0.020179947283265057
36,2006-04-01,0.00751979,-0.05357192,1,0,163.58,3679.79,3843.37,0.853190937858029,0.5125369253460275,0.05287395716687549
37,2006-05-01,-0.02354593,-0.006247530000000001,1,0,36.73,3681.01,3717.74,0.07837894538572288,2.3745647657608213,0.030086089823224197
38,2006-06-01,0.00165281,1.7539999999999917e-05,0,0,140.74,2345.60,2486.34,0.47696733543634107,1.212661822589685,0.022785737748969248
39,2006-07-01,-0.00574558,1.8500000000000287e-05,0,0,91.30,2831.11,2922.41,-0.28052028131433815,3.282120114641078,0.017794399031802674
40,2006-08-01,-0.00705346,6.299999999999882e-06,0,0,11.03,3620.30,3631.33,-0.014987318651707326,2.5665395625174643,0.01448236617044722
41,2006-09-01,-0.01749658,-0.006887770000000001,1,0,152.88,3678.11,3830.99,0.6224625412846603,0.9709314532314053,0.019329668133813215
42,2007-01-01,0.11066442,0.11160724,3,2,377.30,2594.02,2971.32,0.54344651221693,1.3092390104227474,0.03533350118530363
43,2007-03-01,0.08474615,0.005040030000000001,1,0,174.84,3843.18,4018.02,0.7303983568125663,0.648444862013065,0.03611783474765843
44,2007-05-01,-0.18748894,-0.0795255,1,0,367.56,2030.92,2398.48,0.7230903719645507,0.7201270444110222,0.035285105566249295
45,2007-07-01,0.00648645,-0.04473473,3,2,515.27,3689.18,4204.45,-0.31467393148481193,4.312301251130769,0.029953132765390925
46,2007-08-01,-0.04553973,0.04273836,2,1,625.36,3669.81,4295.17,1.7979931202225714,-3.1765890692077576,0.059108408510049656
47,2007-09-01,-0.00534792,5.82400000000002e-05,0,0,115.72,2585.26,2700.98,0.2845152293794886,2.5050294351637348,0.027112829674278884
48,2007-10-01,-0.15519574,-0.007835370000000008,1,0,66.58,3593.11,3659.69,0.15868550398006098,2.973894992369038,0.03597060447306494
49,2007-11-01,-0.00460561,4.670999999999929e-05,0,0,161.40,2135.42,2296.82,0.6568162709459342,1.0452940340072985,0.03935541710839723
50,2007-12-01,0.03695494,8.109999999998674e-06,0,0,102.79,2708.22,2811.01,-0.24867353541118575,4.466623678533836,0.023241470818162732
51,2008-01-01,-0.10976795,-0.021023,1,0,232.57,3800.42,4032.99,1.3110323375281343,-1.4749242196484431,0.06534645903179027
52,2008-02-01,0.01993251,4.658999999999913e-05,0,0,257.53,1188.24,1445.77,1.5369677606872267,-2.3776942257785585,0.051387239442807854
53,2008-05-01,-0.10831145,-0.021933530000000007,1,0,371.44,1731.31,2102.75,0.945630978245962,-0.029114481598398356,0.02826317437884872
54,2008-09-01,-0.07118181,-0.04454896999999999,1,0,201.75,3662.39,3864.14,0.9583439714175901,-0.016675489231889884,0.060924948458908015
55,2008-10-01,0.10432948,-0.042301249999999985,1,0,381.07,1606.29,1987.36,1.1034698570519552,-0.4851336622402611,0.07892994860882346
56,2009-02-01,-0.0609457,-0.013554459999999997,1,0,68.78,3664.75,3733.53,0.15408132822432408,2.384449751711913,0.018355858225460923
57,2009-03-01,0.02219673,-0.010438189999999996,1,0,368.16,1187.01,1555.17,1.8193071802834826,-2.9745527271242906,0.04433737386735358
58,2009-04-01,-0.00610871,1.5530000000000578e-05,0,0,68.90,3035.71,3104.61,0.17218610402772416,2.528791761461944,0.02252565748304338
59,2009-05-01,0.07251432,-0.019095600000000004,1,0,370.94,3214.81,3585.75,0.12740801564879334,2.840850587920066,0.04502822392400589
60,2009-06-01,0.13946043,0.03161351,3,2,792.18,5936.40,6728.58,0.8142319406973222,0.5207593767242891,0.035554193839859104
61,2009-07-01,-0.00658306,0.01944182,1,0,367.53,2050.88,2418.41,0.8015290274886553,0.6187033038536853,0.0472816622651002
62,2009-08-01,0.02189429,-0.016501159999999997,1,0,372.43,2593.70,2966.13,0.4013849978816617,2.06955150653373,0.01533572581858876
63,2009-10-01,0.08467774,0.030253420000000003,1,0,373.93,3379.98,3753.91,-0.08279702191451221,3.9701218748027287,0.018399012501145107
64,2009-11-01,-0.02695582,-0.012144129999999998,1,0,367.94,1476.02,1843.96,1.7425464316718502,-2.803966813376647,0.03343619781543874
65,2009-12-01,-0.02558069,-0.0241228,1,0,367.30,2352.11,2719.41,0.6513714416718699,1.4401474441752384,0.016841782680813717
66,2010-01-01,-0.1022445,-0.03516086,1,0,182.57,3663.44,3846.01,1.0266809652228295,0.015852927389401885,0.038801704263219924
67,2010-03-01,0.05653481,4.1399999999996995e-05,0,0,70.24,3022.03,3092.27,-0.2461993020136406,4.819509836444354,0.02380007233467531
68,2010-04-01,-0.03052061,-0.004070009999999999,1,0,32.90,3664.78,3697.68,-0.08946089819060976,4.253738814825299,0.02194231999961267
69,2010-05-01,-0.01645797,-0.023078289999999998,1,0,186.02,3660.14,3846.16,1.0386552776763933,-0.10850912856998463,0.035870019440795806
70,2010-06-01,0.01689752,-0.0024998,1,0,19.66,3665.09,3684.75,-0.04594163164549059,4.016899384120109,0.037155083096609386
