,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-05-01,2012-07-01,2012-08-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-05-01,2014-06-01
0,0.043358793450751776,0.0651059653948689,0.08399022681066093,-0.030526051201989368,-0.06995524877667614,0.0011876940163200178,0.061157356645059835,-0.0018746661590802738,0.031702090855143084,-0.01742191919229219,0.030242744853288483,-0.053331251262734636,-0.010909962073263113,0.05072554241799021,0.024748087812500152,0.04355253585643615,0.014169040546547773,0.04138494706609164,0.004282431284836186,0.0759209886638108,-0.03429921507143319,0.005768164626988703,0.057691170765834965,0.05128880304214967,-0.014944343720962205
1,0.08441600731818077,0.06969752846805966,0.10692904939836767,-0.07490812006833858,-0.042584598251689476,0.007945522750073986,0.06986253318214142,-0.0038415243608214134,0.012819576979669955,-0.060863933432548034,0.05146980650423383,,-0.033720464365763814,,-0.08083772318498283,0.03519743270042941,0.01105076398459115,0.030474816132258553,0.01344714552627968,0.08803705940175677,-0.039921714484927096,0.0021134352538094703,,0.0789716442307693,-0.020432798297236765
2,,0.08916047184802611,,,-0.029111937542180222,-0.014075021052264658,,-0.016332968283390592,0.0032454697477874994,,0.03396042791009646,,-0.020577562406839167,,,0.037672893764998605,0.0077536328998695225,0.03535792501675328,0.013012896507755833,0.07793437987761109,-0.054155287583093736,0.0003379514604437972,,,-0.018951140743611816
3,,,,,-0.05803291353411377,-0.023980251328807656,,-0.03363176360423026,0.014824517435308548,,0.017671011809656134,,-0.04075835202651712,,,0.01257650628343221,0.027420716185621252,0.06273991395975376,0.010596036352911176,0.046168466064664404,-0.04780768260448398,0.01503744077751179,,,-0.03123773064719204
4,,,,,-0.024940824563730812,-0.0069839703926766195,,-0.0671786075295282,0.038201642797540014,,0.026197003257000473,,-0.022348560540526474,,,-0.026482626164422207,0.03550213105618427,,0.015636409395610507,0.01268518125039586,-0.050547956929836824,0.01776610136143475,,,-0.026528583141051776
5,,,,,-0.010790134099468496,-0.01680061576541103,,-0.04776217467381505,0.04441413353787582,,0.03793553286353979,,-0.018292216499721015,,,-0.034545271992919346,0.015852561207531757,,0.020408550610290677,0.05379317333063094,-0.0530499991640514,0.024959730397801305,,,-0.018575435552427244
6,,,,,-0.013771570672078681,-0.04625894374507067,,-0.072602786072411,0.05619269983134312,,0.06671916522956711,,0.008864619037295185,,,-0.02500682492829176,-0.027782679324990234,,0.03165728133521917,0.061047562241673514,-0.06632043980843716,0.03817803006965015,,,-0.017185518184746673
7,,,,,-0.047876615823354784,-0.028044921269108958,,-0.06269284248251461,,,,,-0.007629141447166088,,,-0.03251184014626718,-0.11446589445711775,,0.04908267675339428,0.10084381623129035,,0.01853071497131431,,,-0.01605876236918302
8,,,,,-0.04668813263734228,-0.046261146780310014,,-0.04757174627928862,,,,,-0.05031989222524258,,,0.047722652486775985,,,,0.0733666860049298,,0.012863151134736128,,,-0.016632598244245678
9,,,,,-0.016468512563479143,-0.05518387959574422,,-0.024262983808855942,,,,,,,,0.04539513219207736,,,,0.0784123226102813,,-0.008082031707654203,,,-0.016840485380495096
10,,,,,-0.019367755193043346,-0.019985124522977626,,-0.0094818217922219,,,,,,,,0.03754139266727696,,,,0.09049909634865871,,-0.01438189689916225,,,-0.02092563833463812
