,2002-05-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-11-01,2004-12-01,2005-02-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-03-01,2007-04-01,2007-05-01,2007-07-01,2007-08-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-06-01,2008-07-01,2008-08-01,2008-10-01,2008-12-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2012-01-01,2012-02-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-11-01,2012-12-01,2013-01-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,-0.008694732951647577,-0.03905899642992411,-0.029001919196077086,-0.002646569603530491,0.08146385716148541,0.047763762145646815,-0.027986086132242072,0.014190001622135962,-0.011096312826224239,0.10159960266040002,-0.12746127601428903,0.10406272052897303,0.09156069286161816,0.02620753512076046,-0.004585322381683743,0.10036157348896912,-0.025975720144331804,0.08168133105776976,0.018780042301842492,-0.020587748074645695,0.0644179446287052,0.048596314675781294,0.016658100143380317,0.026325129873308817,0.016557331949218712,0.001964398253661681,-0.015360476798538025,0.0004347076376594039,0.044382600743320344,-0.0004042844766352083,-0.029098961551040192,-0.07425080589959987,0.030071268234730164,0.024484041704145643,0.018016754036265237,0.04593280470145933,0.04715861265367338,-0.008282011377623189,-0.005112531110925467,0.018621058791590706,-0.0009068319607519193,0.03218787493790187,0.006033945915496108,0.04291682457961299,-0.014942910074527305,0.02233744438008811,0.019910786186400742,0.02990184777797844,-0.024537179578696833,0.026744603175490544,0.1380774456654159,0.0791843308126634,0.04686692035114004,-0.027004054227656615,-0.032512720491601144,0.09609122657674773,-0.0922813135433802,-0.1862778014244122,-0.049504571203703884,-0.01050022525290395,-0.1310693214004799,0.06999010446853088,0.056266821615733154,0.09372123241908759,0.11966717830665363,0.09098190522920202,-0.04694613328499364,0.027151607570737424,0.009680570144052325,-0.01742547022785934,-0.059054708130478195,-0.037819879493173225,0.05650929704631702,-0.04722298021644322,-0.03277162552761492,-0.0346555841665146,-0.04722837650273237,0.02431635716254399,0.0638047847386991,0.03676632112198136,0.011068013543633404,0.012890632694894766,-0.008512082294038659,-0.02921336638527805,0.05725383249863292,0.0017112662103655474,-0.01108431833152368,-0.07117887941278878,-0.012082716581547137,-0.0010517048496956338,0.04429360210892197,0.07030245707508631,-0.009116969885477277,-0.041940277372879975,-0.014712519152491277,0.027727205115370968,-0.01018445550776792,0.03064106825232704,0.02322487045592969,-0.016311158908563606,0.0057898946281098596,-0.017068282087670972,-0.011249403127903013,0.00041450483065097465,0.01947586940798518,0.03557622056134235,0.0548915797649856,0.022098520231286667,-0.016833683875991934,-0.007813859286061042,0.004340187587404065,0.03863111696712829,0.03546132896643095,0.08968759496776668,-0.031736573406895285,0.0004685286902699204
1,-0.006330411735882224,-0.07065200460049503,-0.06962374817671302,0.03008470097728322,0.09270276913230568,-0.008514021054630838,-0.0210513610730112,-0.008204046970554602,0.00875991397224686,0.12881230730369353,-0.1578072910116255,0.11601500544838828,,0.03813338380886844,0.024765960512487584,,-0.06277260693636588,,0.022381209214802134,-0.04190346912039877,0.017004530663541795,0.06401222302304,-0.011398448810460593,0.011197209731852564,0.013786897502735096,-0.00976347953849821,-0.03121945024753181,-0.007516845005725692,,0.007609735140326368,,,0.015043776940826925,0.025852235932375733,0.029409530964749298,,-0.06389553348840482,-0.04041368872507345,0.0029865023781945332,-0.0018480882698637124,0.002824731764427546,0.02742562964004458,0.0069631301504538,0.00737828235519844,-0.05139516729922966,-0.03593895824595217,0.012602631999547143,0.10911084664738935,0.01696977119169185,0.037187668044728506,,0.04661167313786585,0.01469123314318499,-0.004813057093140172,-0.0765708323139147,0.1932863750140199,-0.10673274693652379,,-0.02273287864751894,-0.017804040460036807,-0.13966035745369565,0.045978145704517026,0.059201923918580146,0.07777753675130894,0.14053299926047824,0.12721363000097474,-0.05505327747299815,0.07686651571977854,0.003069792352610401,-0.015059024705736723,,-0.014816210061667334,,-0.047823649511433475,-0.03565554001668825,-0.04588891931341399,-0.052376272023149095,0.02384538589027052,,0.024233890359288746,0.015646405247322193,0.02420480641022449,0.02400313274955934,-0.008274806813885593,,-0.001259381405192217,-0.06068841477543918,-0.07778164283278444,0.0027682444649597127,0.005352796089790113,0.015299640060803643,,-0.001696855808941522,-0.04111251757008927,-0.023236471155519967,0.028976074835418197,-0.018078758103426296,,0.02111532913365788,0.010990069887792275,0.001185682636917429,0.014183812304492172,-0.014901484412690347,0.023953297621630454,0.042000570814177185,0.07769617660965533,0.07608052587764003,0.037050578167160175,-0.004056596518214439,-0.009045099769789733,0.01769804795876051,0.03312581601178777,0.04745798699271209,,-0.011833064564731988,-0.014807099493796105
2,0.011065481994638304,,,0.051299056155708844,0.13689144606795645,-0.06080810700642125,-0.03262315638203228,-0.005964733913684961,0.05132338004687788,,,0.12641905648845897,,0.037212355303729794,0.014934155562545515,,-0.04693604078087943,,0.022533241107016266,-0.012437086345009618,0.10793408891974376,0.06383112572829619,-0.028159755225742433,0.007129830151782035,0.008874420772419844,0.0059833740463366425,-0.032955096258209915,-0.007951536700916861,,0.005166809957115159,,,0.022951051927844857,0.023674175491894434,0.03704631200542896,,,0.0050134668198169585,0.047843051354703015,0.013242363256635636,0.007685763241105259,0.06582085228556656,0.001516158913497101,0.0286091158921018,-0.005107866789445081,-0.11496908101433023,0.007691219098870938,0.1690345879004591,0.006119994769652859,0.053269106887234186,,0.04089512570988374,-0.03392022291659558,-0.026662942024420655,-0.0592610034512957,,,,-0.04829458765745698,-0.041007851886129765,-0.15936162113538987,0.08117384260840649,0.008347964044090883,0.07912609427733552,,0.13587763705453848,-0.12073094759410563,0.07359875710863073,-0.0011603688632020326,-0.027442099804607878,,0.00027578548780704537,,-0.03617773242355682,-0.033042527302630464,-0.06941534922278914,-0.035884116919803866,0.03681036961720352,,0.051990168763628,0.015172768375611323,0.039500399864099256,-0.003219220072185003,0.00843096774997587,,-0.0017990122508970696,-0.04656309340926601,-0.09667216326791528,-0.01975690161828414,0.07889585080935091,0.03085040934926142,,-0.008774785965827259,-0.06042801696594924,-0.02801381461234187,0.01277023159196844,-0.021680861203011048,,0.03447402103980668,0.0015311340414136954,0.010042176978625972,0.0023292480361069012,-0.011909659081011603,0.0014385744860079264,,,0.0604481659911551,,-0.025870211323087755,-0.023354217462691063,0.028472879242727567,0.03206474727307018,,,-0.02236978637574083,-0.03261341131317219
3,0.007881067724675672,,,0.032067270265475956,,-0.0001835197909860753,-0.03393103490352556,-0.017662793197563087,0.016888722090556044,,,,,0.02120778278718216,-0.003741107673413735,,-0.09836138840932529,,0.031219990841581335,-0.017353548450802947,,0.06187052646753166,0.007860094254398042,0.005920791970457251,-0.0011073787803346224,-0.007755502760504296,-0.06002528729792811,-0.007569699314431633,,0.009841729898816709,,,0.020206860682868477,0.021954657208682393,,,,-0.027294424174094445,0.03942813986862492,0.008827732795305021,0.048618539507322645,,0.07132250797620987,0.020154033373512625,0.0062873381570187625,,0.037583879016555244,,0.0010404661500729162,0.039631700467380515,,0.04407900758703742,0.013670659587021294,-0.04277934051545329,-0.030637809332739963,,,,-0.05553729944678687,-0.10519146826719272,-0.1777342648831044,0.07337208178332316,-0.02942697606999589,0.11733360327873754,,0.1840410397281298,,0.06972325436824689,-0.01913556846915654,-0.01065400089979951,,0.0012059034986515726,,-0.028961101358847108,-0.010302667634779938,,-0.03329769666264404,0.00936823714977364,,,0.047766277369093446,0.043866680375590494,-0.003289742597675893,0.009413347737766697,,-0.01203352532213331,-0.05754717389870345,-0.0978332166820084,-0.03150284876750753,-0.017096976585881496,0.027874428474476964,,0.027425039397841133,,-0.018680990568581857,0.016517288761572546,-0.036324596686242216,,,-0.010201809911103421,0.006436112560746943,-0.025446336411800163,-0.025308693963646878,0.028231681237107065,,,0.06758781014696957,,-0.014278344409136334,0.04195617744457936,0.03331743175300117,0.04669469369076684,,,-0.03093195794464698,-0.017472389244533426
4,-0.002137171739246213,,,0.02288834687405239,,-0.021468349734194092,-0.04468414109365393,-0.017025294711178363,0.023963769557412654,,,,,0.01143037278887693,0.006437084477867394,,,,0.024452219068445302,0.01655220181278727,,0.0505842739423632,-0.015606376449382564,0.014847277291724414,-0.019574542694684727,0.08175764640544125,,-0.00017788504705174013,,0.009632112659127445,,,0.012454590251246511,-0.009694174268329525,,,,-0.023601704803595913,0.030287956980508124,0.03394911605518147,,,,0.03079994291230226,-0.012132980900455781,,0.18440885874321533,,0.11612679980146101,0.012550188866617074,,0.030195620159711556,-0.011179876815964773,-0.040149743107632974,-0.02905437977834535,,,,-0.08943355853651713,,-0.2294544451906071,0.02405439380136959,-0.025021651138932732,0.1230679412310125,,,,0.03636091301081601,0.01374327989141677,-0.025524973143829177,,-0.01863073044763297,,-0.024795434268715333,0.009627423255637035,,-0.05439404368649181,0.011128910676724502,,,,0.06817032993536576,-0.020411145992988988,-0.0029904791551231824,,-0.0028986057938784615,-0.07691134521862542,-0.09437701022176026,-0.025288156219443803,-0.043801733762646844,0.004841023719513782,,0.020550677960661567,,-0.021965831856050055,0.009192121681510734,,,,-0.016091636042953494,-0.001965350631876306,-0.004978203766756062,-0.04331510778445313,0.0369610024611744,,,0.05517390316378612,,-0.018610329571592032,,0.01935023602562902,0.05028712322533058,,,-0.04758383387111742,0.02249205295522194
5,0.004228782672814457,,,0.06765773990073931,,-0.03464714523326462,-0.06682654966765256,-0.013037464969131218,0.012755472128194847,,,,,0.05091560143939633,-0.00639990056572759,,,,0.02394177863984437,-0.040342188200796825,,0.03517798185080068,-0.03612913443113941,0.015591047097286537,0.010909708719782696,,,0.01742130933768604,,0.01004241548014595,,,-0.013590489411114959,-0.014149573352718714,,,,-0.010955923582232074,0.021750727920710977,0.06950694809616209,,,,0.012168972478800777,-0.006819105767853051,,,,,-0.0036769371650218208,,-0.010232486064139845,-0.03222222321688273,-0.022496300812403724,-0.061872422134747085,,,,,,,0.009610659250982867,-0.024279024626184142,0.12950462468346124,,,,0.042331283016050714,-0.0021385062612120365,-0.04297300944483484,,-0.008811176867053128,,-0.006090137632419612,-0.002354674349348107,,-0.06370818628056596,0.01088468774478546,,,,,-0.03606984309895389,0.005995862504926119,,-0.012531355923754317,-0.08761245579008592,-0.12078152896685634,-0.04744394856188072,-0.07064383708735256,-0.012723974889351508,,0.019087919449445878,,-0.02729249802360778,0.01811486897447856,,,,-0.017194990133632793,0.018362701116305336,-0.00480022519666945,,0.030331305881735826,,,0.050837554982469335,,-0.01115006845649913,,0.020493678185413478,0.054107629488181486,,,-0.0674682178397843,0.009734157544074362
6,0.003951268650727702,,,,,-0.010017430006349137,,0.019627701286483334,0.03628469320796247,,,,,0.0051979725802331345,0.0007829137354025129,,,,-0.035947545511135104,-0.10040327300647434,,0.02998303918592571,-0.042906739693707285,0.01832788257942075,0.004131689509234482,,,0.018007331764222423,,0.022675336656394984,,,-0.0044643700187982915,-0.0019725130643243327,,,,-0.02926474971546078,0.02849273584740475,,,,,0.011379687624609058,-0.047624439766527527,,,,,0.0201760417338972,,-0.04121262581687368,0.008553571535274251,-0.012229166827548266,-0.060645528961356776,,,,,,,0.08233760765920745,-0.033714864685320034,0.12180251752485904,,,,0.060157649303871796,0.004673132291232118,-0.03721705455577773,,-0.015751963271720015,,-0.016256888653651602,0.005887513148514767,,,0.010085040270020995,,,,,-0.01128720065761013,0.007074934021571444,,-0.043461661177294,,-0.10121859176326242,-0.035512497988289926,-0.02992802413572382,-0.0035350176422417334,,0.007997912193013268,,-0.031566972655276526,0.02526797529713387,,,,-0.003933071907750829,0.005927423391050013,-0.016888256341257457,,0.012915817541549135,,,0.05199477146541476,,-0.030953359401803437,,0.019592038951195878,,,,-0.05352598714142909,0.020290901612982415
7,-0.009199007181241114,,,,,-0.012420434166352301,,-0.0012286072313189567,0.049072087740489226,,,,,0.00884408965898631,0.020205749993491118,,,,-0.049778390008371254,,,0.027024595246092353,-0.04570549997460516,0.002458153403708363,0.0019177131760064192,,,0.010862290758695048,,-0.0004168636849619656,,,0.0021877688392928363,-0.0190402658482135,,,,-0.009430805647315132,0.021726877369331987,,,,,0.0319095740790436,-0.023745001951068545,,,,,0.040370103923874634,,-0.038408103493068335,0.007989133680805782,0.00485510625348895,-0.042176220347765137,,,,,,,0.029625239327449815,-0.045154113463380385,0.1263714931333244,,,,0.07695401064254903,0.01146769429730754,-0.017040644859668275,,0.01087146968365671,,0.0012361279754331544,-0.01723059761868795,,,0.0005644189912930031,,,,,-0.01040387866930259,0.013228168314894706,,,,-0.11794141886017329,-0.02323346156244188,0.028372260764686352,-0.016383082576291397,,0.0008261846049854027,,-0.04109065692679836,0.021498434490059504,,,,0.016797015116180702,0.0012094421097984531,-0.07190588797836761,,0.010435454608259231,,,0.06457789148879756,,-0.036421613136307096,,0.06322118474374139,,,,-0.07275607856503807,0.010028923035169335
8,-0.022509288082443124,,,,,-0.034561312007170386,,0.002050155010718979,0.09970523669105315,,,,,-0.0008297018608436346,0.038915702325622026,,,,-0.08432939410582518,,,0.009507454166090668,-0.04515674504906908,0.010327527651025181,0.0019995334691915723,,,0.010951965471454272,,0.022868103604648082,,,0.020348980321529764,-0.027035975310404914,,,,-0.012245004244564317,0.01681325839714809,,,,,0.02176901038733825,-0.03371990333105579,,,,,0.020765075973084635,,-0.0022319694595775985,0.01130193797945589,0.0019063542833737124,-0.03580504633903603,,,,,,,0.08118812285367855,-0.04917889616897675,0.1705106573057994,,,,0.05186901577199077,0.004664306630107529,-0.03439198737570259,,0.0432587406593794,,0.016973596725949003,-0.021864961200044553,,,0.024043203965404603,,,,,-0.009705067291486014,0.001710304314196165,,,,-0.08722003691284996,-0.036164491955344547,0.07912456654048383,-0.023935922294729073,,0.020686526840526187,,-0.04497947395929103,0.01501805101315834,,,,0.02152561896151073,-0.02702663598689259,,,-0.009058829710188676,,,0.05544622546349531,,-0.005849558028207635,,,,,,,0.03159588683820891
9,-0.01807571912615824,,,,,-0.03349036936241356,,-0.017185774545351695,,,,,,-0.06339938734978467,0.07078818160838107,,,,-0.05692352460284811,,,0.00501366950213189,-0.04453289749652134,0.02494937368390715,0.009644393484118385,,,0.011107692454962459,,0.008379718701779115,,,0.029970677262685097,-0.014637697808453587,,,,-0.03757729910859364,0.010619368966992448,,,,,0.05411021284946771,-0.05706511788905533,,,,,0.08236087212138021,,0.008870769545348045,-0.02269845078039845,0.03405912651622156,-0.05813223859249428,,,,,,,0.09377762058063771,-0.06712199792246043,,,,,0.1271956132979477,-0.019383540043039105,-0.03521484796150376,,,,0.03554332678537531,-0.04165129746166585,,,0.015911457183277022,,,,,-0.0022646675797499682,-0.004006857150988807,,,,-0.088592313566348,0.020185017362373436,0.0965181714624963,-0.0115228776900278,,0.018058503830766237,,-0.03737192636208153,0.030778891890786975,,,,0.004513215642166113,-0.014216226218442762,,,-0.010458863165634269,,,0.023039361947303494,,-0.014898849218903942,,,,,,,0.012256517348845142
