,2002-05-01,2002-07-01,2002-08-01,2002-09-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-10-01,2003-11-01,2003-12-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-07-01,2005-08-01,2005-10-01,2005-12-01,2006-01-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-11-01,2006-12-01,2007-01-01,2007-03-01,2007-05-01,2007-08-01,2007-09-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2010-01-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-12-01,2012-01-01,2012-04-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,-0.08649235195444671,0.02713133700374515,-0.06646146565773114,0.0285231671056021,-0.013013855164492494,0.03870142300543056,-0.037345322043327744,-0.017765559124233277,0.008260297759404123,0.046620794810791955,-0.03443402757282632,0.02285752940566388,-0.0048748186081037925,0.013619831749406952,-0.026927115832335258,-0.007156519509647796,-0.023656194889423277,-0.02682982852856819,-0.043069689550884416,0.006462322649294805,-0.024089269745498854,-0.01698387464672796,0.024698507071800102,-0.0046320424793150905,0.0892430859658927,0.10057072585605398,0.07051173403795885,0.062092684192800285,0.05094707016057376,0.21054011847535592,0.03669410171637699,-0.08060879724286008,0.05246646578526115,0.127128285523594,0.04793708036940747,-0.02990194487191644,0.09539581687402476,-0.01410154727097268,-0.017587756523018916,0.12646145625505545,0.07896034327778867,0.00015710529449641797,0.024905396735583896,0.01915947656616046,-0.03727167590577363,-0.013992507847879226,0.03464638642019002,-0.3201112311428127,0.07810225796155246,0.06203563628836317,0.011247433076875701,-0.06427809540834906,-0.054624490939360504,-0.12502865704880817,-0.0655723184338981,-0.040000493596771936,0.21496909259121377,-0.03676767845715889,0.024645487550375655,-0.015472731202681222,0.06493972789844893,-0.00017181386591635928,-0.017048433856787892,-0.027794015338903577,-0.06693350300243767,0.03627922945960635,0.13100356474450434,0.03673128255202163,0.16130394310990215,-0.05137784904152887,0.04358206087411509,0.008301015927602795,-0.016040474110826652,-0.031231736097133256,0.07714603657587205,-0.11909811815504723,-0.046976357304176375,-0.027392292005776753,0.04083653579784663,0.03744679922425509,0.00474940445454175,0.011451030022321618,0.008654425138645117,0.010772740609539921,0.01227015736476833,-9.666384560569341e-05,-0.0004316256408118946,0.09848447151271,-0.030617365428074916,0.0844576250454252,0.020757316807803683,0.011072907290458955,0.000562868989151255,0.0659499814743445,-0.012526335684905021,-0.0077732848562162005,-0.051543959588635085,0.024767717832459457,-0.040636525276875446,0.011969500071608241,0.13603968002962863,0.06527003415516397,-0.008254872246228784,-0.054444928044003416,-0.03012969739868998,0.03651637558118903,-0.019523008535845765,-0.0008836346775176196,-0.03020192450106185,0.03357486450574898,0.023570502882784172
1,-0.08649235195444671,0.013039988341716047,,0.013897278118761958,-0.009706200257700637,0.04193622890868831,-0.04083449620047652,-0.030961725918500327,-0.008755712553812522,0.036095878994526154,-0.029883202282939614,0.04132380138525393,-0.028362925728869115,0.014059408561113651,-0.0015368762725669893,-0.013639764077330696,-0.03492541322499232,-0.09799938259312557,-0.050896312592974446,0.025539797351853077,-0.08333473214527665,0.04960154913941933,0.029193676694232673,0.024143015591833128,,,,0.10518420687246693,0.032052262496005235,,0.022199725696609218,,0.009445415901742082,,0.07275483937114258,-0.03236194674169246,,0.016788588545507466,-0.007783080425916689,,0.08019132753683056,-0.012286771722630041,0.020204095529690047,-0.036810647255553164,0.04478883594579841,0.002921697683930441,0.029780451641032712,,-0.013489191857992466,0.13261596827016575,0.012146706019655618,,-0.0414225222288398,-0.16113240621406622,-0.10080456301963059,-0.04821959525543651,,-0.09047580806001176,0.04113795648575569,-0.03865870660754567,0.10954889569641857,0.021582893431079997,0.02639948274424886,-0.019198725359359514,-0.028499325420274613,0.007109177953249918,0.16011063943612922,0.03528178953321337,,-0.07306232890329079,0.03839422039673934,0.03458230456357281,0.014735865776287493,-0.025979254982688715,0.03387460353433713,,-0.04866471939222361,-0.007821029378809019,0.023483527155578,0.0430715010568965,-0.017395779125699118,0.03783727360127109,0.02216143425144912,-0.01256263532463886,0.01207866408486069,-0.00034751785726516715,-0.0009784088696676019,0.011259342153811192,0.0229499281834461,,0.017205886832572403,0.01396241200427717,0.025117926414659486,,0.02169112775272497,-0.002739847521213701,-0.029522798401681455,0.03238733739894473,-0.0543650985843378,0.01695424132360923,,,-0.0007846152744914736,-0.10582476134028812,-0.01343703443877775,0.07532812882941187,-0.04062468916709294,0.009321618589722469,-0.02560489662428589,0.12148416586294486,-0.008265361691166095
2,-0.07109763433206684,-0.007420666745324045,,0.01036103444734926,-0.016725267293859813,0.051152497661968055,-0.05680735618614874,-0.013185993031489818,0.014473018645469071,0.04033860818763507,-0.014687706330274164,0.05104592608576031,-0.009334241922908104,0.03435866410703159,-0.024413260884768972,0.027311698228509207,-0.02102963871998398,-0.05782748836798968,-0.070287933194078,0.033731933652114576,,0.026514259829694742,0.03960178105529266,0.015875796941865195,,,,0.057185649839597785,-0.011562127707655745,,0.0761018979057072,,0.02038106497819936,,0.056940913444681884,-0.012996306868083618,,0.012668956744544602,-0.042235739520623206,,0.12293888803373287,0.0005355479281328179,0.0028134467071403435,-0.0018837755690706004,0.06013685803152047,-0.0074971874398860605,0.035813315774996024,,0.031706069808062676,,0.02425992349034156,,-0.08244790427743354,,0.02814643578637388,-0.09390450374363368,,-0.1350068090799581,0.07028086886690521,0.02197147783436426,0.09428568876734222,-0.033162153958757656,0.038544902124971636,-0.007035124896207057,-0.018946547622387844,-0.006557729958667019,,0.029065604830972314,,-0.07177226123377212,-0.012829660903056928,0.024298818105074615,0.08064170657229064,-0.017777109386147405,0.09631442150857605,,-0.08797627151662124,0.005614903592901843,0.021304736605470165,0.04525368642129757,-0.03930013854732728,0.01758563081607223,0.10692380536553614,0.022866179605038228,0.012726647259971857,-5.240202215883727e-05,0.0008676318982645537,0.11348896015554,-0.01513155752163764,,0.028182496675926316,-0.0023775673994610447,0.018168656161594576,,0.04178440197180766,0.08866324901058631,-0.0831393067533763,0.08561698646498472,-0.05415594146745217,0.027059920994720876,,,0.010947923622784517,,0.10043226911029368,0.06328284330135059,-0.040992249222655985,0.008340091246022752,0.04700256337577757,,-0.03579059775471061
3,-0.07056752770093166,0.016899535355324513,,0.00012325375140509465,0.0010164426416716665,0.049009367958483874,,-0.0016192841075283182,0.0026815308314058206,0.02692361615249833,-0.06575651766619295,0.023527589455605735,-0.021452345925812244,0.02569749461520221,-0.026048565480655428,0.040683481809020705,-0.03258623123286597,-0.11927836600056363,-0.08263310343808161,0.03153561372798941,,0.028102838885281478,0.04176935259778736,0.01628197485822852,,,,0.07431683146571327,0.006127265319974984,,,,0.020736968820960988,,0.07294675669609707,-0.02642069655875101,,0.043565142910648946,-0.046669930124652925,,,-0.0980971198149807,0.06868091961932121,-0.024517349824375145,0.0695288538402532,-0.11472315472294428,-0.05671952312702633,,-0.024221705130677673,,0.019064173302620224,,,,-0.012932454327919896,-0.06597880230224784,,,0.078393900824548,0.04124908349554168,0.1164189905072246,-0.044333787723843,0.02654728273097673,-0.019683743238581797,-0.014853395147012283,-0.010173423034204127,,0.023241565892524463,,-0.027203425923912894,-0.05048708064491847,0.018135506714334837,,-0.01254237661633617,0.09454253439019888,,,0.015149247166981628,-0.02857687465381309,0.0075783608780313205,-0.04330149700211372,0.06064412601205493,0.17543504562998402,0.06671407334757906,0.01203446811994513,0.00010987457127398237,0.0005577351209244963,,0.03366542169902542,,0.017988774381900274,0.01757490180963206,0.04474812237259784,,-0.010247968749645064,,-0.04945686422220305,,-0.03555680301776265,-0.0006070433114055973,,,0.0024773598136802466,,,0.04653420257558416,-0.0958321805201714,-0.00786606533285239,0.06648826803176533,,0.013154758198236749
4,-0.04733482190166194,0.050505659089139066,,-0.00764744047146626,0.009095094571327067,0.009662145356889473,,0.06562618475897608,-0.018709309000837726,0.015930471693773374,-0.002659224460647369,0.04075297365804298,-0.007282890011643284,0.044811787749830856,-0.032509566609557894,0.025160864199928357,-0.029759725322092034,-0.1614653443328482,-0.08834094817824134,0.04748021261128532,,0.022776590582731016,-0.01621026270542003,0.00975039995356114,,,,0.04221586750974843,0.04510301869149591,,,,0.024720430213663103,,0.07342548952029326,-0.011349754391027478,,0.029426508198928225,-0.04944586126952433,,,-0.03331086623778989,,-0.04406724695716946,0.13057182610005347,-0.08805120689059312,-0.02821095504362514,,-0.022529296042963054,,0.02088059904950401,,,,-0.00927926444856797,-0.11982203025807192,,,0.15883100018388907,0.075263952728301,,-0.03612450496598352,0.10787148622773235,-0.023885326219768466,-0.04018317712448699,0.03176845415647553,,0.027659846934117605,,-0.062064562567594406,-0.06526493594428961,0.006481321385228944,,-0.027698591990016563,0.1214951420649415,,,0.017996831448274353,-0.030062427085242316,-0.02023085212624154,-0.09662307850829732,0.05737759849465496,,0.07702559423176725,0.012152319686034252,0.00037536129849691235,0.0018114873225019146,,-0.01844030639198435,,0.012372463270767131,0.03101008412270856,0.031053335787925684,,-0.011426508887873332,,-0.08591659280812866,,-0.049784859395341385,-0.0005642648771475578,,,-0.01347690579880445,,,-0.05869569357866178,,0.01198934250984296,,,0.036012549019569295
5,-0.061539984884344645,0.0662119817853708,,-0.0033429062564820367,0.022243163647433173,0.03627934384658649,,,-0.03322287256730366,0.026908411170775248,-0.009442681671706588,0.01732444273207223,-0.03570808492124722,0.042092377930506464,-0.03192009000914259,0.023006427215966463,-0.02150784865031785,,0.014516592954280316,0.03007467025918764,,0.023902042815729663,0.061895876083889134,0.009924198505107007,,,,0.05013829102965267,0.012160275905397255,,,,-0.014136024516293255,,0.07382079167151545,-0.02067574666804939,,0.05335474310728894,-0.06298523817790236,,,-0.10151710363345856,,-0.043439304882401775,0.1290197176561052,-0.1084124951712985,-0.06707971335463192,,0.014747712719090256,,0.007603621110426451,,,,0.011094024557030346,-0.12822990193494643,,,,0.09777803988755274,,-0.028479679880149877,,-0.008665921968952328,-0.04000631531285809,0.045495398406476956,,0.04581291539023913,,-0.07724306990289276,-0.042812704960223824,-0.02407897222235278,,-0.02439214565722625,,,,0.02009943046759588,-0.0037436674707174156,-0.006505507483790085,-0.08888775037431129,0.06375542892763919,,0.07742382726234753,0.011739778426058,-0.0010266149794853074,0.002032574630780326,,-0.024783626535030412,,-0.011094244018674981,0.01194803888878715,0.028248648048324387,,-0.002518993397953029,,-0.07570092338702736,,-0.08997210830199709,0.01193811093657482,,,-0.050481841843981856,,,-0.04334704812353074,,0.00034417120336449614,,,0.0076885481402597655
6,-0.08415556472829222,,,0.01944846676476253,0.066801263482269,0.020223010682121623,,,-0.019641882089685037,0.03408763293109851,0.044856679135089284,0.0048070626404828065,-0.023427815912827166,0.053777093259040454,-0.020635444241722867,0.03888907235112726,-0.001080103017470302,,0.09129792770778034,0.05715861248642484,,0.016740501290385346,,0.0008008420119822168,,,,0.06405578856118438,-0.0015800033060721086,,,,-0.01820041536986583,,0.07382079167151545,-0.03110754502416535,,0.026583859936477827,,,,-0.10238199366607637,,-0.05218739331343514,0.19722365697677313,-0.06319100899101207,-0.020114102447994497,,0.019778117337080126,,-0.0026451813112700062,,,,-0.08229686401316516,-0.13248610938046768,,,,0.04962976330556934,,-0.09055097919349486,,-0.047639511722739836,-0.013265108428795636,0.0009668800175956782,,0.10027667102405347,,-0.08690149841827766,-0.02510443217467717,-0.01378503038633394,,-0.04214220410474834,,,,-0.0007340565648665809,-0.029542945215940364,-0.05101588793249445,-0.09435267968972916,0.04202949641903464,,0.07683379582605676,0.011769251303644479,-0.001351563655224819,0.00014438997184473834,,-0.02537549543301776,,-0.0026258538423662436,-0.0028149616651720333,0.033574962969316946,,-0.007339423622404251,,-0.04489419746355747,,-0.07254445980393154,0.00013034066306749637,,,,,,-0.05459293361700546,,-0.0009411430420840361,,,0.01248846739346643
7,-0.10650284033620994,,,0.01088257833708628,,0.03516680054357779,,,-0.00046918281914926085,0.03896560579299185,0.014124096000717845,0.028643751799761752,-0.042874006795396546,0.08041136863268084,-0.002712303928294635,0.021670524711381645,-0.012335187699912376,,0.10839569343305744,0.05744825416866828,,0.04012640445742238,,0.05808014036288084,,,,0.08908278691826715,-0.03420122708605022,,,,-0.009874212060783094,,0.07392479258681717,-0.03023620621892853,,0.018067559667209743,,,,-0.07446371109225547,,-0.04953711971826369,,-0.12380290696478005,-0.07928459589124515,,-0.0529889457462529,,-0.03429180359929651,,,,0.040568780745116495,-0.03470633271178425,,,,0.03202288138311493,,-0.0695594187164088,,-0.009905556025267326,0.010121447255215299,0.027751505983923036,,,,-0.11528129832406586,-0.014811905436631578,-0.004868386024013405,,-0.041453487473625206,,,,-0.0030318283005588142,-0.07880886919199481,-0.0595835117200163,-0.08978137716150147,0.029800892343380347,,0.07798403484864602,0.010412599076810247,-0.002667207438626251,0.003475810084450748,,-0.05966247793859003,,0.017928770919145798,0.003125536452451616,0.018862863313313216,,-0.03242129266137006,,-0.012403266570528898,,-0.0482921033264061,-0.011387169235394623,,,,,,-0.017085897969535857,,-0.02737130883544836,,,0.018668277437997816
8,-0.08786661680991348,,,0.011452773904654268,,0.013855233096372599,,,0.030914570558150223,0.08585212317286561,0.052173172884491414,0.06658219646465247,-0.0722706452836801,,-0.007653180820321459,-0.0024642996332027156,0.022939452089300594,,,0.05059300757045038,,0.04243534282056288,,,,,,0.0474558870964526,-0.023709800865172714,,,,-0.006486136733510839,,0.07400798553210342,-0.04436716689368758,,-0.020637022945264594,,,,-0.062185639673117965,,-0.03370696247884819,,,-0.09103987063517938,,-0.013100975057881215,,-0.03726752233606789,,,,-0.13349491577004202,-0.06610008994597028,,,,0.06386690490209501,,0.003954535339548704,,-0.05912718369416514,-0.007523115863249663,0.06601960265836257,,,,-0.06452152876086292,-0.011554550730810798,0.010215644063339302,,-0.05329707023068919,,,,0.010439461554341278,,-0.08733229715846291,-0.09114151415924687,-0.02100047967170937,,0.07712885506133849,0.011164883623340671,,,,-0.042938994329854485,,0.017938177912992792,-0.014826603003158745,0.033064621575746855,,-0.03992660089822131,,0.017246542612782162,,-0.04490759747187534,-0.007405731336283861,,,,,,-0.04668153575646272,,-0.016224308013788935,,,-0.00554851020509739
9,-0.10878959416759348,,,-0.005706207801356333,,0.02512346729436643,,,0.06277045652752217,,0.08124464805411158,0.05006670100187094,,,-0.00094992811656186,0.013881682705359832,0.012828635974480918,,,0.02250291346815647,,0.030835418269716197,,,,,,0.06691555588625159,0.03178696412674864,,,,-0.020411515705523797,,0.07400798553210342,-0.049731570211562826,,0.061294245578196405,,,,-0.07766561587581577,,-0.0799588851643902,,,-0.09296776359110881,,-0.012594216075999753,,0.007561769796174067,,,,-0.14592707355511858,-0.05040732083532817,,,,0.06590751036574094,,-0.018471714871917788,,-0.03328317235573219,-0.03597716980845239,0.08026585168088737,,,,0.012912628282699457,-0.06321515267579936,0.0031349656435749607,,0.018303214054647077,,,,0.005897856693570791,,-0.11036169519441175,-0.14364989935555017,-0.020634209308666218,,0.07705509841398728,0.012063932313586045,,,,-0.03714430976548855,,0.023387899939306678,-0.015228280557163298,0.03523472220351076,,-0.05201942160676021,,-0.002446538027588402,,-0.007358818141217416,0.00849082836398285,,,,,,-0.05957507080227398,,-0.04045111980277394,,,-0.03383730431851584
