,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-12-01,2012-01-01,2012-02-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01
0,-0.04722749244244662,-0.01993322982532053,0.008714267147973631,-0.03043420408134684,0.01490465618838499,0.0315459931816604,-0.03939601739278431,0.034552579803745154,0.061239390697252594,-0.008914758834434433,0.0003629725658200744,0.08915724459977759,0.034585405987080264,0.006444019994127803,-0.02842417735487135,-0.051732482355598214,-0.000588165852132061,0.08682771283800839,0.01417748402840413,-0.03278579768698642,0.023277335750699346,0.019453059523234728,-0.016738912380524607,-0.10303086097196834,0.049049637637847227,0.013136645387383905,0.04257381559263347,-0.002170006129309787,-0.07871284754411156,-0.04424406064854902,0.027771875897704024,0.07438662516824723
1,,-0.028378399385058373,-0.004723476848880637,-0.027745458400962375,-0.0002652376123690736,0.09323564386047467,-0.04433091702799796,0.04581714339458687,0.035886345052389856,0.007727053833863073,-0.017321938935775938,0.03457461055074662,0.02796477835325306,0.027570531040074786,-0.0032040689042112103,-0.058462027690804746,0.002257438550865576,0.07447300285466785,0.015253518750570239,-0.03620458933872822,0.00695542140767047,0.04373065370001594,-0.01777742922758152,,0.02388437111052058,0.01982449696920363,0.050486678396779186,0.02083630560128763,,-0.0444864221014617,0.04400922699688081,0.08536735326523892
2,,0.007668879905683212,-0.0064963757391764965,0.00830508901721766,0.01515091526748491,,-0.015221789203307301,0.026268128051523565,0.06914077744058056,0.013400331175887126,-0.05587872788971748,0.023976230134625687,0.007769829250061866,0.025590048426868406,-0.015930773070225612,,0.030165674231351414,0.07623388687502741,0.008588747780326256,-0.021801139789053348,-0.03613786666993368,,-0.0010449195570031433,,-0.0338955125318767,0.018832775817016922,,0.032256222482888675,,-0.056242805595229095,,0.12611857892796607
3,,-0.011815444844799128,-0.0016872958823910267,-0.03869077202163412,0.014447151640323397,,0.017533310621711262,0.07271948095762504,0.09854539347507729,0.034971504932077235,-0.021934215918702815,0.042066122263509476,0.033289250367809275,0.01376466999922149,-0.0048760020312448304,,0.07987057836164047,0.08407985032937826,-0.009957676619996914,-0.029696524523095347,,,-0.01854937909745613,,0.011308700807471844,0.018178808085895726,,0.0407344459509435,,-0.051534394631535196,,0.14851293548559708
4,,-0.061281512062619115,0.012043685770960266,-0.023576594749064317,0.010576522597036897,,0.029228759823582973,,,0.10293576779781399,-0.005019781242191268,0.028219389638480252,0.030228615313594887,-0.004164816646903768,0.017267925217195113,,,0.08606860956108009,0.0059466988902082685,-0.01691907651204516,,,-0.03884080157713332,,-0.0026571225252239594,0.019930984078038283,,0.02926585851851543,,-0.05414772040148763,,
5,,,0.007245349101202336,-0.02190959651865293,0.0003723540242450696,,-0.03187735514800605,,,,-0.019375468491029002,0.008574946344423129,0.021989717298513067,-0.008722166693405697,0.018451843135734503,,,0.14066766143975284,-0.042804008891870304,-0.01643624400951843,,,-0.06380383095924458,,0.0016756459175331362,0.012847390540459025,,0.046116695921790074,,-0.049199221458137155,,
6,,,-0.023936935738525733,-0.028038464746294067,0.016335517764598073,,-0.026053719936099284,,,,-0.02403807269635494,-0.03134176139922784,0.0017656213173236068,0.009304240370713146,0.0309132320689931,,,,-0.025741281036690378,-0.025588853390010713,,,,,0.0165966899427136,0.0067383149382063134,,,,-0.047632899623860636,,
7,,,-0.009382458932259308,-0.04916285432325168,0.02370132720427298,,-0.030013035752915806,,,,-0.023759959401815633,-0.00386322512773396,0.01111920031378788,-0.0159168919329567,0.0355457789013392,,,,-0.01046559996934493,-0.0198257994860338,,,,,0.00336512178033635,0.018940617611448385,,,,-0.013461138585466825,,
8,,,-0.008966391605401691,,0.034597767656011746,,-0.0437074620627762,,,,-0.019353438735455475,-0.039608553861274265,-0.00199274310039832,-0.029596742246394026,0.030355255212284216,,,,-0.012180254939237911,-0.023085733224382288,,,,,0.010882553475035445,0.013570480456367773,,,,-0.013292220386105114,,
9,,,0.017096081513476857,,0.04408633901445291,,-0.013573063286832054,,,,-0.04500493056217647,-0.04575690151196976,0.0324343945128347,-0.04971003666328294,0.0340133289787799,,,,-0.02167671446217745,-0.05417837725756358,,,,,0.003840384992299023,0.0319680651103203,,,,0.014692967147156288,,
