,2021-03-01,2021-04-01,2021-09-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-09-01,2022-11-01,2023-01-01,2023-02-01
0,-0.030711153374708422,0.025839388392744772,0.016542069860451036,-0.0035970775638376473,-0.01007419309353308,-0.004750468354586701,0.026327490153476907,-0.050099340070657195,0.027055211800362855,0.020816525651964124,-0.023942804094986725
1,-0.05752815922674204,-0.0018768595295702017,-0.006866435503142698,-0.014732655775284043,-0.010010063724357643,0.008141763109420275,0.00847875175978463,-0.04873499343403154,0.07877703559894744,0.01675533717331934,-0.023422758509717978
2,,-0.015021249264534103,0.01955392827657554,-0.007513080172141695,-0.016627236208597185,-0.0018936188882880955,0.008754166347253678,-0.01502850587618143,0.05888497259198999,0.02069940516899127,-0.023744979393025445
3,,-0.013734227768888135,-0.023895452422649788,0.012407864876698982,-0.022433024411262603,0.019018710239676384,0.04558219477550263,-0.013922627433845758,0.06459981732159692,0.02739996131261968,-0.026374231074852705
4,,-0.007456099275066325,0.005308282039762746,0.012896908415885422,,0.0711890473331982,,-0.013809098097073313,0.0429151301486721,0.03590837922942125,0.002339498446028987
5,,-0.04703096927465247,-0.015749072173874,-0.01841287483267995,,,,0.013066218107796512,0.02443335980767003,0.0003503374836206774,-0.006024185536978144
6,,-0.024032698324455898,0.0006025670914380221,-0.00032721947902203397,,,,0.010111129770244975,0.02682135444868905,-0.0006636685605481141,-0.0012559969936170035
7,,-0.0037929090697546297,-0.005455569288903339,-0.014693621517156696,,,,0.020342476361387973,0.0050198285274598575,-0.025261774995916753,-0.020471775396771585
8,,0.015909415235750596,0.010474067698064138,0.005497075973223353,,,,0.0353167099458207,-0.023162440261259576,-0.023749795440306976,-0.005745747851652938
9,,0.02528576722960782,-0.001596059530760252,-0.011665991260911168,,,,0.014627875506322718,0.04443460279679812,-0.03603811543583468,-0.0023023770855699066
10,,0.02131230200695919,0.04620311109340269,-0.019889257893505707,,,,0.015008038695638826,0.10607791954713175,-0.031244638266020086,-0.0017050524533197553
11,,0.028514346738059276,0.021070658317275726,0.009255858031384845,,,,0.046375423746199296,,-0.030876396350767887,-0.007356377689810678
12,,0.02212078293491168,0.018529800797916662,0.0194973009980679,,,,-0.004403531088958301,,-0.01600187910423312,-0.02682250559617394
13,,0.04454315991385835,0.032072377202489344,0.03826635160913994,,,,0.025541867050362432,,-0.02052506768253881,-0.0179129947251484
14,,0.044217160084392776,0.05191047796570025,,,,,0.0355774860403435,,-0.031183806354102117,-0.024757603581520793
15,,0.025108091241701186,0.02657537061942139,,,,,0.02643989569279781,,0.03337642053974044,-0.019649306873426586
16,,0.03836659071866341,0.025371340743634452,,,,,0.008627711986829212,,0.010375748339265911,-0.026296412689055693
17,,0.055636928958229664,0.028033442950751386,,,,,0.014531349910427371,,0.06520112668096356,-0.031930531258304695
18,,,-0.0036088701342091856,,,,,0.020882209636989835,,,-0.03622767840513652
19,,,0.00023054313137316207,,,,,0.020868415303487264,,,
20,,,0.009193108089392998,,,,,0.02250529882098795,,,
21,,,0.007723766203111104,,,,,0.030282840316116832,,,
22,,,-0.0035798646610829543,,,,,0.055069557362138255,,,
23,,,0.0007897964263012813,,,,,,,,
24,,,-0.006607204992735705,,,,,,,,
25,,,-0.0006849191090652074,,,,,,,,
26,,,0.020778976512096037,,,,,,,,
27,,,0.014649889311495023,,,,,,,,
28,,,0.01560759090968844,,,,,,,,
29,,,0.02853369601352007,,,,,,,,
30,,,0.009172515113915702,,,,,,,,
31,,,0.0022569428260545976,,,,,,,,
32,,,0.019380788546838668,,,,,,,,
33,,,0.000707605059582006,,,,,,,,
34,,,-0.0159448021273505,,,,,,,,
35,,,-0.024295956395111284,,,,,,,,
36,,,-0.029130105280537943,,,,,,,,
37,,,-0.017631252477780412,,,,,,,,
38,,,-0.015618742101699112,,,,,,,,
39,,,-0.011117100351303755,,,,,,,,
40,,,-0.008930863942096856,,,,,,,,
41,,,-0.008385528915032303,,,,,,,,
42,,,-0.014938258928591797,,,,,,,,
43,,,-0.008641134828857311,,,,,,,,
