,2014-12-01,2015-01-01,2015-08-01,2015-11-01,2015-12-01,2016-05-01,2016-09-01,2016-11-01,2017-11-01,2018-04-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-04-01,2019-12-01,2020-03-01,2020-04-01,2020-05-01,2020-10-01,2021-02-01,2021-03-01,2021-05-01,2021-07-01,2021-08-01,2021-12-01,2022-01-01,2022-05-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-05-01
0,-0.07112152520714132,0.056539358602684,0.047967287563278616,-0.016768395855744744,0.16351699195545755,0.016760364633491176,0.012059962201006025,-0.014210211238876003,0.021259734289504673,0.044929066069169465,-0.022754981186366763,0.014556500612367573,-0.0012635435977752518,0.019678697104440035,0.03192264311064075,0.07280501081862734,-0.010898082267246645,0.015174640219101643,-0.04150158529902437,-0.028767418697972058,-0.003593539178187166,0.07681394907306238,0.01951282602033455,0.021489335923244868,0.022047862759912218,0.06423074772406334,-0.010592023088191072,-0.02574312985659799,0.007533798268963499,-0.023840482709272193,0.009939114671492222,0.006149643798653848,-0.01741847490278356,-0.017707085241925435,0.007010105971787972
1,,0.03899130347153845,0.06008019187721758,0.05321430297801477,,0.012125903294548546,0.01279712162624369,-0.014377385232263729,0.019757910449866634,0.05481164025308782,0.03636189249133359,-0.0033895252035016643,-0.004136358124366302,0.02170902465534419,0.039419767122598204,,0.027885505055826876,0.007867146527093083,,-0.05549869966258414,0.03204608661115116,,0.011615052130191872,0.07707512941148775,0.027619021205033012,,-0.007936822518765263,-0.023042443069823282,0.013952436315983863,-0.019678285179734578,-0.005360993059882357,0.006161875022064611,-0.006990442095587829,-0.015329075517013901,0.018007933705831203
2,,0.028821898307344274,0.05969138350156866,0.006254980469740046,,-0.0008937744257008218,0.02538160761424124,-0.0011472294505963099,0.015206610024336431,0.041314015722827335,-0.010332825872592544,-0.014707608829791274,0.011514491856506659,0.017535099868457804,0.04825991534576879,,0.02161433370899357,0.0022439831156898515,,,0.027591403301200135,,0.001386142481942354,,0.018637894886532114,,-0.03572145010444472,-0.036735542656985976,-0.0062443999041065235,-0.017151219796460504,-0.05404753296067644,0.010869211373237098,-0.03136400932563785,-0.04531801490056142,0.016209339973783043
3,,0.018910304116381615,0.05143687888816473,-0.014035058715507365,,-0.00028826998397846193,,-0.008144171927998878,0.021106827678933016,0.044132272713572895,-0.003987298313594234,-0.00033840523979988824,0.007919189784789449,0.02346953106903804,0.022923980145507672,,0.035989510117054646,0.03388658461205096,,,0.010641570675340661,,-0.014481686816976813,,0.03888546098767198,,-0.04665621127692843,-0.05443420842860269,-0.004737864149859328,-0.011146519451863401,,0.00823028675624532,,,0.002072519209832091
4,,0.0135700849779965,0.05135548337242213,-0.002265232125264083,,0.000965456294815703,,0.00041952777751208536,0.014247030320906129,0.05016557136777511,0.03039430758541206,-0.004370296860219058,0.012728734553637988,0.02581654253957888,0.015465755406083526,,0.04032559133084024,0.00325022302365785,,,0.0171334254994977,,0.007216971548970719,,,,-0.021837456350862983,,-0.004441553779491625,-0.0027871580240903526,,-0.0022778497137694864,,,-0.01770647620258159
5,,0.03679547349961987,0.06984869927406057,0.013138940263719645,,0.014359934042610045,,-0.01458642504568508,0.017155784810388708,0.060957014074389804,0.03493168543231251,-0.0095179609713818,0.01996534740553524,0.04006886671292165,0.014606231249239654,,0.05349635965038568,0.017070017823666128,,,0.020505047181272884,,-0.0065549353093197205,,,,-0.04306292302708181,,-0.010720563705377217,-0.0159125667484854,,-0.001153910737262065,,,-0.013778515629575327
6,,0.026279209284970628,0.06969701124402494,-0.0037220107551176884,,0.014184353749290834,,0.014815205539411513,0.013244613137225691,0.05092525944730664,0.042235054162547137,-0.0312894743467631,0.02272813314396327,,0.06570427777853904,,0.05348103912076785,0.03307683502359249,,,0.04707982441079528,,-0.013478858626830403,,,,-0.030081915160917072,,-0.015385118372558737,-0.004015967162256828,,-0.00010728804381981982,,,-0.007416413076280826
7,,0.0018960046805595043,0.061866660960189224,-0.009296356666108618,,0.014812308382238126,,0.03325932179604729,0.011025894920883017,0.047072376354320156,0.0667715983487871,-0.01164558405697158,0.021689623261757163,,,,0.03993828783316378,0.032976454581633674,,,,,-0.010478619720272642,,,,-0.020993276072892142,,-0.022967250812419793,-0.010541530326192428,,-0.018208541895026242,,,-0.012888260002738017
8,,0.017718632020276792,0.051666918178251864,0.012503182970635462,,0.017480041930016066,,0.02224709338485442,0.02543584270843291,0.02529709763852228,,0.010021413829689463,0.025745850060987507,,,,0.0371412063093326,0.017694862775340714,,,,,0.00034629978677003237,,,,0.01887469465988434,,-0.018042059970914015,-0.021429272393030496,,-0.019879455090953402,,,-0.010292424943054712
9,,-0.003584897019868416,0.03583292860027143,-0.01527552609566496,,0.037036444219073705,,0.020274850290210145,0.024235313117885182,0.03501351948122888,,-0.0035684029855953536,0.033193328268019684,,,,0.04880628555081512,0.014961936958328148,,,,,-0.008216317914674587,,,,0.00878498153338958,,-0.017605287951713566,-0.03266698131110379,,-0.026622245697925095,,,-0.012908485377112644
10,,0.013661748207356217,0.049424252879926245,-0.02278657296626352,,,,0.0012053645400487145,0.012379445463541305,0.030587677888270548,,0.01479259192828497,0.012735324700682504,,,,0.05978419391492906,0.021260460072797582,,,,,-0.011704402422951787,,,,-0.005604627135474827,,-0.030054352929473782,,,-0.03233519762498532,,,-0.007063006683279305
11,,0.03987307993383016,0.03629255689018085,0.0015583484199024333,,,,-0.00406838551127664,0.004113686544791051,-0.006431815569055921,,0.014168096549489029,0.015190518666632347,,,,0.0767480804040439,0.0236510201698249,,,,,-0.007420381828456835,,,,0.0523510481570062,,-0.0073081428643327895,,,,,,-0.007841141404939966
12,,0.013161822579258464,0.039290598092484474,-0.06896598373304808,,,,0.005578015218274501,0.01479323262521759,-0.016060335133451176,,0.008699231656550843,0.020176835070301324,,,,0.1032744490689701,0.037668474422471676,,,,,-0.00882702529256818,,,,,,-0.013531815996837504,,,,,,-0.004053562843533642
13,,0.03161168405621806,0.04461233913302021,-0.0696183045579235,,,,0.006924457603731504,0.023700853777788744,0.011425953258147992,,-0.0020390732488211327,0.005428242646323023,,,,,,,,,,-0.0001500058993511022,,,,,,-0.008594537455254403,,,,,,0.007245340641284681
14,,0.02063203617006737,0.034095986222356656,-0.11043619505509406,,,,0.026186030908393,0.025017816726112807,0.026026214279768034,,0.005944118572380974,0.010461216039419519,,,,,,,,,,-0.002874280492874526,,,,,,-0.022547552729259013,,,,,,0.018544342353753462
15,,0.004141016350751481,0.023783972420492683,,,,,0.014370894812346435,0.020892422855622872,0.0008141605367359972,,-0.035777412346798654,0.015828636853834288,,,,,,,,,,-0.008006268629779711,,,,,,-0.029150783495836108,,,,,,0.002220318303062907
16,,-0.00024433712408922226,,,,,,0.06388216544392011,0.009102829726832518,0.03622760963708771,,-0.006451206902402085,0.027389242854625406,,,,,,,,,,-0.01853492503315346,,,,,,-0.0405506852775378,,,,,,0.021633576529358933
17,,-0.017721918495889444,,,,,,,0.008529608475172923,0.009171084986551392,,0.026998419678982977,0.03486839145013354,,,,,,,,,,-0.013400313398500563,,,,,,,,,,,,0.023198337903361566
18,,-0.0333875402636401,,,,,,,0.0033161768301832595,0.00849700339715831,,,0.04593250327469334,,,,,,,,,,-0.01213386515740611,,,,,,,,,,,,0.0006862840058048381
19,,-0.04703610126445201,,,,,,,0.0005991814823076425,-0.010426711536861255,,,,,,,,,,,,,-0.03892733885453192,,,,,,,,,,,,-0.017821518856264262
20,,-0.022739610146450318,,,,,,,0.0006835042602009178,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017597394525892707
21,,0.15175859922652202,,,,,,,0.016859955158470052,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,0.007399560507248548,,,,,,,,,,,,,,,,,,,,,,,,,,
