,2012-10-01,2012-12-01,2013-01-01,2013-04-01,2013-05-01,2013-07-01,2013-08-01,2013-09-01,2013-11-01,2014-02-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01
0,0.023100391601840742,0.022328490440677973,-0.03913900820371907,-0.025907732052435017,0.011656518392349602,-0.005044955690286734,-0.010262198484527696,0.010173972157760502,0.0355309883443069,-0.0035071989945513193,0.03343772544617851,0.040336587510856114,-0.037112423409599415,0.021234240624710132
1,-0.0007667772252414329,-0.00904516098692465,-0.031087546583603576,-0.04121431983999024,-0.021804752501288105,-0.02285949769040574,-0.00017124673660917633,0.027395085514027473,0.04467531267468017,-0.0016904757905973344,0.007707528002251052,0.017533089495948673,0.032007003341155915,0.017884284581909382
2,0.013547012538008829,-0.011819403199897938,-0.04125605186841508,-0.039100013333213446,-0.018107611944307767,-0.05675481052456122,0.0010949236527091344,0.030180045235107755,0.027517445958157083,0.007581923828092307,0.030708040090545063,0.06452741996318112,0.03664658909603569,0.018270118512645928
3,0.02604057391058434,-0.009957497324333708,-0.03449692861652798,-0.04986285237256627,0.006269182469908263,-0.005608691757991835,0.014412884880534493,0.03382586765382278,-0.020837423554828982,0.01742814711977414,0.02212833752505261,0.0906635865016363,0.018691306802838703,0.013644667391270016
4,0.025445180122035005,-0.04218506076467876,-0.06157552233483399,-0.02590640164369984,0.008094962079010837,0.0037358066424402203,0.009997896413125762,,-0.020105793468135014,0.030492293744579957,0.031013030808192732,,0.0326238935144858,0.013948285002792105
5,0.03329949768973817,-0.025413203981035304,,-0.06329099326446186,0.0019259416658656825,-0.019102344486602085,0.009246160859169295,,-0.013963894130458065,,0.04799230579866365,,0.046318095034195705,0.011350719863541858
6,0.030613053487789754,-0.006727050496958986,,,-0.006140804545849421,-0.02458149980401192,0.03543003458689131,,-0.012660983347014154,,0.045848771321851056,,0.03691932945562737,-0.015600134837350899
7,0.03867827851559558,-0.0013308406131782302,,,-0.0018851631918331835,0.0027933842414291643,0.028398684607176317,,-0.022653729513646637,,0.0834585616891349,,0.02375688577793489,-0.01613440446530845
8,,0.0007959163755408838,,,0.0013562188066110759,-0.010162238104580723,0.033266152119880155,,-0.004614974735684063,,0.08947662639389586,,0.04944812562583234,-0.009095077542613739
9,,-0.03112212166078132,,,0.002178961431894444,0.002384133579795833,0.052589719187185247,,0.026166176645397332,,0.0807185546587249,,0.03901834244436064,-0.0369758642442235
10,,-0.006745782117418386,,,0.010878223114615615,-0.009165522351000988,,,0.06405136910428078,,0.138963406391596,,0.06163675807666191,0.027506654028176536
11,,-0.047451093516977405,,,9.008706261659505e-05,-0.017249612788666546,,,,,,,0.0643194467624637,0.01955142721749481
12,,-0.05274606915963442,,,0.02372912857486198,0.0044651256100964876,,,,,,,0.0444393129189371,0.01962892300676322
13,,-0.04198666305683574,,,0.03952127451498966,-0.012817772346241929,,,,,,,0.048858363788863324,0.03914482994917812
14,,-0.03789316706446488,,,0.03537359090218939,0.009030553866461899,,,,,,,0.03976272070868214,0.05204007385737097
15,,-0.036844759085021606,,,0.03936497387804361,0.03464904714324124,,,,,,,0.029795618046698724,0.00753355517996579
16,,,,,0.06765301305718507,0.07618494463832226,,,,,,,0.0611751568515273,0.0019155020805485812
17,,,,,,,,,,,,,0.06802425261619605,-0.037149171797095315
18,,,,,,,,,,,,,0.10014709517809517,-0.09871902491672357
19,,,,,,,,,,,,,0.08087176809277175,
20,,,,,,,,,,,,,0.06758816568869297,
21,,,,,,,,,,,,,0.05704895239360752,
