,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-10-01,2002-11-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-02-01,2007-04-01,2007-05-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2008-02-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,0.030912469029193423,-0.033710897110346916,0.028205615540461082,-0.07386784317966155,0.060703827743955774,0.01782738252030036,0.045119476027808636,-0.0488267096010182,0.025424733496519913,0.09915464232209614,0.09404905712470724,0.006938374744622111,0.15904896959996861,0.04619394996201365,-0.0103948633099602,-0.012148362259498086,0.0005450326399301098,0.025747071273046096,0.0776149955096268,-0.03397966078642245,0.06949371286875783,0.003138374268640387,0.0002795351913009725,0.10004610987597662,0.025308444586759293,0.04385877353117407,0.022446767082231034,-0.0076666121973887336,0.012931389607398147,-0.0054075180212511675,-0.015650047097341968,-0.035092135628824295,0.022025188681478625,-0.016107282368777565,-0.028585996030096927,-0.03575733141036497,0.03211927078108978,0.05934595789099095,-0.022121543754440864,-0.008540802776357825,0.1367193114505929,-0.09290595319313466,-0.13150723115382768,0.006973487468910244,-0.015144564753857503,0.0007159976803543522,0.05109763239556697,-0.052695491411657414,-0.0029748087697447634,0.08444706980825933,-0.02187049633770055,0.12446371261821466,0.0599982115067661,0.13470877913212975,0.08404117067770644,0.12516183091218558,-0.034444918533552915,0.09120535554496811,0.10886937073635217,-0.02406756317896752,-0.02023178474845233,0.00986782244138773,-0.15997724786930734,0.18398379295659906,-0.046304433205109685,0.13557202314483185,0.02057589772643542,-0.07189794392411963,-0.11137130042659438,0.07520175230429382,-0.02375960262838639,0.031486470634505714,0.04314151383693687,0.0595891501973167,-0.038394398852161116,-0.0015331219250649397,-0.018757211185124856,0.008034865651020962,0.027157548435591927,0.04792648833165902,0.07649750049836657,-0.012133469909309635,-0.0369415856964741,-0.04269243751174656,-0.023597905156289123,0.04172075504776185,-0.02445783405763713,0.031173105181382166,0.0884367261903467,0.19219960282642035,0.04147778582612682,0.01683798183147278,0.05131444782963701,-0.07445385602477472,-0.007102821400668979,0.14840824641412453,-0.004300530860840368,-0.0007401899321202166,0.016529177050999766,-0.06640943005020095,0.027650113813781463,0.000499533555946563,0.030350453248210396,0.021004408468664693,0.016895117008063565,-0.02577660814960936,-0.004695338667607518,0.010817316966212243,-0.04653388643588574,-0.045880891518752076,0.01855097205012468,-0.05421341970149651,0.03815843681461484,0.03400170011634618,0.02845377330310317,0.04116168186514013,0.0031280617436415525,0.005230678525256938,0.003357666887813693,0.009076746478227982,-0.020349386584143314,-0.04085498536038834,-0.08407986643507659
1,0.04810317191803526,-0.005575322144723116,0.02390542365862469,-0.13326963200638975,0.02365013666987359,0.003819332674622977,0.04630416251834801,-0.06008149422962217,0.006924618836497365,0.11199818028029629,0.10283016833358105,0.043327778209914625,,-0.025813567735919918,0.06051275674167611,-0.046228322959275786,-0.020933363643558245,0.045510961492881474,0.07071276702557627,0.030690769134661178,-0.016644985915474475,0.04744537087699685,0.047955849574618625,0.11575993260394668,-0.025370952175006067,0.027234287737049168,-0.04607326951329127,0.018692237078637985,0.058916169114535455,-0.0073581221621270565,-0.01435310133529577,-0.017853478712666293,0.0118533193673791,-0.04088280633985031,-0.02050532776274494,,0.04664384000255439,,0.07924478122887946,0.024451260635196093,,-0.14072437497745938,-0.12458886378607392,0.0055142291601726345,-0.010043435426845937,-0.02252585810160168,0.05105189883097072,-0.004459199423749172,-0.028721097424042386,0.07360480435578265,0.03671999875112597,,-0.002822103424093836,,0.18385087597374716,,-0.09160088743782424,0.13407369117844414,,-0.05794777253364902,0.005521489969402271,0.0545869159702006,,,-0.16722263216694833,0.13618576726478904,-0.016446341095151418,-0.1521434127332819,-0.08432484808892138,,-0.059775719999775934,0.05694232234905128,0.014408412474018917,0.07769233574543621,-0.04849319970047694,-0.029649557328811138,0.06433266629800638,0.03946198489540986,0.0668698447018583,-0.02756163952814772,,-0.015935683161966807,-0.01635180145312143,0.004968799362714105,-0.022271276976411958,,-0.042293592296612115,0.02826922945444421,,,0.021682679572079255,0.04002453077861068,0.055226613523902124,-0.0540802824080302,-0.04644933129249296,,-0.013630086838564814,0.052115360007015,-0.03330439807376495,-0.041484793760593774,0.031210256969854466,0.034465224499873326,0.01601146764665895,0.050426627244670286,0.029718736334789497,-0.058313546390534654,-0.019701313858181968,-0.005061081662795619,,-0.04890940008738731,0.05133661255483979,-0.06194686427188456,0.0010149037891902246,0.018082114300361773,0.029841211840198945,,0.017150776624042408,-0.0035852468584312014,0.010896733747689957,0.021313759598544202,-0.026671980400161388,,
2,,0.0036503279192509064,0.032462111628033696,,0.08753655704416285,-0.038101946440948,0.002595633768975425,-0.024257410962618353,0.009535054698779855,,0.11210852177887243,0.02748141363189771,,-0.1376648251931858,0.0352049967037229,-0.05890051847973629,-0.01866231411068231,0.07502657034499527,0.09845829836778419,0.11624267968216184,0.031215705857726483,0.13831213838020995,0.085170878622439,,-0.029583424634346933,0.018070059526056004,-0.07263841766516332,-0.022479677718339808,0.015136947450123062,0.041341571593600523,-0.023399822356571454,-0.010808063398301204,-0.008732673142997971,,-0.03229365446402799,,,,,0.009003021997572969,,,-0.11287539096266608,0.019963993132210867,-0.007392338004291288,-0.011747794202437767,0.04689788060876898,0.027700724570355217,0.034125283719595334,0.062493606962888304,0.0732393894174197,,0.016090647784267276,,0.21636021423432683,,-0.1233932435547116,0.1508681832780714,,-0.04576118435522858,0.020007462482399596,0.008126107658010806,,,-0.11611966734517232,0.2036212892048408,0.0042495615401021425,,-0.09701883672474532,,-0.0673725531017646,-0.001118849505773234,-0.0202608823492203,,-0.05806901079356419,-0.02993809848411777,,0.05242194760104013,,-0.027235359434766515,,-0.014483743120963677,-0.020074828624557117,-0.0008612455698986388,-0.029157275804099214,,-0.08304625531258969,0.04876694305061502,,,0.04818744610374148,0.04865537413458387,0.032548132568239296,-0.018188213430806677,-0.0026401015916626136,,-0.026674863735636656,0.03333990623954097,-0.04503291319573732,-0.01892798230369408,0.0227683335642328,-0.004439106445895735,0.016465270306732727,-0.0044573076010223645,0.03657785821803117,,-0.016436092109816225,-0.03195304926174325,,-0.05300631057157146,0.053951932472680486,-0.05197820063055314,-0.020700342585550313,0.0049739194557991695,0.02111390960352999,,-0.028290840789671368,0.01555437765749268,0.013239096412691609,0.03272599510340424,-0.036380236517099096,,
3,,-0.10281610150228915,0.05824397702813311,,0.06618009424107463,-0.01956869306984199,-0.0013624212709075767,0.007041315320764019,-0.03507207752074154,,0.1220136772285898,0.027344816937774352,,-0.07761811505005589,0.034539124292714884,-0.13058447397442738,-0.020933363643558245,0.11384006889490883,0.12414200850134982,0.04791249786523455,-0.003084569543393645,,0.04093251487535143,,0.04474893612920017,0.03845797418854102,,-0.02399892248372848,0.04349424414438996,,-0.04011329462898661,-0.016453974013487693,0.0094614257577188,,-0.02137159595592486,,,,,-0.01764414042844109,,,-0.1414100939108378,0.03963756748347924,0.01256823257652484,-0.06517204843261792,-0.020837343963757693,-0.01189343412206989,0.03543268233217822,0.11991460609399018,0.08625340586894081,,0.015030113625388974,,0.2138099540760201,,,,,-0.06797077205229485,0.07396998882649486,-0.018667222512789294,,,-0.09968601105209718,,0.02823745059463434,,-0.044510855079106904,,-0.07802117088432237,-0.019729089666112642,-0.01621135442185251,,-0.05393241839993901,-0.06064796735239231,,,,-0.06908201979727124,,0.015111248010015732,-0.027514448799103253,0.040727491685800477,-0.02587824322687382,,,0.1124511710231646,,,0.04116765949217749,0.05044572486136234,0.04386316328135109,0.048679136470559214,0.05969717337324809,,-0.0844388781702583,0.0619362499885554,-0.04804003166879556,-0.020078721746816797,0.04338490251261762,0.013019041330686765,0.008334128091480153,0.016986362849246817,0.025223736932472818,,-0.028818617616374165,-0.020120885982838566,,,0.06126964157422288,-0.07629377973932083,-0.037753425944762053,0.020849433443753007,0.03899181894697623,,-0.022673062798733046,0.0118264429293653,-0.0069902194490198966,0.04174309234226303,-0.03248351579588382,,
4,,,0.1232314361693776,,0.03502792698097146,0.011516714870926315,0.010389712503482196,0.007610223298434304,-0.029839364205902885,,0.11638913821371455,0.0556402049793403,,-0.23710172743088265,0.06809839420208341,,-0.0328595932386051,,,-0.026385453871062392,0.039596076590845186,,0.09627010036097738,,-0.019151922235030927,0.05091812352111591,,0.0037298388661761717,0.0352861370033386,,-0.043334845436529656,0.02048032022372337,0.007998586243148642,,-0.024586527345347386,,,,,-0.026210164903138544,,,-0.1247797210433057,0.08648996226682804,0.024851250624320143,,-0.002659557024132564,-0.0537050732154859,-0.029549695093489037,,,,0.07029816213418183,,0.20163730038714145,,,,,-0.07463401583789109,,-0.05846719461727101,,,-0.0803148226733974,,0.04335941733280979,,-0.09114238128897689,,,-0.0293247517826547,0.007207567685604488,,-0.036474854468929285,-0.04677139436921118,,,,-0.02197728889217032,,0.015203044878917993,-0.006905856278929257,0.07147541093584664,-0.025741069526140414,,,,,,0.05108133996285957,0.09100252335895131,0.03427695386060314,-0.0069134316953043395,0.03552327627954632,,,0.04394197885266493,-0.02341043417346056,0.0001258202725997748,0.015577493542725751,-0.010281885336081764,0.009541095822993118,0.028750364791999772,0.0569039514256664,,-0.017612337151761692,-0.030670737635005718,,,0.0438628183841141,,-0.006268988303578471,0.014645553503799924,0.03980396931013219,,-0.0359918190309636,-0.00992172038655914,-0.02395646343513924,,-0.01032391004983868,,
5,,,,,0.03888348048963586,0.05326466699390675,-0.06612483882216402,-0.004895524416212993,-0.015576201165590386,,0.13706930164063036,0.06507884638246675,,,0.0677197403941463,,0.0024300180823266793,,,-0.05454018911953895,0.05372155322220218,,0.0909421459936759,,-0.007721798279235248,0.0282816519822241,,-0.017946603058332178,0.039983496799652185,,,0.007593298068170107,-0.01380255401649566,,-0.0361124654662357,,,,,-0.012122343356218757,,,-0.11531415979367221,,0.002023020937852449,,-0.015527744105549246,-0.06288815946482174,-0.027704467892728957,,,,0.0060209543832470125,,0.17934259833780142,,,,,-0.08342098933698594,,0.029276977100418655,,,-0.062371123113619475,,-0.010987704056727665,,-0.07752165328793836,,,-0.036118007596382284,-0.002220954675078435,,-0.05648356959145295,-0.02795219393161341,,,,-0.021068355647156256,,-0.0062076169695814976,-0.009324462159404856,,-0.011007307262352661,,,,,,0.02149399210027081,,0.01470160618063776,0.0017291395721148461,0.0833980515197359,,,0.06299231218137002,-0.05425265671275581,-0.041102002008980065,0.016066083695113864,0.02904746719177309,0.04412376898813086,0.051641814886731474,0.029515744437783376,,-0.005955588748370988,-0.051356251304519596,,,0.05867308225652268,,0.0019475596111675486,0.022117172784545502,0.03848951892780139,,,0.012975877821439052,-0.03076383533768645,,-0.022921897495816523,,
6,,,,,0.0242174933396333,0.16197668478412997,-0.04412026549946657,-0.020635626036536348,-0.00560287137214005,,0.1556170941002637,0.09911820370585,,,0.1014157774964044,,0.07818520724614775,,,-0.12335556573675799,0.04932723296155839,,0.05990670666445208,,0.05403045129419404,0.00969576672846062,,-0.012517405704312923,0.0320429992960638,,,-0.013602486560254201,0.0017020382208770002,,-0.040354974663970644,,,,,0.023942296485961023,,,-0.15102862725198385,,0.03309723276318466,,0.023499957994425724,-0.030151883018226022,0.004369285204639084,,,,0.0007315262937268585,,0.18002482296656086,,,,,-0.06310024609300457,,-0.007918946958163087,,,-0.028354305483241582,,-0.03965373416767903,,-0.016680413709662556,,,-0.021634346362668033,0.00311399421323566,,-0.019724018066566762,-0.020503836618934734,,,,0.007609785890779097,,0.018466050014138702,-0.03228140874280827,,-0.013642961080722493,,,,,,-0.013057202863943296,,0.04324170813289907,-0.00884132674327276,0.07369014220642534,,,0.056451494502511856,-0.04615124951608218,0.011315910011357566,-0.01844775408448074,0.01343985915377921,0.014548081450004524,0.06706909544866768,0.015231226162986111,,-0.0010717288875884412,,,,0.04992769549823972,,0.01444309086006168,0.019649067734763825,0.03050192591356815,,,-0.007473541994495125,-0.0323852089308021,,-0.02615671269775577,,
7,,,,,0.0021332266698155244,,-0.01442848088442994,-0.06091411394428947,0.05802597468069687,,0.11579323958990195,0.11544242621264189,,,,,,,,-0.054441838674970544,0.0006507809326961045,,0.04860140504737043,,0.13449692636541632,0.024219673114652562,,-0.013290613910177163,0.03630366122909945,,,-0.01935367820797773,-0.030205799628207686,,-0.03200360448052009,,,,,0.021120456557289113,,,-0.13444416876497955,,0.05122339208345683,,-0.04356079808463109,0.008650272106433765,-0.031993915343764945,,,,0.023974420730374923,,0.18795516637053722,,,,,-0.042951872411856495,,-0.05261747633391778,,,-0.04192612356820735,,-0.006348505398007909,,-0.05543761154118343,,,-0.054773725149040775,0.014460224755228346,,-0.030841639850470726,-0.04225770169396981,,,,-0.012130324454617814,,0.035332273630116706,-0.021615051425791343,,-0.02695842039710339,,,,,,-0.03678579916855185,,0.03521449795116016,-0.005122380378567826,0.03750204882702679,,,0.04336435615064005,-0.05974181023432934,-0.03443266718436444,-0.004652025590555997,0.01620764497468441,0.03346424900846223,0.06857776793777948,0.014642428126049545,,-0.032955653193781465,,,,0.058318852414190214,,0.023716241701574603,0.015043185817646965,0.014863884539412009,,,0.012311393673293036,-0.03349806253248211,,-0.03433255627601017,,
8,,,,,-0.028847446992746217,,0.016850200147408234,-0.06079142307742624,0.09931080095245087,,0.12513968773064255,,,,,,,,,-0.014680545679267354,-0.009433552608865359,,0.026127966687253146,,,0.03089201723047308,,-0.019260000932941557,0.038791239811874156,,,-0.009400701911266962,-0.0071087824854587645,,-0.03143888491828006,,,,,0.06000950682437445,,,-0.15643188069491876,,0.042305414060406,,-0.04398339216356728,0.017501664219430002,-0.05301746054261591,,,,0.054700430522301335,,0.02811700388289906,,,,,-0.02090708072272829,,-0.11031938810404229,,,0.02618459212155999,,-0.03908754040038209,,-0.09579728547138222,,,-0.028741247126950586,0.025681887718878027,,-0.009958421837156672,-0.04560313588897147,,,,0.0069399103201890355,,0.06038926467037298,-0.03639740557786375,,-0.02867738625482641,,,,,,-0.01111843056341666,,0.013923531449399285,-0.07235825074909474,0.05396589279980635,,,0.025768988160930206,,0.0033116513056885566,-0.018050310018235205,0.014970700486231614,0.07058557464652049,0.06970454565320328,0.020004489081187238,,-0.01321918137205047,,,,0.04224183907043777,,0.010465715136311005,-0.01166398641388966,0.02821727842197186,,,0.004259374238594127,-0.02564246040581253,,-0.023685149253295013,,
9,,,,,-0.031050459659878626,,0.038640771917066496,-0.03601744723084099,0.14927525088475374,,0.2012254494465091,,,,,,,,,0.00767126422427733,0.048116216716630245,,0.059052189887786266,,,0.06494309463186465,,-0.024088509617032905,0.03451107007630938,,,-0.019252580308738665,-0.024987548041577545,,-0.03587106535097728,,,,,0.11328198944954382,,,-0.15656250061725485,,-0.017204970084715,,-0.056787468961934984,0.03435523588306355,-0.0855599329834471,,,,0.023108159815915297,,0.18100867201422566,,,,,-0.07276634335796572,,,,,-0.022129914676221496,,-0.07202158240421719,,-0.06443066965928823,,,-0.031089784804153364,-0.0035712418034736793,,-0.033612605349073954,-0.06686774871015677,,,,-0.02118524082429829,,0.02569099297634292,-0.012820595750558716,,-0.056254361828149246,,,,,,0.02368210637745527,,0.03103785670852499,-0.05930482797441439,0.08609975614267196,,,0.015816995248203014,,0.004047260188079882,0.018348420878407712,0.012036235671564643,,0.06599098947592541,0.021697307628650186,,-0.007082601454056703,,,,0.048567423567397405,,0.02165567262445922,0.015582115615218939,0.02958422771434277,,,0.05501205612972804,-0.04501249507899363,,-0.03611849234172393,,
