,2006-09-01,2006-10-01,2007-03-01,2007-05-01,2007-12-01,2008-01-01,2008-04-01,2008-05-01,2008-10-01,2009-03-01,2009-05-01,2009-08-01,2009-09-01,2010-05-01,2010-08-01,2010-11-01,2010-12-01,2011-03-01,2011-05-01,2011-10-01,2012-08-01,2013-05-01,2013-10-01,2013-11-01,2014-05-01,2014-06-01,2014-07-01
0,0.036913583197684674,-0.0019093904569807973,-0.037436865082501436,-0.007443813631984542,0.10727982038151973,0.040648300956076744,0.038467704925194274,0.07614001122527392,0.2954711001937165,-0.07621360797076537,0.03868985313784945,0.028485105597637284,0.05550371498592166,0.06689921526377485,0.007545633580603006,0.0072704593419539165,0.10181114333701657,0.019616084315823068,0.005696945495565986,-0.012441576403780519,-0.0582645225373577,-0.047136521566808545,-0.009183945948817662,-0.000514311926936184,-0.0020743216208445325,0.013484004004209904,-0.01656933806377947
1,0.03344358514867718,0.01890967107492414,-0.04132001434734023,0.006358261979098501,0.06383788366758258,0.06260748820549589,0.04298772596889358,,,-0.01153607082127539,0.1014653387152431,-0.015448131979611701,,0.08260898200735967,0.06514017708086861,0.04234454814465893,0.12984397396593916,0.07099682206429692,-0.011841726366310423,-0.01425429533252831,,,0.005921538591939557,0.032875830863448474,0.022673692005571677,-0.02145841783450475,0.012207778409048742
2,0.05882555289537528,0.02477553725547621,-0.03318076271987791,0.026519967800842537,-0.013173928058760165,0.0174477850311221,0.03025323033531782,,,0.0498028866677509,,-0.022904123504509877,,0.06894558717003996,,,0.06622546670814167,,-0.00788583031346568,-0.023325247258816684,,,0.004977644490275157,0.012184128325461563,,-0.045431448943655584,0.041212815684048776
3,,0.022992913192252606,-0.010204689877847395,-0.004362529227080136,-0.024867469964126254,-0.06482747686322332,-0.015788602235343924,,,0.13034828474765847,,0.002696897652889829,,0.0868954552889456,,,0.034288805834671976,,-0.039979468093248816,-0.013190572262006373,,,0.0007738913129469172,-0.06358302037173602,,,
4,,0.0012993229368656323,-0.0030373405539960707,-0.027625776940431113,0.026554096699825003,-0.03342751513631903,-0.04827158957560693,,,,,-0.004233241415389832,,0.0755695892336119,,,0.057454351950720906,,-0.022224211282610762,0.017518658865560144,,,-0.006243694692450452,,,,
5,,0.010877447637827498,-0.022880219013706737,-0.045586484104529035,-0.05743699995697904,0.004695311896706134,-0.02575553860724497,,,,,0.03153898902086971,,0.08662018590632581,,,-0.04295974012954851,,-0.06481082375498004,0.03495752682332143,,,-0.03210847644319004,,,,
6,,0.01207032171662581,-0.036099568340725474,-0.02914525094283138,-0.013767774906628727,0.12345348729858285,-0.011679093738578866,,,,,0.018137206538361594,,0.05689220486138735,,,-0.010189966073676615,,,0.08453351698089573,,,-0.048122004386558004,,,,
7,,0.016813770917850746,-0.023215914859437525,-0.03309144528110419,-0.008386218465267659,0.06707352167559244,-0.02813052430613469,,,,,0.02780696198322119,,0.06776929274955745,,,0.05287148867966174,,,,,,,,,,
8,,0.027958455366858703,-0.01798620871151546,-0.03073722368604148,0.013353717439990032,0.06166491592635781,-0.04550308704197678,,,,,0.04040649627093673,,0.09953484742535634,,,0.03474032642170144,,,,,,,,,,
9,,0.029688434668747155,-0.04212690533700192,-0.039035536612530564,-0.013170807002527596,0.0973078421318383,-0.03291654323754753,,,,,0.01928914205698573,,,,,-0.003800051960164197,,,,,,,,,,
10,,0.06138637934566382,-0.02830122741327501,-0.025962639291047696,-0.06864420897531787,0.13063916496753203,-0.017446470349308657,,,,,0.02113943041707067,,,,,-0.08441133532406209,,,,,,,,,,
11,,,-0.034389006263809696,-0.01089688396387456,-0.0894248765077097,0.2015573373062194,-0.034271733620834216,,,,,0.020142323332449585,,,,,-0.12826189109780017,,,,,,,,,,
12,,,-0.027189289987208598,-0.06474006635650942,-0.09618358114712033,,-0.057390097020929315,,,,,0.06816523528702378,,,,,-0.11614976893867635,,,,,,,,,,
13,,,-0.024863542938147187,,-0.12904918006259813,,-0.029249694885123717,,,,,,,,,,-0.2587618462565793,,,,,,,,,,
14,,,-0.0280496849486076,,-0.3129577967763313,,-0.05494849605552285,,,,,,,,,,,,,,,,,,,,
15,,,-0.03396072293345864,,,,-0.005361263713889314,,,,,,,,,,,,,,,,,,,,
16,,,-0.03829153273257169,,,,0.02291273874166347,,,,,,,,,,,,,,,,,,,,
17,,,-0.05267516236557812,,,,0.011420527804396646,,,,,,,,,,,,,,,,,,,,
18,,,0.0015627840760239486,,,,0.07838706619514516,,,,,,,,,,,,,,,,,,,,
19,,,0.008740143216839247,,,,0.0627758865246382,,,,,,,,,,,,,,,,,,,,
20,,,0.01749923617431426,,,,0.041927320135078744,,,,,,,,,,,,,,,,,,,,
21,,,0.026106119755880508,,,,0.018599755698566228,,,,,,,,,,,,,,,,,,,,
22,,,0.07578610119795948,,,,-0.007119676066943165,,,,,,,,,,,,,,,,,,,,
23,,,,,,,-0.01601477631561507,,,,,,,,,,,,,,,,,,,,
24,,,,,,,-0.040596807117636774,,,,,,,,,,,,,,,,,,,,
25,,,,,,,0.02701076202220401,,,,,,,,,,,,,,,,,,,,
26,,,,,,,0.002511627212485684,,,,,,,,,,,,,,,,,,,,
27,,,,,,,-0.005490894728422208,,,,,,,,,,,,,,,,,,,,
28,,,,,,,0.04989795823929802,,,,,,,,,,,,,,,,,,,,
29,,,,,,,0.048365531648428634,,,,,,,,,,,,,,,,,,,,
30,,,,,,,0.09252172608474554,,,,,,,,,,,,,,,,,,,,
31,,,,,,,0.05481518278594469,,,,,,,,,,,,,,,,,,,,
32,,,,,,,0.09313342339703959,,,,,,,,,,,,,,,,,,,,
33,,,,,,,0.05112623440455891,,,,,,,,,,,,,,,,,,,,
34,,,,,,,0.04475827964932935,,,,,,,,,,,,,,,,,,,,
35,,,,,,,-0.008801108318836376,,,,,,,,,,,,,,,,,,,,
36,,,,,,,-0.08705788679748003,,,,,,,,,,,,,,,,,,,,
37,,,,,,,-0.10575409009436029,,,,,,,,,,,,,,,,,,,,
38,,,,,,,-0.07353759732038864,,,,,,,,,,,,,,,,,,,,
