,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2019-02-01,2019-03-01,2019-05-01,2019-06-01,2019-07-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.006170995097779297,0.03577452979090623,-0.07507234313512864,0.047853931160334984,-0.005341789771877714,-0.13025697008157033,0.07575586590105754,-0.03858501887924026,0.003959526395910462,0.005927844325594567,-0.024033210283209927,-0.005541758569864275,-0.02170525526489131,0.0002816199679167575,-0.011659042110355289,0.03793743368655922,0.04989072249996396,0.0060155300548299095,-0.02957476458573538,-0.0052505149552875,0.02084643923394669,-0.020929560608173414,-0.04916453746348881,-0.031147718297477978,0.010404804135576873,0.02205507004554841,-0.01680450024317315,-0.004666302830719005,0.019673990829503163,0.005867985779636431,0.003930138567250996,-0.028585740885918032,-0.019087763173649464,-0.003632746739140158,0.0023926323342620126,0.005654812874281712,-0.03804875754710135,0.032158786627759284,0.05255023123169256,0.0290197966317145,0.005393597542454831,0.00674321247270715,0.026226767824887975,0.0075862169503677634,0.007456058525398657,-0.014297443535822296,0.00986988904449504,-0.040173535673517335,0.009369146406664086,0.07863911767803478,-0.026556071668984993,-0.0077972331842965925,0.0032559955276449948,-0.024465586017436536,-0.022028855584684592,-0.008756035952898866,-0.02402850641465104,-0.024223140107401342,0.007159084151588502,0.013955632324074152,0.01586710866780283,0.0021066022229596637,0.01913302242725412,-0.03803853431069237,0.006100648381152984,0.0014066159917236476,-0.005098582718033207,-0.027647382504655482,-0.0007113500959070596,0.02864462477258556,0.05906590184838412,-0.013087804978298312,-0.013586713004574036,0.05278958646064058,0.015946057304538908,0.04042294211074404,-0.02624695059336002,-0.051342567120305826,0.00401384407979366,-0.02243618085506638,0.017469570008789237,0.019095631884769038,0.004873659383183904,-0.00391580796648236,0.005597087387303912,0.03290155854729604,-0.02560019811936698
1,-0.007218351653015542,0.05804754124894407,-0.05692332710237333,0.08189269996455617,-0.008318216374013199,,0.08178467966770642,-0.00551289055487203,-0.002961254522551471,-0.00458613754166759,-0.034435369898892176,-0.07327085071830064,-0.03618622568695673,-0.014284460862331372,0.02708600759511648,0.0233949681691612,,-0.01183175409499082,-0.014153666994522585,-0.04776140239665372,-0.0073035000094590075,-0.019580065921228407,,-0.023151968135087797,0.004468322828621529,,-0.01607234161433002,-0.0010107125637874859,0.007424737320020913,-0.005764520197348855,0.0015179746383062742,,-0.017847585944751554,-0.004672370743680876,0.0035338564526856686,0.011624223637341169,,,,,-0.02894352447617843,0.005016156809494632,0.025215106312852065,0.010187904458847097,0.005068468973577378,-0.021045821288657063,-0.006191337121103757,,0.021325659630325067,,-0.04195422150591721,0.01013891135230649,0.005623854795125283,-0.006494349956141843,-0.027670489378705865,-0.010980467213321354,,-0.019456253896221742,0.043466789826859475,0.04777836898233412,0.022951667604922843,-0.0030301222763156055,0.028148852653044232,,-0.0054584677897375755,-0.014074387187887893,0.0008029667587001743,-0.03889685050708769,-0.02463151072366121,0.05884394471084331,0.040285484285813355,-0.022105536935610015,-0.04902954687917738,,0.014970464565112085,,-0.019008693277374533,-0.046053665256046816,0.0036961956528420714,-0.01878636536558398,0.018717077265833826,0.030361473154928653,0.02766514398607617,-0.00036685527495414205,-0.020064460840998777,0.04957944176002771,-0.05957166961297
2,-0.007905575933477849,0.23244219200543892,-0.09778276861356602,0.10456593505333034,-0.03940534609809632,,0.048586442109786354,-0.01608059725912181,0.03584271607696454,0.00653631969763957,-0.047779419050571814,,-0.0421549588274428,0.005974958173045497,0.03177756781135277,0.010472750739943582,,0.010430816730859327,-0.02418570681029175,-0.06469006123088628,0.0028947757485733305,-0.02054037313097412,,-0.03040188817270484,-0.008045551328908163,,-0.016625360188061933,-0.001302972276196357,0.007651934523464243,0.010817868726922253,0.014086459420376674,,-0.02152686632068601,0.016221869437204273,-0.006174596190364534,0.015000186944661209,,,,,-0.028439315040115654,0.013176781830640305,0.02830500998055352,0.017971217287036767,0.007805899845993558,,0.027927880654585735,,0.025512467953749063,,,0.008224831652651865,0.0032798662884250263,0.007640169683781783,-0.019174382723130545,-0.01056332591351783,,-0.024408929895404885,,,0.015232454804415152,-0.025838873696021558,0.018530692096955237,,-0.0002176637112658586,-0.011429539596319316,0.0021815133914204754,-0.04859506076326592,,,0.05357552493358031,-0.006832439569656845,,,0.021285693170175257,,-0.01647274454824199,-0.05245907453794452,-0.014960882243460372,0.005305842283445994,0.013674444922418427,0.010191579669728501,,-0.030782975428553877,-0.048473089795535884,,
3,-0.040515241012404335,,,,-0.042771736125757354,,0.030353720651469462,-0.004979793101027141,0.03859971593787659,0.005418851397847924,-0.0540979016157106,,-0.02570200003235179,-0.0003827062498973355,0.03071738616269193,0.02389919485468961,,0.02987330342167116,-0.036353983211760976,,-0.026860628013011034,-0.023032959638196182,,-0.02736069870402824,-0.005709274752466076,,-0.007710382611843869,-0.005693951468921377,0.007922309362998536,0.06429870052364661,0.007299336475242946,,-0.03738762700444109,0.012140536943998192,-0.0062213830454158625,0.007376676074204003,,,,,-0.009959591091442732,0.012372262138292012,0.025033584373393758,0.021740867498175387,0.004833339542235526,,,,0.010708190749342705,,,0.01804852300181503,0.02683877907334864,0.03068046535956115,-0.01909047155492627,-0.02839625740222962,,-0.030009773588527633,,,0.03133826683088925,-0.010440683767648062,0.06402209263952363,,0.005693080564840969,-0.02199367014385034,-0.007181814077956261,,,,0.045936836598636566,-0.036565877739771935,,,0.0073042505193297025,,-0.02405379503030547,-0.0357236224178461,-0.03980690855310565,0.014667356678755628,-0.028495891112659155,0.019109572662395102,,,,,
4,-0.04032645840470872,,,,-0.03917958646132624,,0.017736690649833964,0.00909914584523941,,-0.015158645914181701,-0.03473381248763929,,-0.01960982687124968,0.004907305941302065,0.0497075353943206,0.010042154040003526,,0.013616452972581072,-0.03415952778964293,,-0.02688020635221422,-0.03250627765251535,,-0.02876192284307355,-0.013092475852702457,,-0.013506521594106147,0.007411341404774507,0.011119434736617695,,-0.0027024340031420735,,-0.03157761788113511,0.013805403566163443,-0.0049591213921156285,-0.0011127702073381318,,,,,-0.023155321260325934,0.019129298317554166,0.009960373470735195,0.01675583509977563,0.0035677242609166715,,,,0.01538992321220034,,,0.020242364112966316,0.03502342524805169,,-0.029145361871491193,-0.02494604249539112,,-0.042584751137949794,,,0.023792475577841365,-0.029955117945109855,,,0.010294277366220461,-0.025886964768282006,-0.014266531659140158,,,,0.04908705270887359,,,,0.024884006251408408,,-0.02008013974023637,-0.03801405753978493,,0.02866721330502786,-0.016028078237737553,0.010648873266869696,,,,,
5,-0.06536608589150639,,,,-0.040216790165797045,,0.01574632951175392,5.1156517044237404e-05,,-0.04383333253098387,-0.06459012688418087,,-0.010764022724292888,0.0019570989016592932,,-0.017035044701859903,,0.04530874260541751,-0.039464672079160046,,-0.02202816953338127,-0.03334441177226699,,-0.02079448375621551,-0.002928401896323596,,-0.014380096941283949,0.008389080294031626,0.015526457108740788,,-0.0036745305948699958,,-0.04089567404403249,0.017891123330797454,0.013260939370983715,-0.00978838917618674,,,,,-0.021570099692742817,0.028859229820820786,0.018585573295847757,0.013084581865067557,0.011906117122565618,,,,0.017943229664404203,,,0.014574934679781215,,,-0.033473980591192776,-0.023028892858404593,,,,,0.027205089089457957,-0.017720891101195013,,,0.0020630797379490584,-0.040993751862518746,0.00019662028961997535,,,,0.026337502333357188,,,,0.02886407544052627,,-0.02716536939769476,-0.037030883373045054,,0.05188487308416834,-0.04589767331052208,0.0008293155677772113,,,,,
6,-0.07553537221009377,,,,0.013109530703049987,,0.02846891884186098,-0.009041171590615793,,,,,-0.018491376789946168,0.0020209402643911467,,0.030378969234901243,,0.04257517162112201,-0.020197853139619415,,-0.021576696213330582,-0.0171217861127011,,0.00502785184757415,0.006783843281004565,,-0.0123674998107135,-0.005271119945294167,0.032288536475763685,,0.0019030823497305782,,,0.013927610305115357,0.021750490058622285,-0.006610481199521345,,,,,-0.007943439857671653,,0.003593011435172766,0.024691074150331893,0.015970605575797103,,,,0.0463899405889765,,,-0.0024323080869013136,,,,-0.016868906746354995,,,,,0.06350644824331475,-0.028124793032683337,,,0.03549333847435632,,-0.024711070064723062,,,,0.042402147555133274,,,,0.024655965728499485,,-0.037404236863445295,-0.0558478871793473,,,-0.04387469699956359,0.007106378257785817,,,,,
7,,,,,-0.040062019467959065,,0.027765578309441707,-0.03061588221561662,,,,,-0.003602773791577807,-0.007561750098880937,,0.050357482506235174,,0.03254489175866837,-0.017134489745323833,,-0.013701886834054378,-0.01301399660945135,,0.02350281294655665,-0.004268949543106082,,-0.0025006484966412224,-0.009957354390369488,,,-0.0016780643800609063,,,0.004641788267157221,,-0.015278685789009927,,,,,-0.029160529482974207,,-0.005982797571869591,0.014861631340701287,0.013781677207957088,,,,,,,-0.0002835233290525707,,,,-0.03732634639841326,,,,,0.051646927192880554,-0.03394777393828985,,,,,-0.013179623045431299,,,,0.05318630673505598,,,,0.021757603310357698,,,-0.04634938240367026,,,-0.012597746936418464,0.000532861713614885,,,,,
8,,,,,0.025457785315594617,,0.038157769166995426,-0.03256970778998225,,,,,0.020169502134422146,-0.0100026627956602,,,,-0.014500063052228285,-0.05102403759044538,,-0.03808895614474839,-0.02275584994284996,,0.0084251109678799,-0.0012293955576199167,,-0.003826194955191209,-0.02261507156525555,,,-0.009944989912287205,,,0.012494994607250343,,-0.017407150714040975,,,,,-0.017654422490553934,,0.006434679806230248,0.027741024255520497,0.018361402289887252,,,,,,,0.0036199129061731394,,,,-0.02792766071429975,,,,,0.06412481182135998,-0.00798133105589316,,,,,-0.010856104949456657,,,,0.045797598666542205,,,,0.008496322875639173,,,-0.061550154059791584,,,0.0011078362814811449,-0.00040914632319699606,,,,,
9,,,,,-0.09063120234366218,,0.054906813164386836,-0.025471146076056383,,,,,0.004708742523820142,-0.05335475780707233,,,,-0.020986595771764982,-0.030005536910396646,,-0.029235780069908124,-0.02718178206417976,,-0.0034517574404149265,-0.002513164208687524,,-0.007517489145642209,,,,-0.017785085419550928,,,0.00449902709447203,,-0.010112596011837116,,,,,-0.017887444992948254,,0.003801602024402273,0.02055286354862962,0.0019958471002334832,,,,,,,0.041325038865004604,,,,-0.023855086608025378,,,,,0.042897478557057056,-0.01845696410310871,,,,,-0.030282348073005227,,,,0.04205680122885336,,,,0.022765296061117546,,,,,,-0.018341594540566053,-0.01878568256192148,,,,,
