,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-10-01,2017-11-01,2017-12-01,2018-02-01,2018-03-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01,2023-04-01
0,0.04059094368623928,0.016697578630285648,0.034745275626322236,-0.020811537764563237,0.017735487090996482,-0.01704560338458716,-0.017416283502895258,-0.043259764249471866,0.03605346704417767,0.03857971016199402,0.012723402644460702,0.026394826332595933,0.029801491084358034,0.018057208837355954,0.0291194622170039,0.01679497276609143,0.022160760897553367,0.03595339641929024,-0.02437238591695623,-0.010679882198721069,0.0011132223402103847,-0.020986978463490846,-0.006823607609512949,0.026976871645018274,-0.019632899291790462,-0.0046300901453556476,-0.016973829051259326,0.016702029513342875,-0.006511201470162042,0.0031111647952237753,-0.004609497726991041,0.012415931134978742,-0.011806998496158183,0.019036582504581734,-0.023144247901977888,-0.015885836789272023,0.024362374935365416,-0.020043892545585695,0.03091045733518971,0.06422308455762549,0.003577897215118475,0.032779757611656635,-0.007325283820915018,0.0028912158341385386,0.0001354392174300889,-0.024102745455225172,0.009698531313361958,0.011782971811894916,0.030183850672018675,-0.03313289576652978,-0.0017008045549988804,-0.0324147035115252,0.020192886364137408,-0.02172072461609087,-0.025465555749059288,-0.03446218454340233,0.02096139012328946,0.03489760501300543,0.03301998642726178,0.03169375478030112,-0.10464757620892984,-0.01856574299510605,0.002649556629815919,0.01660215173363655,0.0001918335114858838,0.040890364730684636,-0.03186559105954423,-0.008057723728534416,0.005616228146267055,-0.03256905474749727,-0.04320931538485073,-0.03170447238033969,0.024498088805141094,0.018500801423958713,-0.05989817210000359,-0.00914729537411052,0.01839776042061425,0.02815871667792469,0.0018138368905002977,-0.04238228867625482,-0.017196216059986558,-0.08913296909757173,0.02541800095850233,0.002763776217537206,-0.028863814735144988,0.019415536916380205,-0.04749247475456908
1,0.03972810416737271,0.030416837547866393,,-0.01337001562262774,0.018470714450483428,-0.018353929954667336,-0.018479862569742433,-0.02645620575408536,0.029523608211142527,0.023771486449877255,-0.007789062475592079,-0.009795574582061484,0.05018219211066466,0.06042509434899246,0.02441796632422122,0.0326574186570634,0.004902903651072599,,-0.01703502329725559,0.009696328513304042,0.012962475186745426,-0.01684056629881603,-0.013430363315009242,0.013331689089820298,-0.015623589652651315,0.006477715373377824,-0.01290704047042679,0.05731886879654979,-0.01118558859644292,0.0053801296838900114,-0.021370136581122967,0.0035419560564831087,-0.008184816902721437,0.02737202753562773,-0.003194830289512396,0.034218125217378326,0.01882686501229003,-0.0301938369507484,0.07032686563203283,0.04927369912192825,0.0063400336615816455,0.03165648221342998,0.03265451249370388,0.013924320545444235,-0.020703127531057075,-0.022883299070624474,-0.009260214654699173,0.015475610043080623,,,-0.010592256234505548,-0.028087661628400262,0.013382161289285044,-0.004307282062400164,-0.0037747316581489,,0.07743066985088598,0.05686982003975105,0.009771976450113184,,,-0.023010395339809975,0.010047203641362135,0.02660021289617598,-0.0005497814449375582,,-0.03896389475826911,-0.016764578557276533,0.0008327258795679526,,,-0.014861830567345802,0.003927390706663647,0.015234710446994537,,-0.0020648410777375226,0.03367792982242879,0.03344840275215932,0.017655417436618137,,-0.011089190296715845,,-0.0006229168255926787,0.021667003216034875,-0.026625553548040415,-0.017547348106464966,
2,0.05179102643530209,0.027228257647985643,,-0.01488217319227747,0.020001694057611985,-0.05707692721549673,-0.015738304042795637,-0.0353470656010455,0.034477968690366234,0.02621193481302697,-0.0007620448380991629,-0.03364673870574064,0.025565995297902155,,-0.024000028099985027,0.04633371845331635,0.0279872084217625,,-0.0004572125570079244,0.01143635255444675,0.006330829370241098,-0.011995955105396083,-0.021759021727188133,0.006914825947985204,-0.01542237542372149,-0.0033839603214261826,-0.052856687705470584,,-0.005579940534211403,0.004662065351732192,,-0.007970083435387743,0.015481400913880616,0.00758928712435436,-0.04066529867657609,0.019942328533742337,0.029164694130266344,-0.04411188653252962,,0.05531108458838441,-0.010990735527192652,0.007725499077037679,,-0.015384290634924858,-0.026727604957217932,-0.04356624881169635,-0.005484455155326362,0.020696059798456234,,,-0.011581170045576794,-0.03539503884576778,0.013646560386863182,-0.013259685725031556,-0.00556459562402245,,,,0.03523713472604695,,,-0.021149589364316324,0.03302127785590647,0.031228951506342195,-0.04125576928660468,,-0.04109058529070797,-0.009438152052145377,0.0036200742843972566,,,-0.005826451387658249,0.017449987020951407,0.01604049559022025,,-0.007681601570451058,0.034221733240197505,,0.03391446775154616,,-0.010204212508755806,,0.02598697892420132,0.03273205865835216,-0.04174682571809818,-0.029308764126878994,
3,,0.01756529303490817,,-0.001235547013320737,0.03735464367359498,,-0.007861729829340636,-0.0014827378617212617,0.018310951654060048,-0.0037902470596149485,-0.024278217673124436,-0.026194446857354503,0.010372076314693945,,0.011854707379812535,,0.03610328441897659,,0.0038350167507061883,0.0071665580363993175,-0.009324441408289807,-0.024707746820651133,-0.031311123312189215,0.029073861237985277,-0.0017467772622525857,0.019549830387093903,,,-0.009474247922013568,0.036017800204101835,,-0.004358266782214404,0.020661701264271137,-0.00031982607610459013,,0.03247221958495228,0.038096655799046975,,,0.048961722668106056,-0.02012909321629819,0.014614606461006652,,-0.012709736181512277,,,-0.03298666422266461,-0.0004970738394696195,,,-0.0007484445002812201,,0.02524115603342736,-0.023526000272121816,-0.019484236157714996,,,,0.04099882662155907,,,-0.027473241465528542,0.06129388280651904,0.048549075576616474,,,-0.04714614601348055,-0.008743599961273052,0.00966854009606477,,,-0.016183227320020865,-0.006709168071666494,-0.0003989674052675696,,-0.015424518821539834,0.03620543374893703,,,,-0.026889043125414958,,0.013504516509952769,0.07644754039774382,,-0.08491266200528269,
4,,0.01506869369735897,,0.029855171714719297,,,0.03379744556790332,-0.011187764637382802,0.0005518386040741508,0.004795777059249495,-0.008772171457078315,-0.05296701856436137,0.03260536049978002,,0.004966810665903321,,0.04928029413127799,,0.016055853782946272,0.003921188755086513,-0.015483708346313296,-0.017548855463440205,,0.03532292099906531,-0.02118686179629181,0.008705410343525455,,,-0.006457928985752481,,,-0.010985564888157828,0.011166222422585026,0.01616050291254245,,0.03151822231965573,,,,0.01799760293935382,0.009507394342234021,-0.010804851570250573,,0.0018240467356114287,,,,0.010666816685853009,,,0.007280454175218498,,0.021568282331335897,-0.017868956982856066,-0.036642669677060535,,,,0.03273089610421409,,,-0.004673545469219498,,0.04848984331955908,,,,-0.002446191876599002,0.011121699782428607,,,-0.015997031807489126,0.01915548871919598,0.004937752270140372,,-0.00844089023528971,0.03782392104301735,,,,-0.025973712986191,,-0.0038226066944728743,,,,
5,,0.010930321556463785,,0.006370482238574171,,,-0.0006590796423875389,0.012601143099352896,0.021032026900357437,-0.012207990679296454,-0.012964650144855705,,0.013217326261552031,,0.0012393511764448029,,,,0.00031639272854588896,-0.0032808338006846682,-0.02132212255462873,0.0029226242372255573,,,-0.020555971328310108,0.01894537877772884,,,-0.003741128731403087,,,-0.0007908361598785163,0.04498030013719356,0.014726387239212713,,0.03536750982718839,,,,0.024764646175206018,-0.003387722760327727,0.017905235763399308,,-7.465187339006363e-05,,,,-0.027029832328773873,,,-0.0033618713206942097,,0.030190347215534263,-0.02096278078227032,,,,,0.052620358944329704,,,-0.0296087247899548,,0.05073899596426612,,,,-0.0014693359602282463,0.0007702167630458945,,,-0.02349755276290777,0.004569655435637976,0.0147067441139348,,-0.025711843536131873,0.01563859390117095,,,,-0.030629373783007452,,0.016515127870778468,,,,
6,,-0.010570744307784707,,0.001381318651395791,,,0.0145285604360601,-0.0025562307137374507,0.0017751873331222079,0.007819889932392687,0.004457100797254032,,0.005770358846726609,,0.0014230698579837942,,,,-0.014165291355045628,0.001653148602870802,-0.02319024232702338,-0.0016517560504896167,,,-0.005215467624814618,0.029180040636148097,,,-0.010707357741733148,,,-0.011094486979333684,0.028607446802990655,0.01236486062970954,,0.005734591623395957,,,,-0.016299338471857716,-0.0017809771193163515,0.008266360546633766,,0.008381224003995325,,,,-0.0059195675190968355,,,0.0007408843004301779,,0.02346843016504918,-0.009661840898126606,,,,,0.05348712089114227,,,-0.020699678532631882,,0.09275381493515011,,,,0.006414720872284452,0.006601127872172263,,,-0.015087005740003434,0.0220349720447916,0.025547756865650584,,,0.015010762727243332,,,,-0.03431620985054673,,0.013097993969626298,,,,
7,,-0.01056018488737731,,-0.002187567759785791,,,0.02996052886192402,0.003943783459390504,0.011008397748065946,0.006893500029112598,-0.0055235949275809215,,0.025352021714153405,,0.02009752590753333,,,,-0.01834077422837188,-0.017771718284905313,-0.019629067240140685,0.020654409863744894,,,0.03583672520596748,0.022501648168926303,,,-0.006021830873506051,,,-0.0038254601869667226,0.0038854531909087164,0.01883036179593045,,0.0038701543743902,,,,-0.011415238487744173,0.015305768047584656,0.02637244197349098,,0.01490497436800009,,,,-0.0006159274477857135,,,0.0035487667705811354,,0.0010510801152223692,-0.007224454091182331,,,,,0.05040831275104174,,,-0.029525597106351498,,,,,,0.008101714000743332,0.005474287947274226,,,-0.027357049822252844,0.019514902319306138,0.031728967664412355,,,0.01583276279160728,,,,,,0.0013412688638205772,,,,
8,,0.002573040146450989,,-0.029853595949956846,,,0.053183648823482255,0.023105116223220756,0.026618667347157565,0.013116141328726183,-0.003487302582924068,,0.004725830831431743,,0.058736201951477884,,,,0.007655021086933722,-0.021464228806486352,-0.02075091123872186,-0.008016676959532898,,,,0.024241250377147083,,,-0.015681483284186726,,,0.0014900429202464593,0.005454526657081793,0.03038095707399302,,-0.01288265180351944,,,,-0.01210162266264847,0.016544318244123946,0.036629198494754434,,0.013103453909739216,,,,-0.02053833415683548,,,0.010738015753891439,,-0.002053149232278173,-0.005032839460029415,,,,,0.08176998118218237,,,-0.04316266853217421,,,,,,0.014775949945022848,0.00404180417489397,,,-0.006456975648021501,0.019940693403034337,0.03087033904452774,,,0.02315388061137469,,,,,,0.006071328916030794,,,,
9,,0.01398196363959725,,-0.020292785046942985,,,0.03655868818693975,0.008427003511838338,0.01135607119886739,0.016000064484561705,-0.021694900797304406,,0.012651093853615514,,,,,,0.005124149729472727,-0.013963205798565692,-0.01718108560931597,-0.0220031817174684,,,,0.023316342202643114,,,-0.027073075068988928,,,0.005080865889915742,0.015336763811826692,0.04391524931085167,,-0.004736267511175285,,,,0.01676543107183548,0.012918318269861895,0.032497661177197656,,0.02948038805936326,,,,-0.021321401524387662,,,0.009455067990828514,,-0.01693116234961911,0.013678115189357687,,,,,,,,-0.0325146899641946,,,,,,0.05988879928934443,0.005942008837305668,,,-0.005045383113219781,0.005438486304162271,0.042302444478193646,,,0.00137159058460945,,,,,,0.0036455300309019556,,,,
