,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-07-01,2016-09-01,2016-10-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-04-01,2018-05-01,2018-06-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-10-01,2020-11-01,2020-12-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-09-01,2021-10-01,2021-11-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-08-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01
0,-0.011007505908875309,-0.04178197469696887,0.0854429726448721,-0.0012513476773581278,-0.12202185202324944,-0.0058423158417233445,-0.006873998434008266,-0.006962568996249363,0.0915951914751294,0.07678060594524688,0.00750188856066486,0.08894200374939654,0.09587653562544074,0.0334880925844967,-0.026481603304679857,-0.02411755345885791,0.007516594678186439,0.05109585942680073,-0.05039115302624242,-0.03223944442989746,-0.040865761106519516,0.004790565645396594,0.0056158852065604226,-0.0006160358837756785,0.023449850265824246,-0.020376718870442234,-0.007218185518016229,-0.0024913453290471566,-0.027492839702673688,0.03045904361092394,0.0458476938098511,0.005750088927704233,0.004394904291084245,0.022767454510219554,-0.03311854086635779,0.0011364329863470801,0.0006690277007893597,0.046536888965430734,0.013698757562892294,-0.027111992265598905,-0.00115133931726219,-0.03653368365310489,-0.012434953591286657,-0.013508515859250503,-0.0029918023282632378,0.05955612283651135,-0.04482143292892937,-0.010139561734773928,-0.012724620033074174,-0.009662827856443679,-0.012404454211838889,0.012331432321726954,0.020235691842460213,0.0055790834674954715,0.03001226874964491,-0.11524175918290958,-0.0010478111204749174,-0.0008279441728163972,-0.0066324042908005865,0.046255041270392594,-0.03500812219696514,-0.029539566144646923,-0.015196156500778102,0.014012454999199342,0.01205618703400102,-0.0002968629688363533,0.0481606019502373,0.006429420768265359,-0.029860070802488425,-0.043616933775269096,0.0011367936816686353,0.044614201629584294,-0.047674325869989057,-0.013857420775839513,-0.01347635210005138,0.004213149122375692
1,-0.0304773494796394,-0.03476327393850742,,-0.03920874847307332,-0.11312260509259187,-0.00791852097832324,-0.00706680668679871,,,0.06666453797934097,0.03571724655039915,0.0715583063904699,0.08828435935262158,0.04001361772919532,-0.013758083156177658,-0.0465814580816889,0.0022790679957589433,0.07951655671115687,,-0.07768511917351839,-0.03909733678810379,-0.0041916487497946076,-0.012762158023869707,-0.006193855840118445,0.04754188768748291,-0.018445792203724665,-0.01177298485456213,0.01567859454698195,-0.015569029566550263,,,-0.016224955245827566,0.018938283979388904,0.028089278590259892,-0.04372158182979741,-0.0026108593835431626,-0.01202974262039469,,0.016480679077375715,,-0.01624901973588011,,-0.018562713269792863,-0.03006253255901703,0.010070133944841353,,,-0.020993674959798092,-0.045928747590876284,-0.013730989745081468,-0.027934999542415184,0.0009554635602830874,-0.013255891388025631,-0.015072622243069711,0.01945270431054924,,-0.00039209476441792734,-0.0069805699576155344,-0.010484455912099788,,-0.0227879997435525,-0.05616766173002852,0.006818807229703072,0.017674511514271796,0.03330245140003352,0.022888328185811657,0.049549989301220565,-0.005142161922442545,-0.034449643765047,-0.015938850845911623,0.0026532715473781554,0.028490597068391743,,0.017512255574396285,-0.018095208878959435,0.010879880341642445
2,-0.026202130030643728,-0.05228002766940154,,-0.02325765681358638,-0.1204058333801159,-0.008496010455189662,-0.00845612460091627,,,0.04151714641294618,0.03900086885403281,0.03993059503328533,0.09102695258828764,0.04367386984641464,0.012612317745955948,,0.01563242777046492,,,,-0.0349438057110556,0.016600531163199594,-0.01911658363162405,-0.008132667568470087,0.0658189124340054,-0.04220033625330366,-0.023568547513499127,0.03357843642685876,-0.0029118060360431297,,,0.002321953614074612,0.01479648479853124,0.024299902236075477,,-0.026619770289527722,-0.030738585480151515,,0.02441088902737598,,-0.05076696018439042,,-0.002858943795934654,,0.026306923840640484,,,-0.030742050409356292,,-0.0025075451330983656,-0.02882671934672687,-0.007619537212090188,-0.002744973257234551,0.0417274809581496,0.024163999941130054,,-0.030550711520456852,0.00864843596979692,-0.014848975428806921,,-0.03732299031725672,-0.06246923935624671,-0.03453429034713951,0.011269717780291066,-0.0073333077336241725,-0.02204747832594589,0.04100192151013815,0.0031257264543921304,-0.03629869550196496,-0.008173523981952036,0.04831525096714451,-0.031208959857035534,,0.07913765998106403,-0.02832028476311832,0.005091950407301815
3,-0.05174058582194527,-0.05147382055032301,,-0.039691816220255194,-0.09348891400658599,-0.007610662898465348,-0.011201838567519884,,,0.01822253879771568,0.0930713566875227,0.013959450378044136,0.0778196883800788,0.06754150548986138,0.012387271204609362,,-0.011026518646049532,,,,-0.03358515011645147,0.038877655948164946,-0.020182810999247014,-0.01651220959085653,0.06361624352535111,,-0.019997195872828444,0.04725972113779353,-0.01801974752677471,,,-0.01818789412029531,0.012566016532382207,0.020252726242201757,,,-0.013564376697849823,,0.014859420163615522,,,,0.0016779359923400072,,-0.0011642785263785704,,,-0.03195508248231138,,-0.004048689676297457,-0.00493719206434684,0.015455013412539298,0.0034806744447063442,,0.038365277717890445,,0.009331927730075962,0.008863516156747742,-0.020611283704561223,,-0.0940425047885678,-0.05993269629872566,-0.05968810466585617,0.017286423378139015,-0.02957460109065657,-0.05942230719102426,0.025333328383746356,-0.023683353571323784,-0.053150444279188136,-0.0045070931977045925,,-0.059708905699826786,,,,0.011799523841262372
4,,-0.04748651775695978,,-0.053251348719904446,-0.13707307029072258,-0.007841547572596919,-0.008378889613428475,,,-0.0032069543410652157,,0.027357301980569404,0.044950648358041856,0.074259416562648,0.03166363687153262,,-0.010753997266808257,,,,-0.0379790122889101,,-0.022970663452646978,-0.015443709899390368,0.07062364986999814,,-0.021016294533379498,,-0.02138903732396713,,,0.061295751879371085,0.007681081374554921,-0.004916263992337355,,,-0.022627217415858825,,0.006616384509884332,,,,0.0031312479430219975,,-0.00654571122149461,,,-0.04054708639912441,,-0.005905379395371835,0.014397522648933236,0.028611323340882455,-0.012947015983074905,,0.06652382731221529,,0.013251915577604523,0.011374921733645404,-0.018614834454688256,,,-0.051921404514168934,,0.03438859536187011,-0.03835530820648381,-0.025223446573850783,0.03448589386782952,-0.010922965909019311,,-0.008401949951111543,,,,,,0.013609349188495323
5,,-0.047289955254392946,,-0.06554268193989654,-0.16840180000389993,-0.0056886942114957595,-0.008494744331741577,,,-0.05231539456619566,,0.01710686123337235,0.004311313203958833,0.0959368487927389,0.013418909230351272,,-7.287667402477993e-05,,,,-0.03863129548522126,,0.011074849379945295,-0.01299620652128819,0.14159813848094194,,-0.030331548665097574,,-0.022218478044408352,,,,0.02223656755324732,-0.008881516904103881,,,-0.04113823816133044,,0.005625611646032369,,,,0.014084033609025992,,-0.0009822918547547355,,,-0.017526753148183083,,-0.006908694918751124,0.03890154830165904,0.006955081583445599,0.0014821435880717493,,,,-0.010658511847419394,0.013136466143352843,-0.029862110882404758,,,-0.07795259074919292,,0.048155105381904706,-0.044808458988464084,-0.018400019024991776,0.015457806894846104,-0.005052211073968915,,-0.015647960685638784,,,,,,0.03547924121539048
6,,-0.03711223103669958,,-0.0834368291684563,,-0.006341749187358858,-0.00795420377803957,,,-0.0332386521392386,,0.032660873295839,0.0466911229013347,0.03353130304313201,0.04241981452903765,,-0.006084730153440021,,,,-0.05217395811408987,,0.011739701126590951,-0.015428680079880075,,,-0.02013258409877261,,-0.02190599729028153,,,,0.03918122582641426,-0.011223774929678298,,,,,-0.007024896356430443,,,,0.006744426237347945,,0.00045589100858012266,,,0.004426487258706757,,-0.01501704524983083,,0.030251044299884677,-0.01728839447894437,,,,-0.00405633689106355,0.02854013355613727,-0.051303355185517874,,,-0.06977722152982302,,,-0.037872075904070934,0.002047508477070248,0.025963110250146748,-0.0052142456887910305,,-0.01940308333146612,,,,,,
7,,-0.04842868588748994,,-0.0935598092191885,,-0.006533905372496984,-0.006527037232354926,,,-0.024796336299692356,,0.040524940352765326,0.024396278439882346,0.006565278151427489,,,0.0010349433418279652,,,,-0.04182582849168326,,0.006781533069213919,-0.02122039953300947,,,-0.020793392145811995,,-0.02679495660565334,,,,0.02043171362124896,-0.0037118150931687577,,,,,-0.003924068384039692,,,,0.012292108468564544,,-0.0012505835203037163,,,0.0038302677533470497,,-0.0061845248829974775,,0.020438327674934142,-0.018597898049188766,,,,-0.027470432560461333,0.032632518004670596,,,,-0.04144495072632082,,,-0.07576762843500306,-0.02564982252795711,0.03209727924120753,0.0014120797971478583,,-0.008128509245024507,,,,,,
8,,-0.06365641651748188,,-0.09546582664134562,,-0.007187512731546719,-0.0051403949949182515,,,-0.018814305910665963,,0.1189027912309405,0.038042437189180545,0.000443659583090672,,,-0.020364768139246148,,,,-0.03994215846578464,,0.007941681372073406,-0.012734309728716808,,,-0.0049388220601473964,,-0.028131681414998777,,,,0.02497214225323574,-0.0129641340371347,,,,,0.002217669263604005,,,,0.018872476089335177,,-0.012212488331231564,,,0.01177663811467533,,-0.019209406507333826,,0.012409590734483,-0.004384733065076141,,,,-0.03592027810741272,,,,,-0.06121225370965466,,,,0.02128075865543355,0.02754412266216244,-0.01703421436610497,,-0.003289653716019747,,,,,,
9,,,,-0.06633981549769274,,-0.006495471181435786,-0.006989678924622433,,,-0.0033507291694371832,,0.12797177216684053,-0.004006051940262156,0.0005614335599565257,,,-0.01734595474279954,,,,-0.012081141285988695,,-0.0101287834291659,-0.02034758807967707,,,-0.00852229160863982,,-0.0309608879880785,,,,0.015287203998697318,-0.01277810760203768,,,,,-0.003943177239837059,,,,0.015153331540503912,,-0.03322898329636559,,,0.00024114776578088026,,-0.012068277908578118,,0.020865365267383584,-0.0008541703973059533,,,,0.0048827702230018755,,,,,-0.03145565637051917,,,,0.022309843228878412,0.042937137492866095,-0.014762620937529558,,-0.010580353407746435,,,,,,
10,,,,-0.05830415555588364,,-0.007187512731546719,-0.005448371591131318,,,-0.024000239764353337,,0.1332183167429546,0.008513026109715827,0.016041662421348413,,,-0.011538320078278375,,,,0.00493297969042894,,0.006538873371499276,-0.036459250748566485,,,-0.011877624974914958,,-0.020854261418156383,,,,0.022936294922803135,-0.015977499104632087,,,,,-0.01549733750672666,,,,0.002934755006850698,,-0.029530379604369106,,,0.016962780332760108,,-0.018641335436006434,,0.03281214570664481,0.00015978852283748957,,,,-0.010706711898664345,,,,,-0.04041959228620551,,,,0.033388716492769754,0.0423677086097487,-0.02147337636361879,,0.00446351545898338,,,,,,
11,,,,-0.06445147641981941,,-0.008149476751319495,-0.006180196371024849,,,-0.00074593966822184,,0.14320723839504723,0.00897189551031119,0.004306514994192656,,,-0.03396207120056649,,,,-0.003837333739773241,,-0.0033727681771817952,,,,-0.018353139782947392,,-0.05228855366205831,,,,0.025467345552039777,-0.016944408903125097,,,,,-0.0073606709230626954,,,,0.02570693158982107,,-0.017168766983204464,,,0.01534378711941109,,-0.023439898383834312,,0.025165176160182767,-0.0011723565215666643,,,,-0.006441796292069202,,,,,-0.06350266169927277,,,,0.043156826360115086,0.02038432295634962,-0.03944979047718,,-0.026506848544885275,,,,,,
12,,,,-0.08338200274598939,,-0.007033684326828493,-0.007028242062123935,,,-0.0033267568848837636,,0.19040499782320608,-0.006067159581255255,0.01329103764254913,,,-0.02660776889727512,,,,-0.07264850387435406,,-0.003656101931390987,,,,-0.02558600363911645,,-0.09008244016325717,,,,0.026087952877467235,-0.033028487062507605,,,,,-0.007286802711760965,,,,0.007840969999057368,,-0.013959986670742497,,,-0.00031557381099167614,,-0.009663810348921498,,0.02455715110539236,-0.016491467099739365,,,,-0.005657934520810204,,,,,-0.014226590963576258,,,,0.0581123068675764,0.012787298237487477,-0.03828147258597958,,-0.026739201632039467,,,,,,
13,,,,-0.10713631907172227,,-0.0063033223808139915,-0.006372870886562687,,,-0.035550652425509865,,,-0.0013417431702532623,0.02293023321330212,,,-0.02288860678309501,,,,,,-0.012152992109321303,,,,-0.02921571308007842,,,,,,0.03368890376218536,,,,,,0.0003630943373035267,,,,0.023590988280488556,,-0.02680501104114008,,,0.0005040511046316976,,-0.013910238274639886,,0.011224810032948174,-0.013468187612499793,,,,-0.01931892113771705,,,,,-0.037821937732024136,,,,0.08987126273844004,0.01119161533901325,-0.05848235383472378,,-0.01630929992164698,,,,,,
14,,,,-0.07847184872797897,,-0.005496700354709505,-0.005448371591131318,,,0.002745089480559515,,,-0.007255045634825041,0.04598880197550104,,,-0.029696589389467398,,,,,,0.0017280256754264034,,,,-0.0251913227370949,,,,,,0.022939142576098304,,,,,,-0.0012368694334137231,,,,0.01232221076731499,,-0.03914579992014766,,,-0.00851118468934331,,-0.026671164461407715,,0.03534448932129797,0.03317152056359163,,,,-0.019098134427338542,,,,,-0.04544349510361512,,,,,0.02714900990557978,,,-0.010769195394870867,,,,,,
15,,,,-0.12060850008977786,,-0.0052279708677092085,-0.007028242062123935,,,0.006910436197868186,,,0.002796315806581906,0.02071922534310422,,,0.006372230869463591,,,,,,-0.0015663852369974807,,,,-0.022716754699754982,,,,,,0.029969367411662562,,,,,,0.018341809189148517,,,,-9.579680658944323e-05,,,,,-0.009551927087351197,,-0.018020056931800754,,0.04205615140953822,,,,,0.0025586166293296575,,,,,-0.03412313263453093,,,,,0.02728858079053964,,,-0.009981987533819292,,,,,,
16,,,,-0.11437368707857654,,-0.005381521731734451,-0.012403039913153835,,,0.007489661178081419,,,0.020792312269964364,0.03943177709557133,,,-0.0018636909934324208,,,,,,-0.009668572151313115,,,,-0.039520658842755685,,,,,,0.03657101673372076,,,,,,-0.0034105672369799667,,,,0.001525693425351804,,,,,-0.01149848227882444,,-0.02712840134748684,,,,,,,0.00785662247234864,,,,,-0.051527096981964005,,,,,0.01722166555655824,,,-0.017687344408424455,,,,,,
17,,,,-0.10937702170809072,,-0.007302899566036913,-0.00996340038918686,,,0.036469840518918495,,,0.04300806798490542,0.05980929283837,,,0.05862945591062185,,,,,,-0.01119269099293474,,,,-0.026620460290367465,,,,,,0.05109860923480891,,,,,,-0.005676830954659207,,,,-0.018437149392310115,,,,,-0.0048186816317699055,,-0.027157118807060177,,,,,,,-0.006657984017849339,,,,,-0.027422391610766872,,,,,0.015285987699678372,,,-0.01578212302658022,,,,,,
18,,,,-0.11146910129474052,,-0.008033992197250095,-0.009460722653025444,,,0.04135129445190172,,,0.01815292698139992,0.08763085129866732,,,,,,,,,-0.010466082423021383,,,,-0.02455264417032943,,,,,,,,,,,,-0.0017080120981932678,,,,0.005931766864241128,,,,,-0.0008202216102446425,,-0.022102391273924993,,,,,,,-0.013013300298079788,,,,,-0.03656724788972687,,,,,0.023584179646488623,,,0.029976408125234055,,,,,,
19,,,,-0.18279587315443058,,-0.009729103748500667,-0.008881023693775747,,,0.09567958981295649,,,0.032107912216402745,0.12959985259598183,,,,,,,,,-0.012404894151373025,,,,-0.04609195393106802,,,,,,,,,,,,-0.006784399389818341,,,,-0.011866182374014489,,,,,-0.009084152665830292,,-0.03451571969792433,,,,,,,0.0028183961247639777,,,,,-0.03420623013044022,,,,,0.014250962215804908,,,0.019943038172703043,,,,,,
20,,,,,,-0.009921912001291222,-0.007684043030752763,,,,,,0.041299375207031086,,,,,,,,,,-0.021349658740218214,,,,-0.036955496631338014,,,,,,,,,,,,-0.006553094598464759,,,,-0.019009856967360572,,,,,-0.029689372625269828,,,,,,,,,0.0028307858162834876,,,,,-0.05249553137733054,,,,,0.02139807284305817,,,0.023425727261211615,,,,,,
21,,,,,,-0.011311229915408783,-0.005871994342156794,,,,,,0.06992581552406996,,,,,,,,,,-0.021420116926436306,,,,-0.029813953878540023,,,,,,,,,,,,-0.022875038738384146,,,,-0.009524527214817335,,,,,-0.08612751530342133,,,,,,,,,0.005544881888612463,,,,,-0.05187745330000948,,,,,-0.010967402250909086,,,0.07055894263607376,,,,,,
22,,,,,,-0.014056943882012396,-0.005563887272513446,,,,,,0.07629564789580567,,,,,,,,,,-0.017268433104191017,,,,-0.010528197832216368,,,,,,,,,,,,-0.020040739716333467,,,,-0.025102715399600073,,,,,,,,,,,,,,0.0069034409090559246,,,,,-0.058270632192827576,,,,,-0.0004077405740977591,,,,,,,,,
23,,,,,,-0.011233994927921098,-0.005371368549473177,,,,,,0.08131687149082667,,,,,,,,,,-0.022548452200706004,,,,0.005976333767276243,,,,,,,,,,,,-0.015893499338768602,,,,-0.02032957328970031,,,,,,,,,,,,,,0.022507403215673016,,,,,-0.035233368999195824,,,,,0.008768746373071235,,,,,,,,,
24,,,,,,-0.011349849646233978,-0.0049864422581042955,,,,,,0.10443989917936525,,,,,,,,,,-0.027765301607490356,,,,0.02021587533894509,,,,,,,,,,,,-0.034216189850447165,,,,-0.006020386051375448,,,,,,,,,,,,,,0.026802478159637655,,,,,-0.06453237772572118,,,,,0.010826097807946522,,,,,,,,,
25,,,,,,-0.010809309092532082,-0.004524726205269225,,,,,,0.11090328526067839,,,,,,,,,,-0.025638228117124018,,,,0.021033959027122906,,,,,,,,,,,,-0.04133234772222194,,,,-0.025413077068307754,,,,,,,,,,,,,,0.034558465281918416,,,,,-0.06757835033603676,,,,,0.016341162084947514,,,,,,,,,
26,,,,,,-0.009382142546847438,-0.0031024422391254802,,,,,,0.1324781583680742,,,,,,,,,,-0.032665283514402677,,,,0.03736270015552978,,,,,,,,,,,,-0.05045218211233704,,,,-0.025250329895680657,,,,,,,,,,,,,,0.03346820346352586,,,,,-0.0685008011167012,,,,,0.005731054674699698,,,,,,,,,
27,,,,,,-0.007995500309410875,-0.003256105179768154,,,,,,0.06981333320974237,,,,,,,,,,-0.05053371081239022,,,,0.028916022340313208,,,,,,,,,,,,,,,,-0.02404688762418039,,,,,,,,,,,,,,0.047005491092682594,,,,,-0.06555394796100622,,,,,0.004630503200717895,,,,,,,,,
28,,,,,,-0.009844784239115056,-0.0024112510588543135,,,,,,0.04221023866089535,,,,,,,,,,-0.07919437163710008,,,,0.058202903556698105,,,,,,,,,,,,,,,,-0.026282554252069268,,,,,,,,,,,,,,0.02612375607026718,,,,,-0.04819807381369645,,,,,-0.017487270539963462,,,,,,,,,
29,,,,,,-0.008303476905623941,-0.0024112510588543135,,,,,,0.03608862009255853,,,,,,,,,,,,,,0.034874011994258436,,,,,,,,,,,,,,,,-0.010092854325306821,,,,,,,,,,,,,,0.031785953181945326,,,,,-0.03679739815470129,,,,,-0.02005666633893255,,,,,,,,,
30,,,,,,-0.00903530168551736,-0.002564807817573067,,,,,,0.036686021877870734,,,,,,,,,,,,,,0.035407993321441955,,,,,,,,,,,,,,,,-0.0074013532726529,,,,,,,,,,,,,,0.007156131035873758,,,,,-0.05403519976359017,,,,,-0.015516203545174911,,,,,,,,,
31,,,,,,-0.009883347376616558,-0.0012219850026615742,,,,,,0.051954488548418554,,,,,,,,,,,,,,0.059503795029956064,,,,,,,,,,,,,,,,-0.00279035591934107,,,,,,,,,,,,,,0.033262447906592274,,,,,-0.04535672808511915,,,,,-0.03571708479391911,,,,,,,,,
32,,,,,,-0.009227976201055199,-0.0008769789616338564,,,,,,0.040744237933765914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018595473640603544,,,,,,,,,,,,,,0.014865861505064748,,,,,-0.04869208533899061,,,,,-0.005732311748409602,,,,,,,,,
33,,,,,,-0.008303476905623941,-0.0010303002850973186,,,,,,0.049468085306357046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02540742367247739,,,,,,,,,,,,,,0.024910403987470575,,,,,-0.07119927847001528,,,,,0.008581860457379742,,,,,,,,,
34,,,,,,-0.009883347376616558,-0.0007620033938153803,,,,,,0.058789880480557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020218625854068528,,,,,,,,,,,,,,0.02114066553244698,,,,,-0.07357579242832546,,,,,-0.010319034848393471,,,,,,,,,
35,,,,,,,-0.0004937784664480471,,,,,,0.08206078887285728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028328515842256374,,,,,,,,,,,,,,0.004806095100537977,,,,,-0.07655629927949426,,,,,-0.013184267017888773,,,,,,,,,
36,,,,,,,0.0002721822772164817,,,,,,0.0565788726103591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03339154262189181,,,,,,,,,,,,,,0.012933626322535252,,,,,-0.1153497146739626,,,,,-0.005534871557318577,,,,,,,,,
37,,,,,,,0.000348746093194352,,,,,,0.0748051259826229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049870892073407336,,,,,,,,,,,,,,0.019048190197396675,,,,,,,,,,-0.010918699520079622,,,,,,,,,
38,,,,,,,,,,,,,0.09540033496241596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010028425702096944,,,,,,,,,
