,AID,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,601818.SH,1.8477453207238659,1.4945236414405936,0.09112648,0.07915121,1.09351776,0.94981452,0.09112648,0.07915121,2.0,1.0,368.13,4555.29,4923.42,,
1,600600.SH,0.32815871119254914,0.04698578280402818,-0.0049837179220779204,-0.003164049740259735,-0.05980461506493505,-0.03796859688311682,-0.0049837179220779204,-0.003164049740259735,1.6103896103896105,0.7532467532467533,343.448051948052,3950.558051948052,4294.006103896105,0.6732284270964294,-0.14057261426416368
2,600585.SH,1.3379560082304303,0.24141740868875583,0.005603968860759495,0.007491750506329114,0.06724762632911394,0.08990100607594936,0.005603968860759495,0.007491750506329114,1.6329113924050633,0.8227848101265823,362.9349367088608,4139.468481012658,4502.403417721519,1.6166574947250532,0.13690469051828577
3,600362.SH,1.006029828192249,0.08985131693406274,-0.00393428,-0.0019897207462686423,-0.04721136,-0.023876648955223706,-0.00393428,-0.0019897207462686423,1.5671641791044777,0.7014925373134329,379.7491044776119,3514.438358208955,3894.187462686567,1.622775530870761,-0.09980162602177678
4,600012.SH,0.18419564903617167,0.04362146308142801,-0.0033687307142857134,-0.005302375714285707,-0.04042476857142856,-0.06362850857142849,-0.0033687307142857134,-0.005302375714285707,1.5595238095238095,0.6904761904761905,360.6502380952381,3894.9540476190477,4255.604285714286,0.27158743869451557,-0.08949491375055499
5,600548.SH,0.14700126155773693,0.03368089132702187,-0.010427232894736843,-0.007211701973684204,-0.12512679473684213,-0.08654042368421044,-0.010427232894736843,-0.007211701973684204,1.5263157894736843,0.6447368421052632,308.8917105263158,3807.3611842105274,4116.252894736843,0.2605028868727994,-0.24055576852849878
6,601398.SH,-0.032461351180690434,-0.07878474188217016,-0.012254595000000002,-0.010589351451612897,-0.14705514000000003,-0.12707221741935476,-0.012254595000000002,-0.010589351451612897,1.7419354838709677,0.8870967741935484,383.55032258064506,3871.761451612903,4255.311774193548,-0.11503781681685224,-0.45142473372999986
7,601939.SH,-0.007906987963615782,-0.017640537138693048,-0.011368022295081968,-0.005269114426229501,-0.13641626754098363,-0.063229373114754,-0.011368022295081968,-0.005269114426229501,1.3934426229508197,0.5081967213114754,369.8578688524589,3355.7577049180322,3725.6155737704926,-0.025745121010838885,-0.4166698066721232
8,600808.SH,2.5044021972616104,0.9354355846201178,0.013756597160493825,0.010752829382716057,0.16507916592592592,0.12903395259259268,0.013756597160493825,0.010752829382716057,1.8641975308641976,0.9753086419753086,418.4222222222223,4340.289259259259,4758.711481481481,0.6742706956491271,0.18677776507280533
9,600029.SH,2.05438081415307,0.35369523378019446,0.005257229852941177,0.0062970645588235384,0.06308675823529412,0.07556477470588246,0.005257229852941177,0.0062970645588235384,1.5,0.6470588235294118,390.61294117647066,3112.651911764706,3503.2648529411763,1.5444107428851765,0.09507589005272803
